WRKCOUNT,TRIPPURP,HHSIZE,NWALKTRP,HHFAMINC2,TIMETOWK,WHYFROM,WKFMHMXX,WEBUSE,WHYTRP1S,WRKTRANS,WHYTO,HOUSEID,URBRUR,DRIVER,NBIKETRP,HHFAMINC,R_AGE,PERSONID,CNTTDTR,GCDWORK
0,HBSHOP,4,3,High,-1,BuyGoods,Skip,AlmostEveryday,ReturnHome,Skip,Home,10061523,Urban,Yes,0,morethan100K,40,1,3,-1
0,HBO,4,5,High,-1,Home,Skip,AlmostEveryday,ServePassenger,Skip,DropSomeoneOff,10061523,Urban,Yes,0,morethan100K,40,2,9,-1
0,NHB,4,5,High,-1,DropSomeoneOff,Skip,AlmostEveryday,SocialRecreation,Skip,GoToGym,10061523,Urban,Yes,0,morethan100K,40,2,9,-1
0,HBSOCREC,4,5,High,-1,GoToGym,Skip,AlmostEveryday,ReturnHome,Skip,Home,10061523,Urban,Yes,0,morethan100K,40,2,9,-1
0,HBSHOP,4,5,High,-1,Home,Skip,AlmostEveryday,Shopping,Skip,BuyGoods,10061523,Urban,Yes,0,morethan100K,40,2,9,-1
0,HBSHOP,4,5,High,-1,BuyGoods,Skip,AlmostEveryday,ReturnHome,Skip,Home,10061523,Urban,Yes,0,morethan100K,40,2,9,-1
0,HBO,4,5,High,-1,Home,Skip,AlmostEveryday,ServePassenger,Skip,PickUpSomeone,10061523,Urban,Yes,0,morethan100K,40,2,9,-1
0,HBO,4,5,High,-1,PickUpSomeone,Skip,AlmostEveryday,ReturnHome,Skip,Home,10061523,Urban,Yes,0,morethan100K,40,2,9,-1
0,HBSHOP,4,5,High,-1,Home,Skip,AlmostEveryday,Shopping,Skip,BuyGoods,10061523,Urban,Yes,0,morethan100K,40,2,9,-1
0,HBSHOP,4,5,High,-1,BuyGoods,Skip,AlmostEveryday,ReturnHome,Skip,Home,10061523,Urban,Yes,0,morethan100K,40,2,9,-1
0,HBO,4,-1,High,-1,Home,Skip,Skip,School,Skip,GoSchoolAsStudent,10061523,Urban,Skip,-1,morethan100K,9,3,4,-1
0,HBO,4,-1,High,-1,GoSchoolAsStudent,Skip,Skip,ReturnHome,Skip,Home,10061523,Urban,Skip,-1,morethan100K,9,3,4,-1
0,HBO,4,-1,High,-1,Home,Skip,Skip,School,Skip,Library,10061523,Urban,Skip,-1,morethan100K,9,3,4,-1
0,HBO,4,-1,High,-1,Library,Skip,Skip,ReturnHome,Skip,Home,10061523,Urban,Skip,-1,morethan100K,9,3,4,-1
0,HBO,4,-1,High,-1,Home,Skip,Skip,School,Skip,GoSchoolAsStudent,10061523,Urban,Skip,-1,morethan100K,6,4,4,-1
0,HBO,4,-1,High,-1,GoSchoolAsStudent,Skip,Skip,ReturnHome,Skip,Home,10061523,Urban,Skip,-1,morethan100K,6,4,4,-1
0,HBO,4,-1,High,-1,Home,Skip,Skip,School,Skip,Library,10061523,Urban,Skip,-1,morethan100K,6,4,4,-1
0,HBO,4,-1,High,-1,Library,Skip,Skip,ReturnHome,Skip,Home,10061523,Urban,Skip,-1,morethan100K,6,4,4,-1
1,HBO,3,5,Moderate,30,Home,Skip,OnceWeek,Religious,Van,GoReligiousActivityRe,10061895,Urban,Yes,0,30K-35K,37,1,4,19
1,HBO,3,5,Moderate,30,GoReligiousActivityRe,Skip,OnceWeek,ReturnHome,Van,Home,10061895,Urban,Yes,0,30K-35K,37,1,4,19
1,HBSHOP,3,5,Moderate,30,Home,Skip,OnceWeek,Shopping,Van,BuyGoods,10061895,Urban,Yes,0,30K-35K,37,1,4,19
1,HBSHOP,3,5,Moderate,30,BuyGoods,Skip,OnceWeek,ReturnHome,Van,Home,10061895,Urban,Yes,0,30K-35K,37,1,4,19
1,NHB,3,-1,Moderate,-1,FamilyPersonalBusiness,Skip,Skip,Family,Skip,FamilyPersonalBusiness,10061895,Urban,Skip,-1,30K-35K,11,2,3,-1
1,NHB,3,-1,Moderate,-1,FamilyPersonalBusiness,Skip,Skip,Shopping,Skip,BuyGoods,10061895,Urban,Skip,-1,30K-35K,11,2,3,-1
1,HBSHOP,3,-1,Moderate,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,10061895,Urban,Skip,-1,30K-35K,11,2,3,-1
1,HBO,3,-1,Moderate,-1,DontKnow,Skip,Skip,ReturnHome,Skip,Home,10061895,Urban,Skip,-1,30K-35K,7,3,3,-1
1,HBSHOP,3,-1,Moderate,-1,Home,Skip,Skip,Shopping,Skip,BuyGoods,10061895,Urban,Skip,-1,30K-35K,7,3,3,-1
1,HBSHOP,3,-1,Moderate,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,10061895,Urban,Skip,-1,30K-35K,7,3,3,-1
2,HBO,3,21,VeryLow,15,Home,OnceWeekMore,AlmostEveryday,School,Car,GoSchoolAsStudent,10062016,Urban,Yes,0,15K-20K,24,1,2,3
2,HBO,3,21,VeryLow,15,GoSchoolAsStudent,OnceWeekMore,AlmostEveryday,ReturnHome,Car,Home,10062016,Urban,Yes,0,15K-20K,24,1,2,3
2,HBO,3,0,VeryLow,-1,Home,Skip,AlmostEveryday,School,Skip,GoSchoolAsStudent,10062016,Urban,Yes,0,15K-20K,25,2,5,-1
2,HBO,3,0,VeryLow,-1,GoSchoolAsStudent,Skip,AlmostEveryday,ReturnHome,Skip,Home,10062016,Urban,Yes,0,15K-20K,25,2,5,-1
2,HBSOCREC,3,0,VeryLow,-1,Home,Skip,AlmostEveryday,SocialRecreation,Skip,VisitFriends,10062016,Urban,Yes,0,15K-20K,25,2,5,-1
2,NHB,3,0,VeryLow,-1,VisitFriends,Skip,AlmostEveryday,SocialRecreation,Skip,HangOut,10062016,Urban,Yes,0,15K-20K,25,2,5,-1
2,HBSOCREC,3,0,VeryLow,-1,HangOut,Skip,AlmostEveryday,ReturnHome,Skip,Home,10062016,Urban,Yes,0,15K-20K,25,2,5,-1
2,HBO,3,1,VeryLow,10,Home,OnceWeekMore,AlmostEveryday,ServePassenger,Car,PickUpSomeone,10062016,Urban,Yes,1,15K-20K,23,3,7,3
2,NHB,3,1,VeryLow,10,PickUpSomeone,OnceWeekMore,AlmostEveryday,ServePassenger,Car,DropSomeoneOff,10062016,Urban,Yes,1,15K-20K,23,3,7,3
2,HBO,3,1,VeryLow,10,DropSomeoneOff,OnceWeekMore,AlmostEveryday,ReturnHome,Car,Home,10062016,Urban,Yes,1,15K-20K,23,3,7,3
2,HBO,3,1,VeryLow,10,Home,OnceWeekMore,AlmostEveryday,School,Car,Library,10062016,Urban,Yes,1,15K-20K,23,3,7,3
2,HBO,3,1,VeryLow,10,Library,OnceWeekMore,AlmostEveryday,ReturnHome,Car,Home,10062016,Urban,Yes,1,15K-20K,23,3,7,3
2,HBO,3,1,VeryLow,10,Home,OnceWeekMore,AlmostEveryday,School,Car,Library,10062016,Urban,Yes,1,15K-20K,23,3,7,3
2,NHB,3,1,VeryLow,10,Library,OnceWeekMore,AlmostEveryday,SocialRecreation,Car,VisitFriends,10062016,Urban,Yes,1,15K-20K,23,3,7,3
3,HBO,4,0,High,60,Home,Skip,AlmostEveryday,ServePassenger,SUV,DropSomeoneOff,10068652,Urban,Yes,0,80K-100K,47,1,3,21
3,NHB,4,0,High,60,DropSomeoneOff,Skip,AlmostEveryday,ToWork,SUV,GoToWork,10068652,Urban,Yes,0,80K-100K,47,1,3,21
3,HBW,4,0,High,60,GoToWork,Skip,AlmostEveryday,ReturnHome,SUV,Home,10068652,Urban,Yes,0,80K-100K,47,1,3,21
3,HBW,4,0,High,45,Home,Skip,Skip,ToWork,Car,GoToWork,10068652,Urban,Yes,0,80K-100K,40,2,2,11
3,HBW,4,0,High,45,GoToWork,Skip,Skip,ReturnHome,Car,Home,10068652,Urban,Yes,0,80K-100K,40,2,2,11
3,HBO,4,5,High,15,Home,Skip,SeveralWeek,WorkRelated,Car,OtherWorkRelated,10068652,Urban,Yes,0,80K-100K,25,3,4,6
3,NHB,4,5,High,15,OtherWorkRelated,Skip,SeveralWeek,WorkRelated,Car,OtherWorkRelated,10068652,Urban,Yes,0,80K-100K,25,3,4,6
3,NHB,4,5,High,15,OtherWorkRelated,Skip,SeveralWeek,WorkRelated,Car,OtherWorkRelated,10068652,Urban,Yes,0,80K-100K,25,3,4,6
3,HBO,4,5,High,15,OtherWorkRelated,Skip,SeveralWeek,ReturnHome,Car,Home,10068652,Urban,Yes,0,80K-100K,25,3,4,6
3,HBO,4,-1,High,-1,Home,Skip,Skip,School,Skip,GoSchoolAsStudent,10068652,Urban,No,-1,80K-100K,15,4,2,-1
3,HBO,4,-1,High,-1,GoSchoolAsStudent,Skip,Skip,ReturnHome,Skip,Home,10068652,Urban,No,-1,80K-100K,15,4,2,-1
1,HBW,2,2,Moderate,10,Home,Skip,Skip,ToWork,Car,GoToWork,10076143,Rural,Yes,0,40K-45K,62,1,4,1
1,NHB,2,2,Moderate,10,GoToWork,Skip,Skip,WorkRelated,Car,BusinessMeeting,10076143,Rural,Yes,0,40K-45K,62,1,4,1
1,NHB,2,2,Moderate,10,BusinessMeeting,Skip,Skip,ReturnWork,Car,ReturnToWork,10076143,Rural,Yes,0,40K-45K,62,1,4,1
1,HBW,2,2,Moderate,10,ReturnToWork,Skip,Skip,ReturnHome,Car,Home,10076143,Rural,Yes,0,40K-45K,62,1,4,1
1,HBSHOP,2,0,Moderate,-1,Home,Skip,Skip,Shopping,Skip,BuyGoods,10076143,Rural,Yes,0,40K-45K,67,2,2,-1
1,HBSHOP,2,0,Moderate,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,10076143,Rural,Yes,0,40K-45K,67,2,2,-1
0,HBSHOP,1,0,VeryLow,-1,Home,Skip,Skip,Shopping,Skip,BuyGas,10077542,Urban,Yes,1,15K-20K,58,1,2,-1
0,HBSHOP,1,0,VeryLow,-1,BuyGas,Skip,Skip,ReturnHome,Skip,Home,10077542,Urban,Yes,1,15K-20K,58,1,2,-1
3,HBO,3,7,High,15,Home,Skip,AlmostEveryday,Religious,Car,GoReligiousActivityRe,10081521,Rural,Yes,0,morethan100K,50,1,5,14
3,HBO,3,7,High,15,GoReligiousActivityRe,Skip,AlmostEveryday,ReturnHome,Car,Home,10081521,Rural,Yes,0,morethan100K,50,1,5,14
3,HBSOCREC,3,7,High,15,Home,Skip,AlmostEveryday,SocialRecreation,Car,GoToGym,10081521,Rural,Yes,0,morethan100K,50,1,5,14
3,NHB,3,7,High,15,GoToGym,Skip,AlmostEveryday,SocialRecreation,Car,VisitFriends,10081521,Rural,Yes,0,morethan100K,50,1,5,14
3,HBSOCREC,3,7,High,15,VisitFriends,Skip,AlmostEveryday,ReturnHome,Car,Home,10081521,Rural,Yes,0,morethan100K,50,1,5,14
3,HBO,3,7,High,5,Home,Skip,AlmostEveryday,Religious,PickupTruck,GoReligiousActivityRe,10081521,Rural,Yes,7,morethan100K,23,3,7,3
3,HBO,3,7,High,5,GoReligiousActivityRe,Skip,AlmostEveryday,ReturnHome,PickupTruck,Home,10081521,Rural,Yes,7,morethan100K,23,3,7,3
3,HBSOCREC,3,7,High,5,Home,Skip,AlmostEveryday,SocialRecreation,PickupTruck,Vacation,10081521,Rural,Yes,7,morethan100K,23,3,7,3
3,NHB,3,7,High,5,Vacation,Skip,AlmostEveryday,SocialRecreation,PickupTruck,Vacation,10081521,Rural,Yes,7,morethan100K,23,3,7,3
3,NHB,3,7,High,5,Vacation,Skip,AlmostEveryday,SocialRecreation,PickupTruck,Vacation,10081521,Rural,Yes,7,morethan100K,23,3,7,3
3,NHB,3,7,High,5,Vacation,Skip,AlmostEveryday,SocialRecreation,PickupTruck,Vacation,10081521,Rural,Yes,7,morethan100K,23,3,7,3
3,HBSOCREC,3,7,High,5,Vacation,Skip,AlmostEveryday,ReturnHome,PickupTruck,Home,10081521,Rural,Yes,7,morethan100K,23,3,7,3
0,HBSHOP,1,7,Refused,-1,Home,Skip,AlmostEveryday,Shopping,Skip,BuyGoods,10084371,Urban,No,0,Refused,83,1,2,-1
0,HBSHOP,1,7,Refused,-1,BuyGoods,Skip,AlmostEveryday,ReturnHome,Skip,Home,10084371,Urban,No,0,Refused,83,1,2,-1
2,HBO,2,20,High,3,Home,Skip,AlmostEveryday,Family,Car,AttorneyAccountant,10084755,Urban,Yes,0,45K-50K,31,1,4,0
2,HBO,2,20,High,3,AttorneyAccountant,Skip,AlmostEveryday,ReturnHome,Car,Home,10084755,Urban,Yes,0,45K-50K,31,1,4,0
2,HBO,2,20,High,3,Home,Skip,AlmostEveryday,Family,Car,PetCare,10084755,Urban,Yes,0,45K-50K,31,1,4,0
2,HBO,2,20,High,3,PetCare,Skip,AlmostEveryday,ReturnHome,Car,Home,10084755,Urban,Yes,0,45K-50K,31,1,4,0
2,HBW,2,0,High,15,Home,Skip,OnceMonth,ToWork,PickupTruck,GoToWork,10084755,Urban,Yes,0,45K-50K,30,2,5,5
2,NHB,2,0,High,15,GoToWork,Skip,OnceMonth,Family,PickupTruck,AttorneyAccountant,10084755,Urban,Yes,0,45K-50K,30,2,5,5
2,HBO,2,0,High,15,AttorneyAccountant,Skip,OnceMonth,ReturnHome,PickupTruck,Home,10084755,Urban,Yes,0,45K-50K,30,2,5,5
2,HBW,2,0,High,15,Home,Skip,OnceMonth,ReturnWork,PickupTruck,ReturnToWork,10084755,Urban,Yes,0,45K-50K,30,2,5,5
2,HBW,2,0,High,15,ReturnToWork,Skip,OnceMonth,ReturnHome,PickupTruck,Home,10084755,Urban,Yes,0,45K-50K,30,2,5,5
1,HBW,1,0,VeryLow,-5,Home,AlmostEveryday,AlmostEveryday,ToWork,Skip,GoToWork,10087756,Urban,Yes,0,15K-20K,47,1,3,4
1,NHB,1,0,VeryLow,-5,GoToWork,AlmostEveryday,AlmostEveryday,WorkRelated,Skip,OtherWorkRelated,10087756,Urban,Yes,0,15K-20K,47,1,3,4
1,HBO,1,0,VeryLow,-5,OtherWorkRelated,AlmostEveryday,AlmostEveryday,ReturnHome,Skip,Home,10087756,Urban,Yes,0,15K-20K,47,1,3,4
0,HBSOCREC,2,7,Moderate,-1,Home,Skip,AlmostEveryday,SocialRecreation,Skip,GoToGym,10094745,Urban,Yes,0,35K-40K,63,1,8,-1
0,NHB,2,7,Moderate,-1,GoToGym,Skip,AlmostEveryday,SocialRecreation,Skip,VisitFriends,10094745,Urban,Yes,0,35K-40K,63,1,8,-1
0,NHB,2,7,Moderate,-1,VisitFriends,Skip,AlmostEveryday,EatMeal,Skip,GetMeal,10094745,Urban,Yes,0,35K-40K,63,1,8,-1
0,NHB,2,7,Moderate,-1,GetMeal,Skip,AlmostEveryday,ServePassenger,Skip,DropSomeoneOff,10094745,Urban,Yes,0,35K-40K,63,1,8,-1
0,NHB,2,7,Moderate,-1,DropSomeoneOff,Skip,AlmostEveryday,Shopping,Skip,BuyGoods,10094745,Urban,Yes,0,35K-40K,63,1,8,-1
0,HBSHOP,2,7,Moderate,-1,BuyGoods,Skip,AlmostEveryday,ReturnHome,Skip,Home,10094745,Urban,Yes,0,35K-40K,63,1,8,-1
0,HBSOCREC,2,7,Moderate,-1,Home,Skip,AlmostEveryday,SocialRecreation,Skip,VisitFriends,10094745,Urban,Yes,0,35K-40K,63,1,8,-1
0,HBSOCREC,2,7,Moderate,-1,VisitFriends,Skip,AlmostEveryday,ReturnHome,Skip,Home,10094745,Urban,Yes,0,35K-40K,63,1,8,-1
0,HBSHOP,2,4,Moderate,-1,Home,Skip,OnceWeek,Shopping,Skip,BuyGoods,10094745,Urban,Yes,0,35K-40K,58,2,9,-1
0,HBSHOP,2,4,Moderate,-1,BuyGoods,Skip,OnceWeek,ReturnHome,Skip,Home,10094745,Urban,Yes,0,35K-40K,58,2,9,-1
0,HBSOCREC,2,4,Moderate,-1,Home,Skip,OnceWeek,SocialRecreation,Skip,VisitFriends,10094745,Urban,Yes,0,35K-40K,58,2,9,-1
0,NHB,2,4,Moderate,-1,VisitFriends,Skip,OnceWeek,EatMeal,Skip,GetMeal,10094745,Urban,Yes,0,35K-40K,58,2,9,-1
0,NHB,2,4,Moderate,-1,GetMeal,Skip,OnceWeek,ServePassenger,Skip,DropSomeoneOff,10094745,Urban,Yes,0,35K-40K,58,2,9,-1
0,NHB,2,4,Moderate,-1,DropSomeoneOff,Skip,OnceWeek,Shopping,Skip,BuyGoods,10094745,Urban,Yes,0,35K-40K,58,2,9,-1
0,HBSHOP,2,4,Moderate,-1,BuyGoods,Skip,OnceWeek,ReturnHome,Skip,Home,10094745,Urban,Yes,0,35K-40K,58,2,9,-1
0,HBSOCREC,2,4,Moderate,-1,Home,Skip,OnceWeek,SocialRecreation,Skip,VisitFriends,10094745,Urban,Yes,0,35K-40K,58,2,9,-1
0,HBSOCREC,2,4,Moderate,-1,VisitFriends,Skip,OnceWeek,ReturnHome,Skip,Home,10094745,Urban,Yes,0,35K-40K,58,2,9,-1
1,HBO,3,0,High,-1,Home,Skip,Skip,Religious,Skip,GoReligiousActivityRe,10094802,Urban,Yes,0,45K-50K,76,1,2,-1
1,HBO,3,0,High,-1,GoReligiousActivityRe,Skip,Skip,ReturnHome,Skip,Home,10094802,Urban,Yes,0,45K-50K,76,1,2,-1
1,HBO,3,2,High,10,Home,Skip,Skip,Religious,Car,GoReligiousActivityRe,10094802,Urban,No,0,45K-50K,35,3,2,2
1,HBO,3,2,High,10,GoReligiousActivityRe,Skip,Skip,ReturnHome,Car,Home,10094802,Urban,No,0,45K-50K,35,3,2,2
2,HBSHOP,3,3,Low,-1,Home,Skip,SeveralWeek,EatMeal,Skip,GetMeal,10095041,Urban,Yes,0,25K-30K,55,1,2,-1
2,HBSHOP,3,3,Low,-1,GetMeal,Skip,SeveralWeek,ReturnHome,Skip,Home,10095041,Urban,Yes,0,25K-30K,55,1,2,-1
2,HBSHOP,3,3,Low,20,Home,Skip,AlmostEveryday,Family,Car,BuyService,10095041,Urban,Yes,5,25K-30K,49,2,7,7
2,HBSHOP,3,3,Low,20,BuyService,Skip,AlmostEveryday,ReturnHome,Car,Home,10095041,Urban,Yes,5,25K-30K,49,2,7,7
2,HBW,3,3,Low,20,Home,Skip,AlmostEveryday,ToWork,Car,GoToWork,10095041,Urban,Yes,5,25K-30K,49,2,7,7
2,HBW,3,3,Low,20,GoToWork,Skip,AlmostEveryday,ReturnHome,Car,Home,10095041,Urban,Yes,5,25K-30K,49,2,7,7
2,HBSHOP,3,3,Low,20,Home,Skip,AlmostEveryday,EatMeal,Car,GetMeal,10095041,Urban,Yes,5,25K-30K,49,2,7,7
2,HBSHOP,3,3,Low,20,GetMeal,Skip,AlmostEveryday,ReturnHome,Car,Home,10095041,Urban,Yes,5,25K-30K,49,2,7,7
2,HBSOCREC,3,3,Low,20,Home,Skip,AlmostEveryday,SocialRecreation,Car,SocialRecreational,10095041,Urban,Yes,5,25K-30K,49,2,7,7
2,HBW,3,0,Low,40,Home,Skip,AlmostEveryday,ToWork,Car,GoToWork,10095041,Urban,Yes,1,25K-30K,20,3,2,5
2,HBW,3,0,Low,40,GoToWork,Skip,AlmostEveryday,ReturnHome,Car,Home,10095041,Urban,Yes,1,25K-30K,20,3,2,5
3,HBSOCREC,4,2,High,-1,Home,Skip,OnceMonth,SocialRecreation,Skip,HangOut,10095368,Urban,Yes,0,45K-50K,42,1,2,-1
3,HBSOCREC,4,2,High,-1,HangOut,Skip,OnceMonth,ReturnHome,Skip,Home,10095368,Urban,Yes,0,45K-50K,42,1,2,-1
3,HBW,4,5,High,15,Home,Skip,Skip,ToWork,PickupTruck,GoToWork,10095368,Urban,Yes,0,45K-50K,49,2,4,8
3,NHB,4,5,High,15,GoToWork,Skip,Skip,WorkRelated,PickupTruck,OtherWorkRelated,10095368,Urban,Yes,0,45K-50K,49,2,4,8
3,NHB,4,5,High,15,OtherWorkRelated,Skip,Skip,EatMeal,PickupTruck,GetMeal,10095368,Urban,Yes,0,45K-50K,49,2,4,8
3,HBSHOP,4,5,High,15,GetMeal,Skip,Skip,ReturnHome,PickupTruck,Home,10095368,Urban,Yes,0,45K-50K,49,2,4,8
3,HBW,4,0,High,12,Home,Skip,AlmostEveryday,ToWork,PickupTruck,GoToWork,10095368,Urban,Yes,0,45K-50K,19,3,2,4
3,HBW,4,0,High,12,GoToWork,Skip,AlmostEveryday,ReturnHome,PickupTruck,Home,10095368,Urban,Yes,0,45K-50K,19,3,2,4
0,HBO,2,7,Moderate,-1,Home,Skip,AlmostEveryday,Family,Skip,FamilyPersonalBusiness,10105780,Urban,Yes,0,35K-40K,79,2,2,-1
0,HBO,2,7,Moderate,-1,FamilyPersonalBusiness,Skip,AlmostEveryday,ReturnHome,Skip,Home,10105780,Urban,Yes,0,35K-40K,79,2,2,-1
0,HBSHOP,1,0,VeryLow,-1,Home,Skip,Skip,Shopping,Skip,BuyGoods,10129740,Rural,Yes,0,15K-20K,77,1,4,-1
0,HBSHOP,1,0,VeryLow,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,10129740,Rural,Yes,0,15K-20K,77,1,4,-1
0,HBSHOP,1,0,VeryLow,-1,Home,Skip,Skip,Shopping,Skip,BuyGoods,10129740,Rural,Yes,0,15K-20K,77,1,4,-1
0,HBSHOP,1,0,VeryLow,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,10129740,Rural,Yes,0,15K-20K,77,1,4,-1
1,HBSHOP,1,5,Moderate,-1,Home,Skip,AlmostEveryday,Family,Skip,BuyService,10136159,Urban,Yes,0,35K-40K,36,1,6,-1
1,NHB,1,5,Moderate,-1,BuyService,Skip,AlmostEveryday,Family,Skip,BuyService,10136159,Urban,Yes,0,35K-40K,36,1,6,-1
1,HBSHOP,1,5,Moderate,-1,BuyService,Skip,AlmostEveryday,ReturnHome,Skip,Home,10136159,Urban,Yes,0,35K-40K,36,1,6,-1
1,HBSHOP,1,5,Moderate,-1,Home,Skip,AlmostEveryday,Shopping,Skip,BuyGoods,10136159,Urban,Yes,0,35K-40K,36,1,6,-1
1,HBSHOP,1,5,Moderate,-1,BuyGoods,Skip,AlmostEveryday,ReturnHome,Skip,Home,10136159,Urban,Yes,0,35K-40K,36,1,6,-1
1,HBSOCREC,1,5,Moderate,-1,Home,Skip,AlmostEveryday,SocialRecreation,Skip,VisitFriends,10136159,Urban,Yes,0,35K-40K,36,1,6,-1
1,HBSHOP,2,21,High,35,Home,Skip,AlmostEveryday,EatMeal,SUV,GetMeal,10137428,Urban,Yes,7,65K-70K,58,2,3,18
1,HBSHOP,2,21,High,35,GetMeal,Skip,AlmostEveryday,ReturnHome,SUV,Home,10137428,Urban,Yes,7,65K-70K,58,2,3,18
1,HBW,2,21,High,35,Home,Skip,AlmostEveryday,ToWork,SUV,GoToWork,10137428,Urban,Yes,7,65K-70K,58,2,3,18
2,HBW,2,7,Moderate,45,Home,Skip,OnceMonth,ToWork,PickupTruck,GoToWork,10141386,Rural,Yes,0,40K-45K,43,1,3,20
2,NHB,2,7,Moderate,45,GoToWork,Skip,OnceMonth,Shopping,PickupTruck,BuyGoods,10141386,Rural,Yes,0,40K-45K,43,1,3,20
2,HBSHOP,2,7,Moderate,45,BuyGoods,Skip,OnceMonth,ReturnHome,PickupTruck,Home,10141386,Rural,Yes,0,40K-45K,43,1,3,20
2,HBO,2,7,Moderate,50,Home,Skip,Skip,ServePassenger,OtherTruck,DropSomeoneOff,10141386,Rural,Yes,0,40K-45K,41,2,5,20
2,HBO,2,7,Moderate,50,DropSomeoneOff,Skip,Skip,ReturnHome,OtherTruck,Home,10141386,Rural,Yes,0,40K-45K,41,2,5,20
2,HBO,2,7,Moderate,50,Home,Skip,Skip,ServePassenger,OtherTruck,PickUpSomeone,10141386,Rural,Yes,0,40K-45K,41,2,5,20
2,NHB,2,7,Moderate,50,PickUpSomeone,Skip,Skip,Shopping,OtherTruck,BuyGoods,10141386,Rural,Yes,0,40K-45K,41,2,5,20
2,HBSHOP,2,7,Moderate,50,BuyGoods,Skip,Skip,ReturnHome,OtherTruck,Home,10141386,Rural,Yes,0,40K-45K,41,2,5,20
1,HBSOCREC,1,7,DontKnow,-1,Home,Skip,AlmostEveryday,SocialRecreation,Skip,VisitFriends,10143317,Urban,Yes,0,DontKnow,65,1,3,0
1,NHB,1,7,DontKnow,-1,VisitFriends,Skip,AlmostEveryday,Shopping,Skip,BuyGoods,10143317,Urban,Yes,0,DontKnow,65,1,3,0
1,HBSHOP,1,7,DontKnow,-1,BuyGoods,Skip,AlmostEveryday,ReturnHome,Skip,Home,10143317,Urban,Yes,0,DontKnow,65,1,3,0
2,NHB,2,4,Low,25,VisitFriends,Skip,Skip,SocialRecreation,Car,VisitFriends,10146925,Urban,Yes,2,20K-25K,35,1,1,5
1,HBW,1,0,High,9,Home,Skip,AlmostEveryday,ToWork,Car,GoToWork,10150061,Urban,Yes,0,45K-50K,57,1,2,2
1,HBW,1,0,High,9,GoToWork,Skip,AlmostEveryday,ReturnHome,Car,Home,10150061,Urban,Yes,0,45K-50K,57,1,2,2
0,HBSHOP,1,0,Skip,-1,Home,Skip,Skip,Family,Skip,BuyService,10158160,Urban,Yes,0,Skip,-7,1,5,-1
0,NHB,1,0,Skip,-1,BuyService,Skip,Skip,Shopping,Skip,BuyGoods,10158160,Urban,Yes,0,Skip,-7,1,5,-1
0,HBSHOP,1,0,Skip,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,10158160,Urban,Yes,0,Skip,-7,1,5,-1
0,HBSHOP,1,0,Skip,-1,Home,Skip,Skip,EatMeal,Skip,GetMeal,10158160,Urban,Yes,0,Skip,-7,1,5,-1
0,HBSHOP,1,0,Skip,-1,GetMeal,Skip,Skip,ReturnHome,Skip,Home,10158160,Urban,Yes,0,Skip,-7,1,5,-1
0,HBSOCREC,2,0,Low,-1,Home,Skip,Skip,SocialRecreation,Skip,GoToGym,10163070,Urban,Yes,0,25K-30K,88,1,2,-1
0,HBSOCREC,2,0,Low,-1,GoToGym,Skip,Skip,ReturnHome,Skip,Home,10163070,Urban,Yes,0,25K-30K,88,1,2,-1
0,HBSHOP,1,3,VeryLow,-1,Home,Skip,SeveralWeek,Family,Skip,BuyService,10175318,Urban,Yes,0,15K-20K,60,1,4,-1
0,HBSHOP,1,3,VeryLow,-1,BuyService,Skip,SeveralWeek,ReturnHome,Skip,Home,10175318,Urban,Yes,0,15K-20K,60,1,4,-1
0,HBSHOP,1,3,VeryLow,-1,Home,Skip,SeveralWeek,EatMeal,Skip,GetMeal,10175318,Urban,Yes,0,15K-20K,60,1,4,-1
0,HBSHOP,1,3,VeryLow,-1,GetMeal,Skip,SeveralWeek,ReturnHome,Skip,Home,10175318,Urban,Yes,0,15K-20K,60,1,4,-1
2,HBW,4,3,Moderate,25,Home,Skip,AlmostEveryday,ToWork,Van,GoToWork,10176593,Rural,Yes,0,30K-35K,43,1,2,-1
2,HBW,4,3,Moderate,25,GoToWork,Skip,AlmostEveryday,ReturnHome,Van,Home,10176593,Rural,Yes,0,30K-35K,43,1,2,-1
0,HBSHOP,1,1,Moderate,-1,Home,Skip,AlmostEveryday,Family,Skip,Shopping,10177442,Urban,Yes,12,30K-35K,52,1,5,-1
0,NHB,1,1,Moderate,-1,Shopping,Skip,AlmostEveryday,Family,Skip,FamilyPersonalBusiness,10177442,Urban,Yes,12,30K-35K,52,1,5,-1
0,NHB,1,1,Moderate,-1,FamilyPersonalBusiness,Skip,AlmostEveryday,SocialRecreation,Skip,VisitFriends,10177442,Urban,Yes,12,30K-35K,52,1,5,-1
0,HBSOCREC,1,1,Moderate,-1,VisitFriends,Skip,AlmostEveryday,ReturnHome,Skip,Home,10177442,Urban,Yes,12,30K-35K,52,1,5,-1
0,HBSOCREC,1,1,Moderate,-1,Home,Skip,AlmostEveryday,SocialRecreation,Skip,VisitFriends,10177442,Urban,Yes,12,30K-35K,52,1,5,-1
