WRKCOUNT,TRIPPURP,HHSIZE,NWALKTRP,HHFAMINC2,TIMETOWK,WHYFROM,WKFMHMXX,WEBUSE,WEBUSE,WHYTRP1S,WRKTRANS,WHYTO,HOUSEID,URBRUR,DRIVER,NBIKETRP,HHFAMINC,R_AGE,PERSONID,CNTTDTR,GCDWORK
0,NHB,1,14,ExtremelyLow,-1,Errands,Skip,1,Daily,Medical,Skip,MedicalService,40603226,Urban,Yes,0,10K-15K,75,1,9,-9.0
0,NHB,1,14,ExtremelyLow,-1,MedicalService,Skip,1,Daily,Medical,Skip,MedicalService,40603226,Urban,Yes,0,10K-15K,75,1,9,-9.0
0,HBO,1,14,ExtremelyLow,-1,MedicalService,Skip,1,Daily,Home,Skip,Home,40603226,Urban,Yes,0,10K-15K,75,1,9,-9.0
0,HBSHOP,1,14,ExtremelyLow,-1,Home,Skip,1,Daily,Shopping,Skip,BuyGoods,40603226,Urban,Yes,0,10K-15K,75,1,9,-9.0
0,NHB,1,14,ExtremelyLow,-1,BuyGoods,Skip,1,Daily,Shopping,Skip,Errands,40603226,Urban,Yes,0,10K-15K,75,1,9,-9.0
0,HBO,1,14,ExtremelyLow,-1,Errands,Skip,1,Daily,Home,Skip,Home,40603226,Urban,Yes,0,10K-15K,75,1,9,-9.0
0,HBSOCREC,1,14,ExtremelyLow,-1,Home,Skip,1,Daily,SocialRecreation,Skip,GoToGym,40603226,Urban,Yes,0,10K-15K,75,1,9,-9.0
0,HBSOCREC,1,14,ExtremelyLow,-1,GoToGym,Skip,1,Daily,Home,Skip,Home,40603226,Urban,Yes,0,10K-15K,75,1,9,-9.0
0,HBSHOP,2,3,Refused,-1,Home,Skip,1,Daily,Shopping,Skip,BuyGoods,40604325,Rural,Yes,1,Refused,57,1,4,-9.0
0,NHB,2,3,Refused,-1,BuyGoods,Skip,1,Daily,Shopping,Skip,BuyService,40604325,Rural,Yes,1,Refused,57,1,4,-9.0
0,NHB,2,3,Refused,-1,BuyService,Skip,1,Daily,Shopping,Skip,BuyGoods,40604325,Rural,Yes,1,Refused,57,1,4,-9.0
0,HBSHOP,2,3,Refused,-1,BuyGoods,Skip,1,Daily,Home,Skip,Home,40604325,Rural,Yes,1,Refused,57,1,4,-9.0
0,HBSHOP,2,4,Refused,-1,Home,Skip,1,Daily,Shopping,Skip,BuyGoods,40604325,Rural,Yes,1,Refused,58,2,4,-9.0
0,NHB,2,4,Refused,-1,BuyGoods,Skip,1,Daily,Shopping,Skip,BuyService,40604325,Rural,Yes,1,Refused,58,2,4,-9.0
0,NHB,2,4,Refused,-1,BuyService,Skip,1,Daily,Shopping,Skip,BuyGoods,40604325,Rural,Yes,1,Refused,58,2,4,-9.0
0,HBSHOP,2,4,Refused,-1,BuyGoods,Skip,1,Daily,Home,Skip,Home,40604325,Rural,Yes,1,Refused,58,2,4,-9.0
0,HBO,1,5,VeryLow,-1,Home,Skip,1,Daily,TransportSomeone,Skip,PickUpOrDropSomeone,40606004,Rural,Yes,0,15K-25K,84,1,6,-9.0
0,NHB,1,5,VeryLow,-1,PickUpOrDropSomeone,Skip,1,Daily,SchoolOrReligious,Skip,Religious,40606004,Rural,Yes,0,15K-25K,84,1,6,-9.0
0,NHB,1,5,VeryLow,-1,Religious,Skip,1,Daily,TransportSomeone,Skip,PickUpOrDropSomeone,40606004,Rural,Yes,0,15K-25K,84,1,6,-9.0
0,HBO,1,5,VeryLow,-1,PickUpOrDropSomeone,Skip,1,Daily,Home,Skip,Home,40606004,Rural,Yes,0,15K-25K,84,1,6,-9.0
0,HBSOCREC,1,5,VeryLow,-1,Home,Skip,1,Daily,SocialRecreation,Skip,VisitFriends,40606004,Rural,Yes,0,15K-25K,84,1,6,-9.0
0,HBSOCREC,1,5,VeryLow,-1,VisitFriends,Skip,1,Daily,Home,Skip,Home,40606004,Rural,Yes,0,15K-25K,84,1,6,-9.0
2,HBO,4,5,Low,-1,WFH,Skip,1,Daily,TransportSomeone,NotAscertained,PickUpOrDropSomeone,40606308,Urban,Yes,0,35K-50K,36,1,3,-9.0
2,NHB,4,5,Low,-1,PickUpOrDropSomeone,Skip,1,Daily,TransportSomeone,NotAscertained,PickUpOrDropSomeone,40606308,Urban,Yes,0,35K-50K,36,1,3,-9.0
2,HBO,4,5,Low,-1,PickUpOrDropSomeone,Skip,1,Daily,Home,NotAscertained,WFH,40606308,Urban,Yes,0,35K-50K,36,1,3,-9.0
2,HBW,4,0,Low,25,Home,Skip,1,Daily,WorkRelated,Van,Work,40606308,Urban,Yes,0,35K-50K,35,2,4,13.89
2,NHB,4,0,Low,25,Work,Skip,1,Daily,TransportSomeone,Van,PickUpOrDropSomeone,40606308,Urban,Yes,0,35K-50K,35,2,4,13.89
2,NHB,4,0,Low,25,PickUpOrDropSomeone,Skip,1,Daily,TransportSomeone,Van,PickUpOrDropSomeone,40606308,Urban,Yes,0,35K-50K,35,2,4,13.89
2,HBO,4,0,Low,25,PickUpOrDropSomeone,Skip,1,Daily,Home,Van,Home,40606308,Urban,Yes,0,35K-50K,35,2,4,13.89
2,HBO,4,0,Low,-1,Home,Skip,1,Daily,SchoolOrReligious,Skip,GoSchoolAsStudent,40606308,Urban,Skip,0,35K-50K,12,3,3,-9.0
2,NHB,4,0,Low,-1,GoSchoolAsStudent,Skip,1,Daily,SchoolOrReligious,Skip,GoSchoolAsStudent,40606308,Urban,Skip,0,35K-50K,12,3,3,-9.0
2,HBO,4,0,Low,-1,GoSchoolAsStudent,Skip,1,Daily,Home,Skip,Home,40606308,Urban,Skip,0,35K-50K,12,3,3,-9.0
2,HBO,4,0,Low,-1,Home,Skip,1,Daily,SchoolOrReligious,Skip,GoSchoolAsStudent,40606308,Urban,Skip,2,35K-50K,8,4,3,-9.0
2,NHB,4,0,Low,-1,GoSchoolAsStudent,Skip,1,Daily,TransportSomeone,Skip,PickUpOrDropSomeone,40606308,Urban,Skip,2,35K-50K,8,4,3,-9.0
2,HBO,4,0,Low,-1,PickUpOrDropSomeone,Skip,1,Daily,Home,Skip,Home,40606308,Urban,Skip,2,35K-50K,8,4,3,-9.0
0,HBO,2,3,Low,-1,Home,Skip,1,Daily,Shopping,Skip,Errands,40609334,Urban,Yes,3,35K-50K,66,1,4,-9.0
0,HBO,2,3,Low,-1,Errands,Skip,1,Daily,Home,Skip,Home,40609334,Urban,Yes,3,35K-50K,66,1,4,-9.0
0,HBSHOP,2,3,Low,-1,Home,Skip,1,Daily,Shopping,Skip,BuyGoods,40609334,Urban,Yes,3,35K-50K,66,1,4,-9.0
0,HBSHOP,2,3,Low,-1,BuyGoods,Skip,1,Daily,Home,Skip,Home,40609334,Urban,Yes,3,35K-50K,66,1,4,-9.0
0,HBSHOP,2,0,Low,-1,Home,Skip,1,Daily,Shopping,Skip,BuyGoods,40609334,Urban,Yes,0,35K-50K,70,2,4,-9.0
0,HBSHOP,2,0,Low,-1,BuyGoods,Skip,1,Daily,Home,Skip,Home,40609334,Urban,Yes,0,35K-50K,70,2,4,-9.0
0,HBSHOP,2,0,Low,-1,Home,Skip,1,Daily,Shopping,Skip,BuyGoods,40609334,Urban,Yes,0,35K-50K,70,2,4,-9.0
0,HBSHOP,2,0,Low,-1,BuyGoods,Skip,1,Daily,Home,Skip,Home,40609334,Urban,Yes,0,35K-50K,70,2,4,-9.0
0,HBO,2,3,Low,-1,Home,Skip,1,Daily,Medical,Skip,MedicalService,40609496,Urban,Yes,0,35K-50K,66,1,6,-9.0
0,NHB,2,3,Low,-1,MedicalService,Skip,1,Daily,Shopping,Skip,BuyGoods,40609496,Urban,Yes,0,35K-50K,66,1,6,-9.0
0,NHB,2,3,Low,-1,BuyGoods,Skip,1,Daily,Meals,Skip,BuyMeals,40609496,Urban,Yes,0,35K-50K,66,1,6,-9.0
0,HBSHOP,2,3,Low,-1,BuyMeals,Skip,1,Daily,Home,Skip,Home,40609496,Urban,Yes,0,35K-50K,66,1,6,-9.0
0,HBSOCREC,2,3,Low,-1,Home,Skip,1,Daily,SocialRecreation,Skip,SocialRecreational,40609496,Urban,Yes,0,35K-50K,66,1,6,-9.0
0,HBSOCREC,2,3,Low,-1,SocialRecreational,Skip,1,Daily,Home,Skip,Home,40609496,Urban,Yes,0,35K-50K,66,1,6,-9.0
0,HBSHOP,2,2,Low,-1,Home,Skip,1,Daily,Shopping,Skip,BuyGoods,40609496,Urban,Yes,0,35K-50K,63,2,5,-9.0
0,NHB,2,2,Low,-1,BuyGoods,Skip,1,Daily,Meals,Skip,BuyMeals,40609496,Urban,Yes,0,35K-50K,63,2,5,-9.0
0,HBSHOP,2,2,Low,-1,BuyMeals,Skip,1,Daily,Home,Skip,Home,40609496,Urban,Yes,0,35K-50K,63,2,5,-9.0
0,HBSOCREC,2,2,Low,-1,Home,Skip,1,Daily,SocialRecreation,Skip,SocialRecreational,40609496,Urban,Yes,0,35K-50K,63,2,5,-9.0
0,HBSOCREC,2,2,Low,-1,SocialRecreational,Skip,1,Daily,Home,Skip,Home,40609496,Urban,Yes,0,35K-50K,63,2,5,-9.0
2,NHB,3,0,Moderate,15,Work,Skip,1,Daily,WorkRelated,Car,Work,40609545,Urban,Yes,0,50K-75K,50,1,2,3.59
2,NHB,3,0,Moderate,15,Work,Skip,1,Daily,WorkRelated,Car,Work,40609545,Urban,Yes,0,50K-75K,50,1,2,3.59
2,HBW,3,0,Moderate,20,Home,Skip,1,Daily,WorkRelated,Car,Work,40609545,Urban,Yes,0,50K-75K,55,2,2,7.65
2,HBW,3,0,Moderate,20,Work,Skip,1,Daily,Home,Car,Home,40609545,Urban,Yes,0,50K-75K,55,2,2,7.65
2,HBO,3,0,Moderate,-1,Home,Skip,1,Daily,SchoolOrReligious,Skip,GoSchoolAsStudent,40609545,Urban,Skip,0,50K-75K,10,3,2,-9.0
2,HBO,3,0,Moderate,-1,GoSchoolAsStudent,Skip,1,Daily,Home,Skip,Home,40609545,Urban,Skip,0,50K-75K,10,3,2,-9.0
0,HBSHOP,2,7,Low,-1,Home,Skip,1,Daily,Shopping,Skip,BuyGoods,40611943,Urban,Yes,0,35K-50K,62,2,2,-9.0
0,HBSHOP,2,7,Low,-1,BuyGoods,Skip,1,Daily,Home,Skip,Home,40611943,Urban,Yes,0,35K-50K,62,2,2,-9.0
2,HBSHOP,2,6,DontKnow,135,Home,Skip,1,Daily,Shopping,CommuterBus,BuyGoods,40612108,Urban,No,0,DontKnow,59,1,2,7.37
2,HBSHOP,2,6,DontKnow,135,BuyGoods,Skip,1,Daily,Home,CommuterBus,Home,40612108,Urban,No,0,DontKnow,59,1,2,7.37
2,HBSHOP,2,1,DontKnow,20,Home,Skip,1,Daily,Shopping,Car,BuyGoods,40612108,Urban,Yes,0,DontKnow,31,2,4,0.78
2,HBSHOP,2,1,DontKnow,20,BuyGoods,Skip,1,Daily,Home,Car,Home,40612108,Urban,Yes,0,DontKnow,31,2,4,0.78
2,HBW,2,1,DontKnow,20,Home,Skip,1,Daily,WorkRelated,Car,Work,40612108,Urban,Yes,0,DontKnow,31,2,4,0.78
2,HBW,2,1,DontKnow,20,Work,Skip,1,Daily,Home,Car,Home,40612108,Urban,Yes,0,DontKnow,31,2,4,0.78
2,HBO,4,0,High,15,Home,Skip,1,Daily,SchoolOrReligious,Car,Religious,40613929,Rural,Yes,0,100K-125K,52,1,4,7.03
2,HBO,4,0,High,15,Religious,Skip,1,Daily,Home,Car,Home,40613929,Rural,Yes,0,100K-125K,52,1,4,7.03
2,HBSHOP,4,0,High,15,Home,Skip,1,Daily,Meals,Car,BuyMeals,40613929,Rural,Yes,0,100K-125K,52,1,4,7.03
2,HBSHOP,4,0,High,15,BuyMeals,Skip,1,Daily,Home,Car,Home,40613929,Rural,Yes,0,100K-125K,52,1,4,7.03
2,HBO,4,0,High,20,Home,Skip,1,Daily,SchoolOrReligious,Car,Religious,40613929,Rural,Yes,0,100K-125K,44,2,2,6.29
2,HBO,4,0,High,20,Religious,Skip,1,Daily,Home,Car,Home,40613929,Rural,Yes,0,100K-125K,44,2,2,6.29
2,HBO,4,5,High,-1,Home,Skip,1,Daily,SchoolOrReligious,Skip,Religious,40613929,Rural,Skip,1,100K-125K,13,3,4,-9.0
2,HBO,4,5,High,-1,Religious,Skip,1,Daily,Home,Skip,Home,40613929,Rural,Skip,1,100K-125K,13,3,4,-9.0
2,HBSHOP,4,5,High,-1,Home,Skip,1,Daily,Meals,Skip,BuyMeals,40613929,Rural,Skip,1,100K-125K,13,3,4,-9.0
2,HBSHOP,4,5,High,-1,BuyMeals,Skip,1,Daily,Home,Skip,Home,40613929,Rural,Skip,1,100K-125K,13,3,4,-9.0
2,HBO,4,5,High,-1,Home,Skip,1,Daily,SchoolOrReligious,Skip,Religious,40613929,Rural,Skip,1,100K-125K,10,4,4,-9.0
2,HBO,4,5,High,-1,Religious,Skip,1,Daily,Home,Skip,Home,40613929,Rural,Skip,1,100K-125K,10,4,4,-9.0
2,HBSHOP,4,5,High,-1,Home,Skip,1,Daily,Meals,Skip,BuyMeals,40613929,Rural,Skip,1,100K-125K,10,4,4,-9.0
2,HBSHOP,4,5,High,-1,BuyMeals,Skip,1,Daily,Home,Skip,Home,40613929,Rural,Skip,1,100K-125K,10,4,4,-9.0
2,HBSOCREC,4,2,Moderate,-1,Home,Skip,1,Daily,SocialRecreation,NotAscertained,SocialRecreational,40615361,Urban,Yes,2,50K-75K,39,1,4,-9.0
2,HBSOCREC,4,2,Moderate,-1,SocialRecreational,Skip,1,Daily,Home,NotAscertained,Home,40615361,Urban,Yes,2,50K-75K,39,1,4,-9.0
2,HBSHOP,4,2,Moderate,-1,Home,Skip,1,Daily,Meals,NotAscertained,BuyMeals,40615361,Urban,Yes,2,50K-75K,39,1,4,-9.0
2,HBSHOP,4,2,Moderate,-1,BuyMeals,Skip,1,Daily,Home,NotAscertained,Home,40615361,Urban,Yes,2,50K-75K,39,1,4,-9.0
2,HBO,4,2,Moderate,6,Home,Skip,1,Daily,Shopping,Car,Errands,40615361,Urban,Yes,0,50K-75K,44,2,5,6.36
2,NHB,4,2,Moderate,6,Errands,Skip,1,Daily,SocialRecreation,Car,SocialRecreational,40615361,Urban,Yes,0,50K-75K,44,2,5,6.36
2,HBSOCREC,4,2,Moderate,6,SocialRecreational,Skip,1,Daily,Home,Car,Home,40615361,Urban,Yes,0,50K-75K,44,2,5,6.36
2,HBSHOP,4,2,Moderate,6,Home,Skip,1,Daily,Meals,Car,BuyMeals,40615361,Urban,Yes,0,50K-75K,44,2,5,6.36
2,HBSHOP,4,2,Moderate,6,BuyMeals,Skip,1,Daily,Home,Car,Home,40615361,Urban,Yes,0,50K-75K,44,2,5,6.36
2,HBSOCREC,4,2,Moderate,-1,Home,Skip,1,Daily,SocialRecreation,Skip,SocialRecreational,40615361,Urban,Skip,1,50K-75K,9,3,4,-9.0
2,HBSOCREC,4,2,Moderate,-1,SocialRecreational,Skip,1,Daily,Home,Skip,Home,40615361,Urban,Skip,1,50K-75K,9,3,4,-9.0
2,HBSHOP,4,2,Moderate,-1,Home,Skip,1,Daily,Meals,Skip,BuyMeals,40615361,Urban,Skip,1,50K-75K,9,3,4,-9.0
2,HBSHOP,4,2,Moderate,-1,BuyMeals,Skip,1,Daily,Home,Skip,Home,40615361,Urban,Skip,1,50K-75K,9,3,4,-9.0
2,HBSOCREC,4,2,Moderate,-1,Home,Skip,1,Daily,SocialRecreation,Skip,SocialRecreational,40615361,Urban,Skip,1,50K-75K,7,4,4,-9.0
2,HBSOCREC,4,2,Moderate,-1,SocialRecreational,Skip,1,Daily,Home,Skip,Home,40615361,Urban,Skip,1,50K-75K,7,4,4,-9.0
2,HBSHOP,4,2,Moderate,-1,Home,Skip,1,Daily,Meals,Skip,BuyMeals,40615361,Urban,Skip,1,50K-75K,7,4,4,-9.0
2,HBSHOP,4,2,Moderate,-1,BuyMeals,Skip,1,Daily,Home,Skip,Home,40615361,Urban,Skip,1,50K-75K,7,4,4,-9.0
3,HBW,3,2,Moderate,7,Home,Skip,1,Daily,WorkRelated,Car,Work,40615994,Urban,Yes,5,50K-75K,48,1,1,0.98
3,HBW,3,5,Moderate,7,Home,Skip,1,Daily,WorkRelated,Car,Work,40615994,Urban,Yes,0,50K-75K,57,2,1,0.98
3,HBW,3,6,Moderate,20,Home,Skip,1,Daily,WorkRelated,Car,Work,40615994,Urban,Yes,0,50K-75K,22,3,1,4.57
0,HBO,1,7,ExtremelyLow,-1,Home,Skip,4,FewAYear,Shopping,Skip,Errands,40617911,Urban,Yes,0,10K-15K,65,1,9,-9.0
0,NHB,1,7,ExtremelyLow,-1,Errands,Skip,4,FewAYear,SocialRecreation,Skip,VisitFriends,40617911,Urban,Yes,0,10K-15K,65,1,9,-9.0
0,NHB,1,7,ExtremelyLow,-1,VisitFriends,Skip,4,FewAYear,Shopping,Skip,BuyService,40617911,Urban,Yes,0,10K-15K,65,1,9,-9.0
0,NHB,1,7,ExtremelyLow,-1,BuyService,Skip,4,FewAYear,Shopping,Skip,BuyGoods,40617911,Urban,Yes,0,10K-15K,65,1,9,-9.0
0,HBSHOP,1,7,ExtremelyLow,-1,BuyGoods,Skip,4,FewAYear,Home,Skip,Home,40617911,Urban,Yes,0,10K-15K,65,1,9,-9.0
0,HBSOCREC,1,7,ExtremelyLow,-1,Home,Skip,4,FewAYear,SocialRecreation,Skip,VisitFriends,40617911,Urban,Yes,0,10K-15K,65,1,9,-9.0
0,NHB,1,7,ExtremelyLow,-1,VisitFriends,Skip,4,FewAYear,Meals,Skip,BuyMeals,40617911,Urban,Yes,0,10K-15K,65,1,9,-9.0
0,NHB,1,7,ExtremelyLow,-1,BuyMeals,Skip,4,FewAYear,SocialRecreation,Skip,VisitFriends,40617911,Urban,Yes,0,10K-15K,65,1,9,-9.0
0,HBSOCREC,1,7,ExtremelyLow,-1,VisitFriends,Skip,4,FewAYear,Home,Skip,Home,40617911,Urban,Yes,0,10K-15K,65,1,9,-9.0
2,HBSHOP,2,2,High,15,Home,OnceMonthMore,1,Daily,Shopping,Car,BuyService,40619420,Urban,Yes,0,150K-200K,77,1,7,1.67
2,NHB,2,2,High,15,BuyService,OnceMonthMore,1,Daily,Shopping,Car,BuyService,40619420,Urban,Yes,0,150K-200K,77,1,7,1.67
2,NHB,2,2,High,15,BuyService,OnceMonthMore,1,Daily,WorkRelated,Car,Work,40619420,Urban,Yes,0,150K-200K,77,1,7,1.67
2,HBW,2,2,High,15,Work,OnceMonthMore,1,Daily,Home,Car,Home,40619420,Urban,Yes,0,150K-200K,77,1,7,1.67
2,HBSOCREC,2,2,High,15,Home,OnceMonthMore,1,Daily,SocialRecreation,Car,VisitFriends,40619420,Urban,Yes,0,150K-200K,77,1,7,1.67
2,NHB,2,2,High,15,VisitFriends,OnceMonthMore,1,Daily,Meals,Car,BuyMeals,40619420,Urban,Yes,0,150K-200K,77,1,7,1.67
2,HBSHOP,2,2,High,15,BuyMeals,OnceMonthMore,1,Daily,Home,Car,Home,40619420,Urban,Yes,0,150K-200K,77,1,7,1.67
2,NHB,2,2,High,12,Work,OnceMonthMore,1,Daily,WorkRelated,Car,Work,40619420,Urban,Yes,0,150K-200K,69,2,5,1.67
2,HBW,2,2,High,12,Work,OnceMonthMore,1,Daily,Home,Car,Home,40619420,Urban,Yes,0,150K-200K,69,2,5,1.67
2,HBSOCREC,2,2,High,12,Home,OnceMonthMore,1,Daily,SocialRecreation,Car,VisitFriends,40619420,Urban,Yes,0,150K-200K,69,2,5,1.67
2,NHB,2,2,High,12,VisitFriends,OnceMonthMore,1,Daily,Meals,Car,BuyMeals,40619420,Urban,Yes,0,150K-200K,69,2,5,1.67
2,HBSHOP,2,2,High,12,BuyMeals,OnceMonthMore,1,Daily,Home,Car,Home,40619420,Urban,Yes,0,150K-200K,69,2,5,1.67
1,HBO,2,2,Moderate,-1,WFH,Skip,1,Daily,Medical,NotAscertained,MedicalService,40620360,Urban,Yes,0,50K-75K,59,1,2,-9.0
1,HBO,2,2,Moderate,-1,MedicalService,Skip,1,Daily,Home,NotAscertained,WFH,40620360,Urban,Yes,0,50K-75K,59,1,2,-9.0
1,HBO,2,0,Moderate,-1,Home,Skip,1,Daily,Medical,Skip,MedicalService,40620360,Urban,Yes,0,50K-75K,57,2,2,-9.0
1,HBO,2,0,Moderate,-1,MedicalService,Skip,1,Daily,Home,Skip,Home,40620360,Urban,Yes,0,50K-75K,57,2,2,-9.0
1,HBW,1,7,VeryLow,20,Home,Skip,1,Daily,WorkRelated,Car,Work,40620866,Urban,Yes,0,15K-25K,55,1,2,5.08
1,HBW,1,7,VeryLow,20,Work,Skip,1,Daily,Home,Car,Home,40620866,Urban,Yes,0,15K-25K,55,1,2,5.08
0,HBSHOP,1,70,ExtremelyLow,-1,Home,Skip,1,Daily,Shopping,Skip,BuyGoods,40623243,Rural,Yes,0,10K-15K,63,1,3,-9.0
0,NHB,1,70,ExtremelyLow,-1,BuyGoods,Skip,1,Daily,SocialRecreation,Skip,VisitFriends,40623243,Rural,Yes,0,10K-15K,63,1,3,-9.0
0,HBSOCREC,1,70,ExtremelyLow,-1,VisitFriends,Skip,1,Daily,Home,Skip,Home,40623243,Rural,Yes,0,10K-15K,63,1,3,-9.0
0,HBSHOP,1,3,ExtremelyLow,-1,Home,Skip,-9,NotAscertained,Shopping,Skip,BuyGoods,40623691,Urban,Yes,0,lessthan10K,76,1,6,-9.0
0,NHB,1,3,ExtremelyLow,-1,BuyGoods,Skip,-9,NotAscertained,Shopping,Skip,BuyGoods,40623691,Urban,Yes,0,lessthan10K,76,1,6,-9.0
0,HBSHOP,1,3,ExtremelyLow,-1,BuyGoods,Skip,-9,NotAscertained,Home,Skip,Home,40623691,Urban,Yes,0,lessthan10K,76,1,6,-9.0
0,HBSHOP,1,3,ExtremelyLow,-1,Home,Skip,-9,NotAscertained,Shopping,Skip,BuyGoods,40623691,Urban,Yes,0,lessthan10K,76,1,6,-9.0
0,NHB,1,3,ExtremelyLow,-1,BuyGoods,Skip,-9,NotAscertained,Shopping,Skip,BuyGoods,40623691,Urban,Yes,0,lessthan10K,76,1,6,-9.0
0,HBSHOP,1,3,ExtremelyLow,-1,BuyGoods,Skip,-9,NotAscertained,Home,Skip,Home,40623691,Urban,Yes,0,lessthan10K,76,1,6,-9.0
1,HBSHOP,2,30,Low,-1,Home,Skip,1,Daily,Shopping,Skip,BuyGoods,40625690,Urban,No,0,35K-50K,39,1,5,-9.0
1,HBSHOP,2,30,Low,-1,BuyGoods,Skip,1,Daily,Home,Skip,Home,40625690,Urban,No,0,35K-50K,39,1,5,-9.0
1,HBO,2,30,Low,-1,Home,Skip,1,Daily,Shopping,Skip,Errands,40625690,Urban,No,0,35K-50K,39,1,5,-9.0
1,NHB,2,30,Low,-1,Errands,Skip,1,Daily,Shopping,Skip,BuyGoods,40625690,Urban,No,0,35K-50K,39,1,5,-9.0
1,HBSHOP,2,30,Low,-1,BuyGoods,Skip,1,Daily,Home,Skip,Home,40625690,Urban,No,0,35K-50K,39,1,5,-9.0
1,HBW,2,-8,Low,15,Home,Skip,1,Daily,WorkRelated,Car,Work,40625690,Urban,Yes,0,35K-50K,32,2,2,3.45
1,HBW,2,-8,Low,15,Work,Skip,1,Daily,Home,Car,Home,40625690,Urban,Yes,0,35K-50K,32,2,2,3.45
2,HBW,4,0,High,30,Home,Skip,1,Daily,WorkRelated,Van,Work,40626216,Urban,Yes,0,150K-200K,50,1,2,13.89
2,HBW,4,0,High,30,Work,Skip,1,Daily,Home,Van,Home,40626216,Urban,Yes,0,150K-200K,50,1,2,13.89
2,HBO,4,7,High,15,Home,FewYear,1,Daily,TransportSomeone,PickupTruck,PickUpOrDropSomeone,40626216,Urban,Yes,1,150K-200K,46,2,3,9.23
2,NHB,4,7,High,15,PickUpOrDropSomeone,FewYear,1,Daily,WorkRelated,PickupTruck,Work,40626216,Urban,Yes,1,150K-200K,46,2,3,9.23
2,HBW,4,7,High,15,Work,FewYear,1,Daily,Home,PickupTruck,Home,40626216,Urban,Yes,1,150K-200K,46,2,3,9.23
2,HBO,4,7,High,-1,Home,Skip,1,Daily,SchoolOrReligious,Skip,GoSchoolAsStudent,40626216,Urban,Skip,7,150K-200K,11,3,2,-9.0
2,HBO,4,7,High,-1,GoSchoolAsStudent,Skip,1,Daily,Home,Skip,Home,40626216,Urban,Skip,7,150K-200K,11,3,2,-9.0
2,HBO,4,7,High,-1,Home,Skip,1,Daily,Other,Skip,Volunteer,40626216,Urban,Skip,7,150K-200K,14,4,3,-9.0
2,NHB,4,7,High,-1,Volunteer,Skip,1,Daily,SchoolOrReligious,Skip,GoSchoolAsStudent,40626216,Urban,Skip,7,150K-200K,14,4,3,-9.0
2,HBO,4,7,High,-1,GoSchoolAsStudent,Skip,1,Daily,Home,Skip,Home,40626216,Urban,Skip,7,150K-200K,14,4,3,-9.0
1,HBW,2,3,High,25,Home,Skip,1,Daily,WorkRelated,Car,Work,40626932,Urban,Yes,0,75K-100K,33,1,2,14.92
1,HBW,2,3,High,25,Work,Skip,1,Daily,Home,Car,Home,40626932,Urban,Yes,0,75K-100K,33,1,2,14.92
0,HBO,1,7,Moderate,-1,Home,Skip,1,Daily,Medical,Skip,MedicalService,40627267,Urban,Yes,0,50K-75K,84,1,2,-9.0
0,HBO,1,7,Moderate,-1,MedicalService,Skip,1,Daily,Home,Skip,Home,40627267,Urban,Yes,0,50K-75K,84,1,2,-9.0
0,HBO,2,2,Moderate,-1,Home,Skip,1,Daily,SchoolOrReligious,Skip,Religious,40627360,Urban,Yes,1,50K-75K,76,1,4,-9.0
0,HBO,2,2,Moderate,-1,Religious,Skip,1,Daily,Home,Skip,Home,40627360,Urban,Yes,1,50K-75K,76,1,4,-9.0
0,HBSOCREC,2,2,Moderate,-1,Home,Skip,1,Daily,SocialRecreation,Skip,VisitFriends,40627360,Urban,Yes,1,50K-75K,76,1,4,-9.0
0,HBSOCREC,2,2,Moderate,-1,VisitFriends,Skip,1,Daily,Home,Skip,Home,40627360,Urban,Yes,1,50K-75K,76,1,4,-9.0
0,HBO,2,3,Moderate,-1,Home,Skip,1,Daily,SchoolOrReligious,Skip,Religious,40627360,Urban,Yes,1,50K-75K,71,2,4,-9.0
0,HBO,2,3,Moderate,-1,Religious,Skip,1,Daily,Home,Skip,Home,40627360,Urban,Yes,1,50K-75K,71,2,4,-9.0
0,HBSOCREC,2,3,Moderate,-1,Home,Skip,1,Daily,SocialRecreation,Skip,VisitFriends,40627360,Urban,Yes,1,50K-75K,71,2,4,-9.0
0,HBSOCREC,2,3,Moderate,-1,VisitFriends,Skip,1,Daily,Home,Skip,Home,40627360,Urban,Yes,1,50K-75K,71,2,4,-9.0
0,HBSHOP,2,4,ExtremelyLow,-1,Home,Skip,5,Never,Shopping,Skip,BuyGoods,40627446,Urban,No,0,lessthan10K,20,2,2,-9.0
0,HBSHOP,2,4,ExtremelyLow,-1,BuyGoods,Skip,5,Never,Home,Skip,Home,40627446,Urban,No,0,lessthan10K,20,2,2,-9.0
1,HBSHOP,2,50,High,-1,Home,Skip,1,Daily,Meals,Skip,BuyMeals,40627475,Urban,Yes,0,morethan200K,58,1,2,-9.0
1,HBSHOP,2,50,High,-1,BuyMeals,Skip,1,Daily,Home,Skip,Home,40627475,Urban,Yes,0,morethan200K,58,1,2,-9.0
1,HBSHOP,2,10,High,-1,Home,Skip,1,Daily,Meals,NotAscertained,BuyMeals,40627475,Urban,Yes,0,morethan200K,58,2,2,-9.0
1,HBSHOP,2,10,High,-1,BuyMeals,Skip,1,Daily,Home,NotAscertained,Home,40627475,Urban,Yes,0,morethan200K,58,2,2,-9.0
2,HBW,2,7,High,30,Home,Skip,1,Daily,WorkRelated,PickupTruck,Work,40627576,Urban,Yes,0,75K-100K,60,1,4,11.04
