HOUSEID,PERSONID,URBRUR,WHYFROM,DRIVER,WHYTO,WHYTRP1S,HHFAMINC,TRIPPURP,WRKCOUNT,R_AGE,USULDRV,WEBUSE,WKFMHMXX,WRKTRANS,GCDWORK,CNTTDTR,NWALKTRP,NBIKETRP,DISTTOWK,TIMETOWK,HHSIZE,HHFAMINC2
14537026,1,Urban,BuyGoods,Yes,Home,ReturnHome,60K-65K,HBSHOP,2,50,Alone,Skip,Skip,Car,6,4,2,0,5.0,10,2,2
14542888,1,Urban,Home,Yes,GoToGym,SocialRecreation,55K-60K,HBSOCREC,0,63,Skip,OnceWeek,Skip,Skip,-1,4,14,0,-9.0,-1,1,2
14542888,1,Urban,GoToGym,Yes,GoToGym,SocialRecreation,55K-60K,NHB,0,63,Skip,OnceWeek,Skip,Skip,-1,4,14,0,-9.0,-1,1,2
14542888,1,Urban,GoToGym,Yes,BuyGoods,Shopping,55K-60K,NHB,0,63,Skip,OnceWeek,Skip,Skip,-1,4,14,0,-9.0,-1,1,2
14542888,1,Urban,BuyGoods,Yes,Home,ReturnHome,55K-60K,HBSHOP,0,63,Skip,OnceWeek,Skip,Skip,-1,4,14,0,-9.0,-1,1,2
14549289,1,Urban,Home,Yes,GetMeal,EatMeal,50K-55K,HBSHOP,2,30,Alone,SeveralWeek,Skip,Car,2,8,2,0,2.0,3,3,2
14549289,1,Urban,GetMeal,Yes,BuyGoods,Shopping,50K-55K,NHB,2,30,Alone,SeveralWeek,Skip,Car,2,8,2,0,2.0,3,3,2
14549289,1,Urban,BuyGoods,Yes,BuyGas,Shopping,50K-55K,NHB,2,30,Alone,SeveralWeek,Skip,Car,2,8,2,0,2.0,3,3,2
14549289,1,Urban,BuyGas,Yes,Home,ReturnHome,50K-55K,HBSHOP,2,30,Alone,SeveralWeek,Skip,Car,2,8,2,0,2.0,3,3,2
14549289,1,Urban,Home,Yes,DropSomeoneOff,ServePassenger,50K-55K,HBO,2,30,Alone,SeveralWeek,Skip,Car,2,8,2,0,2.0,3,3,2
14549289,1,Urban,DropSomeoneOff,Yes,GoToWork,ToWork,50K-55K,NHB,2,30,Alone,SeveralWeek,Skip,Car,2,8,2,0,2.0,3,3,2
14549289,1,Urban,GoToWork,Yes,GoToWork,ToWork,50K-55K,NHB,2,30,Alone,SeveralWeek,Skip,Car,2,8,2,0,2.0,3,3,2
14549289,1,Urban,GoToWork,Yes,Home,ReturnHome,50K-55K,HBW,2,30,Alone,SeveralWeek,Skip,Car,2,8,2,0,2.0,3,3,2
14549289,2,Urban,Home,Yes,GetMeal,EatMeal,50K-55K,HBSHOP,2,35,Alone,SeveralWeek,Skip,SUV,2,5,2,0,2.0,5,3,2
14549289,2,Urban,GetMeal,Yes,BuyGoods,Shopping,50K-55K,NHB,2,35,Alone,SeveralWeek,Skip,SUV,2,5,2,0,2.0,5,3,2
14549289,2,Urban,BuyGoods,Yes,BuyGas,Shopping,50K-55K,NHB,2,35,Alone,SeveralWeek,Skip,SUV,2,5,2,0,2.0,5,3,2
14549289,2,Urban,BuyGas,Yes,Home,ReturnHome,50K-55K,HBSHOP,2,35,Alone,SeveralWeek,Skip,SUV,2,5,2,0,2.0,5,3,2
14549289,2,Urban,Home,Yes,GoToWork,ToWork,50K-55K,HBW,2,35,Alone,SeveralWeek,Skip,SUV,2,5,2,0,2.0,5,3,2
14549289,3,Urban,Home,Skip,GetMeal,EatMeal,50K-55K,HBSHOP,2,2,Skip,Skip,Skip,Skip,-1,5,-1,-1,-1.0,-1,3,2
14549289,3,Urban,GetMeal,Skip,TakeAndWait,ServePassenger,50K-55K,NHB,2,2,Skip,Skip,Skip,Skip,-1,5,-1,-1,-1.0,-1,3,2
14549289,3,Urban,TakeAndWait,Skip,TakeAndWait,ServePassenger,50K-55K,NHB,2,2,Skip,Skip,Skip,Skip,-1,5,-1,-1,-1.0,-1,3,2
14549289,3,Urban,TakeAndWait,Skip,Home,ReturnHome,50K-55K,HBO,2,2,Skip,Skip,Skip,Skip,-1,5,-1,-1,-1.0,-1,3,2
14549289,3,Urban,Home,Skip,DayCare,Family,50K-55K,HBO,2,2,Skip,Skip,Skip,Skip,-1,5,-1,-1,-1.0,-1,3,2
14559046,1,Urban,Home,Yes,BuyService,Family,30K-35K,HBSHOP,0,88,Skip,Skip,Skip,Skip,-1,4,2,0,-9.0,-1,2,1
14559046,1,Urban,BuyService,Yes,BuyGoods,Shopping,30K-35K,NHB,0,88,Skip,Skip,Skip,Skip,-1,4,2,0,-9.0,-1,2,1
14559046,1,Urban,BuyGoods,Yes,BuyService,Family,30K-35K,NHB,0,88,Skip,Skip,Skip,Skip,-1,4,2,0,-9.0,-1,2,1
14559046,1,Urban,BuyService,Yes,Home,ReturnHome,30K-35K,HBSHOP,0,88,Skip,Skip,Skip,Skip,-1,4,2,0,-9.0,-1,2,1
14559046,2,Urban,Home,No,BuyService,Family,30K-35K,HBSHOP,0,84,Skip,Skip,Skip,Skip,-1,4,0,0,-9.0,-1,2,1
14559046,2,Urban,BuyService,No,BuyGoods,Shopping,30K-35K,NHB,0,84,Skip,Skip,Skip,Skip,-1,4,0,0,-9.0,-1,2,1
14559046,2,Urban,BuyGoods,No,BuyService,Family,30K-35K,NHB,0,84,Skip,Skip,Skip,Skip,-1,4,0,0,-9.0,-1,2,1
14559046,2,Urban,BuyService,No,Home,ReturnHome,30K-35K,HBSHOP,0,84,Skip,Skip,Skip,Skip,-1,4,0,0,-9.0,-1,2,1
14561021,1,Urban,Home,Yes,GoSchoolAsStudent,School,25K-30K,HBO,1,29,Skip,AlmostEveryday,Skip,Skip,-1,6,5,0,-9.0,-1,3,0
14561021,1,Urban,GoSchoolAsStudent,Yes,MedicalService,Medical,25K-30K,NHB,1,29,Skip,AlmostEveryday,Skip,Skip,-1,6,5,0,-9.0,-1,3,0
14561021,1,Urban,MedicalService,Yes,GoSchoolAsStudent,School,25K-30K,NHB,1,29,Skip,AlmostEveryday,Skip,Skip,-1,6,5,0,-9.0,-1,3,0
14561021,1,Urban,GoSchoolAsStudent,Yes,Home,ReturnHome,25K-30K,HBO,1,29,Skip,AlmostEveryday,Skip,Skip,-1,6,5,0,-9.0,-1,3,0
14561021,1,Urban,Home,Yes,GetMeal,EatMeal,25K-30K,HBSHOP,1,29,Skip,AlmostEveryday,Skip,Skip,-1,6,5,0,-9.0,-1,3,0
14561021,1,Urban,GetMeal,Yes,Home,ReturnHome,25K-30K,HBSHOP,1,29,Skip,AlmostEveryday,Skip,Skip,-1,6,5,0,-9.0,-1,3,0
14561021,2,Urban,Home,Yes,GoToWork,ToWork,25K-30K,HBW,1,27,Alone,AlmostEveryday,Skip,Car,2,8,3,0,2.0,5,3,0
14561021,2,Urban,GoToWork,Yes,GetMeal,EatMeal,25K-30K,NHB,1,27,Alone,AlmostEveryday,Skip,Car,2,8,3,0,2.0,5,3,0
14561021,2,Urban,GetMeal,Yes,ReturnToWork,ReturnWork,25K-30K,NHB,1,27,Alone,AlmostEveryday,Skip,Car,2,8,3,0,2.0,5,3,0
14561021,2,Urban,ReturnToWork,Yes,Home,ReturnHome,25K-30K,HBW,1,27,Alone,AlmostEveryday,Skip,Car,2,8,3,0,2.0,5,3,0
14561021,2,Urban,Home,Yes,PTA,Family,25K-30K,HBO,1,27,Alone,AlmostEveryday,Skip,Car,2,8,3,0,2.0,5,3,0
14561021,2,Urban,PTA,Yes,Home,ReturnHome,25K-30K,HBO,1,27,Alone,AlmostEveryday,Skip,Car,2,8,3,0,2.0,5,3,0
14561021,2,Urban,Home,Yes,GetMeal,EatMeal,25K-30K,HBSHOP,1,27,Alone,AlmostEveryday,Skip,Car,2,8,3,0,2.0,5,3,0
14561021,2,Urban,GetMeal,Yes,Home,ReturnHome,25K-30K,HBSHOP,1,27,Alone,AlmostEveryday,Skip,Car,2,8,3,0,2.0,5,3,0
14564376,1,Urban,Home,Yes,Shopping,Family,40K-45K,HBSHOP,1,49,Alone,SeveralWeek,AlmostEveryday,Car,1,4,5,0,2.0,10,2,1
14564376,1,Urban,Shopping,Yes,Home,ReturnHome,40K-45K,HBSHOP,1,49,Alone,SeveralWeek,AlmostEveryday,Car,1,4,5,0,2.0,10,2,1
14564376,1,Urban,Home,Yes,GoReligiousActivityRe,Religious,40K-45K,HBO,1,49,Alone,SeveralWeek,AlmostEveryday,Car,1,4,5,0,2.0,10,2,1
14564376,1,Urban,GoReligiousActivityRe,Yes,Home,ReturnHome,40K-45K,HBO,1,49,Alone,SeveralWeek,AlmostEveryday,Car,1,4,5,0,2.0,10,2,1
14564376,2,Urban,Home,Skip,Shopping,Family,40K-45K,HBSHOP,1,5,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,2,1
14564376,2,Urban,Shopping,Skip,Home,ReturnHome,40K-45K,HBSHOP,1,5,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,2,1
14564376,2,Urban,Home,Skip,GoReligiousActivityRe,Religious,40K-45K,HBO,1,5,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,2,1
14564376,2,Urban,GoReligiousActivityRe,Skip,Home,ReturnHome,40K-45K,HBO,1,5,Skip,Skip,Skip,Skip,-1,4,-1,-1,-1.0,-1,2,1
14575765,1,Urban,Home,Yes,GoReligiousActivityRe,Religious,25K-30K,HBO,0,73,Skip,AlmostEveryday,Skip,Skip,-1,3,0,0,-9.0,-1,2,0
14575765,1,Urban,GoReligiousActivityRe,Yes,BuyGas,Shopping,25K-30K,NHB,0,73,Skip,AlmostEveryday,Skip,Skip,-1,3,0,0,-9.0,-1,2,0
14575765,1,Urban,BuyGas,Yes,Home,ReturnHome,25K-30K,HBSHOP,0,73,Skip,AlmostEveryday,Skip,Skip,-1,3,0,0,-9.0,-1,2,0
14575765,2,Urban,Home,Yes,GoToGym,SocialRecreation,25K-30K,HBSOCREC,0,75,Skip,AlmostEveryday,Skip,Skip,-1,4,7,0,-9.0,-1,2,0
14575765,2,Urban,GoToGym,Yes,GoReligiousActivityRe,Religious,25K-30K,NHB,0,75,Skip,AlmostEveryday,Skip,Skip,-1,4,7,0,-9.0,-1,2,0
14575765,2,Urban,GoReligiousActivityRe,Yes,BuyGas,Shopping,25K-30K,NHB,0,75,Skip,AlmostEveryday,Skip,Skip,-1,4,7,0,-9.0,-1,2,0
14575765,2,Urban,BuyGas,Yes,Home,ReturnHome,25K-30K,HBSHOP,0,75,Skip,AlmostEveryday,Skip,Skip,-1,4,7,0,-9.0,-1,2,0
14584758,1,Urban,Home,Yes,BuyService,Family,50K-55K,HBSHOP,3,71,Skip,SeveralWeek,Skip,Skip,0,3,0,0,-9.0,-1,3,2
14584758,1,Urban,BuyService,Yes,SocialEvent,EatMeal,50K-55K,NHB,3,71,Skip,SeveralWeek,Skip,Skip,0,3,0,0,-9.0,-1,3,2
14584758,1,Urban,SocialEvent,Yes,Home,ReturnHome,50K-55K,HBSOCREC,3,71,Skip,SeveralWeek,Skip,Skip,0,3,0,0,-9.0,-1,3,2
14584758,2,Urban,Home,Yes,BuyGoods,Shopping,50K-55K,HBSHOP,3,66,Alone,AlmostEveryday,Skip,Car,29,2,0,0,37.0,50,3,2
14584758,2,Urban,BuyGoods,Yes,Home,ReturnHome,50K-55K,HBSHOP,3,66,Alone,AlmostEveryday,Skip,Car,29,2,0,0,37.0,50,3,2
14584758,3,Urban,GoToWork,Yes,GoToWork,ToWork,50K-55K,NHB,3,49,Skip,SeveralWeek,Skip,Skip,-1,3,0,0,-9.0,-1,3,2
14584758,3,Urban,GoToWork,Yes,BusinessMeeting,WorkRelated,50K-55K,NHB,3,49,Skip,SeveralWeek,Skip,Skip,-1,3,0,0,-9.0,-1,3,2
14584758,3,Urban,BusinessMeeting,Yes,Home,ReturnHome,50K-55K,HBO,3,49,Skip,SeveralWeek,Skip,Skip,-1,3,0,0,-9.0,-1,3,2
14586118,1,Urban,Home,Yes,BuyGoods,Shopping,morethan100K,HBSHOP,1,36,Skip,OnceWeek,Skip,Skip,-1,8,3,0,-9.0,-1,2,2
14586118,1,Urban,BuyGoods,Yes,BuyGoods,Shopping,morethan100K,NHB,1,36,Skip,OnceWeek,Skip,Skip,-1,8,3,0,-9.0,-1,2,2
14586118,1,Urban,BuyGoods,Yes,BuyGoods,Shopping,morethan100K,NHB,1,36,Skip,OnceWeek,Skip,Skip,-1,8,3,0,-9.0,-1,2,2
14586118,1,Urban,BuyGoods,Yes,BuyGoods,Shopping,morethan100K,NHB,1,36,Skip,OnceWeek,Skip,Skip,-1,8,3,0,-9.0,-1,2,2
14586118,1,Urban,BuyGoods,Yes,BuyGas,Shopping,morethan100K,NHB,1,36,Skip,OnceWeek,Skip,Skip,-1,8,3,0,-9.0,-1,2,2
14586118,1,Urban,BuyGas,Yes,Home,ReturnHome,morethan100K,HBSHOP,1,36,Skip,OnceWeek,Skip,Skip,-1,8,3,0,-9.0,-1,2,2
14586118,1,Urban,Home,Yes,GetMeal,EatMeal,morethan100K,HBSHOP,1,36,Skip,OnceWeek,Skip,Skip,-1,8,3,0,-9.0,-1,2,2
14586118,1,Urban,GetMeal,Yes,Home,ReturnHome,morethan100K,HBSHOP,1,36,Skip,OnceWeek,Skip,Skip,-1,8,3,0,-9.0,-1,2,2
14586118,2,Urban,Home,Yes,VisitFriends,SocialRecreation,morethan100K,HBSOCREC,1,51,Alone,SeveralWeek,OnceMonthMore,Car,27,8,4,0,50.0,90,2,2
14586118,2,Urban,VisitFriends,Yes,GetMeal,EatMeal,morethan100K,NHB,1,51,Alone,SeveralWeek,OnceMonthMore,Car,27,8,4,0,50.0,90,2,2
14586118,2,Urban,GetMeal,Yes,DropSomeoneOff,ServePassenger,morethan100K,NHB,1,51,Alone,SeveralWeek,OnceMonthMore,Car,27,8,4,0,50.0,90,2,2
14586118,2,Urban,DropSomeoneOff,Yes,Home,ReturnHome,morethan100K,HBO,1,51,Alone,SeveralWeek,OnceMonthMore,Car,27,8,4,0,50.0,90,2,2
14586118,2,Urban,Home,Yes,BuyGoods,Shopping,morethan100K,HBSHOP,1,51,Alone,SeveralWeek,OnceMonthMore,Car,27,8,4,0,50.0,90,2,2
14586118,2,Urban,BuyGoods,Yes,Home,ReturnHome,morethan100K,HBSHOP,1,51,Alone,SeveralWeek,OnceMonthMore,Car,27,8,4,0,50.0,90,2,2
14586118,2,Urban,Home,Yes,GetMeal,EatMeal,morethan100K,HBSHOP,1,51,Alone,SeveralWeek,OnceMonthMore,Car,27,8,4,0,50.0,90,2,2
14586118,2,Urban,GetMeal,Yes,Home,ReturnHome,morethan100K,HBSHOP,1,51,Alone,SeveralWeek,OnceMonthMore,Car,27,8,4,0,50.0,90,2,2
14587348,1,Urban,Home,Yes,BuyService,Family,5K-10K,HBSHOP,1,27,Skip,OnceWeek,Skip,Skip,-1,3,0,0,-9.0,-1,2,0
14587348,1,Urban,BuyService,Yes,BuyGoods,Shopping,5K-10K,NHB,1,27,Skip,OnceWeek,Skip,Skip,-1,3,0,0,-9.0,-1,2,0
14587348,1,Urban,BuyGoods,Yes,Home,ReturnHome,5K-10K,HBSHOP,1,27,Skip,OnceWeek,Skip,Skip,-1,3,0,0,-9.0,-1,2,0
14588608,1,Urban,Home,Yes,BuyService,Family,80K-100K,HBSHOP,1,33,Skip,SeveralWeek,Skip,Skip,-1,13,0,0,-9.0,-1,2,2
14588608,1,Urban,BuyService,Yes,TakeAndWait,ServePassenger,80K-100K,NHB,1,33,Skip,SeveralWeek,Skip,Skip,-1,13,0,0,-9.0,-1,2,2
14588608,1,Urban,TakeAndWait,Yes,BuyGoods,Shopping,80K-100K,NHB,1,33,Skip,SeveralWeek,Skip,Skip,-1,13,0,0,-9.0,-1,2,2
14588608,1,Urban,BuyGoods,Yes,GetMeal,EatMeal,80K-100K,NHB,1,33,Skip,SeveralWeek,Skip,Skip,-1,13,0,0,-9.0,-1,2,2
14588608,1,Urban,GetMeal,Yes,VisitFriends,SocialRecreation,80K-100K,NHB,1,33,Skip,SeveralWeek,Skip,Skip,-1,13,0,0,-9.0,-1,2,2
14588608,1,Urban,VisitFriends,Yes,Home,ReturnHome,80K-100K,HBSOCREC,1,33,Skip,SeveralWeek,Skip,Skip,-1,13,0,0,-9.0,-1,2,2
14588608,1,Urban,Home,Yes,FamilyPersonalBusiness,Family,80K-100K,HBO,1,33,Skip,SeveralWeek,Skip,Skip,-1,13,0,0,-9.0,-1,2,2
14588608,1,Urban,FamilyPersonalBusiness,Yes,BuyGoods,Shopping,80K-100K,NHB,1,33,Skip,SeveralWeek,Skip,Skip,-1,13,0,0,-9.0,-1,2,2
14588608,1,Urban,BuyGoods,Yes,BuyService,Family,80K-100K,NHB,1,33,Skip,SeveralWeek,Skip,Skip,-1,13,0,0,-9.0,-1,2,2
14588608,1,Urban,BuyService,Yes,BuyGoods,Shopping,80K-100K,NHB,1,33,Skip,SeveralWeek,Skip,Skip,-1,13,0,0,-9.0,-1,2,2
14588608,1,Urban,BuyGoods,Yes,Home,ReturnHome,80K-100K,HBSHOP,1,33,Skip,SeveralWeek,Skip,Skip,-1,13,0,0,-9.0,-1,2,2
14588608,1,Urban,Home,Yes,VisitFriends,SocialRecreation,80K-100K,HBSOCREC,1,33,Skip,SeveralWeek,Skip,Skip,-1,13,0,0,-9.0,-1,2,2
14588608,1,Urban,VisitFriends,Yes,Home,ReturnHome,80K-100K,HBSOCREC,1,33,Skip,SeveralWeek,Skip,Skip,-1,13,0,0,-9.0,-1,2,2
14588608,2,Urban,Home,Yes,BuyService,Family,80K-100K,HBSHOP,1,38,Alone,AlmostEveryday,Skip,SUV,5,8,0,0,6.0,10,2,2
14588608,2,Urban,BuyService,Yes,GoToWork,ToWork,80K-100K,NHB,1,38,Alone,AlmostEveryday,Skip,SUV,5,8,0,0,6.0,10,2,2
14588608,2,Urban,GoToWork,Yes,BuyGoods,Shopping,80K-100K,NHB,1,38,Alone,AlmostEveryday,Skip,SUV,5,8,0,0,6.0,10,2,2
14588608,2,Urban,BuyGoods,Yes,GetMeal,EatMeal,80K-100K,NHB,1,38,Alone,AlmostEveryday,Skip,SUV,5,8,0,0,6.0,10,2,2
14588608,2,Urban,GetMeal,Yes,VisitFriends,SocialRecreation,80K-100K,NHB,1,38,Alone,AlmostEveryday,Skip,SUV,5,8,0,0,6.0,10,2,2
14588608,2,Urban,VisitFriends,Yes,Home,ReturnHome,80K-100K,HBSOCREC,1,38,Alone,AlmostEveryday,Skip,SUV,5,8,0,0,6.0,10,2,2
14588608,2,Urban,Home,Yes,VisitFriends,SocialRecreation,80K-100K,HBSOCREC,1,38,Alone,AlmostEveryday,Skip,SUV,5,8,0,0,6.0,10,2,2
14588608,2,Urban,VisitFriends,Yes,Home,ReturnHome,80K-100K,HBSOCREC,1,38,Alone,AlmostEveryday,Skip,SUV,5,8,0,0,6.0,10,2,2
14591653,1,Urban,GoToWork,Yes,GoToWork,ToWork,70K-75K,NHB,2,62,Alone,AlmostEveryday,Skip,Van,13,5,9,0,14.0,30,2,2
14591653,1,Urban,GoToWork,Yes,BuyService,Family,70K-75K,NHB,2,62,Alone,AlmostEveryday,Skip,Van,13,5,9,0,14.0,30,2,2
14591653,1,Urban,BuyService,Yes,BuyGoods,Shopping,70K-75K,NHB,2,62,Alone,AlmostEveryday,Skip,Van,13,5,9,0,14.0,30,2,2
14591653,1,Urban,BuyGoods,Yes,Home,ReturnHome,70K-75K,HBSHOP,2,62,Alone,AlmostEveryday,Skip,Van,13,5,9,0,14.0,30,2,2
14591653,1,Urban,Home,Yes,ReturnToWork,ReturnWork,70K-75K,HBW,2,62,Alone,AlmostEveryday,Skip,Van,13,5,9,0,14.0,30,2,2
14591653,2,Urban,Home,Yes,GoToWork,ToWork,70K-75K,HBW,2,56,Alone,AlmostEveryday,Skip,SUV,9,3,3,0,11.0,15,2,2
14591653,2,Urban,GoToWork,Yes,GoToWork,ToWork,70K-75K,NHB,2,56,Alone,AlmostEveryday,Skip,SUV,9,3,3,0,11.0,15,2,2
14591653,2,Urban,GoToWork,Yes,Home,ReturnHome,70K-75K,HBW,2,56,Alone,AlmostEveryday,Skip,SUV,9,3,3,0,11.0,15,2,2
14597392,1,Urban,Home,Yes,BuyService,Family,80K-100K,HBSHOP,2,63,Alone,SeveralWeek,Skip,Car,4,4,14,0,5.0,15,2,2
14597392,1,Urban,BuyService,Yes,GoToWork,ToWork,80K-100K,NHB,2,63,Alone,SeveralWeek,Skip,Car,4,4,14,0,5.0,15,2,2
14597392,1,Urban,GoToWork,Yes,BuyGoods,Shopping,80K-100K,NHB,2,63,Alone,SeveralWeek,Skip,Car,4,4,14,0,5.0,15,2,2
14597392,1,Urban,BuyGoods,Yes,Home,ReturnHome,80K-100K,HBSHOP,2,63,Alone,SeveralWeek,Skip,Car,4,4,14,0,5.0,15,2,2
14597392,2,Urban,Home,Yes,GoToWork,ToWork,80K-100K,HBW,2,52,Alone,AlmostEveryday,Skip,Car,13,2,0,0,18.0,45,2,2
14597392,2,Urban,GoToWork,Yes,Home,ReturnHome,80K-100K,HBW,2,52,Alone,AlmostEveryday,Skip,Car,13,2,0,0,18.0,45,2,2
14603444,1,Urban,Home,Yes,CoffeeIcecreamSnacks,EatMeal,80K-100K,HBSHOP,2,66,Alone,SeveralWeek,Skip,PickupTruck,2,3,1,0,6.0,30,4,2
14603444,1,Urban,CoffeeIcecreamSnacks,Yes,GoToWork,ToWork,80K-100K,NHB,2,66,Alone,SeveralWeek,Skip,PickupTruck,2,3,1,0,6.0,30,4,2
14603444,1,Urban,GoToWork,Yes,Home,ReturnHome,80K-100K,HBW,2,66,Alone,SeveralWeek,Skip,PickupTruck,2,3,1,0,6.0,30,4,2
14603444,2,Urban,Home,Yes,Shopping,Family,80K-100K,HBSHOP,2,62,Skip,AlmostEveryday,Skip,Skip,0,4,1,0,-9.0,-1,4,2
14603444,2,Urban,Shopping,Yes,BuyGoods,Shopping,80K-100K,NHB,2,62,Skip,AlmostEveryday,Skip,Skip,0,4,1,0,-9.0,-1,4,2
14603444,2,Urban,BuyGoods,Yes,BuyGoods,Shopping,80K-100K,NHB,2,62,Skip,AlmostEveryday,Skip,Skip,0,4,1,0,-9.0,-1,4,2
14603444,2,Urban,BuyGoods,Yes,Home,ReturnHome,80K-100K,HBSHOP,2,62,Skip,AlmostEveryday,Skip,Skip,0,4,1,0,-9.0,-1,4,2
14603444,4,Urban,Home,Skip,GoSchoolAsStudent,School,80K-100K,HBO,2,10,Skip,Skip,Skip,Skip,-1,2,-1,-1,-1.0,-1,4,2
14603444,4,Urban,GoSchoolAsStudent,Skip,Home,ReturnHome,80K-100K,HBO,2,10,Skip,Skip,Skip,Skip,-1,2,-1,-1,-1.0,-1,4,2
14613809,1,Rural,Home,Yes,OtherWorkRelated,WorkRelated,25K-30K,HBO,1,37,Skip,AlmostEveryday,Skip,Skip,31,5,-8,0,0.1,-4,2,0
14613809,1,Rural,OtherWorkRelated,Yes,Home,ReturnHome,25K-30K,HBO,1,37,Skip,AlmostEveryday,Skip,Skip,31,5,-8,0,0.1,-4,2,0
14613809,1,Rural,Home,Yes,OtherWorkRelated,WorkRelated,25K-30K,HBO,1,37,Skip,AlmostEveryday,Skip,Skip,31,5,-8,0,0.1,-4,2,0
14613809,1,Rural,OtherWorkRelated,Yes,OtherWorkRelated,WorkRelated,25K-30K,NHB,1,37,Skip,AlmostEveryday,Skip,Skip,31,5,-8,0,0.1,-4,2,0
14613809,1,Rural,OtherWorkRelated,Yes,Other,Other,25K-30K,NHB,1,37,Skip,AlmostEveryday,Skip,Skip,31,5,-8,0,0.1,-4,2,0
14613809,2,Rural,Home,No,VisitFriends,SocialRecreation,25K-30K,HBSOCREC,1,15,Skip,Skip,Skip,Skip,-1,5,-1,-1,-1.0,-1,2,0
14613809,2,Rural,VisitFriends,No,FamilyPersonalBusiness,Family,25K-30K,NHB,1,15,Skip,Skip,Skip,Skip,-1,5,-1,-1,-1.0,-1,2,0
14613809,2,Rural,FamilyPersonalBusiness,No,VisitFriends,SocialRecreation,25K-30K,NHB,1,15,Skip,Skip,Skip,Skip,-1,5,-1,-1,-1.0,-1,2,0
14613809,2,Rural,VisitFriends,No,Home,ReturnHome,25K-30K,HBSOCREC,1,15,Skip,Skip,Skip,Skip,-1,5,-1,-1,-1.0,-1,2,0
14613809,2,Rural,Home,No,VisitFriends,SocialRecreation,25K-30K,HBSOCREC,1,15,Skip,Skip,Skip,Skip,-1,5,-1,-1,-1.0,-1,2,0
14621055,1,Urban,Home,Yes,GoToGym,SocialRecreation,25K-30K,HBSOCREC,0,76,Skip,Skip,Skip,Skip,-1,5,5,0,-9.0,-1,2,0
14621055,1,Urban,GoToGym,Yes,BuyGoods,Shopping,25K-30K,NHB,0,76,Skip,Skip,Skip,Skip,-1,5,5,0,-9.0,-1,2,0
14621055,1,Urban,BuyGoods,Yes,BuyGoods,Shopping,25K-30K,NHB,0,76,Skip,Skip,Skip,Skip,-1,5,5,0,-9.0,-1,2,0
14621055,1,Urban,BuyGoods,Yes,BuyGoods,Shopping,25K-30K,NHB,0,76,Skip,Skip,Skip,Skip,-1,5,5,0,-9.0,-1,2,0
14621055,1,Urban,BuyGoods,Yes,Home,ReturnHome,25K-30K,HBSHOP,0,76,Skip,Skip,Skip,Skip,-1,5,5,0,-9.0,-1,2,0
14628027,1,Urban,Home,Yes,GetMeal,EatMeal,morethan100K,HBSHOP,0,67,Skip,AlmostEveryday,Skip,Skip,-1,8,4,0,-9.0,-1,2,2
14628027,1,Urban,GetMeal,Yes,BuyService,Family,morethan100K,NHB,0,67,Skip,AlmostEveryday,Skip,Skip,-1,8,4,0,-9.0,-1,2,2
14628027,1,Urban,BuyService,Yes,Home,ReturnHome,morethan100K,HBSHOP,0,67,Skip,AlmostEveryday,Skip,Skip,-1,8,4,0,-9.0,-1,2,2
14628027,1,Urban,Home,Yes,GoToGym,SocialRecreation,morethan100K,HBSOCREC,0,67,Skip,AlmostEveryday,Skip,Skip,-1,8,4,0,-9.0,-1,2,2
14628027,1,Urban,GoToGym,Yes,Home,ReturnHome,morethan100K,HBSOCREC,0,67,Skip,AlmostEveryday,Skip,Skip,-1,8,4,0,-9.0,-1,2,2
14628027,1,Urban,Home,Yes,GetMeal,EatMeal,morethan100K,HBSHOP,0,67,Skip,AlmostEveryday,Skip,Skip,-1,8,4,0,-9.0,-1,2,2
14628027,1,Urban,GetMeal,Yes,HangOut,SocialRecreation,morethan100K,NHB,0,67,Skip,AlmostEveryday,Skip,Skip,-1,8,4,0,-9.0,-1,2,2
14628027,1,Urban,HangOut,Yes,Home,ReturnHome,morethan100K,HBSOCREC,0,67,Skip,AlmostEveryday,Skip,Skip,-1,8,4,0,-9.0,-1,2,2
14628027,2,Urban,Home,Yes,GetMeal,EatMeal,morethan100K,HBSHOP,0,67,Skip,Never,Skip,Skip,-1,6,0,0,-9.0,-1,2,2
14628027,2,Urban,GetMeal,Yes,BuyService,Family,morethan100K,NHB,0,67,Skip,Never,Skip,Skip,-1,6,0,0,-9.0,-1,2,2
14628027,2,Urban,BuyService,Yes,Home,ReturnHome,morethan100K,HBSHOP,0,67,Skip,Never,Skip,Skip,-1,6,0,0,-9.0,-1,2,2
14628027,2,Urban,Home,Yes,GetMeal,EatMeal,morethan100K,HBSHOP,0,67,Skip,Never,Skip,Skip,-1,6,0,0,-9.0,-1,2,2
14628027,2,Urban,GetMeal,Yes,HangOut,SocialRecreation,morethan100K,NHB,0,67,Skip,Never,Skip,Skip,-1,6,0,0,-9.0,-1,2,2
14628027,2,Urban,HangOut,Yes,Home,ReturnHome,morethan100K,HBSOCREC,0,67,Skip,Never,Skip,Skip,-1,6,0,0,-9.0,-1,2,2
