HOUSEID,PERSONID,WHYFROM,TRIPPURP,WHYTRP1S,WHYTO,HHFAMINC,WRKCOUNT,URBRUR,R_AGE,DRIVER,WRKTRANS,NWALKTRP,NBIKETRP,CARSHARE,TIMETOWK,WKFMHMXX,SCHTRN1,SCHTRN2,DELIVER,CNTTDTR,GCDWORK,DISTTOWK17,DISTTOSC17,BIKE,CAR,BUS,TRAIN,WEBUSE,HHSIZE,WEBUSE.1,HHFAMINC2
30021764,1,3,1,1,2,3,2,1,35,0,3,2,0,0,-1,0,3,3,15,3,-9.0,-9.0,-9.0,4,0,0,0,1,5,0,2
30021764,1,3,2,2,3,3,2,1,35,0,3,2,0,0,-1,0,3,3,15,3,-9.0,-9.0,-9.0,4,0,0,0,1,5,0,2
30021764,3,0,2,1,2,3,2,1,5,1,0,7,3,-1,-1,0,0,0,-1,3,-9.0,-9.0,-9.0,4,0,0,0,1,5,0,2
30021764,3,3,1,1,2,3,2,1,5,1,0,7,3,-1,-1,0,0,0,-1,3,-9.0,-9.0,-9.0,4,0,0,0,1,5,0,2
30021764,3,3,2,2,3,3,2,1,5,1,0,7,3,-1,-1,0,0,0,-1,3,-9.0,-9.0,-9.0,4,0,0,0,1,5,0,2
30021764,4,0,2,1,2,3,2,1,5,1,0,7,3,-1,-1,0,0,0,-1,3,-9.0,-9.0,-9.0,4,0,0,0,1,5,0,2
30021764,4,3,1,1,2,3,2,1,5,1,0,7,3,-1,-1,0,0,0,-1,3,-9.0,-9.0,-9.0,4,0,0,0,1,5,0,2
30021764,4,3,2,2,3,3,2,1,5,1,0,7,3,-1,-1,0,0,0,-1,3,-9.0,-9.0,-9.0,4,0,0,0,1,5,0,2
30022474,1,0,3,7,16,2,1,0,73,0,0,0,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
30022474,1,16,3,2,3,2,1,0,73,0,0,0,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
30022474,1,0,0,0,4,2,1,0,73,0,0,0,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
30022474,1,4,0,2,3,2,1,0,73,0,0,0,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
30022474,1,0,3,5,9,2,1,0,73,0,0,0,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
30022474,1,9,3,2,3,2,1,0,73,0,0,0,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
30022474,2,0,0,0,4,2,1,0,69,0,0,0,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
30022474,2,4,0,2,3,2,1,0,69,0,0,0,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
30022474,2,0,3,5,9,2,1,0,69,0,0,0,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
30022474,2,9,3,2,3,2,1,0,69,0,0,0,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
30022474,3,0,3,5,9,2,1,0,48,2,4,0,0,0,75,0,4,4,0,2,7.38,8.03,-9.0,0,0,0,0,1,3,0,0
30022474,3,9,3,2,3,2,1,0,48,2,4,0,0,0,75,0,4,4,0,2,7.38,8.03,-9.0,0,0,0,0,1,3,0,0
30024242,1,0,2,1,2,4,0,0,70,0,0,10,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,3,0,1,1,5,2,1,0
30024242,1,3,1,1,1,4,0,0,70,0,0,10,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,3,0,1,1,5,2,1,0
30024242,1,2,1,1,5,4,0,0,70,0,0,10,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,3,0,1,1,5,2,1,0
30024242,1,5,1,1,1,4,0,0,70,0,0,10,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,3,0,1,1,5,2,1,0
30024242,1,2,1,1,2,4,0,0,70,0,0,10,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,3,0,1,1,5,2,1,0
30024242,1,3,2,2,3,4,0,0,70,0,0,10,0,0,-1,0,0,0,0,6,-9.0,-9.0,-9.0,3,0,1,1,5,2,1,0
30024242,2,0,2,1,2,4,0,0,56,0,0,10,0,0,-1,0,0,0,0,8,-9.0,-9.0,-9.0,3,0,1,1,5,2,1,0
30024242,2,3,1,1,1,4,0,0,56,0,0,10,0,0,-1,0,0,0,0,8,-9.0,-9.0,-9.0,3,0,1,1,5,2,1,0
30024242,2,2,1,1,5,4,0,0,56,0,0,10,0,0,-1,0,0,0,0,8,-9.0,-9.0,-9.0,3,0,1,1,5,2,1,0
30024242,2,5,1,1,1,4,0,0,56,0,0,10,0,0,-1,0,0,0,0,8,-9.0,-9.0,-9.0,3,0,1,1,5,2,1,0
30024242,2,2,1,1,2,4,0,0,56,0,0,10,0,0,-1,0,0,0,0,8,-9.0,-9.0,-9.0,3,0,1,1,5,2,1,0
30024242,2,3,2,2,3,4,0,0,56,0,0,10,0,0,-1,0,0,0,0,8,-9.0,-9.0,-9.0,3,0,1,1,5,2,1,0
30024242,2,0,2,1,2,4,0,0,56,0,0,10,0,0,-1,0,0,0,0,8,-9.0,-9.0,-9.0,3,0,1,1,5,2,1,0
30024242,2,3,2,2,3,4,0,0,56,0,0,10,0,0,-1,0,0,0,0,8,-9.0,-9.0,-9.0,3,0,1,1,5,2,1,0
30026380,1,0,4,8,12,5,1,0,59,0,2,7,0,0,35,0,2,2,1,1,18.46,28.76,-9.0,2,0,3,2,1,2,0,2
30026753,1,0,4,8,13,5,1,0,31,0,3,7,0,0,-1,0,3,3,4,4,-9.0,-9.0,-9.0,2,0,0,0,1,1,0,2
30026753,1,13,1,3,7,5,1,0,31,0,3,7,0,0,-1,0,3,3,4,4,-9.0,-9.0,-9.0,2,0,0,0,1,1,0,2
30026753,1,7,1,1,2,5,1,0,31,0,3,7,0,0,-1,0,3,3,4,4,-9.0,-9.0,-9.0,2,0,0,0,1,1,0,2
30026753,1,3,2,2,3,5,1,0,31,0,3,7,0,0,-1,0,3,3,4,4,-9.0,-9.0,-9.0,2,0,0,0,1,1,0,2
30027254,1,0,4,8,12,2,2,0,38,0,1,5,0,0,50,0,1,1,2,3,12.56,17.66,-9.0,0,0,0,0,1,4,0,0
30027254,1,12,1,3,7,2,2,0,38,0,1,5,0,0,50,0,1,1,2,3,12.56,17.66,-9.0,0,0,0,0,1,4,0,0
30027254,1,7,2,2,3,2,2,0,38,0,1,5,0,0,50,0,1,1,2,3,12.56,17.66,-9.0,0,0,0,0,1,4,0,0
30027254,2,0,3,4,8,2,2,0,39,0,5,5,0,0,10,0,5,5,0,8,0.86,3.36,-9.0,0,0,0,0,1,4,0,0
30027254,2,8,1,4,8,2,2,0,39,0,5,5,0,0,10,0,5,5,0,8,0.86,3.36,-9.0,0,0,0,0,1,4,0,0
30027254,2,8,1,7,17,2,2,0,39,0,5,5,0,0,10,0,5,5,0,8,0.86,3.36,-9.0,0,0,0,0,1,4,0,0
30027254,2,17,3,2,3,2,2,0,39,0,5,5,0,0,10,0,5,5,0,8,0.86,3.36,-9.0,0,0,0,0,1,4,0,0
30027254,2,0,0,0,4,2,2,0,39,0,5,5,0,0,10,0,5,5,0,8,0.86,3.36,-9.0,0,0,0,0,1,4,0,0
30027254,2,4,0,2,3,2,2,0,39,0,5,5,0,0,10,0,5,5,0,8,0.86,3.36,-9.0,0,0,0,0,1,4,0,0
30027254,2,0,4,8,12,2,2,0,39,0,5,5,0,0,10,0,5,5,0,8,0.86,3.36,-9.0,0,0,0,0,1,4,0,0
30027254,2,12,4,2,3,2,2,0,39,0,5,5,0,0,10,0,5,5,0,8,0.86,3.36,-9.0,0,0,0,0,1,4,0,0
30027254,3,0,3,4,8,2,2,0,6,1,0,3,2,-1,-1,0,0,0,-1,4,-9.0,-9.0,3.48,0,0,0,0,1,4,0,0
30027254,3,8,1,6,14,2,2,0,6,1,0,3,2,-1,-1,0,0,0,-1,4,-9.0,-9.0,3.48,0,0,0,0,1,4,0,0
30027254,3,14,1,6,18,2,2,0,6,1,0,3,2,-1,-1,0,0,0,-1,4,-9.0,-9.0,3.48,0,0,0,0,1,4,0,0
30027254,3,18,3,2,3,2,2,0,6,1,0,3,2,-1,-1,0,0,0,-1,4,-9.0,-9.0,3.48,0,0,0,0,1,4,0,0
30027416,1,0,4,8,12,3,1,1,71,0,3,0,0,0,-1,0,3,3,3,4,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30027416,1,12,1,1,2,3,1,1,71,0,3,0,0,0,-1,0,3,3,3,4,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30027416,1,3,1,8,12,3,1,1,71,0,3,0,0,0,-1,0,3,3,3,4,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30027416,1,12,4,2,3,3,1,1,71,0,3,0,0,0,-1,0,3,3,3,4,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30027416,2,0,3,7,11,3,1,1,69,0,0,0,3,0,-1,0,0,0,0,2,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30027416,2,11,3,2,3,3,1,1,69,0,0,0,3,0,-1,0,0,0,0,2,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
30028661,1,0,3,4,8,1,2,0,34,0,3,7,0,0,-1,0,3,3,0,2,-9.0,-9.0,-9.0,0,2,1,2,1,3,0,0
30028661,1,8,3,2,3,1,2,0,34,0,3,7,0,0,-1,0,3,3,0,2,-9.0,-9.0,-9.0,0,2,1,2,1,3,0,0
30028661,2,0,4,8,12,1,2,0,36,0,1,10,0,0,30,0,1,1,2,2,4.99,8.27,-9.0,0,2,1,2,1,3,0,0
30028661,2,12,4,2,3,1,2,0,36,0,1,10,0,0,30,0,1,1,2,2,4.99,8.27,-9.0,0,2,1,2,1,3,0,0
30028661,3,0,3,6,14,1,2,0,11,1,0,7,2,-1,-1,0,0,0,-1,2,-9.0,-9.0,2.4,0,2,1,2,1,3,0,0
30028661,3,14,3,2,3,1,2,0,11,1,0,7,2,-1,-1,0,0,0,-1,2,-9.0,-9.0,2.4,0,2,1,2,1,3,0,0
30029010,1,0,2,3,7,9,0,0,73,0,0,2,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,3,1,2,1
30029010,1,7,2,2,3,9,0,0,73,0,0,2,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,3,1,2,1
30029010,1,0,0,0,6,9,0,0,73,0,0,2,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,3,1,2,1
30029010,1,6,1,3,7,9,0,0,73,0,0,2,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,3,1,2,1
30029010,1,7,2,2,3,9,0,0,73,0,0,2,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,3,1,2,1
30029762,1,0,4,8,12,2,1,0,58,0,2,0,0,0,15,0,2,2,2,2,12.25,13.74,-9.0,2,0,0,0,1,1,0,0
30029762,1,12,4,2,3,2,1,0,58,0,2,0,0,0,15,0,2,2,2,2,12.25,13.74,-9.0,2,0,0,0,1,1,0,0
30030912,1,0,4,8,12,7,2,0,27,0,2,10,0,0,50,0,2,2,4,2,22.67,33.28,-9.0,0,0,0,0,1,4,0,2
30030912,1,12,4,2,3,7,2,0,27,0,2,10,0,0,50,0,2,2,4,2,22.67,33.28,-9.0,0,0,0,0,1,4,0,2
30030912,2,0,3,4,8,7,2,0,27,0,1,5,0,0,60,0,1,1,0,4,22.67,33.28,-9.0,0,0,0,0,1,4,0,2
30030912,2,8,1,8,12,7,2,0,27,0,1,5,0,0,60,0,1,1,0,4,22.67,33.28,-9.0,0,0,0,0,1,4,0,2
30030912,2,12,1,4,8,7,2,0,27,0,1,5,0,0,60,0,1,1,0,4,22.67,33.28,-9.0,0,0,0,0,1,4,0,2
30030912,2,8,3,2,3,7,2,0,27,0,1,5,0,0,60,0,1,1,0,4,22.67,33.28,-9.0,0,0,0,0,1,4,0,2
30030912,3,0,3,6,14,7,2,0,6,1,0,7,0,-1,-1,0,0,0,-1,3,-9.0,-9.0,1.48,0,0,0,0,1,4,0,2
30030912,3,14,3,2,3,7,2,0,6,1,0,7,0,-1,-1,0,0,0,-1,3,-9.0,-9.0,1.48,0,0,0,0,1,4,0,2
30030912,3,0,3,2,3,7,2,0,6,1,0,7,0,-1,-1,0,0,0,-1,3,-9.0,-9.0,1.48,0,0,0,0,1,4,0,2
30032429,1,0,4,8,12,8,4,0,50,0,1,5,0,0,35,0,1,1,0,2,16.15,22.71,-9.0,0,0,0,0,1,6,0,2
30032429,1,12,4,2,3,8,4,0,50,0,1,5,0,0,35,0,1,1,0,2,16.15,22.71,-9.0,0,0,0,0,1,6,0,2
30032429,2,0,0,0,4,8,4,0,49,0,3,10,0,0,-1,0,3,3,2,2,-9.0,-9.0,-9.0,0,0,0,0,1,6,0,2
30032429,2,4,0,2,15,8,4,0,49,0,3,10,0,0,-1,0,3,3,2,2,-9.0,-9.0,-9.0,0,0,0,0,1,6,0,2
30032429,3,0,4,8,12,8,4,0,20,0,1,2,0,0,35,0,1,1,2,4,16.15,22.71,-9.0,0,0,0,0,1,6,0,2
30032429,3,12,1,6,14,8,4,0,20,0,1,2,0,0,35,0,1,1,2,4,16.15,22.71,-9.0,0,0,0,0,1,6,0,2
30032429,3,14,1,3,7,8,4,0,20,0,1,2,0,0,35,0,1,1,2,4,16.15,22.71,-9.0,0,0,0,0,1,6,0,2
30032429,3,7,2,2,3,8,4,0,20,0,1,2,0,0,35,0,1,1,2,4,16.15,22.71,-9.0,0,0,0,0,1,6,0,2
30032429,4,0,3,6,14,8,4,0,20,0,1,2,0,0,35,0,1,1,0,5,16.15,22.71,-9.0,0,0,0,0,1,6,0,2
30032429,4,14,1,8,12,8,4,0,20,0,1,2,0,0,35,0,1,1,0,5,16.15,22.71,-9.0,0,0,0,0,1,6,0,2
30032429,4,12,4,2,3,8,4,0,20,0,1,2,0,0,35,0,1,1,0,5,16.15,22.71,-9.0,0,0,0,0,1,6,0,2
30032429,4,0,2,3,7,8,4,0,20,0,1,2,0,0,35,0,1,1,0,5,16.15,22.71,-9.0,0,0,0,0,1,6,0,2
30032429,4,7,2,2,3,8,4,0,20,0,1,2,0,0,35,0,1,1,0,5,16.15,22.71,-9.0,0,0,0,0,1,6,0,2
30032429,5,0,3,6,14,8,4,0,17,0,0,5,0,0,-1,0,0,0,0,4,-9.0,-9.0,6.0,0,0,0,0,1,6,0,2
30032429,5,14,3,2,3,8,4,0,17,0,0,5,0,0,-1,0,0,0,0,4,-9.0,-9.0,6.0,0,0,0,0,1,6,0,2
30032429,5,0,0,0,4,8,4,0,17,0,0,5,0,0,-1,0,0,0,0,4,-9.0,-9.0,6.0,0,0,0,0,1,6,0,2
30032429,5,4,0,2,3,8,4,0,17,0,0,5,0,0,-1,0,0,0,0,4,-9.0,-9.0,6.0,0,0,0,0,1,6,0,2
30032429,6,0,3,6,14,8,4,0,15,0,0,6,0,-1,-1,0,0,0,-1,2,-9.0,-9.0,6.0,0,0,0,0,1,6,0,2
30032429,6,14,3,2,3,8,4,0,15,0,0,6,0,-1,-1,0,0,0,-1,2,-9.0,-9.0,6.0,0,0,0,0,1,6,0,2
30033030,1,0,0,0,6,3,1,0,51,0,2,14,0,0,10,0,2,2,2,4,3.71,6.6,-9.0,0,0,0,0,1,2,0,2
30033030,1,6,1,1,2,3,1,0,51,0,2,14,0,0,10,0,2,2,2,4,3.71,6.6,-9.0,0,0,0,0,1,2,0,2
30033030,1,3,1,3,7,3,1,0,51,0,2,14,0,0,10,0,2,2,2,4,3.71,6.6,-9.0,0,0,0,0,1,2,0,2
30033030,1,7,2,2,3,3,1,0,51,0,2,14,0,0,10,0,2,2,2,4,3.71,6.6,-9.0,0,0,0,0,1,2,0,2
30033030,2,0,0,0,6,3,1,0,16,2,0,18,0,0,-1,0,0,0,0,4,-9.0,-9.0,9.03,0,0,0,0,1,2,0,2
30033030,2,6,1,1,2,3,1,0,16,2,0,18,0,0,-1,0,0,0,0,4,-9.0,-9.0,9.03,0,0,0,0,1,2,0,2
30033030,2,3,1,3,7,3,1,0,16,2,0,18,0,0,-1,0,0,0,0,4,-9.0,-9.0,9.03,0,0,0,0,1,2,0,2
30033030,2,7,2,2,3,3,1,0,16,2,0,18,0,0,-1,0,0,0,0,4,-9.0,-9.0,9.03,0,0,0,0,1,2,0,2
30033474,1,0,3,4,8,4,0,1,30,0,0,7,0,0,-1,0,0,0,15,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,0
30033474,1,8,1,6,14,4,0,1,30,0,0,7,0,0,-1,0,0,0,15,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,0
30033474,1,14,1,4,8,4,0,1,30,0,0,7,0,0,-1,0,0,0,15,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,0
30033474,1,8,1,1,2,4,0,1,30,0,0,7,0,0,-1,0,0,0,15,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,0
30033474,1,3,2,2,3,4,0,1,30,0,0,7,0,0,-1,0,0,0,15,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,0
30033939,1,0,2,1,2,9,2,0,60,0,1,5,0,0,30,0,1,1,2,7,8.47,10.01,-9.0,0,0,0,0,1,2,0,1
30033939,1,3,2,2,3,9,2,0,60,0,1,5,0,0,30,0,1,1,2,7,8.47,10.01,-9.0,0,0,0,0,1,2,0,1
30033939,1,0,3,1,1,9,2,0,60,0,1,5,0,0,30,0,1,1,2,7,8.47,10.01,-9.0,0,0,0,0,1,2,0,1
30033939,1,2,1,3,7,9,2,0,60,0,1,5,0,0,30,0,1,1,2,7,8.47,10.01,-9.0,0,0,0,0,1,2,0,1
30033939,1,7,2,2,3,9,2,0,60,0,1,5,0,0,30,0,1,1,2,7,8.47,10.01,-9.0,0,0,0,0,1,2,0,1
30033939,1,0,2,3,7,9,2,0,60,0,1,5,0,0,30,0,1,1,2,7,8.47,10.01,-9.0,0,0,0,0,1,2,0,1
30033939,1,7,1,8,12,9,2,0,60,0,1,5,0,0,30,0,1,1,2,7,8.47,10.01,-9.0,0,0,0,0,1,2,0,1
30033939,2,0,4,8,12,9,2,0,28,0,1,3,0,0,25,0,1,1,0,8,8.86,10.29,-9.0,0,0,0,0,1,2,0,1
30033939,2,12,1,3,7,9,2,0,28,0,1,3,0,0,25,0,1,1,0,8,8.86,10.29,-9.0,0,0,0,0,1,2,0,1
30033939,2,7,1,8,12,9,2,0,28,0,1,3,0,0,25,0,1,1,0,8,8.86,10.29,-9.0,0,0,0,0,1,2,0,1
30033939,2,12,1,1,2,9,2,0,28,0,1,3,0,0,25,0,1,1,0,8,8.86,10.29,-9.0,0,0,0,0,1,2,0,1
30033939,2,3,1,1,5,9,2,0,28,0,1,3,0,0,25,0,1,1,0,8,8.86,10.29,-9.0,0,0,0,0,1,2,0,1
30033939,2,5,1,3,7,9,2,0,28,0,1,3,0,0,25,0,1,1,0,8,8.86,10.29,-9.0,0,0,0,0,1,2,0,1
30033939,2,7,1,0,0,9,2,0,28,0,1,3,0,0,25,0,1,1,0,8,8.86,10.29,-9.0,0,0,0,0,1,2,0,1
30033939,2,1,0,2,3,9,2,0,28,0,1,3,0,0,25,0,1,1,0,8,8.86,10.29,-9.0,0,0,0,0,1,2,0,1
30034394,1,0,4,8,12,3,2,0,23,0,1,2,0,0,25,0,1,1,4,2,9.28,12.73,-9.0,0,0,3,0,1,4,0,2
30034394,1,12,4,2,3,3,2,0,23,0,1,2,0,0,25,0,1,1,4,2,9.28,12.73,-9.0,0,0,3,0,1,4,0,2
30034394,2,0,2,3,7,3,2,0,74,0,0,0,0,0,-1,0,0,0,4,2,-9.0,-9.0,-9.0,0,0,3,0,1,4,0,2
30034394,2,7,2,2,3,3,2,0,74,0,0,0,0,0,-1,0,0,0,4,2,-9.0,-9.0,-9.0,0,0,3,0,1,4,0,2
30034394,3,0,3,6,14,3,2,0,21,0,0,1,0,0,-1,0,0,0,2,2,-9.0,-9.0,-9.0,0,0,3,0,1,4,0,2
30034394,3,14,3,2,3,3,2,0,21,0,0,1,0,0,-1,0,0,0,2,2,-9.0,-9.0,-9.0,0,0,3,0,1,4,0,2
30034394,4,0,4,8,12,3,2,0,51,0,2,0,0,0,10,0,2,2,4,4,1.18,2.86,-9.0,0,0,3,0,1,4,0,2
30034394,4,12,4,2,3,3,2,0,51,0,2,0,0,0,10,0,2,2,4,4,1.18,2.86,-9.0,0,0,3,0,1,4,0,2
30034394,4,0,4,8,12,3,2,0,51,0,2,0,0,0,10,0,2,2,4,4,1.18,2.86,-9.0,0,0,3,0,1,4,0,2
30034394,4,12,4,2,3,3,2,0,51,0,2,0,0,0,10,0,2,2,4,4,1.18,2.86,-9.0,0,0,3,0,1,4,0,2
30036304,1,0,3,7,11,9,1,0,41,0,1,1,0,0,20,2,1,1,4,5,4.32,5.37,-9.0,1,0,3,0,1,4,0,1
30036304,1,11,1,1,2,9,1,0,41,0,1,1,0,0,20,2,1,1,4,5,4.32,5.37,-9.0,1,0,3,0,1,4,0,1
30036304,1,3,2,2,3,9,1,0,41,0,1,1,0,0,20,2,1,1,4,5,4.32,5.37,-9.0,1,0,3,0,1,4,0,1
30036304,1,0,0,0,6,9,1,0,41,0,1,1,0,0,20,2,1,1,4,5,4.32,5.37,-9.0,1,0,3,0,1,4,0,1
30036304,1,6,0,2,3,9,1,0,41,0,1,1,0,0,20,2,1,1,4,5,4.32,5.37,-9.0,1,0,3,0,1,4,0,1
30036304,2,0,3,7,11,9,1,0,40,0,0,2,0,0,-1,0,0,0,2,5,-9.0,-9.0,-9.0,1,0,3,0,1,4,0,1
30036304,2,11,1,1,2,9,1,0,40,0,0,2,0,0,-1,0,0,0,2,5,-9.0,-9.0,-9.0,1,0,3,0,1,4,0,1
30036304,2,3,2,2,3,9,1,0,40,0,0,2,0,0,-1,0,0,0,2,5,-9.0,-9.0,-9.0,1,0,3,0,1,4,0,1
30036304,2,0,0,0,6,9,1,0,40,0,0,2,0,0,-1,0,0,0,2,5,-9.0,-9.0,-9.0,1,0,3,0,1,4,0,1
30036304,2,6,0,2,3,9,1,0,40,0,0,2,0,0,-1,0,0,0,2,5,-9.0,-9.0,-9.0,1,0,3,0,1,4,0,1
30036304,3,0,3,7,11,9,1,0,10,1,0,2,0,-1,-1,0,0,0,-1,5,-9.0,-9.0,-9.0,1,0,3,0,1,4,0,1
30036304,3,11,1,1,2,9,1,0,10,1,0,2,0,-1,-1,0,0,0,-1,5,-9.0,-9.0,-9.0,1,0,3,0,1,4,0,1
30036304,3,3,2,2,3,9,1,0,10,1,0,2,0,-1,-1,0,0,0,-1,5,-9.0,-9.0,-9.0,1,0,3,0,1,4,0,1
30036304,3,0,0,0,6,9,1,0,10,1,0,2,0,-1,-1,0,0,0,-1,5,-9.0,-9.0,-9.0,1,0,3,0,1,4,0,1
30036304,3,6,0,2,3,9,1,0,10,1,0,2,0,-1,-1,0,0,0,-1,5,-9.0,-9.0,-9.0,1,0,3,0,1,4,0,1
30036304,4,0,3,7,11,9,1,0,8,1,0,2,0,-1,-1,0,0,0,-1,5,-9.0,-9.0,-9.0,1,0,3,0,1,4,0,1
30036304,4,11,1,1,2,9,1,0,8,1,0,2,0,-1,-1,0,0,0,-1,5,-9.0,-9.0,-9.0,1,0,3,0,1,4,0,1
30036304,4,3,2,2,3,9,1,0,8,1,0,2,0,-1,-1,0,0,0,-1,5,-9.0,-9.0,-9.0,1,0,3,0,1,4,0,1
30036304,4,0,0,0,6,9,1,0,8,1,0,2,0,-1,-1,0,0,0,-1,5,-9.0,-9.0,-9.0,1,0,3,0,1,4,0,1
30036304,4,6,0,2,3,9,1,0,8,1,0,2,0,-1,-1,0,0,0,-1,5,-9.0,-9.0,-9.0,1,0,3,0,1,4,0,1
30037625,2,0,4,8,12,0,2,0,31,0,1,0,0,0,60,0,1,1,1,3,49.84,63.4,-9.0,0,0,0,0,1,3,0,0
30037625,2,12,1,0,6,0,2,0,31,0,1,0,0,0,60,0,1,1,1,3,49.84,63.4,-9.0,0,0,0,0,1,3,0,0
30037625,2,6,0,2,3,0,2,0,31,0,1,0,0,0,60,0,1,1,1,3,49.84,63.4,-9.0,0,0,0,0,1,3,0,0
30037625,3,0,3,6,14,0,2,0,13,1,0,1,0,-1,-1,0,0,0,-1,2,-9.0,-9.0,20.83,0,0,0,0,1,3,0,0
30037625,3,14,3,2,3,0,2,0,13,1,0,1,0,-1,-1,0,0,0,-1,2,-9.0,-9.0,20.83,0,0,0,0,1,3,0,0
30037943,1,0,3,4,8,0,1,0,53,0,3,3,0,0,-1,0,3,3,4,5,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,0
30037943,1,8,1,3,7,0,1,0,53,0,3,3,0,0,-1,0,3,3,4,5,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,0
30037943,1,7,2,2,3,0,1,0,53,0,3,3,0,0,-1,0,3,3,4,5,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,0
30037943,1,0,3,4,8,0,1,0,53,0,3,3,0,0,-1,0,3,3,4,5,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,0
30037943,1,8,3,2,3,0,1,0,53,0,3,3,0,0,-1,0,3,3,4,5,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,0
30037943,2,0,3,4,8,0,1,0,80,0,0,6,0,0,-1,0,0,0,5,3,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,0
30037943,2,8,1,3,7,0,1,0,80,0,0,6,0,0,-1,0,0,0,5,3,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,0
30037943,2,7,2,2,3,0,1,0,80,0,0,6,0,0,-1,0,0,0,5,3,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,0
30037986,1,0,0,0,0,8,0,0,80,0,0,0,0,0,-1,0,0,0,5,2,-9.0,-9.0,-9.0,0,0,0,0,1,1,0,2
30037986,1,1,0,2,3,8,0,0,80,0,0,0,0,0,-1,0,0,0,5,2,-9.0,-9.0,-9.0,0,0,0,0,1,1,0,2
30038142,1,0,4,8,12,3,2,0,57,0,6,2,0,0,10,0,6,6,0,1,4.02,6.32,-9.0,2,0,0,0,1,2,0,2
30038142,2,0,4,8,12,3,2,0,53,0,1,1,0,0,20,0,1,1,0,1,5.87,9.0,-9.0,2,0,0,0,1,2,0,2
30039552,1,0,3,2,3,2,1,0,49,0,3,3,0,0,-1,0,3,3,0,8,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
30039552,1,0,2,3,7,2,1,0,49,0,3,3,0,0,-1,0,3,3,0,8,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
30039552,1,7,1,1,2,2,1,0,49,0,3,3,0,0,-1,0,3,3,0,8,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
30039552,1,3,1,8,12,2,1,0,49,0,3,3,0,0,-1,0,3,3,0,8,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
30039552,1,12,1,8,12,2,1,0,49,0,3,3,0,0,-1,0,3,3,0,8,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
30039552,1,12,4,2,3,2,1,0,49,0,3,3,0,0,-1,0,3,3,0,8,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
30039552,1,0,4,8,12,2,1,0,49,0,3,3,0,0,-1,0,3,3,0,8,-9.0,-9.0,-9.0,0,0,0,0,1,3,0,0
