HOUSEID,PERSONID,URBRUR,WHYFROM,DRIVER,WHYTO,WHYTRP1S,HHFAMINC,TRIPPURP,WRKCOUNT,R_AGE,USULDRV,WEBUSE,WKFMHMXX,WRKTRANS,GCDWORK,CNTTDTR,NWALKTRP,NBIKETRP,DISTTOWK,TIMETOWK,HHSIZE
14992915,1,1,51,1,41,6,-7,5,0,70,-1,-1,-1,-1,-1,9,17,0,-9,-1,2
14992915,1,1,41,1,1,12,-7,2,0,70,-1,-1,-1,-1,-1,9,17,0,-9,-1,2
14992915,1,1,1,1,41,6,-7,2,0,70,-1,-1,-1,-1,-1,9,17,0,-9,-1,2
14992915,1,1,41,1,82,9,-7,5,0,70,-1,-1,-1,-1,-1,9,17,0,-9,-1,2
14992915,1,1,82,1,41,6,-7,5,0,70,-1,-1,-1,-1,-1,9,17,0,-9,-1,2
14992915,1,1,41,1,1,12,-7,2,0,70,-1,-1,-1,-1,-1,9,17,0,-9,-1,2
14992915,1,1,1,1,51,8,-7,3,0,70,-1,-1,-1,-1,-1,9,17,0,-9,-1,2
14992915,1,1,51,1,1,12,-7,3,0,70,-1,-1,-1,-1,-1,9,17,0,-9,-1,2
14997910,1,1,1,2,53,8,4,3,0,73,-1,-1,-1,-1,-1,3,4,0,-9,-1,1
14997910,1,1,53,2,1,12,4,3,0,73,-1,-1,-1,-1,-1,3,4,0,-9,-1,1
14997910,1,1,1,2,82,9,4,2,0,73,-1,-1,-1,-1,-1,3,4,0,-9,-1,1
15003108,1,1,1,1,73,10,16,4,2,33,1,1,-1,4,3,9,5,0,5,25,4
15003108,1,1,73,1,11,1,16,5,2,33,1,1,-1,4,3,9,5,0,5,25,4
15003108,1,1,11,1,71,10,16,5,2,33,1,1,-1,4,3,9,5,0,5,25,4
15003108,1,1,71,1,1,12,16,4,2,33,1,1,-1,4,3,9,5,0,5,25,4
15003108,1,1,1,1,12,11,16,1,2,33,1,1,-1,4,3,9,5,0,5,25,4
15003108,1,1,12,1,1,12,16,1,2,33,1,1,-1,4,3,9,5,0,5,25,4
15003108,1,1,1,1,51,8,16,3,2,33,1,1,-1,4,3,9,5,0,5,25,4
15003108,1,1,51,1,82,9,16,5,2,33,1,1,-1,4,3,9,5,0,5,25,4
15003108,1,1,82,1,1,12,16,2,2,33,1,1,-1,4,3,9,5,0,5,25,4
15003108,2,1,1,-1,50,8,16,3,2,2,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,4
15003108,2,1,50,-1,82,9,16,5,2,2,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,4
15003108,2,1,82,-1,1,12,16,2,2,2,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,4
15003108,3,1,1,-1,23,3,16,4,2,3,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15003108,3,1,23,-1,1,12,16,4,2,3,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15003108,3,1,1,-1,50,8,16,3,2,3,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15003108,3,1,50,-1,82,9,16,5,2,3,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15003108,3,1,82,-1,1,12,16,2,2,3,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15007227,1,1,1,1,13,2,7,4,1,67,-1,1,-1,-1,0,4,20,5,-9,-1,1
15007227,1,1,13,1,1,12,7,4,1,67,-1,1,-1,-1,0,4,20,5,-9,-1,1
15007227,1,1,1,1,82,9,7,2,1,67,-1,1,-1,-1,0,4,20,5,-9,-1,1
15007227,1,1,82,1,1,12,7,2,1,67,-1,1,-1,-1,0,4,20,5,-9,-1,1
15007432,1,1,1,1,11,1,8,1,2,49,1,5,3,1,28,4,0,0,30,45,4
15007432,1,1,11,1,1,12,8,1,2,49,1,5,3,1,28,4,0,0,30,45,4
15007432,1,1,1,1,82,9,8,2,2,49,1,5,3,1,28,4,0,0,30,45,4
15007432,1,1,82,1,1,12,8,2,2,49,1,5,3,1,28,4,0,0,30,45,4
15007432,3,1,1,1,11,1,8,1,2,20,1,4,-1,1,31,2,2,0,30,30,4
15007432,3,1,11,1,1,12,8,1,2,20,1,4,-1,1,31,2,2,0,30,30,4
15007432,4,1,1,2,82,9,8,2,2,76,-1,-1,-1,-1,-1,2,0,0,-9,-1,4
15007432,4,1,82,2,1,12,8,2,2,76,-1,-1,-1,-1,-1,2,0,0,-9,-1,4
15010508,1,1,1,1,82,9,8,2,0,24,-1,1,-1,-1,-1,2,10,0,-9,-1,2
15010508,1,1,82,1,1,12,8,2,0,24,-1,1,-1,-1,-1,2,10,0,-9,-1,2
15010508,2,1,1,1,21,3,8,4,0,26,-1,1,-1,-1,-1,5,20,0,-9,-1,2
15010508,2,1,21,1,1,12,8,4,0,26,-1,1,-1,-1,-1,5,20,0,-9,-1,2
15010508,2,1,1,1,41,6,8,2,0,26,-1,1,-1,-1,-1,5,20,0,-9,-1,2
15010508,2,1,41,1,82,9,8,5,0,26,-1,1,-1,-1,-1,5,20,0,-9,-1,2
15010508,2,1,82,1,1,12,8,2,0,26,-1,1,-1,-1,-1,5,20,0,-9,-1,2
15022800,1,1,1,1,21,3,10,4,2,26,-1,2,-1,-1,-1,5,3,0,-9,-1,5
15022800,1,1,21,1,1,12,10,4,2,26,-1,2,-1,-1,-1,5,3,0,-9,-1,5
15022800,1,1,1,1,71,10,10,4,2,26,-1,2,-1,-1,-1,5,3,0,-9,-1,5
15022800,1,1,71,1,50,8,10,5,2,26,-1,2,-1,-1,-1,5,3,0,-9,-1,5
15022800,1,1,50,1,1,12,10,3,2,26,-1,2,-1,-1,-1,5,3,0,-9,-1,5
15022800,2,1,1,1,41,6,10,2,2,51,1,1,-1,2,3,4,3,1,5,10,5
15022800,2,1,41,1,1,12,10,2,2,51,1,1,-1,2,3,4,3,1,5,10,5
15022800,2,1,1,1,41,6,10,2,2,51,1,1,-1,2,3,4,3,1,5,10,5
15022800,2,1,41,1,1,12,10,2,2,51,1,1,-1,2,3,4,3,1,5,10,5
15022800,3,1,1,1,41,6,10,2,2,50,1,3,-1,1,3,2,6,0,10,10,5
15022800,3,1,41,1,1,12,10,2,2,50,1,3,-1,1,3,2,6,0,10,10,5
15022800,4,1,1,-1,20,13,10,4,2,9,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,5
15022800,4,1,20,-1,1,12,10,4,2,9,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,5
15022800,4,1,1,-1,71,10,10,4,2,9,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,5
15022800,4,1,71,-1,51,8,10,5,2,9,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,5
15022800,4,1,51,-1,1,12,10,3,2,9,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,5
15022800,5,1,1,-1,20,13,10,4,2,3,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,5
15022800,5,1,20,-1,1,12,10,4,2,3,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,5
15022800,5,1,1,-1,50,8,10,3,2,3,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,5
15022800,5,1,50,-1,1,12,10,3,2,3,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,5
15029706,1,1,1,1,11,1,4,1,2,26,1,1,-1,3,5,7,1,0,5,20,2
15029706,1,1,11,1,82,9,4,5,2,26,1,1,-1,3,5,7,1,0,5,20,2
15029706,1,1,82,1,12,11,4,5,2,26,1,1,-1,3,5,7,1,0,5,20,2
15029706,1,1,12,1,1,12,4,1,2,26,1,1,-1,3,5,7,1,0,5,20,2
15029706,1,1,1,1,60,7,4,4,2,26,1,1,-1,3,5,7,1,0,5,20,2
15029706,1,1,60,1,51,8,4,5,2,26,1,1,-1,3,5,7,1,0,5,20,2
15029706,1,1,51,1,1,12,4,3,2,26,1,1,-1,3,5,7,1,0,5,20,2
15029706,2,1,1,1,11,1,4,1,2,20,1,1,-1,1,7,9,1,0,10,30,2
15029706,2,1,11,1,60,7,4,5,2,20,1,1,-1,1,7,9,1,0,10,30,2
15029706,2,1,60,1,71,10,4,5,2,20,1,1,-1,1,7,9,1,0,10,30,2
15029706,2,1,71,1,82,9,4,5,2,20,1,1,-1,1,7,9,1,0,10,30,2
15029706,2,1,82,1,73,10,4,5,2,20,1,1,-1,1,7,9,1,0,10,30,2
15029706,2,1,73,1,1,12,4,4,2,20,1,1,-1,1,7,9,1,0,10,30,2
15029706,2,1,1,1,60,7,4,4,2,20,1,1,-1,1,7,9,1,0,10,30,2
15029706,2,1,60,1,51,8,4,5,2,20,1,1,-1,1,7,9,1,0,10,30,2
15029706,2,1,51,1,1,12,4,3,2,20,1,1,-1,1,7,9,1,0,10,30,2
15031624,1,2,1,1,41,6,4,2,0,72,-1,-1,-1,-1,-1,4,7,0,-9,-1,2
15031624,1,2,41,1,42,7,4,5,0,72,-1,-1,-1,-1,-1,4,7,0,-9,-1,2
15031624,1,2,42,1,53,8,4,5,0,72,-1,-1,-1,-1,-1,4,7,0,-9,-1,2
15031624,1,2,53,1,1,12,4,3,0,72,-1,-1,-1,-1,-1,4,7,0,-9,-1,2
15034241,1,1,1,1,51,8,8,3,0,59,-1,5,-1,-1,-1,2,7,2,-9,-1,2
15034241,1,1,51,1,1,12,8,3,0,59,-1,5,-1,-1,-1,2,7,2,-9,-1,2
15034241,2,1,1,1,51,8,8,3,0,49,-1,1,-1,-1,-1,2,4,0,-9,-1,2
15034241,2,1,51,1,1,12,8,3,0,49,-1,1,-1,-1,-1,2,4,0,-9,-1,2
15038182,1,2,1,1,11,1,11,1,2,35,1,1,-1,2,18,7,0,0,21,25,4
15038182,1,2,11,1,82,9,11,5,2,35,1,1,-1,2,18,7,0,0,21,25,4
15038182,1,2,82,1,12,11,11,5,2,35,1,1,-1,2,18,7,0,0,21,25,4
15038182,1,2,12,1,11,1,11,5,2,35,1,1,-1,2,18,7,0,0,21,25,4
15038182,1,2,11,1,82,9,11,5,2,35,1,1,-1,2,18,7,0,0,21,25,4
15038182,1,2,82,1,41,6,11,5,2,35,1,1,-1,2,18,7,0,0,21,25,4
15038182,1,2,41,1,1,12,11,2,2,35,1,1,-1,2,18,7,0,0,21,25,4
15038182,2,2,1,1,11,1,11,1,2,36,1,3,-1,4,6,5,0,0,4,10,4
15038182,2,2,11,1,1,12,11,1,2,36,1,3,-1,4,6,5,0,0,4,10,4
15038182,2,2,1,1,72,10,11,4,2,36,1,3,-1,4,6,5,0,0,4,10,4
15038182,2,2,72,1,82,9,11,5,2,36,1,3,-1,4,6,5,0,0,4,10,4
15038182,2,2,82,1,1,12,11,2,2,36,1,3,-1,4,6,5,0,0,4,10,4
15038182,3,2,1,1,21,3,11,4,2,15,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15038182,3,2,21,1,1,12,11,4,2,15,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15038182,3,2,1,1,51,8,11,3,2,15,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15038182,3,2,51,1,82,9,11,5,2,15,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15038182,3,2,82,1,1,12,11,2,2,15,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15038182,4,2,1,-1,21,3,11,4,2,12,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15038182,4,2,21,-1,1,12,11,4,2,12,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15038182,4,2,1,-1,51,8,11,3,2,12,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15038182,4,2,51,-1,82,9,11,5,2,12,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15038182,4,2,82,-1,1,12,11,2,2,12,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15039497,1,1,1,1,82,9,-7,2,2,35,1,1,-1,2,3,7,4,0,3,5,4
15039497,1,1,82,1,42,7,-7,5,2,35,1,1,-1,2,3,7,4,0,3,5,4
15039497,1,1,42,1,42,7,-7,5,2,35,1,1,-1,2,3,7,4,0,3,5,4
15039497,1,1,42,1,41,6,-7,5,2,35,1,1,-1,2,3,7,4,0,3,5,4
15039497,1,1,41,1,1,12,-7,2,2,35,1,1,-1,2,3,7,4,0,3,5,4
15039497,1,1,1,1,41,6,-7,2,2,35,1,1,-1,2,3,7,4,0,3,5,4
15039497,1,1,41,1,1,12,-7,2,2,35,1,1,-1,2,3,7,4,0,3,5,4
15039497,2,1,1,1,82,9,-7,2,2,40,1,1,-1,4,12,7,0,0,20,37,4
15039497,2,1,82,1,42,7,-7,5,2,40,1,1,-1,4,12,7,0,0,20,37,4
15039497,2,1,42,1,42,7,-7,5,2,40,1,1,-1,4,12,7,0,0,20,37,4
15039497,2,1,42,1,41,6,-7,5,2,40,1,1,-1,4,12,7,0,0,20,37,4
15039497,2,1,41,1,1,12,-7,2,2,40,1,1,-1,4,12,7,0,0,20,37,4
15039497,2,1,1,1,41,6,-7,2,2,40,1,1,-1,4,12,7,0,0,20,37,4
15039497,2,1,41,1,1,12,-7,2,2,40,1,1,-1,4,12,7,0,0,20,37,4
15039497,3,1,1,-1,82,9,-7,2,2,13,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
15039497,3,1,82,-1,72,10,-7,5,2,13,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
15039497,3,1,72,-1,72,10,-7,5,2,13,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
15039497,3,1,72,-1,41,6,-7,5,2,13,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
15039497,3,1,41,-1,1,12,-7,2,2,13,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
15039497,3,1,1,-1,51,8,-7,3,2,13,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
15039497,3,1,51,-1,1,12,-7,3,2,13,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
15039497,4,1,1,-1,82,9,-7,2,2,11,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15039497,4,1,82,-1,72,10,-7,5,2,11,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15039497,4,1,72,-1,72,10,-7,5,2,11,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15039497,4,1,72,-1,41,6,-7,5,2,11,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15039497,4,1,41,-1,1,12,-7,2,2,11,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4
15041829,1,1,1,1,11,1,7,1,2,30,1,-1,-1,1,3,7,0,0,2,10,6
15041829,1,1,11,1,73,10,7,5,2,30,1,-1,-1,1,3,7,0,0,2,10,6
15041829,1,1,73,1,12,11,7,5,2,30,1,-1,-1,1,3,7,0,0,2,10,6
15041829,1,1,12,1,43,6,7,5,2,30,1,-1,-1,1,3,7,0,0,2,10,6
15041829,1,1,43,1,30,5,7,5,2,30,1,-1,-1,1,3,7,0,0,2,10,6
15041829,1,1,30,1,12,11,7,5,2,30,1,-1,-1,1,3,7,0,0,2,10,6
15041829,1,1,12,1,1,12,7,1,2,30,1,-1,-1,1,3,7,0,0,2,10,6
15041829,2,1,1,1,73,10,7,4,2,27,1,1,-1,3,11,4,2,0,10,25,6
15041829,2,1,73,1,11,1,7,5,2,27,1,1,-1,3,11,4,2,0,10,25,6
15041829,2,1,11,1,71,10,7,5,2,27,1,1,-1,3,11,4,2,0,10,25,6
15041829,2,1,71,1,1,12,7,4,2,27,1,1,-1,3,11,4,2,0,10,25,6
15041829,3,1,1,-1,60,7,7,4,2,9,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,6
15041829,3,1,60,-1,21,3,7,5,2,9,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,6
15041829,3,1,21,-1,1,12,7,4,2,9,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,6
15041829,4,1,1,-1,21,3,7,4,2,5,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,6
15041829,4,1,21,-1,1,12,7,4,2,5,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,6
15041829,5,1,1,-1,21,3,7,4,2,4,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,6
15041829,5,1,21,-1,1,12,7,4,2,4,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,6
15041829,6,1,1,-1,24,7,7,4,2,1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,6
15041829,6,1,24,-1,1,12,7,4,2,1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,6
15046815,1,1,1,1,20,13,9,4,2,48,1,1,-1,1,8,4,2,0,12,20,2
15046815,1,1,20,1,1,12,9,4,2,48,1,1,-1,1,8,4,2,0,12,20,2
15046815,1,1,1,1,41,6,9,2,2,48,1,1,-1,1,8,4,2,0,12,20,2
15046815,1,1,41,1,1,12,9,2,2,48,1,1,-1,1,8,4,2,0,12,20,2
15046815,2,1,1,1,22,4,9,4,2,47,-1,2,-1,-8,-1,2,-8,0,-9,-8,2
15046815,2,1,22,1,1,12,9,4,2,47,-1,2,-1,-8,-1,2,-8,0,-9,-8,2
15061573,1,1,1,1,42,7,-1,2,0,-7,-1,3,-1,-1,-1,5,0,0,-9,-1,1
15061573,1,1,42,1,42,7,-1,5,0,-7,-1,3,-1,-1,-1,5,0,0,-9,-1,1
15061573,1,1,42,1,1,12,-1,2,0,-7,-1,3,-1,-1,-1,5,0,0,-9,-1,1
15061573,1,1,1,1,30,5,-1,4,0,-7,-1,3,-1,-1,-1,5,0,0,-9,-1,1
15061573,1,1,30,1,1,12,-1,4,0,-7,-1,3,-1,-1,-1,5,0,0,-9,-1,1
15062365,1,1,1,1,41,6,8,2,1,39,1,3,-1,1,16,4,7,0,23,30,3
15062365,1,1,41,1,11,1,8,5,1,39,1,3,-1,1,16,4,7,0,23,30,3
15062365,1,1,11,1,41,6,8,5,1,39,1,3,-1,1,16,4,7,0,23,30,3
15062365,1,1,41,1,1,12,8,2,1,39,1,3,-1,1,16,4,7,0,23,30,3
15062365,2,1,1,1,43,6,8,2,1,51,-1,2,-1,-1,-1,6,10,0,-9,-1,3
15062365,2,1,43,1,1,12,8,2,1,51,-1,2,-1,-1,-1,6,10,0,-9,-1,3
15062365,2,1,1,1,61,7,8,4,1,51,-1,2,-1,-1,-1,6,10,0,-9,-1,3
15062365,2,1,61,1,41,6,8,5,1,51,-1,2,-1,-1,-1,6,10,0,-9,-1,3
15062365,2,1,41,1,41,6,8,5,1,51,-1,2,-1,-1,-1,6,10,0,-9,-1,3
15062365,2,1,41,1,1,12,8,2,1,51,-1,2,-1,-1,-1,6,10,0,-9,-1,3
15062365,3,1,1,2,53,8,8,3,1,16,-1,4,-1,-1,-1,4,7,7,-9,-1,3
15062365,3,1,53,2,41,6,8,5,1,16,-1,4,-1,-1,-1,4,7,7,-9,-1,3
15062365,3,1,41,2,52,8,8,5,1,16,-1,4,-1,-1,-1,4,7,7,-9,-1,3
15062365,3,1,52,2,1,12,8,3,1,16,-1,4,-1,-1,-1,4,7,7,-9,-1,3
15068947,1,1,1,1,14,2,18,4,3,38,-1,4,1,26,0,7,3,0,0.25,1,3
15068947,1,1,14,1,82,9,18,5,3,38,-1,4,1,26,0,7,3,0,0.25,1,3
15068947,1,1,82,1,12,11,18,5,3,38,-1,4,1,26,0,7,3,0,0.25,1,3
15068947,1,1,12,1,40,7,18,5,3,38,-1,4,1,26,0,7,3,0,0.25,1,3
15068947,1,1,40,1,43,6,18,5,3,38,-1,4,1,26,0,7,3,0,0.25,1,3
15068947,1,1,43,1,40,7,18,5,3,38,-1,4,1,26,0,7,3,0,0.25,1,3
15068947,1,1,40,1,1,12,18,2,3,38,-1,4,1,26,0,7,3,0,0.25,1,3
15068947,2,1,1,1,42,7,18,2,3,43,-1,3,1,26,0,12,3,0,0.25,1,3
15068947,2,1,42,1,42,7,18,5,3,43,-1,3,1,26,0,12,3,0,0.25,1,3
15068947,2,1,42,1,42,7,18,5,3,43,-1,3,1,26,0,12,3,0,0.25,1,3
15068947,2,1,42,1,42,7,18,5,3,43,-1,3,1,26,0,12,3,0,0.25,1,3
15068947,2,1,42,1,53,8,18,5,3,43,-1,3,1,26,0,12,3,0,0.25,1,3
15068947,2,1,53,1,53,8,18,5,3,43,-1,3,1,26,0,12,3,0,0.25,1,3
15068947,2,1,53,1,1,12,18,3,3,43,-1,3,1,26,0,12,3,0,0.25,1,3
15068947,2,1,1,1,53,8,18,3,3,43,-1,3,1,26,0,12,3,0,0.25,1,3
15068947,2,1,53,1,42,7,18,5,3,43,-1,3,1,26,0,12,3,0,0.25,1,3
15068947,2,1,42,1,43,6,18,5,3,43,-1,3,1,26,0,12,3,0,0.25,1,3
15068947,2,1,43,1,42,7,18,5,3,43,-1,3,1,26,0,12,3,0,0.25,1,3
15068947,2,1,42,1,1,12,18,2,3,43,-1,3,1,26,0,12,3,0,0.25,1,3
15073549,1,1,1,1,11,1,18,1,1,33,1,1,-1,1,14,2,0,0,17,30,4
15073549,1,1,11,1,1,12,18,1,1,33,1,1,-1,1,14,2,0,0,17,30,4
15073549,2,1,1,1,73,10,18,4,1,38,-1,4,-1,-1,-1,2,5,0,-9,-1,4
15073549,2,1,73,1,1,12,18,4,1,38,-1,4,-1,-1,-1,2,5,0,-9,-1,4
15073549,3,1,1,-1,24,7,18,4,1,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,4
15073549,3,1,24,-1,1,12,18,4,1,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,4
15073549,4,1,1,-1,73,10,18,4,1,0,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,4
15073549,4,1,73,-1,1,12,18,4,1,0,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,4
15074470,1,1,1,1,82,9,8,2,0,51,-1,4,-1,-1,-1,8,14,0,-9,-1,3
15074470,1,1,82,1,42,7,8,5,0,51,-1,4,-1,-1,-1,8,14,0,-9,-1,3
15074470,1,1,42,1,1,12,8,2,0,51,-1,4,-1,-1,-1,8,14,0,-9,-1,3
15074470,1,1,1,1,54,8,8,3,0,51,-1,4,-1,-1,-1,8,14,0,-9,-1,3
15074470,1,1,54,1,73,10,8,5,0,51,-1,4,-1,-1,-1,8,14,0,-9,-1,3
15074470,1,1,73,1,1,12,8,4,0,51,-1,4,-1,-1,-1,8,14,0,-9,-1,3
15074470,1,1,1,1,82,9,8,2,0,51,-1,4,-1,-1,-1,8,14,0,-9,-1,3
15074470,1,1,82,1,1,12,8,2,0,51,-1,4,-1,-1,-1,8,14,0,-9,-1,3
15074470,3,1,1,-1,51,8,8,3,0,9,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,3
15074470,3,1,51,-1,73,10,8,5,0,9,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,3
15074470,3,1,73,-1,54,8,8,5,0,9,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,3
15074470,3,1,54,-1,82,9,8,5,0,9,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,3
15074470,3,1,82,-1,1,12,8,2,0,9,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,3
15079000,1,1,1,1,14,2,18,4,2,50,1,1,-1,1,14,9,7,0,15,40,2
15079000,1,1,14,1,73,10,18,5,2,50,1,1,-1,1,14,9,7,0,15,40,2
15079000,1,1,73,1,11,1,18,5,2,50,1,1,-1,1,14,9,7,0,15,40,2
15079000,1,1,11,1,82,9,18,5,2,50,1,1,-1,1,14,9,7,0,15,40,2
15079000,1,1,82,1,12,11,18,5,2,50,1,1,-1,1,14,9,7,0,15,40,2
15079000,1,1,12,1,41,6,18,5,2,50,1,1,-1,1,14,9,7,0,15,40,2
15079000,1,1,41,1,1,12,18,2,2,50,1,1,-1,1,14,9,7,0,15,40,2
15079000,1,1,1,1,82,9,18,2,2,50,1,1,-1,1,14,9,7,0,15,40,2
15079000,1,1,82,1,1,12,18,2,2,50,1,1,-1,1,14,9,7,0,15,40,2
15079000,2,1,1,1,42,7,18,2,2,50,-1,1,-1,-1,0,7,7,0,-9,-1,2
15079000,2,1,42,1,41,6,18,5,2,50,-1,1,-1,-1,0,7,7,0,-9,-1,2
15079000,2,1,41,1,1,12,18,2,2,50,-1,1,-1,-1,0,7,7,0,-9,-1,2
15079000,2,1,1,1,41,6,18,2,2,50,-1,1,-1,-1,0,7,7,0,-9,-1,2
15079000,2,1,41,1,1,12,18,2,2,50,-1,1,-1,-1,0,7,7,0,-9,-1,2
15079000,2,1,1,1,82,9,18,2,2,50,-1,1,-1,-1,0,7,7,0,-9,-1,2
15079000,2,1,82,1,1,12,18,2,2,50,-1,1,-1,-1,0,7,7,0,-9,-1,2
15087733,1,1,1,1,41,6,3,2,0,88,-1,-1,-1,-1,-1,6,0,0,-9,-1,1
15087733,1,1,41,1,42,7,3,5,0,88,-1,-1,-1,-1,-1,6,0,0,-9,-1,1
15087733,1,1,42,1,42,7,3,5,0,88,-1,-1,-1,-1,-1,6,0,0,-9,-1,1
15087733,1,1,42,1,53,8,3,5,0,88,-1,-1,-1,-1,-1,6,0,0,-9,-1,1
15087733,1,1,53,1,63,7,3,5,0,88,-1,-1,-1,-1,-1,6,0,0,-9,-1,1
15087733,1,1,63,1,1,12,3,4,0,88,-1,-1,-1,-1,-1,6,0,0,-9,-1,1
15088422,1,1,1,1,51,8,12,3,1,49,1,1,-1,4,12,4,0,0,12,25,1
15088422,1,1,51,1,1,12,12,3,1,49,1,1,-1,4,12,4,0,0,12,25,1
15088422,1,1,1,1,11,1,12,1,1,49,1,1,-1,4,12,4,0,0,12,25,1
15088422,1,1,11,1,1,12,12,1,1,49,1,1,-1,4,12,4,0,0,12,25,1
15090452,1,1,1,1,22,4,10,4,2,32,1,3,-1,3,17,2,0,0,12,30,3
15090452,1,1,22,1,1,12,10,4,2,32,1,3,-1,3,17,2,0,0,12,30,3
15090452,2,1,1,1,22,4,10,4,2,31,1,5,-1,1,6,4,0,0,5,15,3
15090452,2,1,22,1,1,12,10,4,2,31,1,5,-1,1,6,4,0,0,5,15,3
15090452,2,1,1,1,41,6,10,2,2,31,1,5,-1,1,6,4,0,0,5,15,3
15090452,2,1,41,1,1,12,10,2,2,31,1,5,-1,1,6,4,0,0,5,15,3
15090452,3,1,1,-1,22,4,10,4,2,8,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,3
15090452,3,1,22,-1,1,12,10,4,2,8,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,3
15090452,3,1,1,-1,41,6,10,2,2,8,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,3
15090452,3,1,41,-1,1,12,10,2,2,8,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,3
15096687,1,1,1,1,11,1,15,1,1,40,1,1,-1,1,11,5,7,0,15,30,6
15096687,1,1,11,1,40,7,15,5,1,40,1,1,-1,1,11,5,7,0,15,30,6
15096687,1,1,40,1,40,7,15,5,1,40,1,1,-1,1,11,5,7,0,15,30,6
15096687,1,1,40,1,12,11,15,5,1,40,1,1,-1,1,11,5,7,0,15,30,6
15096687,1,1,12,1,1,12,15,1,1,40,1,1,-1,1,11,5,7,0,15,30,6
15096687,2,1,1,1,73,10,15,4,1,36,-1,1,-1,-1,-1,10,7,0,-9,-1,6
15096687,2,1,73,1,1,12,15,4,1,36,-1,1,-1,-1,-1,10,7,0,-9,-1,6
15096687,2,1,1,1,73,10,15,4,1,36,-1,1,-1,-1,-1,10,7,0,-9,-1,6
15096687,2,1,73,1,73,10,15,5,1,36,-1,1,-1,-1,-1,10,7,0,-9,-1,6
15096687,2,1,73,1,1,12,15,4,1,36,-1,1,-1,-1,-1,10,7,0,-9,-1,6
15096687,2,1,1,1,41,6,15,2,1,36,-1,1,-1,-1,-1,10,7,0,-9,-1,6
