HOUSEID,PERSONID,WHYFROM,TRIPPURP,WHYTRP1S,WHYTO,HHFAMINC,WRKCOUNT,URBRUR,R_AGE,DRIVER,WRKTRANS,NWALKTRP,NBIKETRP,CARSHARE,TIMETOWK,WKFMHMXX,SCHTRN1,SCHTRN2,DELIVER,CNTTDTR,GCDWORK,DISTTOWK17,DISTTOSC17,BIKE,CAR,BUS,TRAIN,WEBUSE17,HHSIZE
40406050,1,7,HBO,1,1,7,1,1,71,1,-9,10,0,0,-1,-1,-1,-1,2,4,-9,-9,-9,-9,1,-9,-9,1,2
40406050,2,1,HBO,70,6,7,1,1,70,1,-1,12,0,0,-1,-1,-1,-1,1,5,-9,-9,-9,-9,1,-9,-9,1,2
40406050,2,6,HBO,1,1,7,1,1,70,1,-1,12,0,0,-1,-1,-1,-1,1,5,-9,-9,-9,-9,1,-9,-9,1,2
40406050,2,1,HBSOCREC,50,15,7,1,1,70,1,-1,12,0,0,-1,-1,-1,-1,1,5,-9,-9,-9,-9,1,-9,-9,1,2
40406050,2,15,HBSOCREC,1,1,7,1,1,70,1,-1,12,0,0,-1,-1,-1,-1,1,5,-9,-9,-9,-9,1,-9,-9,1,2
40406050,2,1,HBO,1,1,7,1,1,70,1,-1,12,0,0,-1,-1,-1,-1,1,5,-9,-9,-9,-9,1,-9,-9,1,2
40410354,1,1,HBW,10,3,7,2,2,51,1,5,0,0,0,15,-1,-1,-1,4,3,4.89,6.01,-9,5,1,5,5,1,2
40410354,1,3,NHB,30,18,7,2,2,51,1,5,0,0,0,15,-1,-1,-1,4,3,4.89,6.01,-9,5,1,5,5,1,2
40410354,1,18,HBO,1,1,7,2,2,51,1,5,0,0,0,15,-1,-1,-1,4,3,4.89,6.01,-9,5,1,5,5,1,2
40410354,2,1,HBW,10,3,7,2,2,55,1,6,0,0,0,15,-1,-1,-1,2,3,4.89,6.01,-9,5,1,5,5,1,2
40410354,2,3,NHB,30,18,7,2,2,55,1,6,0,0,0,15,-1,-1,-1,2,3,4.89,6.01,-9,5,1,5,5,1,2
40410354,2,18,HBO,1,1,7,2,2,55,1,6,0,0,0,15,-1,-1,-1,2,3,4.89,6.01,-9,5,1,5,5,1,2
40410616,1,1,HBW,10,3,6,1,1,18,1,3,3,1,0,35,0,-1,-1,3,2,16.3,19.45,-9,5,1,5,5,1,3
40410616,1,3,HBW,1,1,6,1,1,18,1,3,3,1,0,35,0,-1,-1,3,2,16.3,19.45,-9,5,1,5,5,1,3
40410616,2,1,HBSHOP,40,11,6,1,1,18,1,-1,4,0,0,-1,-1,-1,-1,2,2,-9,-9,-9,5,1,5,5,1,3
40410616,2,11,HBSHOP,1,1,6,1,1,18,1,-1,4,0,0,-1,-1,-1,-1,2,2,-9,-9,-9,5,1,5,5,1,3
40410616,3,1,HBSHOP,40,11,6,1,1,18,2,-1,4,2,0,-1,-1,-1,-1,0,2,-9,-9,-9,5,1,5,5,1,3
40410616,3,11,HBSHOP,1,1,6,1,1,18,2,-1,4,2,0,-1,-1,-1,-1,0,2,-9,-9,-9,5,1,5,5,1,3
40411451,1,1,HBSOCREC,50,15,5,0,1,82,1,-1,5,0,0,-1,-1,-1,-1,5,9,-9,-9,-9,5,2,5,4,1,1
40411451,1,15,NHB,40,11,5,0,1,82,1,-1,5,0,0,-1,-1,-1,-1,5,9,-9,-9,-9,5,2,5,4,1,1
40411451,1,11,NHB,40,11,5,0,1,82,1,-1,5,0,0,-1,-1,-1,-1,5,9,-9,-9,-9,5,2,5,4,1,1
40411451,1,11,NHB,50,17,5,0,1,82,1,-1,5,0,0,-1,-1,-1,-1,5,9,-9,-9,-9,5,2,5,4,1,1
40411451,1,17,HBSOCREC,1,1,5,0,1,82,1,-1,5,0,0,-1,-1,-1,-1,5,9,-9,-9,-9,5,2,5,4,1,1
40411451,1,1,HBO,70,6,5,0,1,82,1,-1,5,0,0,-1,-1,-1,-1,5,9,-9,-9,-9,5,2,5,4,1,1
40411451,1,6,NHB,80,13,5,0,1,82,1,-1,5,0,0,-1,-1,-1,-1,5,9,-9,-9,-9,5,2,5,4,1,1
40411451,1,13,NHB,50,17,5,0,1,82,1,-1,5,0,0,-1,-1,-1,-1,5,9,-9,-9,-9,5,2,5,4,1,1
40411451,1,17,HBSOCREC,1,1,5,0,1,82,1,-1,5,0,0,-1,-1,-1,-1,5,9,-9,-9,-9,5,2,5,4,1,1
40412040,1,16,HBSOCREC,1,1,5,0,1,64,1,-1,5,0,0,-1,-1,-1,-1,2,1,-9,-9,-9,-9,1,-9,-9,1,2
40412040,2,1,HBO,1,1,5,0,1,73,1,-1,5,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,-9,1,-9,-9,1,2
40412040,2,1,HBSHOP,40,11,5,0,1,73,1,-1,5,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,-9,1,-9,-9,1,2
40412040,2,11,NHB,40,11,5,0,1,73,1,-1,5,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,-9,1,-9,-9,1,2
40412040,2,11,HBSHOP,1,1,5,0,1,73,1,-1,5,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,-9,1,-9,-9,1,2
40415773,1,1,HBO,97,7,7,3,1,57,1,4,2,0,0,50,10,-1,-1,0,9,12.2,13.57,-9,5,1,5,5,1,3
40415773,1,7,NHB,10,3,7,3,1,57,1,4,2,0,0,50,10,-1,-1,0,9,12.2,13.57,-9,5,1,5,5,1,3
40415773,1,3,NHB,10,3,7,3,1,57,1,4,2,0,0,50,10,-1,-1,0,9,12.2,13.57,-9,5,1,5,5,1,3
40415773,1,3,NHB,10,3,7,3,1,57,1,4,2,0,0,50,10,-1,-1,0,9,12.2,13.57,-9,5,1,5,5,1,3
40415773,1,3,NHB,80,13,7,3,1,57,1,4,2,0,0,50,10,-1,-1,0,9,12.2,13.57,-9,5,1,5,5,1,3
40415773,1,13,NHB,40,11,7,3,1,57,1,4,2,0,0,50,10,-1,-1,0,9,12.2,13.57,-9,5,1,5,5,1,3
40415773,1,11,NHB,97,7,7,3,1,57,1,4,2,0,0,50,10,-1,-1,0,9,12.2,13.57,-9,5,1,5,5,1,3
40415773,1,7,NHB,40,11,7,3,1,57,1,4,2,0,0,50,10,-1,-1,0,9,12.2,13.57,-9,5,1,5,5,1,3
40415773,1,11,HBSHOP,1,1,7,3,1,57,1,4,2,0,0,50,10,-1,-1,0,9,12.2,13.57,-9,5,1,5,5,1,3
40415773,2,1,HBW,10,3,7,3,1,60,1,6,0,0,0,20,-1,-1,-1,0,2,8.94,10.56,-9,5,1,5,5,1,3
40415773,2,3,HBW,1,1,7,3,1,60,1,6,0,0,0,20,-1,-1,-1,0,2,8.94,10.56,-9,5,1,5,5,1,3
40415773,3,1,HBO,20,8,7,3,1,18,1,6,5,0,0,10,-1,-1,-1,4,3,2.65,4.1,-9,5,1,5,5,1,3
40415773,3,8,NHB,80,13,7,3,1,18,1,6,5,0,0,10,-1,-1,-1,4,3,2.65,4.1,-9,5,1,5,5,1,3
40415773,3,13,HBSHOP,1,1,7,3,1,18,1,6,5,0,0,10,-1,-1,-1,4,3,2.65,4.1,-9,5,1,5,5,1,3
40415838,1,1,HBW,10,3,5,1,2,64,1,3,0,0,0,30,-1,-1,-1,0,1,93.28,111.69,-9,5,1,1,5,1,1
40416709,1,1,HBSHOP,40,11,4,0,1,67,1,-1,2,0,0,-1,-1,-1,-1,1,6,-9,-9,-9,5,1,4,5,1,2
40416709,1,11,NHB,80,13,4,0,1,67,1,-1,2,0,0,-1,-1,-1,-1,1,6,-9,-9,-9,5,1,4,5,1,2
40416709,1,13,NHB,40,11,4,0,1,67,1,-1,2,0,0,-1,-1,-1,-1,1,6,-9,-9,-9,5,1,4,5,1,2
40416709,1,11,HBSHOP,1,1,4,0,1,67,1,-1,2,0,0,-1,-1,-1,-1,1,6,-9,-9,-9,5,1,4,5,1,2
40416709,1,1,HBSOCREC,50,15,4,0,1,67,1,-1,2,0,0,-1,-1,-1,-1,1,6,-9,-9,-9,5,1,4,5,1,2
40416709,1,15,HBSOCREC,1,1,4,0,1,67,1,-1,2,0,0,-1,-1,-1,-1,1,6,-9,-9,-9,5,1,4,5,1,2
40416709,2,1,HBSHOP,40,11,4,0,1,70,2,-1,2,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,4,5,1,2
40416709,2,11,NHB,80,13,4,0,1,70,2,-1,2,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,4,5,1,2
40416709,2,13,NHB,40,11,4,0,1,70,2,-1,2,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,4,5,1,2
40416709,2,11,HBSHOP,1,1,4,0,1,70,2,-1,2,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,4,5,1,2
40416709,2,1,HBSOCREC,50,15,4,0,1,70,2,-1,2,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,4,5,1,2
40416709,2,15,HBSOCREC,1,1,4,0,1,70,2,-1,2,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,4,5,1,2
40419030,1,1,HBSOCREC,50,17,5,1,1,84,1,-1,7,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,5,5,1,3
40419030,1,17,NHB,40,11,5,1,1,84,1,-1,7,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,5,5,1,3
40419030,1,11,NHB,50,17,5,1,1,84,1,-1,7,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,5,5,1,3
40419030,1,17,HBSOCREC,1,1,5,1,1,84,1,-1,7,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,5,5,1,3
40419030,1,1,HBO,40,14,5,1,1,84,1,-1,7,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,5,5,1,3
40419030,1,14,HBO,1,1,5,1,1,84,1,-1,7,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,5,5,1,3
40419030,3,3,HBW,1,1,5,1,1,44,1,2,3,12,0,5,-1,-1,-1,1,7,0.22,0.5,-9,5,1,5,5,1,3
40419030,3,1,HBSOCREC,50,17,5,1,1,44,1,2,3,12,0,5,-1,-1,-1,1,7,0.22,0.5,-9,5,1,5,5,1,3
40419030,3,17,NHB,40,11,5,1,1,44,1,2,3,12,0,5,-1,-1,-1,1,7,0.22,0.5,-9,5,1,5,5,1,3
40419030,3,11,NHB,50,17,5,1,1,44,1,2,3,12,0,5,-1,-1,-1,1,7,0.22,0.5,-9,5,1,5,5,1,3
40419030,3,17,HBSOCREC,1,1,5,1,1,44,1,2,3,12,0,5,-1,-1,-1,1,7,0.22,0.5,-9,5,1,5,5,1,3
40419030,3,1,HBSHOP,40,11,5,1,1,44,1,2,3,12,0,5,-1,-1,-1,1,7,0.22,0.5,-9,5,1,5,5,1,3
40419030,3,11,HBSHOP,1,1,5,1,1,44,1,2,3,12,0,5,-1,-1,-1,1,7,0.22,0.5,-9,5,1,5,5,1,3
40420836,1,1,HBO,30,18,5,0,1,64,1,-1,6,3,0,-1,-1,-1,-1,4,8,-9,-9,-9,2,1,5,5,1,2
40420836,1,18,NHB,40,11,5,0,1,64,1,-1,6,3,0,-1,-1,-1,-1,4,8,-9,-9,-9,2,1,5,5,1,2
40420836,1,11,HBSHOP,1,1,5,0,1,64,1,-1,6,3,0,-1,-1,-1,-1,4,8,-9,-9,-9,2,1,5,5,1,2
40420836,1,1,HBSOCREC,50,15,5,0,1,64,1,-1,6,3,0,-1,-1,-1,-1,4,8,-9,-9,-9,2,1,5,5,1,2
40420836,1,15,HBSOCREC,1,1,5,0,1,64,1,-1,6,3,0,-1,-1,-1,-1,4,8,-9,-9,-9,2,1,5,5,1,2
40420836,1,1,HBSHOP,40,11,5,0,1,64,1,-1,6,3,0,-1,-1,-1,-1,4,8,-9,-9,-9,2,1,5,5,1,2
40420836,1,11,NHB,40,11,5,0,1,64,1,-1,6,3,0,-1,-1,-1,-1,4,8,-9,-9,-9,2,1,5,5,1,2
40420836,1,11,HBSHOP,1,1,5,0,1,64,1,-1,6,3,0,-1,-1,-1,-1,4,8,-9,-9,-9,2,1,5,5,1,2
40420836,2,1,HBSOCREC,50,15,5,0,1,59,1,-1,4,2,0,-1,-1,-1,-1,6,7,-9,-9,-9,2,1,5,5,1,2
40420836,2,15,HBSOCREC,1,1,5,0,1,59,1,-1,4,2,0,-1,-1,-1,-1,6,7,-9,-9,-9,2,1,5,5,1,2
40420836,2,1,HBO,30,18,5,0,1,59,1,-1,4,2,0,-1,-1,-1,-1,6,7,-9,-9,-9,2,1,5,5,1,2
40420836,2,18,HBO,1,1,5,0,1,59,1,-1,4,2,0,-1,-1,-1,-1,6,7,-9,-9,-9,2,1,5,5,1,2
40420836,2,1,HBSHOP,40,11,5,0,1,59,1,-1,4,2,0,-1,-1,-1,-1,6,7,-9,-9,-9,2,1,5,5,1,2
40420836,2,11,NHB,97,97,5,0,1,59,1,-1,4,2,0,-1,-1,-1,-1,6,7,-9,-9,-9,2,1,5,5,1,2
40420836,2,97,HBO,1,1,5,0,1,59,1,-1,4,2,0,-1,-1,-1,-1,6,7,-9,-9,-9,2,1,5,5,1,2
40421866,1,1,HBSHOP,40,11,3,1,1,74,1,3,2,0,0,15,-1,-1,-1,4,3,2.53,7.53,-9,5,1,5,5,1,1
40421866,1,11,NHB,40,11,3,1,1,74,1,3,2,0,0,15,-1,-1,-1,4,3,2.53,7.53,-9,5,1,5,5,1,1
40421866,1,11,HBSHOP,1,1,3,1,1,74,1,3,2,0,0,15,-1,-1,-1,4,3,2.53,7.53,-9,5,1,5,5,1,1
40423483,1,1,HBSOCREC,50,17,5,0,1,68,1,-1,6,0,0,-1,-1,-1,-1,2,8,-9,-9,-9,-9,1,-9,-9,1,2
40423483,1,17,HBSOCREC,1,1,5,0,1,68,1,-1,6,0,0,-1,-1,-1,-1,2,8,-9,-9,-9,-9,1,-9,-9,1,2
40423483,1,1,HBSOCREC,50,17,5,0,1,68,1,-1,6,0,0,-1,-1,-1,-1,2,8,-9,-9,-9,-9,1,-9,-9,1,2
40423483,1,17,NHB,40,12,5,0,1,68,1,-1,6,0,0,-1,-1,-1,-1,2,8,-9,-9,-9,-9,1,-9,-9,1,2
40423483,1,12,NHB,40,14,5,0,1,68,1,-1,6,0,0,-1,-1,-1,-1,2,8,-9,-9,-9,-9,1,-9,-9,1,2
40423483,1,14,NHB,50,17,5,0,1,68,1,-1,6,0,0,-1,-1,-1,-1,2,8,-9,-9,-9,-9,1,-9,-9,1,2
40423483,1,17,HBSOCREC,1,1,5,0,1,68,1,-1,6,0,0,-1,-1,-1,-1,2,8,-9,-9,-9,-9,1,-9,-9,1,2
40423483,1,1,HBO,1,1,5,0,1,68,1,-1,6,0,0,-1,-1,-1,-1,2,8,-9,-9,-9,-9,1,-9,-9,1,2
40423483,2,1,HBSOCREC,50,17,5,0,1,69,1,-1,7,0,0,-1,-1,-1,-1,3,3,-9,-9,-9,-9,1,-9,-9,1,2
40423483,2,17,HBSOCREC,1,1,5,0,1,69,1,-1,7,0,0,-1,-1,-1,-1,3,3,-9,-9,-9,-9,1,-9,-9,1,2
40423483,2,1,HBO,1,1,5,0,1,69,1,-1,7,0,0,-1,-1,-1,-1,3,3,-9,-9,-9,-9,1,-9,-9,1,2
40424102,1,1,HBSOCREC,50,17,8,0,1,68,1,-1,7,0,0,-1,-1,-1,-1,1,2,-9,-9,-9,5,1,5,5,1,2
40424102,1,17,HBSOCREC,1,1,8,0,1,68,1,-1,7,0,0,-1,-1,-1,-1,1,2,-9,-9,-9,5,1,5,5,1,2
40424102,2,17,NHB,50,17,8,0,1,67,1,-1,7,0,0,-1,-1,-1,-1,0,2,-9,-9,-9,5,1,5,5,1,2
40424102,2,17,HBSOCREC,1,1,8,0,1,67,1,-1,7,0,0,-1,-1,-1,-1,0,2,-9,-9,-9,5,1,5,5,1,2
40425439,1,1,HBO,1,1,6,0,1,92,1,-1,5,0,0,-1,-1,-1,-1,0,7,-9,-9,-9,1,1,-9,-9,5,1
40425439,1,1,HBO,30,18,6,0,1,92,1,-1,5,0,0,-1,-1,-1,-1,0,7,-9,-9,-9,1,1,-9,-9,5,1
40425439,1,18,NHB,70,6,6,0,1,92,1,-1,5,0,0,-1,-1,-1,-1,0,7,-9,-9,-9,1,1,-9,-9,5,1
40425439,1,6,NHB,40,11,6,0,1,92,1,-1,5,0,0,-1,-1,-1,-1,0,7,-9,-9,-9,1,1,-9,-9,5,1
40425439,1,11,HBSHOP,1,1,6,0,1,92,1,-1,5,0,0,-1,-1,-1,-1,0,7,-9,-9,-9,1,1,-9,-9,5,1
40425439,1,1,HBSHOP,40,11,6,0,1,92,1,-1,5,0,0,-1,-1,-1,-1,0,7,-9,-9,-9,1,1,-9,-9,5,1
40425439,1,11,HBSHOP,1,1,6,0,1,92,1,-1,5,0,0,-1,-1,-1,-1,0,7,-9,-9,-9,1,1,-9,-9,5,1
40425571,1,1,HBSOCREC,50,17,7,1,1,58,1,3,0,0,0,20,-1,-1,-1,3,1,6.14,8.13,-9,4,1,5,5,1,1
40425934,1,1,HBSOCREC,50,15,7,0,1,68,1,-1,7,2,0,-1,-1,-1,-1,0,6,-9,-9,-9,-9,1,-9,-9,1,2
40425934,1,15,HBSOCREC,1,1,7,0,1,68,1,-1,7,2,0,-1,-1,-1,-1,0,6,-9,-9,-9,-9,1,-9,-9,1,2
40425934,1,1,HBSOCREC,50,16,7,0,1,68,1,-1,7,2,0,-1,-1,-1,-1,0,6,-9,-9,-9,-9,1,-9,-9,1,2
40425934,1,16,HBSOCREC,1,1,7,0,1,68,1,-1,7,2,0,-1,-1,-1,-1,0,6,-9,-9,-9,-9,1,-9,-9,1,2
40425934,1,1,HBO,20,19,7,0,1,68,1,-1,7,2,0,-1,-1,-1,-1,0,6,-9,-9,-9,-9,1,-9,-9,1,2
40425934,1,19,HBO,1,1,7,0,1,68,1,-1,7,2,0,-1,-1,-1,-1,0,6,-9,-9,-9,-9,1,-9,-9,1,2
40425934,2,1,HBSOCREC,50,16,7,0,1,71,1,-1,7,2,0,-1,-1,-1,-1,0,2,-9,-9,-9,-9,1,-9,-9,1,2
40425934,2,16,HBSOCREC,1,1,7,0,1,71,1,-1,7,2,0,-1,-1,-1,-1,0,2,-9,-9,-9,-9,1,-9,-9,1,2
40426090,1,1,HBSHOP,80,13,5,2,1,76,1,-1,3,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,-9,1,-9,-9,1,3
40426090,1,13,NHB,40,14,5,2,1,76,1,-1,3,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,-9,1,-9,-9,1,3
40426090,1,14,NHB,40,14,5,2,1,76,1,-1,3,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,-9,1,-9,-9,1,3
40426090,1,14,HBO,1,1,5,2,1,76,1,-1,3,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,-9,1,-9,-9,1,3
40426090,2,1,HBSHOP,40,11,5,2,1,64,1,5,3,1,0,30,4,-1,-1,2,6,12.73,16.13,-9,-9,1,-9,-9,1,3
40426090,2,11,NHB,10,3,5,2,1,64,1,5,3,1,0,30,4,-1,-1,2,6,12.73,16.13,-9,-9,1,-9,-9,1,3
40426090,2,3,NHB,40,12,5,2,1,64,1,5,3,1,0,30,4,-1,-1,2,6,12.73,16.13,-9,-9,1,-9,-9,1,3
40426090,2,12,NHB,10,3,5,2,1,64,1,5,3,1,0,30,4,-1,-1,2,6,12.73,16.13,-9,-9,1,-9,-9,1,3
40426090,2,3,NHB,70,6,5,2,1,64,1,5,3,1,0,30,4,-1,-1,2,6,12.73,16.13,-9,-9,1,-9,-9,1,3
40426090,2,6,HBO,1,1,5,2,1,64,1,5,3,1,0,30,4,-1,-1,2,6,12.73,16.13,-9,-9,1,-9,-9,1,3
40426090,3,1,HBSHOP,80,13,5,2,1,22,1,3,1,0,0,70,-1,-1,-1,1,6,36.77,43.27,-9,-9,1,-9,-9,1,3
40426090,3,13,NHB,40,11,5,2,1,22,1,3,1,0,0,70,-1,-1,-1,1,6,36.77,43.27,-9,-9,1,-9,-9,1,3
40426090,3,11,NHB,40,14,5,2,1,22,1,3,1,0,0,70,-1,-1,-1,1,6,36.77,43.27,-9,-9,1,-9,-9,1,3
40426090,3,14,HBO,1,1,5,2,1,22,1,3,1,0,0,70,-1,-1,-1,1,6,36.77,43.27,-9,-9,1,-9,-9,1,3
40426090,3,1,HBW,10,3,5,2,1,22,1,3,1,0,0,70,-1,-1,-1,1,6,36.77,43.27,-9,-9,1,-9,-9,1,3
40426090,3,3,HBW,1,1,5,2,1,22,1,3,1,0,0,70,-1,-1,-1,1,6,36.77,43.27,-9,-9,1,-9,-9,1,3
40426167,1,1,HBSOCREC,50,16,6,1,1,39,1,3,3,0,0,5,-1,-1,-1,9,6,1.42,1.63,-9,5,1,5,4,1,1
40426167,1,16,HBSOCREC,1,1,6,1,1,39,1,3,3,0,0,5,-1,-1,-1,9,6,1.42,1.63,-9,5,1,5,4,1,1
40426167,1,1,HBW,10,3,6,1,1,39,1,3,3,0,0,5,-1,-1,-1,9,6,1.42,1.63,-9,5,1,5,4,1,1
40426167,1,3,NHB,10,3,6,1,1,39,1,3,3,0,0,5,-1,-1,-1,9,6,1.42,1.63,-9,5,1,5,4,1,1
40426167,1,3,NHB,50,17,6,1,1,39,1,3,3,0,0,5,-1,-1,-1,9,6,1.42,1.63,-9,5,1,5,4,1,1
40426167,1,17,HBSOCREC,1,1,6,1,1,39,1,3,3,0,0,5,-1,-1,-1,9,6,1.42,1.63,-9,5,1,5,4,1,1
40428242,1,1,HBO,97,5,-7,1,1,76,1,3,3,0,0,20,-1,-1,-1,2,9,6,7.47,-9,5,1,5,5,1,2
40428242,1,5,NHB,40,11,-7,1,1,76,1,3,3,0,0,20,-1,-1,-1,2,9,6,7.47,-9,5,1,5,5,1,2
40428242,1,11,NHB,50,16,-7,1,1,76,1,3,3,0,0,20,-1,-1,-1,2,9,6,7.47,-9,5,1,5,5,1,2
40428242,1,16,NHB,40,12,-7,1,1,76,1,3,3,0,0,20,-1,-1,-1,2,9,6,7.47,-9,5,1,5,5,1,2
40428242,1,12,HBSHOP,1,1,-7,1,1,76,1,3,3,0,0,20,-1,-1,-1,2,9,6,7.47,-9,5,1,5,5,1,2
40428242,1,1,HBO,70,6,-7,1,1,76,1,3,3,0,0,20,-1,-1,-1,2,9,6,7.47,-9,5,1,5,5,1,2
40428242,1,6,NHB,80,13,-7,1,1,76,1,3,3,0,0,20,-1,-1,-1,2,9,6,7.47,-9,5,1,5,5,1,2
40428242,1,13,NHB,70,6,-7,1,1,76,1,3,3,0,0,20,-1,-1,-1,2,9,6,7.47,-9,5,1,5,5,1,2
40428242,1,6,HBO,1,1,-7,1,1,76,1,3,3,0,0,20,-1,-1,-1,2,9,6,7.47,-9,5,1,5,5,1,2
40428242,2,1,HBSOCREC,50,16,-7,1,1,73,1,-1,0,0,0,-1,-1,-1,-1,0,3,-9,-9,-9,5,1,5,5,1,2
40428242,2,16,NHB,40,11,-7,1,1,73,1,-1,0,0,0,-1,-1,-1,-1,0,3,-9,-9,-9,5,1,5,5,1,2
40428242,2,11,HBSHOP,1,1,-7,1,1,73,1,-1,0,0,0,-1,-1,-1,-1,0,3,-9,-9,-9,5,1,5,5,1,2
40433967,1,1,HBSOCREC,50,16,9,1,1,27,1,-9,5,0,0,-1,-1,-1,-1,20,6,-9,-9,-9,5,1,5,5,1,1
40433967,1,16,HBSOCREC,1,1,9,1,1,27,1,-9,5,0,0,-1,-1,-1,-1,20,6,-9,-9,-9,5,1,5,5,1,1
40433967,1,1,HBO,30,18,9,1,1,27,1,-9,5,0,0,-1,-1,-1,-1,20,6,-9,-9,-9,5,1,5,5,1,1
40433967,1,18,NHB,50,17,9,1,1,27,1,-9,5,0,0,-1,-1,-1,-1,20,6,-9,-9,-9,5,1,5,5,1,1
40433967,1,17,HBSOCREC,1,1,9,1,1,27,1,-9,5,0,0,-1,-1,-1,-1,20,6,-9,-9,-9,5,1,5,5,1,1
40433967,1,1,HBO,1,1,9,1,1,27,1,-9,5,0,0,-1,-1,-1,-1,20,6,-9,-9,-9,5,1,5,5,1,1
40435827,1,1,HBSHOP,80,13,6,1,1,67,1,-1,0,3,0,-1,-1,-1,-1,4,2,-9,-9,-9,5,2,5,5,1,2
40435827,1,13,HBSHOP,1,1,6,1,1,67,1,-1,0,3,0,-1,-1,-1,-1,4,2,-9,-9,-9,5,2,5,5,1,2
40435827,2,1,HBSHOP,80,13,6,1,1,61,1,3,0,0,0,20,-1,-1,-1,0,3,5.57,8.92,-9,5,2,5,5,1,2
40435827,2,13,NHB,80,13,6,1,1,61,1,3,0,0,0,20,-1,-1,-1,0,3,5.57,8.92,-9,5,2,5,5,1,2
40435827,2,13,HBSHOP,1,1,6,1,1,61,1,3,0,0,0,20,-1,-1,-1,0,3,5.57,8.92,-9,5,2,5,5,1,2
40435889,2,1,HBO,1,1,5,0,1,77,1,-1,14,0,0,-1,-1,-1,-1,3,2,-9,-9,-9,3,1,5,5,1,2
40435889,2,1,HBO,1,1,5,0,1,77,1,-1,14,0,0,-1,-1,-1,-1,3,2,-9,-9,-9,3,1,5,5,1,2
40437583,1,1,HBSHOP,40,11,8,1,1,68,1,3,3,0,0,12,-1,-1,-1,2,4,2.94,3.44,-9,5,1,5,4,1,1
40437583,1,11,HBSHOP,1,1,8,1,1,68,1,3,3,0,0,12,-1,-1,-1,2,4,2.94,3.44,-9,5,1,5,4,1,1
40437583,1,1,HBW,10,3,8,1,1,68,1,3,3,0,0,12,-1,-1,-1,2,4,2.94,3.44,-9,5,1,5,4,1,1
40437583,1,3,HBW,1,1,8,1,1,68,1,3,3,0,0,12,-1,-1,-1,2,4,2.94,3.44,-9,5,1,5,4,1,1
40437974,1,1,HBW,10,3,4,1,1,62,1,4,0,0,0,15,-1,-1,-1,10,2,2.9,3.52,-9,5,1,5,5,1,1
40437974,1,3,HBW,1,1,4,1,1,62,1,4,0,0,0,15,-1,-1,-1,10,2,2.9,3.52,-9,5,1,5,5,1,1
40438438,1,1,HBO,97,5,6,0,1,76,1,-1,7,0,0,-1,-1,-1,-1,3,7,-9,-9,-9,5,1,5,5,1,2
40438438,1,5,NHB,97,5,6,0,1,76,1,-1,7,0,0,-1,-1,-1,-1,3,7,-9,-9,-9,5,1,5,5,1,2
40438438,1,5,NHB,97,5,6,0,1,76,1,-1,7,0,0,-1,-1,-1,-1,3,7,-9,-9,-9,5,1,5,5,1,2
40438438,1,5,NHB,97,5,6,0,1,76,1,-1,7,0,0,-1,-1,-1,-1,3,7,-9,-9,-9,5,1,5,5,1,2
40438438,1,5,HBO,1,1,6,0,1,76,1,-1,7,0,0,-1,-1,-1,-1,3,7,-9,-9,-9,5,1,5,5,1,2
40438438,1,1,HBSHOP,80,13,6,0,1,76,1,-1,7,0,0,-1,-1,-1,-1,3,7,-9,-9,-9,5,1,5,5,1,2
40438438,1,13,HBSHOP,1,1,6,0,1,76,1,-1,7,0,0,-1,-1,-1,-1,3,7,-9,-9,-9,5,1,5,5,1,2
40438438,2,1,HBSOCREC,50,15,6,0,1,73,1,-1,7,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,5,1,5,5,1,2
40438438,2,15,HBSOCREC,1,1,6,0,1,73,1,-1,7,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,5,1,5,5,1,2
40438438,2,1,HBSHOP,80,13,6,0,1,73,1,-1,7,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,5,1,5,5,1,2
40438438,2,13,HBSHOP,1,1,6,0,1,73,1,-1,7,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,5,1,5,5,1,2
