R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,TRIPPURP,WKFMHMXX,HHFAMINC2
41,0,50,0,7,1,3,10141386,20,2,3,12,2,7,5,2,13,0,2,0,1
41,0,50,0,7,1,4,10141386,20,2,10,0,2,7,5,2,13,0,2,0,1
41,0,50,0,7,1,5,10141386,20,2,6,10,2,7,5,2,13,0,1,0,1
41,0,50,0,7,1,3,10141386,20,2,3,6,2,7,5,2,13,0,0,0,1
35,0,25,2,4,0,6,10146925,5,1,21,21,2,0,1,2,7,0,1,0,0
57,0,9,0,0,0,2,10150061,2,1,2,0,1,0,2,1,9,1,4,0,2
57,0,9,0,0,0,3,10150061,2,1,3,3,1,0,2,1,9,1,4,0,2
88,0,-1,0,0,0,6,10163070,-1,1,22,0,2,1,2,0,10,0,3,0,0
88,0,-1,0,0,0,3,10163070,-1,1,3,22,2,1,2,0,10,0,3,0,0
60,0,-1,0,3,0,1,10175318,-1,1,1,0,1,1,4,0,0,3,0,0,0
60,0,-1,0,3,0,3,10175318,-1,1,3,2,1,1,4,0,0,3,0,0,0
60,0,-1,0,3,0,0,10175318,-1,1,0,0,1,1,4,0,0,3,0,0,0
60,0,-1,0,3,0,3,10175318,-1,1,3,1,1,1,4,0,0,3,0,0,0
43,0,25,0,3,1,2,10176593,-1,1,2,0,4,5,2,2,12,1,4,0,1
43,0,25,0,3,1,3,10176593,-1,1,3,3,4,5,2,2,12,1,4,0,1
52,0,-1,12,1,0,1,10177442,-1,1,30,0,1,1,5,0,12,1,0,0,1
52,0,-1,12,1,0,1,10177442,-1,1,4,30,1,1,5,0,12,1,1,0,1
52,0,-1,12,1,0,6,10177442,-1,1,21,4,1,1,5,0,12,1,1,0,1
52,0,-1,12,1,0,3,10177442,-1,1,3,21,1,1,5,0,12,1,3,0,1
52,0,-1,12,1,0,6,10177442,-1,1,21,0,1,1,5,0,12,1,3,0,1
37,0,45,0,3,0,2,10187973,23,1,2,0,3,0,5,2,1,4,4,0,2
37,0,45,0,3,0,10,10187973,23,1,16,3,3,0,5,2,1,4,1,0,2
37,0,45,0,3,0,11,10187973,23,1,17,16,3,0,5,2,1,4,1,0,2
37,0,45,0,3,0,5,10187973,23,1,6,17,3,0,5,2,1,4,1,0,2
37,0,45,0,3,0,3,10187973,23,1,3,6,3,0,5,2,1,4,0,0,2
37,0,2,0,4,1,2,10188505,0,1,2,0,1,4,2,1,9,1,4,0,2
37,0,2,0,4,1,3,10188505,0,1,3,3,1,4,2,1,9,1,4,0,2
38,0,13,0,3,0,5,10196283,5,1,6,0,2,0,4,2,4,1,0,0,2
38,0,13,0,3,0,5,10196283,5,1,6,6,2,0,4,2,4,1,1,0,2
38,0,13,0,3,0,5,10196283,5,1,6,6,2,0,4,2,4,1,1,0,2
38,0,13,0,3,0,3,10196283,5,1,3,6,2,0,4,2,4,1,0,0,2
32,0,15,0,3,0,10,10196283,4,2,16,0,2,0,4,2,4,3,2,0,2
32,0,15,0,3,0,5,10196283,4,2,6,16,2,0,4,2,4,3,1,0,2
32,0,15,0,3,0,5,10196283,4,2,6,6,2,0,4,2,4,3,1,0,2
32,0,15,0,3,0,3,10196283,4,2,3,6,2,0,4,2,4,3,0,0,2
58,0,22,0,7,0,6,10198205,8,1,22,0,2,0,7,2,6,3,3,0,2
58,0,22,0,7,0,3,10198205,8,1,3,22,2,0,7,2,6,3,3,0,2
58,0,22,0,7,0,1,10198205,8,1,30,0,2,0,7,2,6,3,0,0,2
58,0,22,0,7,0,6,10198205,8,1,22,30,2,0,7,2,6,3,1,0,2
58,0,22,0,7,0,3,10198205,8,1,3,22,2,0,7,2,6,3,3,0,2
58,0,22,0,7,0,4,10198205,8,1,12,0,2,0,7,2,6,3,2,0,2
58,0,22,0,7,0,3,10198205,8,1,3,12,2,0,7,2,6,3,2,0,2
29,0,-1,0,0,0,2,10198205,-1,2,2,0,2,1,2,2,6,1,4,0,2
29,0,-1,0,0,0,3,10198205,-1,2,3,3,2,1,2,2,6,1,4,0,2
21,0,50,0,1,0,5,10198988,-9,1,6,0,4,6,2,4,0,0,0,0,0
21,0,50,0,1,0,3,10198988,-9,1,3,6,4,6,2,4,0,0,0,0,0
25,0,40,0,1,0,5,10198988,-9,2,6,0,4,0,3,4,0,0,0,0,0
25,0,40,0,1,0,1,10198988,-9,2,1,6,4,0,3,4,0,0,1,0,0
25,0,40,0,1,0,3,10198988,-9,2,3,2,4,0,3,4,0,0,0,0,0
32,0,35,1,1,0,6,10198988,-9,3,27,0,4,0,2,4,0,0,3,0,0
32,0,35,1,1,0,3,10198988,-9,3,3,28,4,0,2,4,0,0,3,0,0
20,0,15,3,1,0,0,10198988,1,4,0,0,4,0,3,4,0,0,0,0,0
20,0,15,3,1,0,5,10198988,1,4,6,1,4,0,3,4,0,0,1,0,0
20,0,15,3,1,0,3,10198988,1,4,3,6,4,0,3,4,0,0,0,0,0
49,0,40,0,4,0,2,10203051,13,1,2,0,4,0,5,2,5,1,4,0,2
49,0,40,0,4,0,1,10203051,13,1,1,3,4,0,5,2,5,1,1,0,2
49,0,40,0,4,0,3,10203051,13,1,3,2,4,0,5,2,5,1,0,0,2
49,0,40,0,4,0,5,10203051,13,1,6,0,4,0,5,2,5,1,0,0,2
49,0,40,0,4,0,3,10203051,13,1,3,6,4,0,5,2,5,1,0,0,2
42,0,60,0,4,0,4,10203051,7,2,12,0,4,0,8,2,5,1,2,0,2
42,0,60,0,4,0,1,10203051,7,2,1,12,4,0,8,2,5,1,1,0,2
42,0,60,0,4,0,2,10203051,7,2,2,2,4,0,8,2,5,1,1,0,2
42,0,60,0,4,0,4,10203051,7,2,10,3,4,0,8,2,5,1,1,0,2
42,0,60,0,4,0,1,10203051,7,2,1,10,4,0,8,2,5,1,1,0,2
42,0,60,0,4,0,3,10203051,7,2,3,2,4,0,8,2,5,1,0,0,2
42,0,60,0,4,0,5,10203051,7,2,6,0,4,0,8,2,5,1,0,0,2
42,0,60,0,4,0,3,10203051,7,2,3,6,4,0,8,2,5,1,0,0,2
15,2,-1,-1,-1,0,6,10203051,-1,3,21,0,4,1,7,2,5,0,3,0,2
15,2,-1,-1,-1,0,3,10203051,-1,3,3,21,4,1,7,2,5,0,3,0,2
15,2,-1,-1,-1,0,5,10203051,-1,3,6,0,4,1,7,2,5,0,0,0,2
15,2,-1,-1,-1,0,5,10203051,-1,3,6,6,4,1,7,2,5,0,1,0,2
15,2,-1,-1,-1,0,5,10203051,-1,3,6,6,4,1,7,2,5,0,1,0,2
15,2,-1,-1,-1,0,6,10203051,-1,3,7,6,4,1,7,2,5,0,1,0,2
15,2,-1,-1,-1,0,3,10203051,-1,3,3,7,4,1,7,2,5,0,3,0,2
7,1,-1,-1,-1,0,5,10203051,-1,4,6,0,4,1,2,2,5,0,0,0,2
7,1,-1,-1,-1,0,3,10203051,-1,4,3,6,4,1,2,2,5,0,0,0,2
37,0,-1,0,7,0,9,10205970,-1,1,18,0,6,1,8,2,9,3,2,0,2
37,0,-1,0,7,0,0,10205970,-1,1,0,18,6,1,8,2,9,3,1,0,2
37,0,-1,0,7,0,3,10205970,-1,1,3,1,6,1,8,2,9,3,0,0,2
37,0,-1,0,7,0,6,10205970,-1,1,21,0,6,1,8,2,9,3,3,0,2
37,0,-1,0,7,0,5,10205970,-1,1,6,21,6,1,8,2,9,3,1,0,2
37,0,-1,0,7,0,6,10205970,-1,1,21,6,6,1,8,2,9,3,1,0,2
37,0,-1,0,7,0,6,10205970,-1,1,21,21,6,1,8,2,9,3,1,0,2
37,0,-1,0,7,0,3,10205970,-1,1,3,21,6,1,8,2,9,3,3,0,2
71,0,-1,0,5,0,6,10206632,-1,1,22,0,2,1,11,0,10,0,3,0,0
71,0,-1,0,5,0,6,10206632,-1,1,22,22,2,1,11,0,10,0,1,0,0
71,0,-1,0,5,0,3,10206632,-1,1,3,22,2,1,11,0,10,0,3,0,0
71,0,-1,0,5,0,1,10206632,-1,1,1,0,2,1,11,0,10,0,0,0,0
71,0,-1,0,5,0,1,10206632,-1,1,30,2,2,1,11,0,10,0,1,0,0
71,0,-1,0,5,0,7,10206632,-1,1,11,30,2,1,11,0,10,0,1,0,0
71,0,-1,0,5,0,8,10206632,-1,1,13,11,2,1,11,0,10,0,1,0,0
71,0,-1,0,5,0,5,10206632,-1,1,6,13,2,1,11,0,10,0,1,0,0
71,0,-1,0,5,0,3,10206632,-1,1,3,6,2,1,11,0,10,0,0,0,0
71,0,-1,0,5,0,6,10206632,-1,1,7,0,2,1,11,0,10,0,3,0,0
71,0,-1,0,5,0,3,10206632,-1,1,3,7,2,1,11,0,10,0,3,0,0
38,0,25,0,3,0,1,10208300,9,1,1,0,2,5,9,2,5,1,0,0,2
38,0,25,0,3,0,2,10208300,9,1,2,2,2,5,9,2,5,1,1,0,2
38,0,25,0,3,0,1,10208300,9,1,1,3,2,5,9,2,5,1,1,0,2
38,0,25,0,3,0,10,10208300,9,1,16,2,2,5,9,2,5,1,1,0,2
38,0,25,0,3,0,5,10208300,9,1,6,16,2,5,9,2,5,1,1,0,2
38,0,25,0,3,0,5,10208300,9,1,15,6,2,5,9,2,5,1,1,0,2
38,0,25,0,3,0,3,10208300,9,1,3,15,2,5,9,2,5,1,0,0,2
38,0,25,0,3,0,5,10208300,9,1,6,0,2,5,9,2,5,1,0,0,2
38,0,25,0,3,0,3,10208300,9,1,3,6,2,5,9,2,5,1,0,0,2
44,0,45,0,1,0,7,10208300,12,2,11,0,2,0,7,2,5,3,2,0,2
44,0,45,0,1,0,0,10208300,12,2,0,11,2,0,7,2,5,3,1,0,2
44,0,45,0,1,0,2,10208300,12,2,2,1,2,0,7,2,5,3,1,0,2
44,0,45,0,1,0,5,10208300,12,2,6,3,2,0,7,2,5,3,1,0,2
44,0,45,0,1,0,3,10208300,12,2,3,6,2,0,7,2,5,3,0,0,2
44,0,45,0,1,0,5,10208300,12,2,6,0,2,0,7,2,5,3,0,0,2
44,0,45,0,1,0,3,10208300,12,2,3,6,2,0,7,2,5,3,0,0,2
69,0,-1,0,4,0,0,10208766,-1,1,0,0,2,1,2,0,10,5,0,0,0
69,0,-1,0,4,0,3,10208766,-1,1,3,1,2,1,2,0,10,5,0,0,0
59,0,-1,0,2,0,0,10208766,-1,2,0,0,2,1,2,0,10,2,0,0,0
59,0,-1,0,2,0,3,10208766,-1,2,3,1,2,1,2,0,10,2,0,0,0
44,0,15,2,7,0,2,10210611,9,1,2,0,5,0,2,2,1,0,4,0,2
44,0,15,2,7,0,3,10210611,9,1,3,3,5,0,2,2,1,0,4,0,2
9,1,-1,-1,-1,0,8,10210611,-1,3,13,0,5,1,2,2,1,0,2,0,2
9,1,-1,-1,-1,0,3,10210611,-1,3,3,13,5,1,2,2,1,0,2,0,2
66,0,-1,0,24,1,6,10214057,-1,1,27,0,2,1,3,0,1,0,3,0,2
66,0,-1,0,24,1,0,10214057,-1,1,0,28,2,1,3,0,1,0,1,0,2
66,0,-1,0,24,1,6,10214057,-1,1,27,1,2,1,3,0,1,0,1,0,2
77,0,-1,0,7,0,9,10219306,-1,1,18,0,1,1,8,0,0,0,2,0,0
77,0,-1,0,7,0,3,10219306,-1,1,3,18,1,1,8,0,0,0,2,0,0
77,0,-1,0,7,0,0,10219306,-1,1,0,0,1,1,8,0,0,0,0,0,0
77,0,-1,0,7,0,3,10219306,-1,1,3,1,1,1,8,0,0,0,0,0,0
77,0,-1,0,7,0,7,10219306,-1,1,11,0,1,1,8,0,0,0,2,0,0
77,0,-1,0,7,0,3,10219306,-1,1,3,11,1,1,8,0,0,0,2,0,0
77,0,-1,0,7,0,0,10219306,-1,1,0,0,1,1,8,0,0,0,0,0,0
77,0,-1,0,7,0,3,10219306,-1,1,3,1,1,1,8,0,0,0,0,0,0
43,0,20,2,4,0,4,10220414,5,1,12,0,4,0,14,2,1,2,2,0,2
43,0,20,2,4,0,0,10220414,5,1,31,12,4,0,14,2,1,2,1,0,2
43,0,20,2,4,0,2,10220414,5,1,2,31,4,0,14,2,1,2,1,0,2
43,0,20,2,4,0,4,10220414,5,1,10,3,4,0,14,2,1,2,1,0,2
43,0,20,2,4,0,12,10220414,5,1,25,10,4,0,14,2,1,2,1,0,2
43,0,20,2,4,0,4,10220414,5,1,10,25,4,0,14,2,1,2,1,0,2
43,0,20,2,4,0,3,10220414,5,1,3,10,4,0,14,2,1,2,2,0,2
43,0,20,2,4,0,6,10220414,5,1,22,0,4,0,14,2,1,2,3,0,2
43,0,20,2,4,0,4,10220414,5,1,10,22,4,0,14,2,1,2,1,0,2
43,0,20,2,4,0,3,10220414,5,1,3,10,4,0,14,2,1,2,2,0,2
43,0,20,2,4,0,4,10220414,5,1,12,0,4,0,14,2,1,2,2,0,2
43,0,20,2,4,0,3,10220414,5,1,3,12,4,0,14,2,1,2,2,0,2
43,0,20,2,4,0,4,10220414,5,1,10,0,4,0,14,2,1,2,2,0,2
43,0,20,2,4,0,3,10220414,5,1,3,10,4,0,14,2,1,2,2,0,2
13,1,-1,-1,-1,0,8,10220414,-1,3,13,0,4,1,4,2,1,0,2,0,2
13,1,-1,-1,-1,0,3,10220414,-1,3,3,13,4,1,4,2,1,0,2,0,2
13,1,-1,-1,-1,0,12,10220414,-1,3,25,0,4,1,4,2,1,0,2,0,2
13,1,-1,-1,-1,0,3,10220414,-1,3,3,25,4,1,4,2,1,0,2,0,2
9,1,-1,-1,-1,0,8,10220414,-1,4,13,0,4,1,3,2,1,0,2,0,2
9,1,-1,-1,-1,0,12,10220414,-1,4,25,13,4,1,3,2,1,0,1,0,2
9,1,-1,-1,-1,0,3,10220414,-1,4,3,25,4,1,3,2,1,0,2,0,2
81,0,-1,0,7,1,4,10227477,-1,1,12,0,1,1,6,0,0,0,2,0,0
81,0,-1,0,7,1,3,10227477,-1,1,3,12,1,1,6,0,0,0,2,0,0
81,0,-1,0,7,1,6,10227477,-1,1,22,0,1,1,6,0,0,0,3,0,0
81,0,-1,0,7,1,3,10227477,-1,1,3,22,1,1,6,0,0,0,3,0,0
81,0,-1,0,7,1,0,10227477,-1,1,32,0,1,1,6,0,0,0,0,0,0
81,0,-1,0,7,1,3,10227477,-1,1,3,32,1,1,6,0,0,0,0,0,0
88,0,-1,0,0,0,5,10234260,-1,1,6,0,1,1,2,0,0,0,0,0,0
88,0,-1,0,0,0,3,10234260,-1,1,3,6,1,1,2,0,0,0,0,0,0
46,0,-1,0,5,0,1,10234457,0,1,4,0,2,1,4,2,11,1,2,0,2
46,0,-1,0,5,0,3,10234457,0,1,3,4,2,1,4,2,11,1,2,0,2
46,0,-1,0,5,0,5,10234457,0,1,6,0,2,1,4,2,11,1,0,0,2
46,0,-1,0,5,0,3,10234457,0,1,3,6,2,1,4,2,11,1,0,0,2
47,0,-1,0,7,0,1,10234457,0,2,9,0,2,1,4,2,11,4,2,0,2
47,0,-1,0,7,0,3,10234457,0,2,3,9,2,1,4,2,11,4,2,0,2
47,0,-1,0,7,0,5,10234457,0,2,6,0,2,1,4,2,11,4,0,0,2
47,0,-1,0,7,0,3,10234457,0,2,3,6,2,1,4,2,11,4,0,0,2
40,0,-1,0,0,0,4,10238688,-1,1,12,0,3,1,6,1,12,1,2,0,1
40,0,-1,0,0,0,3,10238688,-1,1,3,12,3,1,6,1,12,1,2,0,1
40,0,-1,0,0,0,1,10238688,-1,1,30,0,3,1,6,1,12,1,0,0,1
40,0,-1,0,0,0,0,10238688,-1,1,0,30,3,1,6,1,12,1,1,0,1
40,0,-1,0,0,0,4,10238688,-1,1,10,1,3,1,6,1,12,1,1,0,1
40,0,-1,0,0,0,3,10238688,-1,1,3,10,3,1,6,1,12,1,2,0,1
34,0,20,0,0,0,2,10238688,7,2,2,0,3,0,4,1,12,3,4,0,1
34,0,20,0,0,0,0,10238688,7,2,0,3,3,0,4,1,12,3,1,0,1
34,0,20,0,0,0,11,10238688,7,2,17,1,3,0,4,1,12,3,1,0,1
34,0,20,0,0,0,3,10238688,7,2,3,17,3,0,4,1,12,3,4,0,1
15,2,-1,-1,-1,0,8,10238688,-1,3,13,0,3,1,4,1,12,0,2,0,1
15,2,-1,-1,-1,0,3,10238688,-1,3,3,13,3,1,4,1,12,0,2,0,1
15,2,-1,-1,-1,0,6,10238688,-1,3,21,0,3,1,4,1,12,0,3,0,1
15,2,-1,-1,-1,0,3,10238688,-1,3,3,21,3,1,4,1,12,0,3,0,1
48,0,-1,0,6,0,12,10239902,-1,1,25,0,2,1,7,1,7,0,2,0,0
48,0,-1,0,6,0,3,10239902,-1,1,3,25,2,1,7,1,7,0,2,0,0
48,0,-1,0,6,0,6,10239902,-1,1,21,0,2,1,7,1,7,0,3,0,0
48,0,-1,0,6,0,6,10239902,-1,1,27,21,2,1,7,1,7,0,1,0,0
48,0,-1,0,6,0,3,10239902,-1,1,3,28,2,1,7,1,7,0,3,0,0
48,0,-1,0,6,0,9,10239902,-1,1,14,0,2,1,7,1,7,0,2,0,0
48,0,-1,0,6,0,3,10239902,-1,1,3,14,2,1,7,1,7,0,2,0,0
50,0,20,0,0,0,6,10239902,2,2,22,0,2,0,7,1,7,1,3,0,0
50,0,20,0,0,0,1,10239902,2,2,1,22,2,0,7,1,7,1,1,0,0
50,0,20,0,0,0,4,10239902,2,2,10,2,2,0,7,1,7,1,1,0,0
50,0,20,0,0,0,6,10239902,2,2,7,10,2,0,7,1,7,1,1,0,0
50,0,20,0,0,0,3,10239902,2,2,3,7,2,0,7,1,7,1,3,0,0
50,0,20,0,0,0,4,10239902,2,2,12,0,2,0,7,1,7,1,2,0,0
50,0,20,0,0,0,3,10239902,2,2,3,12,2,0,7,1,7,1,2,0,0
38,0,15,0,4,0,4,10240515,9,1,12,0,4,0,10,2,4,1,2,0,2
38,0,15,0,4,0,4,10240515,9,1,12,12,4,0,10,2,4,1,1,0,2
38,0,15,0,4,0,5,10240515,9,1,6,12,4,0,10,2,4,1,1,0,2
38,0,15,0,4,0,2,10240515,9,1,2,6,4,0,10,2,4,1,1,0,2
38,0,15,0,4,0,4,10240515,9,1,10,3,4,0,10,2,4,1,1,0,2
38,0,15,0,4,0,1,10240515,9,1,30,10,4,0,10,2,4,1,1,0,2
38,0,15,0,4,0,6,10240515,9,1,22,30,4,0,10,2,4,1,1,0,2
38,0,15,0,4,0,3,10240515,9,1,3,22,4,0,10,2,4,1,3,0,2
38,0,15,0,4,0,5,10240515,9,1,6,0,4,0,10,2,4,1,0,0,2
38,0,15,0,4,0,3,10240515,9,1,3,6,4,0,10,2,4,1,0,0,2
42,0,45,0,0,0,10,10240515,4,2,26,0,4,0,6,2,4,1,2,0,2
42,0,45,0,0,0,2,10240515,4,2,2,27,4,0,6,2,4,1,1,0,2
42,0,45,0,0,0,4,10240515,4,2,10,3,4,0,6,2,4,1,1,0,2
42,0,45,0,0,0,6,10240515,4,2,22,10,4,0,6,2,4,1,1,0,2
42,0,45,0,0,0,0,10240515,4,2,0,22,4,0,6,2,4,1,1,0,2
42,0,45,0,0,0,3,10240515,4,2,3,1,4,0,6,2,4,1,0,0,2
8,1,-1,-1,-1,0,8,10240515,-1,3,13,0,4,1,4,2,4,0,2,0,2
8,1,-1,-1,-1,0,1,10240515,-1,3,30,13,4,1,4,2,4,0,1,0,2
8,1,-1,-1,-1,0,6,10240515,-1,3,22,30,4,1,4,2,4,0,1,0,2
8,1,-1,-1,-1,0,3,10240515,-1,3,3,22,4,1,4,2,4,0,3,0,2
5,1,-1,-1,-1,0,4,10240515,-1,4,12,0,4,1,4,2,4,0,2,0,2
5,1,-1,-1,-1,0,8,10240515,-1,4,13,12,4,1,4,2,4,0,1,0,2
5,1,-1,-1,-1,0,6,10240515,-1,4,22,13,4,1,4,2,4,0,1,0,2
5,1,-1,-1,-1,0,3,10240515,-1,4,3,22,4,1,4,2,4,0,3,0,2
62,0,-1,0,2,0,1,10242359,-1,1,30,0,1,1,2,0,12,0,0,0,1
62,0,-1,0,2,0,3,10242359,-1,1,3,30,1,1,2,0,12,0,0,0,1
62,0,25,0,2,1,1,10254503,5,1,1,0,1,0,8,1,4,3,0,0,2
62,0,25,0,2,1,2,10254503,5,1,2,2,1,0,8,1,4,3,1,0,2
62,0,25,0,2,1,5,10254503,5,1,6,3,1,0,8,1,4,3,1,0,2
62,0,25,0,2,1,5,10254503,5,1,6,6,1,0,8,1,4,3,1,0,2
62,0,25,0,2,1,11,10254503,5,1,17,6,1,0,8,1,4,3,1,0,2
62,0,25,0,2,1,3,10254503,5,1,3,17,1,0,8,1,4,3,4,0,2
62,0,25,0,2,1,12,10254503,5,1,25,0,1,0,8,1,4,3,2,0,2
62,0,25,0,2,1,3,10254503,5,1,3,25,1,0,8,1,4,3,2,0,2
88,0,-1,0,0,0,5,10260764,-1,1,15,0,2,1,3,0,4,0,0,0,2
88,0,-1,0,0,0,0,10260764,-1,1,0,15,2,1,3,0,4,0,1,0,2
88,0,-1,0,0,0,3,10260764,-1,1,3,1,2,1,3,0,4,0,0,0,2
83,0,-1,0,3,0,5,10260764,-1,2,15,0,2,1,4,0,4,0,0,0,2
83,0,-1,0,3,0,0,10260764,-1,2,31,15,2,1,4,0,4,0,1,0,2
83,0,-1,0,3,0,5,10260764,-1,2,6,31,2,1,4,0,4,0,1,0,2
83,0,-1,0,3,0,3,10260764,-1,2,3,6,2,1,4,0,4,0,0,0,2
67,0,-1,0,5,0,1,10263457,-1,1,1,0,1,1,7,0,10,0,0,0,0
67,0,-1,0,5,0,3,10263457,-1,1,3,2,1,1,7,0,10,0,0,0,0
67,0,-1,0,5,0,5,10263457,-1,1,15,0,1,1,7,0,10,0,0,0,0
67,0,-1,0,5,0,3,10263457,-1,1,3,15,1,1,7,0,10,0,0,0,0
67,0,-1,0,5,0,1,10263457,-1,1,1,0,1,1,7,0,10,0,0,0,0
67,0,-1,0,5,0,3,10263457,-1,1,3,2,1,1,7,0,10,0,0,0,0
67,0,-1,0,5,0,1,10263457,-1,1,30,0,1,1,7,0,10,0,0,0,0
55,0,10,0,5,0,2,10265675,7,2,2,0,2,0,2,1,10,0,4,0,0
55,0,10,0,5,0,3,10265675,7,2,3,3,2,0,2,1,10,0,4,0,0
43,0,15,0,2,0,4,10266216,3,1,12,0,4,0,8,2,11,1,2,3,2
43,0,15,0,2,0,3,10266216,3,1,3,12,4,0,8,2,11,1,2,3,2
43,0,15,0,2,0,2,10266216,3,1,2,0,4,0,8,2,11,1,4,3,2
43,0,15,0,2,0,3,10266216,3,1,3,3,4,0,8,2,11,1,4,3,2
43,0,15,0,2,0,4,10266216,3,1,10,0,4,0,8,2,11,1,2,3,2
43,0,15,0,2,0,3,10266216,3,1,3,10,4,0,8,2,11,1,2,3,2
43,0,15,0,2,0,10,10266216,3,1,16,0,4,0,8,2,11,1,2,3,2
43,0,15,0,2,0,3,10266216,3,1,3,16,4,0,8,2,11,1,2,3,2
46,0,10,0,2,0,1,10266216,3,2,4,0,4,0,2,2,11,1,2,3,2
46,0,10,0,2,0,3,10266216,3,2,3,4,4,0,2,2,11,1,2,3,2
11,1,-1,-1,-1,0,8,10266216,-1,3,13,0,4,1,4,2,11,0,2,0,2
11,1,-1,-1,-1,0,8,10266216,-1,3,13,13,4,1,4,2,11,0,1,0,2
11,1,-1,-1,-1,0,6,10266216,-1,3,22,13,4,1,4,2,11,0,1,0,2
11,1,-1,-1,-1,0,3,10266216,-1,3,3,22,4,1,4,2,11,0,3,0,2
10,1,-1,-1,-1,0,8,10266216,-1,4,13,0,4,1,4,2,11,0,2,0,2
10,1,-1,-1,-1,0,3,10266216,-1,4,3,13,4,1,4,2,11,0,2,0,2
10,1,-1,-1,-1,0,6,10266216,-1,4,22,0,4,1,4,2,11,0,3,0,2
10,1,-1,-1,-1,0,3,10266216,-1,4,3,22,4,1,4,2,11,0,3,0,2
23,0,10,0,1,0,2,10267914,3,1,2,0,4,0,6,2,13,1,4,0,1
23,0,10,0,1,0,2,10267914,3,1,2,3,4,0,6,2,13,1,1,0,1
23,0,10,0,1,0,2,10267914,3,1,2,3,4,0,6,2,13,1,1,0,1
23,0,10,0,1,0,2,10267914,3,1,2,3,4,0,6,2,13,1,1,0,1
23,0,10,0,1,0,1,10267914,3,1,30,3,4,0,6,2,13,1,1,0,1
23,0,10,0,1,0,3,10267914,3,1,3,30,4,0,6,2,13,1,0,0,1
28,0,30,0,0,0,4,10267914,8,2,12,0,4,0,4,2,13,1,2,0,1
28,0,30,0,0,0,2,10267914,8,2,2,12,4,0,4,2,13,1,1,0,1
28,0,30,0,0,0,4,10267914,8,2,10,3,4,0,4,2,13,1,1,0,1
28,0,30,0,0,0,3,10267914,8,2,3,10,4,0,4,2,13,1,2,0,1
10,1,-1,-1,-1,0,8,10267914,-1,3,13,0,4,1,2,2,13,0,2,0,1
10,1,-1,-1,-1,0,3,10267914,-1,3,3,13,4,1,2,2,13,0,2,0,1
2,1,-1,-1,-1,0,1,10267914,-1,4,33,0,4,1,2,2,13,0,2,0,1
2,1,-1,-1,-1,0,3,10267914,-1,4,3,33,4,1,2,2,13,0,2,0,1
76,0,-1,0,2,1,5,10269646,-1,1,6,0,1,1,2,0,8,0,0,0,0
76,0,-1,0,2,1,3,10269646,-1,1,3,6,1,1,2,0,8,0,0,0,0
42,0,12,0,5,0,2,10270512,5,1,2,0,4,0,7,3,1,1,4,0,2
42,0,12,0,5,0,3,10270512,5,1,3,3,4,0,7,3,1,1,4,0,2
42,0,12,0,5,0,5,10270512,5,1,6,0,4,0,7,3,1,1,0,0,2
42,0,12,0,5,0,3,10270512,5,1,3,6,4,0,7,3,1,1,0,0,2
42,0,12,0,5,0,6,10270512,5,1,7,0,4,0,7,3,1,1,3,0,2
42,0,12,0,5,0,11,10270512,5,1,17,7,4,0,7,3,1,1,1,0,2
42,0,12,0,5,0,3,10270512,5,1,3,17,4,0,7,3,1,1,4,0,2
42,0,15,0,7,0,2,10270512,5,2,2,0,4,0,6,3,1,1,4,0,2
42,0,15,0,7,0,12,10270512,5,2,25,3,4,0,6,3,1,1,1,0,2
42,0,15,0,7,0,1,10270512,5,2,30,25,4,0,6,3,1,1,1,0,2
42,0,15,0,7,0,3,10270512,5,2,3,30,4,0,6,3,1,1,0,0,2
42,0,15,0,7,0,6,10270512,5,2,22,0,4,0,6,3,1,1,3,0,2
42,0,15,0,7,0,3,10270512,5,2,3,22,4,0,6,3,1,1,3,0,2
16,0,-1,0,3,0,5,10270512,-1,3,6,0,4,1,9,3,1,3,0,0,2
16,0,-1,0,3,0,3,10270512,-1,3,3,6,4,1,9,3,1,3,0,0,2
16,0,-1,0,3,0,5,10270512,-1,3,6,0,4,1,9,3,1,3,0,0,2
16,0,-1,0,3,0,5,10270512,-1,3,6,6,4,1,9,3,1,3,1,0,2
16,0,-1,0,3,0,3,10270512,-1,3,3,6,4,1,9,3,1,3,0,0,2
16,0,-1,0,3,0,0,10270512,-1,3,0,0,4,1,9,3,1,3,0,0,2
16,0,-1,0,3,0,6,10270512,-1,3,7,1,4,1,9,3,1,3,1,0,2
16,0,-1,0,3,0,4,10270512,-1,3,10,7,4,1,9,3,1,3,1,0,2
16,0,-1,0,3,0,3,10270512,-1,3,3,10,4,1,9,3,1,3,2,0,2
15,2,-1,-1,-1,0,6,10270512,-1,4,7,0,4,1,5,3,1,0,3,0,2
15,2,-1,-1,-1,0,2,10270512,-1,4,2,7,4,1,5,3,1,0,1,0,2
15,2,-1,-1,-1,0,6,10270512,-1,4,7,3,4,1,5,3,1,0,1,0,2
15,2,-1,-1,-1,0,4,10270512,-1,4,10,7,4,1,5,3,1,0,1,0,2
