R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,WEBUSE.1,TRIPPURP,WKFMHMXX,HHFAMINC2
51,0,10,0,14,0,1,30033030,3.71,1,2,6,2,2,4,1,3,1,0,1,0,2
51,0,10,0,14,0,3,30033030,3.71,1,7,3,2,2,4,1,3,1,0,1,0,2
51,0,10,0,14,0,2,30033030,3.71,1,3,7,2,2,4,1,3,1,0,2,0,2
16,2,-1,0,18,0,0,30033030,-9.0,2,6,0,2,0,4,1,3,1,0,0,0,2
16,2,-1,0,18,0,1,30033030,-9.0,2,2,6,2,0,4,1,3,1,0,1,0,2
16,2,-1,0,18,0,3,30033030,-9.0,2,7,3,2,0,4,1,3,1,0,1,0,2
16,2,-1,0,18,0,2,30033030,-9.0,2,3,7,2,0,4,1,3,1,0,2,0,2
30,0,-1,0,7,1,4,30033474,-9.0,1,8,0,2,0,5,0,4,1,0,3,0,0
30,0,-1,0,7,1,6,30033474,-9.0,1,14,8,2,0,5,0,4,1,0,1,0,0
30,0,-1,0,7,1,4,30033474,-9.0,1,8,14,2,0,5,0,4,1,0,1,0,0
30,0,-1,0,7,1,1,30033474,-9.0,1,2,8,2,0,5,0,4,1,0,1,0,0
30,0,-1,0,7,1,2,30033474,-9.0,1,3,3,2,0,5,0,4,1,0,2,0,0
60,0,30,0,5,0,1,30033939,8.47,1,2,0,2,1,7,2,9,1,0,2,0,1
60,0,30,0,5,0,2,30033939,8.47,1,3,3,2,1,7,2,9,1,0,2,0,1
60,0,30,0,5,0,1,30033939,8.47,1,1,0,2,1,7,2,9,1,0,3,0,1
60,0,30,0,5,0,3,30033939,8.47,1,7,2,2,1,7,2,9,1,0,1,0,1
60,0,30,0,5,0,2,30033939,8.47,1,3,7,2,1,7,2,9,1,0,2,0,1
60,0,30,0,5,0,3,30033939,8.47,1,7,0,2,1,7,2,9,1,0,2,0,1
60,0,30,0,5,0,8,30033939,8.47,1,12,7,2,1,7,2,9,1,0,1,0,1
28,0,25,0,3,0,8,30033939,8.86,2,12,0,2,1,8,2,9,1,0,4,0,1
28,0,25,0,3,0,3,30033939,8.86,2,7,12,2,1,8,2,9,1,0,1,0,1
28,0,25,0,3,0,8,30033939,8.86,2,12,7,2,1,8,2,9,1,0,1,0,1
28,0,25,0,3,0,1,30033939,8.86,2,2,12,2,1,8,2,9,1,0,1,0,1
28,0,25,0,3,0,1,30033939,8.86,2,5,3,2,1,8,2,9,1,0,1,0,1
28,0,25,0,3,0,3,30033939,8.86,2,7,5,2,1,8,2,9,1,0,1,0,1
28,0,25,0,3,0,0,30033939,8.86,2,0,7,2,1,8,2,9,1,0,1,0,1
28,0,25,0,3,0,2,30033939,8.86,2,3,1,2,1,8,2,9,1,0,0,0,1
23,0,25,0,2,0,8,30034394,9.28,1,12,0,4,1,2,2,3,1,0,4,0,2
23,0,25,0,2,0,2,30034394,9.28,1,3,12,4,1,2,2,3,1,0,4,0,2
74,0,-1,0,0,0,3,30034394,-9.0,2,7,0,4,0,2,2,3,1,0,2,0,2
74,0,-1,0,0,0,2,30034394,-9.0,2,3,7,4,0,2,2,3,1,0,2,0,2
21,0,-1,0,1,0,6,30034394,-9.0,3,14,0,4,0,2,2,3,1,0,3,0,2
21,0,-1,0,1,0,2,30034394,-9.0,3,3,14,4,0,2,2,3,1,0,3,0,2
51,0,10,0,0,0,8,30034394,1.18,4,12,0,4,2,4,2,3,1,0,4,0,2
51,0,10,0,0,0,2,30034394,1.18,4,3,12,4,2,4,2,3,1,0,4,0,2
51,0,10,0,0,0,8,30034394,1.18,4,12,0,4,2,4,2,3,1,0,4,0,2
51,0,10,0,0,0,2,30034394,1.18,4,3,12,4,2,4,2,3,1,0,4,0,2
41,0,20,0,1,0,7,30036304,4.32,1,11,0,4,1,5,1,9,1,0,3,2,1
41,0,20,0,1,0,1,30036304,4.32,1,2,11,4,1,5,1,9,1,0,1,2,1
41,0,20,0,1,0,2,30036304,4.32,1,3,3,4,1,5,1,9,1,0,2,2,1
41,0,20,0,1,0,0,30036304,4.32,1,6,0,4,1,5,1,9,1,0,0,2,1
41,0,20,0,1,0,2,30036304,4.32,1,3,6,4,1,5,1,9,1,0,0,2,1
40,0,-1,0,2,0,7,30036304,-9.0,2,11,0,4,0,5,1,9,1,0,3,0,1
40,0,-1,0,2,0,1,30036304,-9.0,2,2,11,4,0,5,1,9,1,0,1,0,1
40,0,-1,0,2,0,2,30036304,-9.0,2,3,3,4,0,5,1,9,1,0,2,0,1
40,0,-1,0,2,0,0,30036304,-9.0,2,6,0,4,0,5,1,9,1,0,0,0,1
40,0,-1,0,2,0,2,30036304,-9.0,2,3,6,4,0,5,1,9,1,0,0,0,1
10,1,-1,0,2,0,7,30036304,-9.0,3,11,0,4,0,5,1,9,1,0,3,0,1
10,1,-1,0,2,0,1,30036304,-9.0,3,2,11,4,0,5,1,9,1,0,1,0,1
10,1,-1,0,2,0,2,30036304,-9.0,3,3,3,4,0,5,1,9,1,0,2,0,1
10,1,-1,0,2,0,0,30036304,-9.0,3,6,0,4,0,5,1,9,1,0,0,0,1
10,1,-1,0,2,0,2,30036304,-9.0,3,3,6,4,0,5,1,9,1,0,0,0,1
8,1,-1,0,2,0,7,30036304,-9.0,4,11,0,4,0,5,1,9,1,0,3,0,1
8,1,-1,0,2,0,1,30036304,-9.0,4,2,11,4,0,5,1,9,1,0,1,0,1
8,1,-1,0,2,0,2,30036304,-9.0,4,3,3,4,0,5,1,9,1,0,2,0,1
8,1,-1,0,2,0,0,30036304,-9.0,4,6,0,4,0,5,1,9,1,0,0,0,1
8,1,-1,0,2,0,2,30036304,-9.0,4,3,6,4,0,5,1,9,1,0,0,0,1
31,0,60,0,0,0,8,30037625,49.84,2,12,0,3,1,3,2,0,1,0,4,0,0
31,0,60,0,0,0,0,30037625,49.84,2,6,12,3,1,3,2,0,1,0,1,0,0
31,0,60,0,0,0,2,30037625,49.84,2,3,6,3,1,3,2,0,1,0,0,0,0
13,1,-1,0,1,0,6,30037625,-9.0,3,14,0,3,0,2,2,0,1,0,3,0,0
13,1,-1,0,1,0,2,30037625,-9.0,3,3,14,3,0,2,2,0,1,0,3,0,0
53,0,-1,0,3,0,4,30037943,-9.0,1,8,0,2,3,5,1,0,1,0,3,0,0
53,0,-1,0,3,0,3,30037943,-9.0,1,7,8,2,3,5,1,0,1,0,1,0,0
53,0,-1,0,3,0,2,30037943,-9.0,1,3,7,2,3,5,1,0,1,0,2,0,0
53,0,-1,0,3,0,4,30037943,-9.0,1,8,0,2,3,5,1,0,1,0,3,0,0
53,0,-1,0,3,0,2,30037943,-9.0,1,3,8,2,3,5,1,0,1,0,3,0,0
80,0,-1,0,6,0,4,30037943,-9.0,2,8,0,2,0,3,1,0,1,0,3,0,0
80,0,-1,0,6,0,3,30037943,-9.0,2,7,8,2,0,3,1,0,1,0,1,0,0
80,0,-1,0,6,0,2,30037943,-9.0,2,3,7,2,0,3,1,0,1,0,2,0,0
80,0,-1,0,0,0,0,30037986,-9.0,1,0,0,1,0,2,0,8,1,0,0,0,2
80,0,-1,0,0,0,2,30037986,-9.0,1,3,1,1,0,2,0,8,1,0,0,0,2
57,0,10,0,2,0,8,30038142,4.02,1,12,0,2,6,1,2,3,1,0,4,0,2
53,0,20,0,1,0,8,30038142,5.87,2,12,0,2,1,1,2,3,1,0,4,0,2
49,0,-1,0,3,0,2,30039552,-9.0,1,3,0,3,3,8,1,2,1,0,3,0,0
49,0,-1,0,3,0,3,30039552,-9.0,1,7,0,3,3,8,1,2,1,0,2,0,0
49,0,-1,0,3,0,1,30039552,-9.0,1,2,7,3,3,8,1,2,1,0,1,0,0
49,0,-1,0,3,0,8,30039552,-9.0,1,12,3,3,3,8,1,2,1,0,1,0,0
49,0,-1,0,3,0,8,30039552,-9.0,1,12,12,3,3,8,1,2,1,0,1,0,0
49,0,-1,0,3,0,2,30039552,-9.0,1,3,12,3,3,8,1,2,1,0,4,0,0
49,0,-1,0,3,0,8,30039552,-9.0,1,12,0,3,3,8,1,2,1,0,4,0,0
49,0,-1,0,3,0,2,30039552,-9.0,1,3,12,3,3,8,1,2,1,0,4,0,0
29,0,-1,0,14,0,6,30039552,-9.0,2,14,0,3,0,6,1,2,1,0,3,0,0
29,0,-1,0,14,0,4,30039552,-9.0,2,8,14,3,0,6,1,2,1,0,1,0,0
29,0,-1,0,14,0,2,30039552,-9.0,2,3,8,3,0,6,1,2,1,0,3,0,0
29,0,-1,0,14,0,4,30039552,-9.0,2,8,0,3,0,6,1,2,1,0,3,0,0
29,0,-1,0,14,0,0,30039552,-9.0,2,4,8,3,0,6,1,2,1,0,1,0,0
29,0,-1,0,14,0,2,30039552,-9.0,2,3,4,3,0,6,1,2,1,0,0,0,0
28,2,-1,0,7,0,7,30039552,-9.0,3,11,0,3,0,3,1,2,1,0,3,0,0
28,2,-1,0,7,0,7,30039552,-9.0,3,17,11,3,0,3,1,2,1,0,1,0,0
28,2,-1,0,7,0,2,30039552,-9.0,3,3,17,3,0,3,1,2,1,0,3,0,0
74,0,35,0,10,0,8,30039931,12.19,1,12,0,2,1,2,1,5,1,0,4,1,2
74,0,35,0,10,0,2,30039931,12.19,1,3,12,2,1,2,1,5,1,0,4,1,2
62,0,-1,0,0,0,1,30040081,-9.0,1,2,0,1,3,2,1,10,1,0,2,0,0
62,0,-1,0,0,0,2,30040081,-9.0,1,15,3,1,3,2,1,10,1,0,2,0,0
60,0,-1,0,7,0,1,30041470,-9.0,1,2,0,1,0,7,0,0,1,0,2,0,0
60,0,-1,0,7,0,1,30041470,-9.0,1,5,3,1,0,7,0,0,1,0,1,0,0
60,0,-1,0,7,0,1,30041470,-9.0,1,2,5,1,0,7,0,0,1,0,1,0,0
60,0,-1,0,7,0,3,30041470,-9.0,1,7,3,1,0,7,0,0,1,0,1,0,0
60,0,-1,0,7,0,1,30041470,-9.0,1,2,7,1,0,7,0,0,1,0,1,0,0
60,0,-1,0,7,0,1,30041470,-9.0,1,2,3,1,0,7,0,0,1,0,1,0,0
60,0,-1,0,7,0,2,30041470,-9.0,1,3,3,1,0,7,0,0,1,0,2,0,0
56,0,-1,0,21,0,6,30041762,-9.0,1,10,0,2,0,3,0,7,1,0,3,0,2
56,0,-1,0,21,0,4,30041762,-9.0,1,8,10,2,0,3,0,7,1,0,1,0,2
56,0,-1,0,21,0,0,30041762,-9.0,1,4,8,2,0,3,0,7,1,0,1,0,2
58,0,-1,0,3,0,0,30041762,-9.0,2,6,0,2,0,2,0,7,1,0,0,0,2
58,0,-1,0,3,0,2,30041762,-9.0,2,3,6,2,0,2,0,7,1,0,0,0,2
75,0,-1,3,5,0,1,30041774,-9.0,1,2,0,1,0,9,0,3,5,1,2,0,2
75,0,-1,3,5,0,7,30041774,-9.0,1,11,3,1,0,9,0,3,5,1,1,0,2
75,0,-1,3,5,0,2,30041774,-9.0,1,3,11,1,0,9,0,3,5,1,3,0,2
75,0,-1,3,5,0,1,30041774,-9.0,1,5,0,1,0,9,0,3,5,1,2,0,2
75,0,-1,3,5,0,1,30041774,-9.0,1,2,5,1,0,9,0,3,5,1,1,0,2
75,0,-1,3,5,0,1,30041774,-9.0,1,2,3,1,0,9,0,3,5,1,1,0,2
75,0,-1,3,5,0,1,30041774,-9.0,1,2,3,1,0,9,0,3,5,1,1,0,2
75,0,-1,3,5,0,3,30041774,-9.0,1,7,3,1,0,9,0,3,5,1,1,0,2
75,0,-1,3,5,0,2,30041774,-9.0,1,3,7,1,0,9,0,3,5,1,2,0,2
23,0,-1,0,3,0,0,30042328,-9.0,1,6,0,1,3,2,1,10,1,0,0,0,0
23,0,-1,0,3,0,2,30042328,-9.0,1,3,6,1,3,2,1,10,1,0,0,0,0
47,0,20,0,15,0,8,30043002,4.41,1,12,0,2,1,6,1,2,1,0,4,0,0
47,0,20,0,15,0,1,30043002,4.41,1,2,12,2,1,6,1,2,1,0,1,0,0
47,0,20,0,15,0,8,30043002,4.41,1,12,3,2,1,6,1,2,1,0,1,0,0
47,0,20,0,15,0,2,30043002,4.41,1,3,12,2,1,6,1,2,1,0,4,0,0
47,0,20,0,15,0,1,30043002,4.41,1,2,0,2,1,6,1,2,1,0,2,0,0
47,0,20,0,15,0,2,30043002,4.41,1,3,3,2,1,6,1,2,1,0,2,0,0
43,0,15,0,4,0,4,30044667,3.85,1,8,0,4,1,11,2,6,1,0,3,3,2
43,0,15,0,4,0,4,30044667,3.85,1,8,8,4,1,11,2,6,1,0,1,3,2
43,0,15,0,4,0,1,30044667,3.85,1,2,8,4,1,11,2,6,1,0,1,3,2
43,0,15,0,4,0,2,30044667,3.85,1,3,3,4,1,11,2,6,1,0,2,3,2
43,0,15,0,4,0,8,30044667,3.85,1,12,0,4,1,11,2,6,1,0,4,3,2
43,0,15,0,4,0,1,30044667,3.85,1,1,12,4,1,11,2,6,1,0,1,3,2
43,0,15,0,4,0,7,30044667,3.85,1,11,2,4,1,11,2,6,1,0,1,3,2
43,0,15,0,4,0,8,30044667,3.85,1,12,11,4,1,11,2,6,1,0,1,3,2
43,0,15,0,4,0,5,30044667,3.85,1,9,12,4,1,11,2,6,1,0,1,3,2
43,0,15,0,4,0,4,30044667,3.85,1,8,9,4,1,11,2,6,1,0,1,3,2
43,0,15,0,4,0,2,30044667,3.85,1,3,8,4,1,11,2,6,1,0,3,3,2
47,0,0,2,2,0,8,30044667,13.79,2,12,0,4,1,7,2,6,1,0,4,4,2
47,0,0,2,2,0,8,30044667,13.79,2,12,12,4,1,7,2,6,1,0,1,4,2
47,0,0,2,2,0,8,30044667,13.79,2,12,12,4,1,7,2,6,1,0,1,4,2
47,0,0,2,2,0,8,30044667,13.79,2,12,12,4,1,7,2,6,1,0,1,4,2
47,0,0,2,2,0,8,30044667,13.79,2,12,12,4,1,7,2,6,1,0,1,4,2
47,0,0,2,2,0,8,30044667,13.79,2,12,12,4,1,7,2,6,1,0,1,4,2
47,0,0,2,2,0,2,30044667,13.79,2,3,12,4,1,7,2,6,1,0,4,4,2
11,1,-1,0,0,0,6,30044667,-9.0,3,14,0,4,0,5,2,6,1,0,3,0,2
11,1,-1,0,0,0,0,30044667,-9.0,3,0,14,4,0,5,2,6,1,0,1,0,2
11,1,-1,0,0,0,5,30044667,-9.0,3,9,1,4,0,5,2,6,1,0,1,0,2
11,1,-1,0,0,0,4,30044667,-9.0,3,8,9,4,0,5,2,6,1,0,1,0,2
11,1,-1,0,0,0,2,30044667,-9.0,3,3,8,4,0,5,2,6,1,0,3,0,2
9,1,-1,2,3,0,4,30044667,-9.0,4,8,0,4,0,4,2,6,1,0,3,0,2
9,1,-1,2,3,0,6,30044667,-9.0,4,14,8,4,0,4,2,6,1,0,1,0,2
9,1,-1,2,3,0,6,30044667,-9.0,4,18,14,4,0,4,2,6,1,0,1,0,2
9,1,-1,2,3,0,2,30044667,-9.0,4,3,18,4,0,4,2,6,1,0,3,0,2
33,0,40,0,3,0,4,30044710,14.34,1,8,0,4,2,4,2,6,1,0,3,0,2
33,0,40,0,3,0,4,30044710,14.34,1,8,8,4,2,4,2,6,1,0,1,0,2
33,0,40,0,3,0,8,30044710,14.34,1,12,8,4,2,4,2,6,1,0,1,0,2
33,0,40,0,3,0,2,30044710,14.34,1,3,12,4,2,4,2,6,1,0,4,0,2
33,0,20,0,5,0,8,30044710,12.96,2,12,0,4,7,4,2,6,1,0,4,0,2
33,0,20,0,5,0,4,30044710,12.96,2,8,12,4,7,4,2,6,1,0,1,0,2
33,0,20,0,5,0,4,30044710,12.96,2,8,8,4,7,4,2,6,1,0,1,0,2
33,0,20,0,5,0,2,30044710,12.96,2,3,8,4,7,4,2,6,1,0,3,0,2
5,1,-1,0,4,0,4,30044710,-9.0,3,8,0,4,0,4,2,6,1,0,3,0,2
5,1,-1,0,4,0,6,30044710,-9.0,3,14,8,4,0,4,2,6,1,0,1,0,2
5,1,-1,0,4,0,4,30044710,-9.0,3,8,14,4,0,4,2,6,1,0,1,0,2
5,1,-1,0,4,0,2,30044710,-9.0,3,3,8,4,0,4,2,6,1,0,3,0,2
86,0,-1,0,0,0,1,30044965,-9.0,1,2,0,2,0,5,0,2,1,0,2,0,0
86,0,-1,0,0,0,1,30044965,-9.0,1,2,3,2,0,5,0,2,1,0,1,0,0
86,0,-1,0,0,0,2,30044965,-9.0,1,3,3,2,0,5,0,2,1,0,2,0,0
86,0,-1,0,0,0,2,30044965,-9.0,1,3,0,2,0,5,0,2,1,0,3,0,0
86,0,-1,0,0,0,2,30044965,-9.0,1,3,0,2,0,5,0,2,1,0,3,0,0
88,2,-1,0,0,0,1,30044965,-9.0,2,2,0,2,0,5,0,2,1,0,2,0,0
88,2,-1,0,0,0,1,30044965,-9.0,2,2,3,2,0,5,0,2,1,0,1,0,0
88,2,-1,0,0,0,2,30044965,-9.0,2,3,3,2,0,5,0,2,1,0,2,0,0
88,2,-1,0,0,0,3,30044965,-9.0,2,7,0,2,0,5,0,2,1,0,2,0,0
88,2,-1,0,0,0,2,30044965,-9.0,2,3,7,2,0,5,0,2,1,0,2,0,0
79,0,-1,0,7,0,7,30046898,-9.0,1,11,0,1,0,3,0,3,2,3,3,0,2
79,0,-1,0,7,0,3,30046898,-9.0,1,7,11,1,0,3,0,3,2,3,1,0,2
79,0,-1,0,7,0,2,30046898,-9.0,1,3,7,1,0,3,0,3,2,3,2,0,2
48,0,11,0,5,0,8,30047160,2.13,1,12,0,4,1,5,1,9,1,0,4,0,1
48,0,11,0,5,0,2,30047160,2.13,1,3,12,4,1,5,1,9,1,0,4,0,1
48,0,11,0,5,0,7,30047160,2.13,1,11,0,4,1,5,1,9,1,0,3,0,1
48,0,11,0,5,0,1,30047160,2.13,1,2,11,4,1,5,1,9,1,0,1,0,1
48,0,11,0,5,0,2,30047160,2.13,1,3,3,4,1,5,1,9,1,0,2,0,1
52,0,-1,0,0,0,4,30047160,-9.0,2,8,0,4,0,10,1,9,1,0,3,0,1
52,0,-1,0,0,0,4,30047160,-9.0,2,8,8,4,0,10,1,9,1,0,1,0,1
52,0,-1,0,0,0,2,30047160,-9.0,2,3,8,4,0,10,1,9,1,0,3,0,1
52,0,-1,0,0,0,0,30047160,-9.0,2,4,0,4,0,10,1,9,1,0,0,0,1
52,0,-1,0,0,0,3,30047160,-9.0,2,7,4,4,0,10,1,9,1,0,1,0,1
52,0,-1,0,0,0,2,30047160,-9.0,2,3,7,4,0,10,1,9,1,0,2,0,1
52,0,-1,0,0,0,0,30047160,-9.0,2,6,0,4,0,10,1,9,1,0,0,0,1
52,0,-1,0,0,0,2,30047160,-9.0,2,3,6,4,0,10,1,9,1,0,0,0,1
52,0,-1,0,0,0,3,30047160,-9.0,2,7,0,4,0,10,1,9,1,0,2,0,1
52,0,-1,0,0,0,2,30047160,-9.0,2,3,7,4,0,10,1,9,1,0,2,0,1
23,0,-1,0,2,0,6,30047160,-9.0,3,14,0,4,0,5,1,9,1,0,3,0,1
23,0,-1,0,2,0,6,30047160,-9.0,3,14,14,4,0,5,1,9,1,0,1,0,1
23,0,-1,0,2,0,2,30047160,-9.0,3,3,14,4,0,5,1,9,1,0,3,0,1
23,0,-1,0,2,0,0,30047160,-9.0,3,6,0,4,0,5,1,9,1,0,0,0,1
23,0,-1,0,2,0,2,30047160,-9.0,3,3,6,4,0,5,1,9,1,0,0,0,1
15,2,-1,0,5,0,4,30047160,-9.0,4,8,0,4,0,6,1,9,1,0,3,0,1
15,2,-1,0,5,0,6,30047160,-9.0,4,14,8,4,0,6,1,9,1,0,1,0,1
15,2,-1,0,5,0,2,30047160,-9.0,4,3,14,4,0,6,1,9,1,0,3,0,1
15,2,-1,0,5,0,6,30047160,-9.0,4,14,0,4,0,6,1,9,1,0,3,0,1
15,2,-1,0,5,0,3,30047160,-9.0,4,7,14,4,0,6,1,9,1,0,1,0,1
15,2,-1,0,5,0,2,30047160,-9.0,4,3,7,4,0,6,1,9,1,0,2,0,1
72,0,20,0,3,0,0,30048688,7.17,1,0,0,1,1,8,1,0,1,0,0,0,0
72,0,20,0,3,0,1,30048688,7.17,1,5,1,1,1,8,1,0,1,0,1,0,0
72,0,20,0,3,0,2,30048688,7.17,1,3,5,1,1,8,1,0,1,0,2,0,0
72,0,20,0,3,0,1,30048688,7.17,1,2,0,1,1,8,1,0,1,0,2,0,0
72,0,20,0,3,0,1,30048688,7.17,1,2,3,1,1,8,1,0,1,0,1,0,0
72,0,20,0,3,0,1,30048688,7.17,1,2,3,1,1,8,1,0,1,0,1,0,0
72,0,20,0,3,0,6,30048688,7.17,1,10,3,1,1,8,1,0,1,0,1,0,0
72,0,20,0,3,0,2,30048688,7.17,1,3,10,1,1,8,1,0,1,0,3,0,0
66,0,-1,0,5,0,7,30049726,-9.0,1,17,0,2,0,3,0,1,2,3,3,0,0
66,0,-1,0,5,0,0,30049726,-9.0,1,0,17,2,0,3,0,1,2,3,1,0,0
66,0,-1,0,5,0,2,30049726,-9.0,1,3,1,2,0,3,0,1,2,3,0,0,0
43,2,-1,0,5,0,4,30049726,-9.0,2,8,0,2,0,3,0,1,2,3,3,0,0
43,2,-1,0,5,0,2,30049726,-9.0,2,3,8,2,0,3,0,1,2,3,3,0,0
43,2,-1,0,5,0,2,30049726,-9.0,2,3,0,2,0,3,0,1,2,3,3,0,0
68,0,-1,0,20,0,0,30049805,-9.0,1,0,1,2,0,1,0,6,1,0,1,0,2
72,0,-1,1,15,0,0,30049805,-9.0,2,0,1,2,0,1,0,6,1,0,1,0,2
67,0,15,3,5,0,8,30050569,4.29,1,12,0,3,1,2,2,9,1,0,4,0,1
67,0,15,3,5,0,2,30050569,4.29,1,3,12,3,1,2,2,9,1,0,4,0,1
71,0,-1,2,3,0,1,30050569,-9.0,2,2,0,3,0,2,2,9,1,0,2,0,1
71,0,-1,2,3,0,2,30050569,-9.0,2,3,3,3,0,2,2,9,1,0,2,0,1
63,0,25,0,6,0,2,30053291,9.1,1,3,0,4,1,5,2,8,1,0,3,0,2
63,0,25,0,6,0,0,30053291,9.1,1,6,0,4,1,5,2,8,1,0,0,0,2
63,0,25,0,6,0,2,30053291,9.1,1,3,6,4,1,5,2,8,1,0,0,0,2
63,0,25,0,6,0,1,30053291,9.1,1,2,0,4,1,5,2,8,1,0,2,0,2
63,0,25,0,6,0,2,30053291,9.1,1,3,3,4,1,5,2,8,1,0,2,0,2
47,0,-1,0,0,0,0,30053291,-9.0,2,6,0,4,3,2,2,8,1,0,0,0,2
47,0,-1,0,0,0,2,30053291,-9.0,2,3,6,4,3,2,2,8,1,0,0,0,2
14,1,-1,3,10,0,0,30053291,-9.0,3,6,0,4,0,2,2,8,1,0,0,0,2
14,1,-1,3,10,0,2,30053291,-9.0,3,3,6,4,0,2,2,8,1,0,0,0,2
5,1,-1,0,5,0,0,30053291,-9.0,4,6,0,4,0,2,2,8,1,0,0,0,2
5,1,-1,0,5,0,2,30053291,-9.0,4,3,6,4,0,2,2,8,1,0,0,0,2
79,0,-1,0,21,0,1,30053781,-9.0,1,5,0,2,0,6,0,1,1,0,2,0,0
79,0,-1,0,21,0,0,30053781,-9.0,1,0,5,2,0,6,0,1,1,0,1,0,0
79,0,-1,0,21,0,1,30053781,-9.0,1,2,1,2,0,6,0,1,1,0,1,0,0
79,0,-1,0,21,0,1,30053781,-9.0,1,2,3,2,0,6,0,1,1,0,1,0,0
79,0,-1,0,21,0,2,30053781,-9.0,1,3,3,2,0,6,0,1,1,0,2,0,0
79,0,-1,0,21,0,2,30053781,-9.0,1,3,0,2,0,6,0,1,1,0,3,0,0
78,2,-1,0,7,0,1,30053781,-9.0,2,2,0,2,0,2,0,1,1,0,2,0,0
78,2,-1,0,7,0,2,30053781,-9.0,2,3,3,2,0,2,0,1,1,0,2,0,0
73,0,-1,0,15,0,2,30054426,-9.0,1,3,0,1,0,6,0,0,2,3,3,0,0
73,0,-1,0,15,0,1,30054426,-9.0,1,5,0,1,0,6,0,0,2,3,2,0,0
73,0,-1,0,15,0,1,30054426,-9.0,1,1,5,1,0,6,0,0,2,3,1,0,0
73,0,-1,0,15,0,2,30054426,-9.0,1,3,2,1,0,6,0,0,2,3,3,0,0
73,0,-1,0,15,0,0,30054426,-9.0,1,4,0,1,0,6,0,0,2,3,0,0,0
73,0,-1,0,15,0,2,30054426,-9.0,1,3,4,1,0,6,0,0,2,3,0,0,0
69,0,-1,0,0,0,6,30054576,-9.0,2,10,0,2,3,4,2,6,1,0,3,0,2
69,0,-1,0,0,0,1,30054576,-9.0,2,2,10,2,3,4,2,6,1,0,1,0,2
69,0,-1,0,0,0,1,30054576,-9.0,2,2,3,2,3,4,2,6,1,0,1,0,2
69,0,-1,0,0,0,2,30054576,-9.0,2,3,3,2,3,4,2,6,1,0,2,0,2
71,0,-1,1,1,0,1,30054625,-9.0,1,5,0,1,0,5,0,1,1,0,2,0,0
71,0,-1,1,1,0,3,30054625,-9.0,1,7,5,1,0,5,0,1,1,0,1,0,0
71,0,-1,1,1,0,1,30054625,-9.0,1,2,7,1,0,5,0,1,1,0,1,0,0
71,0,-1,1,1,0,1,30054625,-9.0,1,2,3,1,0,5,0,1,1,0,1,0,0
71,0,-1,1,1,0,2,30054625,-9.0,1,3,3,1,0,5,0,1,1,0,2,0,0
85,0,-1,0,8,0,1,30055577,-9.0,1,5,0,1,0,5,0,8,1,0,2,0,2
85,0,-1,0,8,0,2,30055577,-9.0,1,3,5,1,0,5,0,8,1,0,2,0,2
85,0,-1,0,8,0,0,30055577,-9.0,1,4,0,1,0,5,0,8,1,0,0,0,2
85,0,-1,0,8,0,1,30055577,-9.0,1,2,4,1,0,5,0,8,1,0,1,0,2
85,0,-1,0,8,0,2,30055577,-9.0,1,3,3,1,0,5,0,8,1,0,2,0,2
63,0,-1,0,0,0,6,30055846,-9.0,1,10,0,3,0,4,2,9,1,0,3,0,1
63,0,-1,0,0,0,1,30055846,-9.0,1,2,10,3,0,4,2,9,1,0,1,0,1
63,0,-1,0,0,0,3,30055846,-9.0,1,7,3,3,0,4,2,9,1,0,1,0,1
63,0,-1,0,0,0,2,30055846,-9.0,1,3,7,3,0,4,2,9,1,0,2,0,1
66,0,45,0,2,0,6,30055846,21.02,2,10,0,3,7,4,2,9,1,0,3,0,1
66,0,45,0,2,0,1,30055846,21.02,2,2,10,3,7,4,2,9,1,0,1,0,1
66,0,45,0,2,0,3,30055846,21.02,2,7,3,3,7,4,2,9,1,0,1,0,1
66,0,45,0,2,0,2,30055846,21.02,2,3,7,3,7,4,2,9,1,0,2,0,1
44,0,45,0,0,0,6,30055846,17.22,3,10,0,3,1,6,2,9,1,0,3,0,1
44,0,45,0,0,0,1,30055846,17.22,3,5,10,3,1,6,2,9,1,0,1,0,1
44,0,45,0,0,0,1,30055846,17.22,3,2,5,3,1,6,2,9,1,0,1,0,1
44,0,45,0,0,0,2,30055846,17.22,3,3,3,3,1,6,2,9,1,0,2,0,1
44,0,45,0,0,0,1,30055846,17.22,3,2,0,3,1,6,2,9,1,0,2,0,1
44,0,45,0,0,0,2,30055846,17.22,3,3,3,3,1,6,2,9,1,0,2,0,1
64,0,1,0,0,0,8,30057021,0.18,1,12,0,2,2,5,2,3,1,0,4,0,2
64,0,1,0,0,0,1,30057021,0.18,1,5,12,2,2,5,2,3,1,0,1,0,2
64,0,1,0,0,0,8,30057021,0.18,1,12,5,2,2,5,2,3,1,0,1,0,2
64,0,1,0,0,0,3,30057021,0.18,1,7,12,2,2,5,2,3,1,0,1,0,2
64,0,1,0,0,0,2,30057021,0.18,1,3,7,2,2,5,2,3,1,0,2,0,2
