R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,HHFAMINC2,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,WEBUSE,TRIPPURP,WKFMHMXX
75,Yes,-1,0,4,Urban,SchoolOrReligious,30193397,-9.0,2,Religious,Low,Home,2,Skip,3,0,25K-35K,1,Daily,HBO,Skip
75,Yes,-1,0,4,Urban,Shopping,30193397,-9.0,2,BuyGoods,Low,Religious,2,Skip,3,0,25K-35K,1,Daily,NHB,Skip
75,Yes,-1,0,4,Urban,Home,30193397,-9.0,2,Home,Low,BuyGoods,2,Skip,3,0,25K-35K,1,Daily,HBSHOP,Skip
62,Yes,-1,0,7,Urban,WorkRelated,30193886,-9.0,1,WorkRelated,High,Home,2,Skip,8,0,150K-200K,1,Daily,HBW,Skip
62,Yes,-1,0,7,Urban,Shopping,30193886,-9.0,1,BuyGoods,High,WorkRelated,2,Skip,8,0,150K-200K,1,Daily,NHB,Skip
62,Yes,-1,0,7,Urban,Shopping,30193886,-9.0,1,BuyGoods,High,BuyGoods,2,Skip,8,0,150K-200K,1,Daily,NHB,Skip
62,Yes,-1,0,7,Urban,Shopping,30193886,-9.0,1,BuyGoods,High,BuyGoods,2,Skip,8,0,150K-200K,1,Daily,NHB,Skip
62,Yes,-1,0,7,Urban,Meals,30193886,-9.0,1,BuyMeals,High,BuyGoods,2,Skip,8,0,150K-200K,1,Daily,NHB,Skip
62,Yes,-1,0,7,Urban,SocialRecreation,30193886,-9.0,1,SocialRecreational,High,BuyMeals,2,Skip,8,0,150K-200K,1,Daily,NHB,Skip
62,Yes,-1,0,7,Urban,Meals,30193886,-9.0,1,BuyMeals,High,SocialRecreational,2,Skip,8,0,150K-200K,1,Daily,NHB,Skip
62,Yes,-1,0,7,Urban,Home,30193886,-9.0,1,Home,High,BuyMeals,2,Skip,8,0,150K-200K,1,Daily,HBSHOP,Skip
63,Yes,-1,1,4,Urban,TransportSomeone,30193886,-9.0,2,PickUpOrDropSomeone,High,Home,2,Skip,8,0,150K-200K,1,Daily,HBO,Skip
63,Yes,-1,1,4,Urban,Shopping,30193886,-9.0,2,BuyGoods,High,PickUpOrDropSomeone,2,Skip,8,0,150K-200K,1,Daily,NHB,Skip
63,Yes,-1,1,4,Urban,TransportSomeone,30193886,-9.0,2,PickUpOrDropSomeone,High,BuyGoods,2,Skip,8,0,150K-200K,1,Daily,NHB,Skip
63,Yes,-1,1,4,Urban,Shopping,30193886,-9.0,2,BuyGoods,High,PickUpOrDropSomeone,2,Skip,8,0,150K-200K,1,Daily,NHB,Skip
63,Yes,-1,1,4,Urban,Meals,30193886,-9.0,2,BuyMeals,High,BuyGoods,2,Skip,8,0,150K-200K,1,Daily,NHB,Skip
63,Yes,-1,1,4,Urban,SocialRecreation,30193886,-9.0,2,SocialRecreational,High,BuyMeals,2,Skip,8,0,150K-200K,1,Daily,NHB,Skip
63,Yes,-1,1,4,Urban,SocialRecreation,30193886,-9.0,2,SocialRecreational,High,SocialRecreational,2,Skip,8,0,150K-200K,1,Daily,NHB,Skip
63,Yes,-1,1,4,Urban,Home,30193886,-9.0,2,Home,High,SocialRecreational,2,Skip,8,0,150K-200K,1,Daily,HBSOCREC,Skip
67,Yes,-1,0,2,Urban,Home,30194309,-9.0,1,Home,Moderate,Home,4,NotAscertained,6,3,50K-75K,1,Daily,HBO,Skip
67,Yes,-1,0,2,Urban,Shopping,30194309,-9.0,1,BuyGoods,Moderate,Home,4,NotAscertained,6,3,50K-75K,1,Daily,HBSHOP,Skip
67,Yes,-1,0,2,Urban,SocialRecreation,30194309,-9.0,1,VisitFriends,Moderate,BuyGoods,4,NotAscertained,6,3,50K-75K,1,Daily,NHB,Skip
67,Yes,-1,0,2,Urban,SocialRecreation,30194309,-9.0,1,GoToGym,Moderate,VisitFriends,4,NotAscertained,6,3,50K-75K,1,Daily,NHB,Skip
67,Yes,-1,0,2,Urban,SocialRecreation,30194309,-9.0,1,VisitFriends,Moderate,GoToGym,4,NotAscertained,6,3,50K-75K,1,Daily,NHB,Skip
67,Yes,-1,0,2,Urban,Home,30194309,-9.0,1,Home,Moderate,VisitFriends,4,NotAscertained,6,3,50K-75K,1,Daily,HBSOCREC,Skip
29,Yes,30,0,3,Urban,TransportSomeone,30195025,7.22,1,PickUpOrDropSomeone,High,Home,5,Car,4,2,125K-150K,1,Daily,HBO,Skip
29,Yes,30,0,3,Urban,WorkRelated,30195025,7.22,1,Work,High,PickUpOrDropSomeone,5,Car,4,2,125K-150K,1,Daily,NHB,Skip
29,Yes,30,0,3,Urban,TransportSomeone,30195025,7.22,1,PickUpOrDropSomeone,High,Work,5,Car,4,2,125K-150K,1,Daily,NHB,Skip
29,Yes,30,0,3,Urban,Home,30195025,7.22,1,Home,High,PickUpOrDropSomeone,5,Car,4,2,125K-150K,1,Daily,HBO,Skip
30,Yes,50,0,0,Urban,WorkRelated,30195025,13.07,2,Work,High,Home,5,Car,3,2,125K-150K,1,Daily,HBW,Skip
30,Yes,50,0,0,Urban,Medical,30195025,13.07,2,MedicalService,High,Work,5,Car,3,2,125K-150K,1,Daily,NHB,Skip
30,Yes,50,0,0,Urban,Home,30195025,13.07,2,Home,High,MedicalService,5,Car,3,2,125K-150K,1,Daily,HBO,Skip
73,Yes,-1,0,7,Urban,TransportSomeone,30195465,-9.0,1,PickUpOrDropSomeone,High,SocialRecreational,1,NotAscertained,4,1,75K-100K,1,Daily,NHB,Skip
73,Yes,-1,0,7,Urban,Home,30195465,-9.0,1,Home,High,PickUpOrDropSomeone,1,NotAscertained,4,1,75K-100K,1,Daily,HBO,Skip
73,Yes,-1,0,7,Urban,SocialRecreation,30195465,-9.0,1,SocialRecreational,High,Home,1,NotAscertained,4,1,75K-100K,1,Daily,HBSOCREC,Skip
73,Yes,-1,0,7,Urban,Home,30195465,-9.0,1,Home,High,SocialRecreational,1,NotAscertained,4,1,75K-100K,1,Daily,HBSOCREC,Skip
70,Yes,10,0,2,Urban,Home,30198863,1.67,2,Home,High,Home,2,Car,9,1,100K-125K,1,Daily,HBO,Skip
70,Yes,10,0,2,Urban,Shopping,30198863,1.67,2,BuyGoods,High,Home,2,Car,9,1,100K-125K,1,Daily,HBSHOP,Skip
70,Yes,10,0,2,Urban,Shopping,30198863,1.67,2,BuyGoods,High,BuyGoods,2,Car,9,1,100K-125K,1,Daily,NHB,Skip
70,Yes,10,0,2,Urban,Home,30198863,1.67,2,Home,High,BuyGoods,2,Car,9,1,100K-125K,1,Daily,HBSHOP,Skip
70,Yes,10,0,2,Urban,Other,30198863,1.67,2,ChangeTransport,High,Home,2,Car,9,1,100K-125K,1,Daily,HBO,Skip
70,Yes,10,0,2,Urban,Meals,30198863,1.67,2,BuyMeals,High,ChangeTransport,2,Car,9,1,100K-125K,1,Daily,NHB,Skip
70,Yes,10,0,2,Urban,SocialRecreation,30198863,1.67,2,SocialRecreational,High,BuyMeals,2,Car,9,1,100K-125K,1,Daily,NHB,Skip
70,Yes,10,0,2,Urban,Other,30198863,1.67,2,ChangeTransport,High,SocialRecreational,2,Car,9,1,100K-125K,1,Daily,NHB,Skip
70,Yes,10,0,2,Urban,Home,30198863,1.67,2,Home,High,ChangeTransport,2,Car,9,1,100K-125K,1,Daily,HBO,Skip
60,No,-1,6,2,Urban,Shopping,30199548,-9.0,1,Errands,ExtremelyLow,Home,1,Skip,4,0,10K-15K,5,Never,HBO,Skip
60,No,-1,6,2,Urban,Home,30199548,-9.0,1,Home,ExtremelyLow,Errands,1,Skip,4,0,10K-15K,5,Never,HBO,Skip
60,No,-1,6,2,Urban,Shopping,30199548,-9.0,1,BuyGoods,ExtremelyLow,Home,1,Skip,4,0,10K-15K,5,Never,HBSHOP,Skip
60,No,-1,6,2,Urban,Home,30199548,-9.0,1,Home,ExtremelyLow,BuyGoods,1,Skip,4,0,10K-15K,5,Never,HBSHOP,Skip
58,No,-1,0,3,Urban,Shopping,30199649,-9.0,1,BuyGoods,ExtremelyLow,BuyGoods,1,Skip,2,0,10K-15K,1,Daily,NHB,Skip
58,No,-1,0,3,Urban,Home,30199649,-9.0,1,Home,ExtremelyLow,BuyGoods,1,Skip,2,0,10K-15K,1,Daily,HBSHOP,Skip
61,Yes,-1,0,7,Rural,Meals,30202937,-9.0,2,BuyMeals,High,GoToGym,2,Skip,4,1,100K-125K,1,Daily,NHB,Skip
61,Yes,-1,0,7,Rural,SocialRecreation,30202937,-9.0,2,GoToGym,High,BuyMeals,2,Skip,4,1,100K-125K,1,Daily,NHB,Skip
61,Yes,-1,0,7,Rural,Shopping,30202937,-9.0,2,BuyGoods,High,GoToGym,2,Skip,4,1,100K-125K,1,Daily,NHB,Skip
61,Yes,-1,0,7,Rural,SocialRecreation,30202937,-9.0,2,GoToGym,High,BuyGoods,2,Skip,4,1,100K-125K,1,Daily,NHB,Skip
63,Yes,-1,0,1,Urban,Other,30203273,-9.0,1,ChangeTransport,ExtremelyLow,Home,2,Skip,3,0,10K-15K,2,FewAWeek,HBO,Skip
63,Yes,-1,0,1,Urban,SocialRecreation,30203273,-9.0,1,VisitFriends,ExtremelyLow,ChangeTransport,2,Skip,3,0,10K-15K,2,FewAWeek,NHB,Skip
63,Yes,-1,0,1,Urban,Home,30203273,-9.0,1,Home,ExtremelyLow,VisitFriends,2,Skip,3,0,10K-15K,2,FewAWeek,HBSOCREC,Skip
58,Yes,35,0,2,Urban,Meals,30203383,18.59,1,BuyMeals,High,Home,2,Car,2,1,75K-100K,1,Daily,HBSHOP,Skip
58,Yes,35,0,2,Urban,Home,30203383,18.59,1,Home,High,BuyMeals,2,Car,2,1,75K-100K,1,Daily,HBSHOP,Skip
75,Yes,-1,0,0,Urban,Shopping,30210408,-9.0,1,BuyGoods,VeryLow,Home,1,Skip,3,0,15K-25K,1,Daily,HBSHOP,Skip
75,Yes,-1,0,0,Urban,Shopping,30210408,-9.0,1,BuyGoods,VeryLow,BuyGoods,1,Skip,3,0,15K-25K,1,Daily,NHB,Skip
75,Yes,-1,0,0,Urban,Home,30210408,-9.0,1,Home,VeryLow,BuyGoods,1,Skip,3,0,15K-25K,1,Daily,HBSHOP,Skip
65,Yes,-1,0,7,Urban,SocialRecreation,30211043,-9.0,1,GoToGym,High,Home,2,Skip,2,0,100K-125K,1,Daily,HBSOCREC,Skip
65,Yes,-1,0,7,Urban,Home,30211043,-9.0,1,Home,High,GoToGym,2,Skip,2,0,100K-125K,1,Daily,HBSOCREC,Skip
65,Yes,-1,0,0,Urban,Shopping,30211043,-9.0,2,BuyGoods,High,Home,2,Skip,2,0,100K-125K,1,Daily,HBSHOP,Skip
65,Yes,-1,0,0,Urban,Home,30211043,-9.0,2,Home,High,BuyGoods,2,Skip,2,0,100K-125K,1,Daily,HBSHOP,Skip
60,Yes,-1,1,0,Urban,SocialRecreation,30211562,-9.0,1,VisitFriends,High,Home,2,NotAscertained,2,2,75K-100K,1,Daily,HBSOCREC,Skip
60,Yes,-1,1,0,Urban,Home,30211562,-9.0,1,Home,High,VisitFriends,2,NotAscertained,2,2,75K-100K,1,Daily,HBSOCREC,Skip
59,Yes,-1,1,1,Urban,SocialRecreation,30211562,-9.0,2,VisitFriends,High,Home,2,NotAscertained,2,2,75K-100K,1,Daily,HBSOCREC,Skip
59,Yes,-1,1,1,Urban,Home,30211562,-9.0,2,Home,High,VisitFriends,2,NotAscertained,2,2,75K-100K,1,Daily,HBSOCREC,Skip
55,Yes,-1,0,5,Rural,Shopping,30212106,-9.0,1,BuyGoods,High,Volunteer,2,Skip,3,0,150K-200K,1,Daily,NHB,Skip
55,Yes,-1,0,5,Rural,Other,30212106,-9.0,1,Volunteer,High,BuyGoods,2,Skip,3,0,150K-200K,1,Daily,NHB,Skip
55,Yes,-1,0,5,Rural,Home,30212106,-9.0,1,Home,High,Volunteer,2,Skip,3,0,150K-200K,1,Daily,HBO,Skip
55,Yes,-1,0,7,Rural,Shopping,30212106,-9.0,2,BuyGoods,High,Home,2,Skip,5,0,150K-200K,1,Daily,HBSHOP,Skip
55,Yes,-1,0,7,Rural,Shopping,30212106,-9.0,2,BuyGoods,High,BuyGoods,2,Skip,5,0,150K-200K,1,Daily,NHB,Skip
55,Yes,-1,0,7,Rural,Home,30212106,-9.0,2,Home,High,BuyGoods,2,Skip,5,0,150K-200K,1,Daily,HBSHOP,Skip
55,Yes,-1,0,7,Rural,Shopping,30212106,-9.0,2,Errands,High,Home,2,Skip,5,0,150K-200K,1,Daily,HBO,Skip
55,Yes,-1,0,7,Rural,Home,30212106,-9.0,2,Home,High,Errands,2,Skip,5,0,150K-200K,1,Daily,HBO,Skip
73,Yes,-1,0,0,Urban,TransportSomeone,30212891,-9.0,1,PickUpOrDropSomeone,High,Home,2,Skip,10,0,125K-150K,1,Daily,HBO,Skip
73,Yes,-1,0,0,Urban,Home,30212891,-9.0,1,Home,High,PickUpOrDropSomeone,2,Skip,10,0,125K-150K,1,Daily,HBO,Skip
73,Yes,-1,0,0,Urban,Other,30212891,-9.0,1,Volunteer,High,Home,2,Skip,10,0,125K-150K,1,Daily,HBO,Skip
73,Yes,-1,0,0,Urban,Meals,30212891,-9.0,1,BuyMeals,High,Volunteer,2,Skip,10,0,125K-150K,1,Daily,NHB,Skip
73,Yes,-1,0,0,Urban,Shopping,30212891,-9.0,1,BuyGoods,High,BuyMeals,2,Skip,10,0,125K-150K,1,Daily,NHB,Skip
73,Yes,-1,0,0,Urban,Other,30212891,-9.0,1,Volunteer,High,BuyGoods,2,Skip,10,0,125K-150K,1,Daily,NHB,Skip
73,Yes,-1,0,0,Urban,TransportSomeone,30212891,-9.0,1,PickUpOrDropSomeone,High,Volunteer,2,Skip,10,0,125K-150K,1,Daily,NHB,Skip
73,Yes,-1,0,0,Urban,Home,30212891,-9.0,1,Home,High,PickUpOrDropSomeone,2,Skip,10,0,125K-150K,1,Daily,HBO,Skip
73,Yes,-1,0,0,Urban,SocialRecreation,30212891,-9.0,1,SocialRecreational,High,Home,2,Skip,10,0,125K-150K,1,Daily,HBSOCREC,Skip
73,Yes,-1,0,0,Urban,Home,30212891,-9.0,1,Home,High,SocialRecreational,2,Skip,10,0,125K-150K,1,Daily,HBSOCREC,Skip
70,No,-1,0,6,Urban,SocialRecreation,30212891,-9.0,2,SocialRecreational,High,Home,2,Skip,2,0,125K-150K,1,Daily,HBSOCREC,Skip
70,No,-1,0,6,Urban,Home,30212891,-9.0,2,Home,High,SocialRecreational,2,Skip,2,0,125K-150K,1,Daily,HBSOCREC,Skip
74,Yes,-1,0,10,Urban,Shopping,30213220,-9.0,1,BuyGoods,ExtremelyLow,Home,2,Skip,2,0,lessthan10K,2,FewAWeek,HBSHOP,Skip
74,Yes,-1,0,10,Urban,Home,30213220,-9.0,1,Home,ExtremelyLow,BuyGoods,2,Skip,2,0,lessthan10K,2,FewAWeek,HBSHOP,Skip
59,No,-1,0,50,Urban,Shopping,30213220,-9.0,2,BuyGoods,ExtremelyLow,Home,2,Skip,2,0,lessthan10K,2,FewAWeek,HBSHOP,Skip
59,No,-1,0,50,Urban,Home,30213220,-9.0,2,Home,ExtremelyLow,BuyGoods,2,Skip,2,0,lessthan10K,2,FewAWeek,HBSHOP,Skip
58,Yes,-1,4,7,Urban,SocialRecreation,30213372,-9.0,1,GoToGym,High,BuyGoods,2,Skip,4,0,75K-100K,1,Daily,NHB,Skip
58,Yes,-1,4,7,Urban,Shopping,30213372,-9.0,1,BuyGoods,High,GoToGym,2,Skip,4,0,75K-100K,1,Daily,NHB,Skip
58,Yes,-1,4,7,Urban,SocialRecreation,30213372,-9.0,1,SocialRecreational,High,BuyGoods,2,Skip,4,0,75K-100K,1,Daily,NHB,Skip
58,Yes,-1,4,7,Urban,Home,30213372,-9.0,1,Home,High,SocialRecreational,2,Skip,4,0,75K-100K,1,Daily,HBSOCREC,Skip
59,Yes,-1,3,4,Urban,Home,30213372,-9.0,2,Home,High,Home,2,Skip,5,0,75K-100K,1,Daily,HBO,Skip
59,Yes,-1,3,4,Urban,Shopping,30213372,-9.0,2,BuyGoods,High,Home,2,Skip,5,0,75K-100K,1,Daily,HBSHOP,Skip
59,Yes,-1,3,4,Urban,Home,30213372,-9.0,2,Home,High,BuyGoods,2,Skip,5,0,75K-100K,1,Daily,HBSHOP,Skip
59,Yes,-1,3,4,Urban,SocialRecreation,30213372,-9.0,2,SocialRecreational,High,Home,2,Skip,5,0,75K-100K,1,Daily,HBSOCREC,Skip
59,Yes,-1,3,4,Urban,Home,30213372,-9.0,2,Home,High,SocialRecreational,2,Skip,5,0,75K-100K,1,Daily,HBSOCREC,Skip
48,Yes,10,0,0,Urban,WorkRelated,30213544,0.03,2,Work,ExtremelyLow,Home,2,Car,2,1,10K-15K,1,Daily,HBW,OnceWeekMore
48,Yes,10,0,0,Urban,Home,30213544,0.03,2,Home,ExtremelyLow,Work,2,Car,2,1,10K-15K,1,Daily,HBW,OnceWeekMore
60,Yes,-1,0,0,Urban,Shopping,30214220,-9.0,1,BuyGoods,Low,Home,2,Skip,2,1,25K-35K,1,Daily,HBSHOP,Skip
60,Yes,-1,0,0,Urban,Home,30214220,-9.0,1,Home,Low,BuyGoods,2,Skip,2,1,25K-35K,1,Daily,HBSHOP,Skip
66,Yes,-1,0,0,Urban,Home,30215935,-9.0,2,Home,High,Home,2,Skip,2,1,75K-100K,1,Daily,HBO,Skip
66,Yes,-1,0,0,Urban,Home,30215935,-9.0,2,Home,High,Home,2,Skip,2,1,75K-100K,1,Daily,HBO,Skip
69,Yes,-1,0,16,Urban,SocialRecreation,30216345,-9.0,1,GoToGym,ExtremelyLow,Home,1,Skip,6,0,10K-15K,1,Daily,HBSOCREC,Skip
69,Yes,-1,0,16,Urban,Shopping,30216345,-9.0,1,BuyGoods,ExtremelyLow,GoToGym,1,Skip,6,0,10K-15K,1,Daily,NHB,Skip
69,Yes,-1,0,16,Urban,Home,30216345,-9.0,1,Home,ExtremelyLow,BuyGoods,1,Skip,6,0,10K-15K,1,Daily,HBSHOP,Skip
69,Yes,-1,0,16,Urban,SocialRecreation,30216345,-9.0,1,GoToGym,ExtremelyLow,Home,1,Skip,6,0,10K-15K,1,Daily,HBSOCREC,Skip
69,Yes,-1,0,16,Urban,SocialRecreation,30216345,-9.0,1,GoToGym,ExtremelyLow,GoToGym,1,Skip,6,0,10K-15K,1,Daily,NHB,Skip
69,Yes,-1,0,16,Urban,Home,30216345,-9.0,1,Home,ExtremelyLow,GoToGym,1,Skip,6,0,10K-15K,1,Daily,HBSOCREC,Skip
74,Yes,-1,7,7,Urban,Shopping,30218051,-9.0,1,Errands,High,Home,2,Skip,10,0,150K-200K,1,Daily,HBO,Skip
74,Yes,-1,7,7,Urban,Shopping,30218051,-9.0,1,BuyGoods,High,Errands,2,Skip,10,0,150K-200K,1,Daily,NHB,Skip
74,Yes,-1,7,7,Urban,Shopping,30218051,-9.0,1,Errands,High,BuyGoods,2,Skip,10,0,150K-200K,1,Daily,NHB,Skip
74,Yes,-1,7,7,Urban,Shopping,30218051,-9.0,1,BuyService,High,Errands,2,Skip,10,0,150K-200K,1,Daily,NHB,Skip
74,Yes,-1,7,7,Urban,Shopping,30218051,-9.0,1,BuyGoods,High,BuyService,2,Skip,10,0,150K-200K,1,Daily,NHB,Skip
74,Yes,-1,7,7,Urban,Home,30218051,-9.0,1,Home,High,BuyGoods,2,Skip,10,0,150K-200K,1,Daily,HBSHOP,Skip
74,Yes,-1,7,7,Urban,TransportSomeone,30218051,-9.0,1,PickUpOrDropSomeone,High,Home,2,Skip,10,0,150K-200K,1,Daily,HBO,Skip
74,Yes,-1,7,7,Urban,Shopping,30218051,-9.0,1,Errands,High,PickUpOrDropSomeone,2,Skip,10,0,150K-200K,1,Daily,NHB,Skip
74,Yes,-1,7,7,Urban,TransportSomeone,30218051,-9.0,1,PickUpOrDropSomeone,High,Errands,2,Skip,10,0,150K-200K,1,Daily,NHB,Skip
74,Yes,-1,7,7,Urban,Home,30218051,-9.0,1,Home,High,PickUpOrDropSomeone,2,Skip,10,0,150K-200K,1,Daily,HBO,Skip
73,Yes,-1,0,7,Urban,TransportSomeone,30218051,-9.0,2,PickUpOrDropSomeone,High,Home,2,Skip,4,0,150K-200K,1,Daily,HBO,Skip
73,Yes,-1,0,7,Urban,SchoolOrReligious,30218051,-9.0,2,GoSchoolAsStudent,High,PickUpOrDropSomeone,2,Skip,4,0,150K-200K,1,Daily,NHB,Skip
73,Yes,-1,0,7,Urban,TransportSomeone,30218051,-9.0,2,PickUpOrDropSomeone,High,GoSchoolAsStudent,2,Skip,4,0,150K-200K,1,Daily,NHB,Skip
73,Yes,-1,0,7,Urban,Home,30218051,-9.0,2,Home,High,PickUpOrDropSomeone,2,Skip,4,0,150K-200K,1,Daily,HBO,Skip
61,Yes,-1,0,7,Urban,Shopping,30218247,-9.0,1,Errands,High,Home,2,Skip,6,1,75K-100K,1,Daily,HBO,Skip
61,Yes,-1,0,7,Urban,Shopping,30218247,-9.0,1,Errands,High,Errands,2,Skip,6,1,75K-100K,1,Daily,NHB,Skip
61,Yes,-1,0,7,Urban,Shopping,30218247,-9.0,1,BuyGoods,High,Errands,2,Skip,6,1,75K-100K,1,Daily,NHB,Skip
61,Yes,-1,0,7,Urban,Shopping,30218247,-9.0,1,BuyGoods,High,BuyGoods,2,Skip,6,1,75K-100K,1,Daily,NHB,Skip
61,Yes,-1,0,7,Urban,Shopping,30218247,-9.0,1,BuyGoods,High,BuyGoods,2,Skip,6,1,75K-100K,1,Daily,NHB,Skip
61,Yes,-1,0,7,Urban,Shopping,30218247,-9.0,1,BuyGoods,High,BuyGoods,2,Skip,6,1,75K-100K,1,Daily,NHB,Skip
62,Yes,20,1,7,Urban,WorkRelated,30218247,5.65,2,Work,High,Home,2,Car,4,1,75K-100K,1,Daily,HBW,Skip
62,Yes,20,1,7,Urban,Shopping,30218247,5.65,2,BuyService,High,Work,2,Car,4,1,75K-100K,1,Daily,NHB,Skip
62,Yes,20,1,7,Urban,WorkRelated,30218247,5.65,2,Work,High,BuyService,2,Car,4,1,75K-100K,1,Daily,NHB,Skip
62,Yes,20,1,7,Urban,Home,30218247,5.65,2,Home,High,Work,2,Car,4,1,75K-100K,1,Daily,HBW,Skip
66,Yes,-1,0,7,Urban,Shopping,30219239,-9.0,1,Errands,Moderate,Home,2,Skip,2,0,50K-75K,1,Daily,HBO,Skip
66,Yes,-1,0,7,Urban,Home,30219239,-9.0,1,Home,Moderate,Errands,2,Skip,2,0,50K-75K,1,Daily,HBO,Skip
64,Yes,-1,0,7,Urban,Shopping,30219239,-9.0,2,Errands,Moderate,Home,2,Skip,2,0,50K-75K,1,Daily,HBO,Skip
64,Yes,-1,0,7,Urban,Home,30219239,-9.0,2,Home,Moderate,Errands,2,Skip,2,0,50K-75K,1,Daily,HBO,Skip
78,Yes,-1,0,4,Urban,SchoolOrReligious,30220726,-9.0,1,Religious,ExtremelyLow,Home,1,Skip,2,0,10K-15K,5,Never,HBO,Skip
78,Yes,-1,0,4,Urban,Home,30220726,-9.0,1,Home,ExtremelyLow,Religious,1,Skip,2,0,10K-15K,5,Never,HBO,Skip
44,Yes,-1,0,2,Urban,Shopping,30221503,-9.0,1,BuyGoods,High,WFH,2,NotAscertained,4,2,125K-150K,1,Daily,HBSHOP,Skip
44,Yes,-1,0,2,Urban,Home,30221503,-9.0,1,WFH,High,BuyGoods,2,NotAscertained,4,2,125K-150K,1,Daily,HBSHOP,Skip
44,Yes,-1,0,2,Urban,TransportSomeone,30221503,-9.0,1,PickUpOrDropSomeone,High,WFH,2,NotAscertained,4,2,125K-150K,1,Daily,HBO,Skip
44,Yes,-1,0,2,Urban,Home,30221503,-9.0,1,Home,High,PickUpOrDropSomeone,2,NotAscertained,4,2,125K-150K,1,Daily,HBO,Skip
49,Yes,60,0,6,Urban,WorkRelated,30221503,17.22,2,Work,High,Home,2,SUV,5,2,125K-150K,1,Daily,HBW,Skip
49,Yes,60,0,6,Urban,WorkRelated,30221503,17.22,2,Work,High,Work,2,SUV,5,2,125K-150K,1,Daily,NHB,Skip
49,Yes,60,0,6,Urban,Home,30221503,17.22,2,Home,High,Work,2,SUV,5,2,125K-150K,1,Daily,HBW,Skip
49,Yes,60,0,6,Urban,Other,30221503,17.22,2,ChangeTransport,High,Home,2,SUV,5,2,125K-150K,1,Daily,HBO,Skip
49,Yes,60,0,6,Urban,Home,30221503,17.22,2,Home,High,ChangeTransport,2,SUV,5,2,125K-150K,1,Daily,HBO,Skip
50,Yes,-1,0,14,Rural,WorkRelated,30223112,-9.0,1,WorkRelated,Refused,Home,1,NotAscertained,4,1,Refused,1,Daily,HBW,Skip
50,Yes,-1,0,14,Rural,WorkRelated,30223112,-9.0,1,WorkRelated,Refused,WorkRelated,1,NotAscertained,4,1,Refused,1,Daily,NHB,Skip
50,Yes,-1,0,14,Rural,Shopping,30223112,-9.0,1,BuyGoods,Refused,WorkRelated,1,NotAscertained,4,1,Refused,1,Daily,NHB,Skip
50,Yes,-1,0,14,Rural,Home,30223112,-9.0,1,Home,Refused,BuyGoods,1,NotAscertained,4,1,Refused,1,Daily,HBSHOP,Skip
61,Yes,-1,0,2,Rural,Shopping,30227040,-9.0,1,BuyService,High,Home,2,Skip,9,1,75K-100K,1,Daily,HBSHOP,Skip
61,Yes,-1,0,2,Rural,Shopping,30227040,-9.0,1,BuyService,High,BuyService,2,Skip,9,1,75K-100K,1,Daily,NHB,Skip
61,Yes,-1,0,2,Rural,Shopping,30227040,-9.0,1,BuyGoods,High,BuyService,2,Skip,9,1,75K-100K,1,Daily,NHB,Skip
61,Yes,-1,0,2,Rural,SocialRecreation,30227040,-9.0,1,VisitFriends,High,BuyGoods,2,Skip,9,1,75K-100K,1,Daily,NHB,Skip
61,Yes,-1,0,2,Rural,Home,30227040,-9.0,1,Home,High,VisitFriends,2,Skip,9,1,75K-100K,1,Daily,HBSOCREC,Skip
61,Yes,-1,0,2,Rural,Meals,30227040,-9.0,1,BuyMeals,High,Home,2,Skip,9,1,75K-100K,1,Daily,HBSHOP,Skip
61,Yes,-1,0,2,Rural,SocialRecreation,30227040,-9.0,1,VisitFriends,High,BuyMeals,2,Skip,9,1,75K-100K,1,Daily,NHB,Skip
61,Yes,-1,0,2,Rural,TransportSomeone,30227040,-9.0,1,PickUpOrDropSomeone,High,VisitFriends,2,Skip,9,1,75K-100K,1,Daily,NHB,Skip
61,Yes,-1,0,2,Rural,Home,30227040,-9.0,1,Home,High,PickUpOrDropSomeone,2,Skip,9,1,75K-100K,1,Daily,HBO,Skip
59,Yes,12,0,0,Rural,WorkRelated,30227040,4.08,2,Work,High,Home,2,SUV,6,1,75K-100K,1,Daily,HBW,Skip
59,Yes,12,0,0,Rural,Home,30227040,4.08,2,Home,High,Work,2,SUV,6,1,75K-100K,1,Daily,HBW,Skip
59,Yes,12,0,0,Rural,Meals,30227040,4.08,2,BuyMeals,High,Home,2,SUV,6,1,75K-100K,1,Daily,HBSHOP,Skip
59,Yes,12,0,0,Rural,SocialRecreation,30227040,4.08,2,VisitFriends,High,BuyMeals,2,SUV,6,1,75K-100K,1,Daily,NHB,Skip
59,Yes,12,0,0,Rural,TransportSomeone,30227040,4.08,2,PickUpOrDropSomeone,High,VisitFriends,2,SUV,6,1,75K-100K,1,Daily,NHB,Skip
59,Yes,12,0,0,Rural,Home,30227040,4.08,2,Home,High,PickUpOrDropSomeone,2,SUV,6,1,75K-100K,1,Daily,HBO,Skip
40,Yes,25,0,25,Urban,SchoolOrReligious,30227416,3.55,1,ChildCare,High,Home,3,PickupTruck,8,2,75K-100K,1,Daily,HBO,Skip
