R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,HHFAMINC2,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,TRIPPURP,WKFMHMXX
73,Yes,-1,0,2,Urban,ReturnHome,14430743,-1,1,Home,1,GoReligiousActivityRe,1,Skip,2,0,35K-40K,Skip,HBO,Skip
64,Yes,-1,1,7,Rural,Shopping,14430958,-1,1,BuyGoods,0,Home,2,Skip,5,0,20K-25K,Skip,HBSHOP,Skip
64,Yes,-1,1,7,Rural,Shopping,14430958,-1,1,BuyGoods,0,BuyGoods,2,Skip,5,0,20K-25K,Skip,NHB,Skip
64,Yes,-1,1,7,Rural,ReturnHome,14430958,-1,1,Home,0,BuyGoods,2,Skip,5,0,20K-25K,Skip,HBSHOP,Skip
64,Yes,-1,1,7,Rural,Shopping,14430958,-1,1,BuyGoods,0,Home,2,Skip,5,0,20K-25K,Skip,HBSHOP,Skip
64,Yes,-1,1,7,Rural,ReturnHome,14430958,-1,1,Home,0,BuyGoods,2,Skip,5,0,20K-25K,Skip,HBSHOP,Skip
63,Yes,-1,0,3,Rural,Shopping,14430958,-1,2,BuyGoods,0,Home,2,Skip,3,0,20K-25K,Skip,HBSHOP,Skip
63,Yes,-1,0,3,Rural,Shopping,14430958,-1,2,BuyGoods,0,BuyGoods,2,Skip,3,0,20K-25K,Skip,NHB,Skip
63,Yes,-1,0,3,Rural,ReturnHome,14430958,-1,2,Home,0,BuyGoods,2,Skip,3,0,20K-25K,Skip,HBSHOP,Skip
39,Yes,5,1,5,Urban,ToWork,14439232,1,1,GoToWork,2,Home,1,PickupTruck,6,1,morethan100K,AlmostEveryday,HBW,Skip
39,Yes,5,1,5,Urban,ReturnHome,14439232,1,1,Home,2,GoToWork,1,PickupTruck,6,1,morethan100K,AlmostEveryday,HBW,Skip
39,Yes,5,1,5,Urban,Religious,14439232,1,1,GoReligiousActivityRe,2,Home,1,PickupTruck,6,1,morethan100K,AlmostEveryday,HBO,Skip
39,Yes,5,1,5,Urban,SocialRecreation,14439232,1,1,VisitFriends,2,GoReligiousActivityRe,1,PickupTruck,6,1,morethan100K,AlmostEveryday,NHB,Skip
39,Yes,5,1,5,Urban,SocialRecreation,14439232,1,1,HangOut,2,VisitFriends,1,PickupTruck,6,1,morethan100K,AlmostEveryday,NHB,Skip
39,Yes,5,1,5,Urban,ReturnHome,14439232,1,1,Home,2,HangOut,1,PickupTruck,6,1,morethan100K,AlmostEveryday,HBSOCREC,Skip
64,Yes,60,14,7,Urban,ToWork,14445587,12,1,GoToWork,2,Home,2,Bicycle,7,2,60K-65K,AlmostEveryday,HBW,Skip
64,Yes,60,14,7,Urban,SocialRecreation,14445587,12,1,GoToGym,2,GoToWork,2,Bicycle,7,2,60K-65K,AlmostEveryday,NHB,Skip
64,Yes,60,14,7,Urban,ReturnHome,14445587,12,1,Home,2,GoToGym,2,Bicycle,7,2,60K-65K,AlmostEveryday,HBSOCREC,Skip
64,Yes,60,14,7,Urban,ServePassenger,14445587,12,1,PickUpSomeone,2,Home,2,Bicycle,7,2,60K-65K,AlmostEveryday,HBO,Skip
64,Yes,60,14,7,Urban,SocialRecreation,14445587,12,1,HangOut,2,PickUpSomeone,2,Bicycle,7,2,60K-65K,AlmostEveryday,NHB,Skip
64,Yes,60,14,7,Urban,ServePassenger,14445587,12,1,DropSomeoneOff,2,HangOut,2,Bicycle,7,2,60K-65K,AlmostEveryday,NHB,Skip
64,Yes,60,14,7,Urban,ReturnHome,14445587,12,1,Home,2,DropSomeoneOff,2,Bicycle,7,2,60K-65K,AlmostEveryday,HBO,Skip
58,Yes,-1,0,5,Urban,SocialRecreation,14445587,-1,2,GoToGym,2,Skip,2,Skip,8,2,60K-65K,AlmostEveryday,NHB,Skip
58,Yes,-1,0,5,Urban,Shopping,14445587,-1,2,BuyGoods,2,GoToGym,2,Skip,8,2,60K-65K,AlmostEveryday,NHB,Skip
58,Yes,-1,0,5,Urban,Other,14445587,-1,2,Other,2,BuyGoods,2,Skip,8,2,60K-65K,AlmostEveryday,NHB,Skip
58,Yes,-1,0,5,Urban,Family,14445587,-1,2,BuyService,2,Other,2,Skip,8,2,60K-65K,AlmostEveryday,NHB,Skip
58,Yes,-1,0,5,Urban,Family,14445587,-1,2,BuyService,2,BuyService,2,Skip,8,2,60K-65K,AlmostEveryday,NHB,Skip
58,Yes,-1,0,5,Urban,Other,14445587,-1,2,Other,2,BuyService,2,Skip,8,2,60K-65K,AlmostEveryday,NHB,Skip
58,Yes,-1,0,5,Urban,SocialRecreation,14445587,-1,2,HangOut,2,Other,2,Skip,8,2,60K-65K,AlmostEveryday,NHB,Skip
58,Yes,-1,0,5,Urban,Other,14445587,-1,2,Other,2,HangOut,2,Skip,8,2,60K-65K,AlmostEveryday,NHB,Skip
58,Yes,25,0,0,Urban,ToWork,14448980,11,1,GoToWork,2,Home,2,Car,2,1,65K-70K,OnceWeek,HBW,Skip
58,Yes,25,0,0,Urban,ReturnHome,14448980,11,1,Home,2,GoToWork,2,Car,2,1,65K-70K,OnceWeek,HBW,Skip
54,Yes,-1,0,2,Urban,Family,14448980,-1,2,BuyService,2,Home,2,Skip,2,1,65K-70K,Never,HBSHOP,Skip
54,Yes,-1,0,2,Urban,ReturnHome,14448980,-1,2,Home,2,BuyService,2,Skip,2,1,65K-70K,Never,HBSHOP,Skip
61,Yes,-1,0,4,Rural,Religious,14454217,-1,1,GoReligiousActivityRe,1,Home,2,Skip,2,1,35K-40K,AlmostEveryday,HBO,Skip
61,Yes,-1,0,4,Rural,ReturnHome,14454217,-1,1,Home,1,GoReligiousActivityRe,2,Skip,2,1,35K-40K,AlmostEveryday,HBO,Skip
64,Yes,-1,0,70,Rural,SocialRecreation,14454217,0,2,GoToGym,1,Home,2,Skip,7,1,35K-40K,AlmostEveryday,HBSOCREC,Skip
64,Yes,-1,0,70,Rural,WorkRelated,14454217,0,2,OtherWorkRelated,1,GoToGym,2,Skip,7,1,35K-40K,AlmostEveryday,NHB,Skip
64,Yes,-1,0,70,Rural,ReturnHome,14454217,0,2,Home,1,OtherWorkRelated,2,Skip,7,1,35K-40K,AlmostEveryday,HBO,Skip
64,Yes,-1,0,70,Rural,ServePassenger,14454217,0,2,TakeAndWait,1,Home,2,Skip,7,1,35K-40K,AlmostEveryday,HBO,Skip
64,Yes,-1,0,70,Rural,SocialRecreation,14454217,0,2,SocialRecreational,1,TakeAndWait,2,Skip,7,1,35K-40K,AlmostEveryday,NHB,Skip
64,Yes,-1,0,70,Rural,ServePassenger,14454217,0,2,DropSomeoneOff,1,SocialRecreational,2,Skip,7,1,35K-40K,AlmostEveryday,NHB,Skip
64,Yes,-1,0,70,Rural,ReturnHome,14454217,0,2,Home,1,DropSomeoneOff,2,Skip,7,1,35K-40K,AlmostEveryday,HBO,Skip
61,Yes,-5,1,7,Urban,Shopping,14454244,12,1,BuyGoods,0,Home,1,Skip,3,1,10K-15K,Skip,HBSHOP,Skip
61,Yes,-5,1,7,Urban,ReturnHome,14454244,12,1,Home,0,BuyGoods,1,Skip,3,1,10K-15K,Skip,HBSHOP,Skip
61,Yes,-5,1,7,Urban,Medical,14454244,12,1,MedicalService,0,Home,1,Skip,3,1,10K-15K,Skip,HBO,Skip
57,Yes,-1,1,4,Urban,Family,14455951,0,1,FamilyPersonalBusiness,2,Skip,6,Skip,1,3,70K-75K,AlmostEveryday,NHB,Skip
58,Yes,-1,0,7,Urban,Family,14455951,-1,2,FamilyPersonalBusiness,2,Home,6,Skip,3,3,70K-75K,Skip,HBO,Skip
58,Yes,-1,0,7,Urban,EatMeal,14455951,-1,2,GetMeal,2,FamilyPersonalBusiness,6,Skip,3,3,70K-75K,Skip,NHB,Skip
58,Yes,-1,0,7,Urban,ReturnHome,14455951,-1,2,Home,2,GetMeal,6,Skip,3,3,70K-75K,Skip,HBSHOP,Skip
34,Yes,-1,0,4,Urban,Shopping,14455951,0,3,BuyGoods,2,Home,6,Skip,4,3,70K-75K,SeveralWeek,HBSHOP,Skip
34,Yes,-1,0,4,Urban,Shopping,14455951,0,3,BuyGoods,2,BuyGoods,6,Skip,4,3,70K-75K,SeveralWeek,NHB,Skip
34,Yes,-1,0,4,Urban,SocialRecreation,14455951,0,3,VisitFriends,2,BuyGoods,6,Skip,4,3,70K-75K,SeveralWeek,NHB,Skip
34,Yes,-1,0,4,Urban,ReturnHome,14455951,0,3,Home,2,VisitFriends,6,Skip,4,3,70K-75K,SeveralWeek,HBSOCREC,Skip
10,Skip,-1,-1,-1,Urban,Shopping,14455951,-1,4,BuyGoods,2,Home,6,Skip,4,3,70K-75K,Skip,HBSHOP,Skip
10,Skip,-1,-1,-1,Urban,Shopping,14455951,-1,4,BuyGoods,2,BuyGoods,6,Skip,4,3,70K-75K,Skip,NHB,Skip
10,Skip,-1,-1,-1,Urban,SocialRecreation,14455951,-1,4,VisitFriends,2,BuyGoods,6,Skip,4,3,70K-75K,Skip,NHB,Skip
10,Skip,-1,-1,-1,Urban,ReturnHome,14455951,-1,4,Home,2,VisitFriends,6,Skip,4,3,70K-75K,Skip,HBSOCREC,Skip
9,Skip,-1,-1,-1,Urban,Shopping,14455951,-1,5,BuyGoods,2,Home,6,Skip,4,3,70K-75K,Skip,HBSHOP,Skip
9,Skip,-1,-1,-1,Urban,Shopping,14455951,-1,5,BuyGoods,2,BuyGoods,6,Skip,4,3,70K-75K,Skip,NHB,Skip
9,Skip,-1,-1,-1,Urban,SocialRecreation,14455951,-1,5,VisitFriends,2,BuyGoods,6,Skip,4,3,70K-75K,Skip,NHB,Skip
9,Skip,-1,-1,-1,Urban,ReturnHome,14455951,-1,5,Home,2,VisitFriends,6,Skip,4,3,70K-75K,Skip,HBSOCREC,Skip
3,Skip,-1,-1,-1,Urban,Shopping,14455951,-1,6,BuyGoods,2,Home,6,Skip,4,3,70K-75K,Skip,HBSHOP,Skip
3,Skip,-1,-1,-1,Urban,Family,14455951,-1,6,BuyService,2,BuyGoods,6,Skip,4,3,70K-75K,Skip,NHB,Skip
3,Skip,-1,-1,-1,Urban,SocialRecreation,14455951,-1,6,VisitFriends,2,BuyService,6,Skip,4,3,70K-75K,Skip,NHB,Skip
3,Skip,-1,-1,-1,Urban,ReturnHome,14455951,-1,6,Home,2,VisitFriends,6,Skip,4,3,70K-75K,Skip,HBSOCREC,Skip
42,Yes,45,0,0,Urban,Family,14461532,10,1,Shopping,0,Home,4,PickupTruck,9,2,25K-30K,Never,HBSHOP,Skip
42,Yes,45,0,0,Urban,ReturnHome,14461532,10,1,Home,0,Shopping,4,PickupTruck,9,2,25K-30K,Never,HBSHOP,Skip
42,Yes,45,0,0,Urban,WorkRelated,14461532,10,1,OtherWorkRelated,0,Home,4,PickupTruck,9,2,25K-30K,Never,HBO,Skip
42,Yes,45,0,0,Urban,WorkRelated,14461532,10,1,OtherWorkRelated,0,OtherWorkRelated,4,PickupTruck,9,2,25K-30K,Never,NHB,Skip
42,Yes,45,0,0,Urban,ReturnHome,14461532,10,1,Home,0,OtherWorkRelated,4,PickupTruck,9,2,25K-30K,Never,HBO,Skip
42,Yes,45,0,0,Urban,Family,14461532,10,1,Shopping,0,Home,4,PickupTruck,9,2,25K-30K,Never,HBSHOP,Skip
42,Yes,45,0,0,Urban,ReturnHome,14461532,10,1,Home,0,Shopping,4,PickupTruck,9,2,25K-30K,Never,HBSHOP,Skip
42,Yes,45,0,0,Urban,Family,14461532,10,1,Shopping,0,Home,4,PickupTruck,9,2,25K-30K,Never,HBSHOP,Skip
42,Yes,45,0,0,Urban,ReturnHome,14461532,10,1,Home,0,Shopping,4,PickupTruck,9,2,25K-30K,Never,HBSHOP,Skip
32,Yes,-1,0,5,Urban,SocialRecreation,14473254,0,1,GoToGym,2,Home,1,Skip,5,1,80K-100K,AlmostEveryday,HBSOCREC,Skip
32,Yes,-1,0,5,Urban,EatMeal,14473254,0,1,GetMeal,2,GoToGym,1,Skip,5,1,80K-100K,AlmostEveryday,NHB,Skip
32,Yes,-1,0,5,Urban,ReturnHome,14473254,0,1,Home,2,GetMeal,1,Skip,5,1,80K-100K,AlmostEveryday,HBSHOP,Skip
32,Yes,-1,0,5,Urban,SocialRecreation,14473254,0,1,SocialRecreational,2,Home,1,Skip,5,1,80K-100K,AlmostEveryday,HBSOCREC,Skip
32,Yes,-1,0,5,Urban,ReturnHome,14473254,0,1,Home,2,SocialRecreational,1,Skip,5,1,80K-100K,AlmostEveryday,HBSOCREC,Skip
60,Yes,45,0,0,Urban,Family,14474206,23,1,FamilyPersonalBusiness,2,Home,2,Car,3,2,45K-50K,SeveralWeek,HBO,Skip
60,Yes,45,0,0,Urban,Family,14474206,23,1,Shopping,2,FamilyPersonalBusiness,2,Car,3,2,45K-50K,SeveralWeek,NHB,Skip
60,Yes,45,0,0,Urban,ReturnHome,14474206,23,1,Home,2,Shopping,2,Car,3,2,45K-50K,SeveralWeek,HBSHOP,Skip
58,Yes,-1,0,3,Urban,Family,14474206,-1,2,FamilyPersonalBusiness,2,Home,2,Skip,3,2,45K-50K,AlmostEveryday,HBO,Skip
58,Yes,-1,0,3,Urban,SocialRecreation,14474206,-1,2,GoToGym,2,FamilyPersonalBusiness,2,Skip,3,2,45K-50K,AlmostEveryday,NHB,Skip
58,Yes,-1,0,3,Urban,ReturnHome,14474206,-1,2,Home,2,GoToGym,2,Skip,3,2,45K-50K,AlmostEveryday,HBSOCREC,Skip
72,Yes,-1,0,7,Urban,Shopping,14475502,-1,1,BuyGas,1,Home,3,Skip,7,0,40K-45K,Skip,HBSHOP,Skip
72,Yes,-1,0,7,Urban,Family,14475502,-1,1,Shopping,1,BuyGas,3,Skip,7,0,40K-45K,Skip,NHB,Skip
72,Yes,-1,0,7,Urban,SocialRecreation,14475502,-1,1,HangOut,1,Shopping,3,Skip,7,0,40K-45K,Skip,NHB,Skip
72,Yes,-1,0,7,Urban,Shopping,14475502,-1,1,BuyGoods,1,HangOut,3,Skip,7,0,40K-45K,Skip,NHB,Skip
72,Yes,-1,0,7,Urban,ReturnHome,14475502,-1,1,Home,1,BuyGoods,3,Skip,7,0,40K-45K,Skip,HBSHOP,Skip
72,Yes,-1,0,7,Urban,Family,14475502,-1,1,PetCare,1,Home,3,Skip,7,0,40K-45K,Skip,HBO,Skip
72,Yes,-1,0,7,Urban,ReturnHome,14475502,-1,1,Home,1,PetCare,3,Skip,7,0,40K-45K,Skip,HBO,Skip
74,Yes,-1,0,7,Urban,SocialRecreation,14475502,-1,2,GoToGym,1,Home,3,Skip,9,0,40K-45K,Skip,HBSOCREC,Skip
74,Yes,-1,0,7,Urban,ReturnHome,14475502,-1,2,Home,1,GoToGym,3,Skip,9,0,40K-45K,Skip,HBSOCREC,Skip
74,Yes,-1,0,7,Urban,Family,14475502,-1,2,Shopping,1,Home,3,Skip,9,0,40K-45K,Skip,HBSHOP,Skip
74,Yes,-1,0,7,Urban,ReturnHome,14475502,-1,2,Home,1,Shopping,3,Skip,9,0,40K-45K,Skip,HBSHOP,Skip
74,Yes,-1,0,7,Urban,Medical,14475502,-1,2,MedicalService,1,Home,3,Skip,9,0,40K-45K,Skip,HBO,Skip
74,Yes,-1,0,7,Urban,SocialRecreation,14475502,-1,2,SocialRecreational,1,MedicalService,3,Skip,9,0,40K-45K,Skip,NHB,Skip
74,Yes,-1,0,7,Urban,ReturnHome,14475502,-1,2,Home,1,SocialRecreational,3,Skip,9,0,40K-45K,Skip,HBSOCREC,Skip
74,Yes,-1,0,7,Urban,Family,14475502,-1,2,PetCare,1,Home,3,Skip,9,0,40K-45K,Skip,HBO,Skip
74,Yes,-1,0,7,Urban,ReturnHome,14475502,-1,2,Home,1,PetCare,3,Skip,9,0,40K-45K,Skip,HBO,Skip
46,No,-1,0,7,Urban,Shopping,14475502,-1,3,BuyGas,1,Home,3,Skip,5,0,40K-45K,Skip,HBSHOP,Skip
46,No,-1,0,7,Urban,Family,14475502,-1,3,Shopping,1,BuyGas,3,Skip,5,0,40K-45K,Skip,NHB,Skip
46,No,-1,0,7,Urban,SocialRecreation,14475502,-1,3,HangOut,1,Shopping,3,Skip,5,0,40K-45K,Skip,NHB,Skip
46,No,-1,0,7,Urban,Shopping,14475502,-1,3,BuyGoods,1,HangOut,3,Skip,5,0,40K-45K,Skip,NHB,Skip
46,No,-1,0,7,Urban,ReturnHome,14475502,-1,3,Home,1,BuyGoods,3,Skip,5,0,40K-45K,Skip,HBSHOP,Skip
32,Yes,30,0,2,Urban,ToWork,14479005,10,1,GoToWork,2,Home,4,SUV,2,2,morethan100K,AlmostEveryday,HBW,Skip
32,Yes,30,0,2,Urban,ReturnHome,14479005,10,1,Home,2,GoToWork,4,SUV,2,2,morethan100K,AlmostEveryday,HBW,Skip
39,Yes,30,0,2,Urban,ToWork,14479005,10,2,GoToWork,2,Home,4,SUV,4,2,morethan100K,AlmostEveryday,HBW,Skip
39,Yes,30,0,2,Urban,EatMeal,14479005,10,2,GetMeal,2,GoToWork,4,SUV,4,2,morethan100K,AlmostEveryday,NHB,Skip
39,Yes,30,0,2,Urban,ReturnWork,14479005,10,2,ReturnToWork,2,GetMeal,4,SUV,4,2,morethan100K,AlmostEveryday,NHB,Skip
39,Yes,30,0,2,Urban,ReturnHome,14479005,10,2,Home,2,ReturnToWork,4,SUV,4,2,morethan100K,AlmostEveryday,HBW,Skip
5,Skip,-1,-1,-1,Urban,SocialRecreation,14479005,-1,3,GoToGym,2,Home,4,Skip,1,2,morethan100K,Skip,HBSOCREC,Skip
2,Skip,-1,-1,-1,Urban,SocialRecreation,14479005,-1,4,GoToGym,2,Home,4,Skip,1,2,morethan100K,Skip,HBSOCREC,Skip
40,Yes,45,0,3,Urban,WorkRelated,14480074,6,1,OtherWorkRelated,2,Home,3,Car,7,2,75K-80K,AlmostEveryday,HBO,Skip
40,Yes,45,0,3,Urban,WorkRelated,14480074,6,1,OtherWorkRelated,2,OtherWorkRelated,3,Car,7,2,75K-80K,AlmostEveryday,NHB,Skip
40,Yes,45,0,3,Urban,EatMeal,14480074,6,1,GetMeal,2,OtherWorkRelated,3,Car,7,2,75K-80K,AlmostEveryday,NHB,Skip
40,Yes,45,0,3,Urban,Shopping,14480074,6,1,BuyGas,2,GetMeal,3,Car,7,2,75K-80K,AlmostEveryday,NHB,Skip
40,Yes,45,0,3,Urban,WorkRelated,14480074,6,1,OtherWorkRelated,2,BuyGas,3,Car,7,2,75K-80K,AlmostEveryday,NHB,Skip
40,Yes,45,0,3,Urban,ServePassenger,14480074,6,1,PickUpSomeone,2,OtherWorkRelated,3,Car,7,2,75K-80K,AlmostEveryday,NHB,Skip
40,Yes,45,0,3,Urban,ReturnHome,14480074,6,1,Home,2,PickUpSomeone,3,Car,7,2,75K-80K,AlmostEveryday,HBO,Skip
12,Skip,-1,-1,-1,Urban,School,14480074,-1,3,GoSchoolAsStudent,2,Home,3,Skip,2,2,75K-80K,Skip,HBO,Skip
12,Skip,-1,-1,-1,Urban,ReturnHome,14480074,-1,3,Home,2,GoSchoolAsStudent,3,Skip,2,2,75K-80K,Skip,HBO,Skip
76,Yes,-1,0,2,Urban,Family,14494473,-1,1,FamilyPersonalBusiness,2,Home,2,Skip,5,2,55K-60K,Skip,HBO,Skip
76,Yes,-1,0,2,Urban,Shopping,14494473,-1,1,BuyGoods,2,FamilyPersonalBusiness,2,Skip,5,2,55K-60K,Skip,NHB,Skip
76,Yes,-1,0,2,Urban,Family,14494473,-1,1,FamilyPersonalBusiness,2,BuyGoods,2,Skip,5,2,55K-60K,Skip,NHB,Skip
76,Yes,-1,0,2,Urban,Shopping,14494473,-1,1,BuyGoods,2,FamilyPersonalBusiness,2,Skip,5,2,55K-60K,Skip,NHB,Skip
76,Yes,-1,0,2,Urban,ReturnHome,14494473,-1,1,Home,2,BuyGoods,2,Skip,5,2,55K-60K,Skip,HBSHOP,Skip
61,Yes,25,0,0,Urban,ToWork,14494473,8,2,GoToWork,2,Home,2,Car,5,2,55K-60K,AlmostEveryday,HBW,Skip
61,Yes,25,0,0,Urban,Family,14494473,8,2,PTA,2,GoToWork,2,Car,5,2,55K-60K,AlmostEveryday,NHB,Skip
61,Yes,25,0,0,Urban,SocialRecreation,14494473,8,2,VisitFriends,2,PTA,2,Car,5,2,55K-60K,AlmostEveryday,NHB,Skip
61,Yes,25,0,0,Urban,ReturnWork,14494473,8,2,ReturnToWork,2,VisitFriends,2,Car,5,2,55K-60K,AlmostEveryday,NHB,Skip
61,Yes,25,0,0,Urban,ReturnHome,14494473,8,2,Home,2,ReturnToWork,2,Car,5,2,55K-60K,AlmostEveryday,HBW,Skip
82,Yes,-1,7,7,Urban,Family,14496383,-1,1,Shopping,0,Home,2,Skip,8,0,10K-15K,Skip,HBSHOP,Skip
82,Yes,-1,7,7,Urban,ReturnHome,14496383,-1,1,Home,0,Shopping,2,Skip,8,0,10K-15K,Skip,HBSHOP,Skip
82,Yes,-1,7,7,Urban,ServePassenger,14496383,-1,1,DropSomeoneOff,0,Home,2,Skip,8,0,10K-15K,Skip,HBO,Skip
82,Yes,-1,7,7,Urban,ReturnHome,14496383,-1,1,Home,0,DropSomeoneOff,2,Skip,8,0,10K-15K,Skip,HBO,Skip
82,Yes,-1,7,7,Urban,ServePassenger,14496383,-1,1,PickUpSomeone,0,Home,2,Skip,8,0,10K-15K,Skip,HBO,Skip
82,Yes,-1,7,7,Urban,ReturnHome,14496383,-1,1,Home,0,PickUpSomeone,2,Skip,8,0,10K-15K,Skip,HBO,Skip
82,Yes,-1,7,7,Urban,EatMeal,14496383,-1,1,GetMeal,0,Home,2,Skip,8,0,10K-15K,Skip,HBSHOP,Skip
82,Yes,-1,7,7,Urban,ReturnHome,14496383,-1,1,Home,0,GetMeal,2,Skip,8,0,10K-15K,Skip,HBSHOP,Skip
80,Yes,-1,7,7,Urban,Family,14496383,-1,2,GroomingHaircutNails,0,Home,2,Skip,4,0,10K-15K,Skip,HBO,Skip
80,Yes,-1,7,7,Urban,ReturnHome,14496383,-1,2,Home,0,GroomingHaircutNails,2,Skip,4,0,10K-15K,Skip,HBO,Skip
80,Yes,-1,7,7,Urban,EatMeal,14496383,-1,2,GetMeal,0,Home,2,Skip,4,0,10K-15K,Skip,HBSHOP,Skip
80,Yes,-1,7,7,Urban,ReturnHome,14496383,-1,2,Home,0,GetMeal,2,Skip,4,0,10K-15K,Skip,HBSHOP,Skip
38,Yes,25,0,0,Urban,ToWork,14499713,7,2,GoToWork,2,Home,2,Car,2,2,80K-100K,AlmostEveryday,HBW,FewYear
38,Yes,25,0,0,Urban,ReturnHome,14499713,7,2,Home,2,GoToWork,2,Car,2,2,80K-100K,AlmostEveryday,HBW,FewYear
55,Yes,-1,0,7,Urban,Medical,14500392,-1,1,MedicalService,0,Home,2,Skip,8,1,10K-15K,Skip,HBO,Skip
55,Yes,-1,0,7,Urban,ReturnHome,14500392,-1,1,Home,0,MedicalService,2,Skip,8,1,10K-15K,Skip,HBO,Skip
55,Yes,-1,0,7,Urban,Family,14500392,-1,1,BuyService,0,Home,2,Skip,8,1,10K-15K,Skip,HBSHOP,Skip
55,Yes,-1,0,7,Urban,ReturnHome,14500392,-1,1,Home,0,BuyService,2,Skip,8,1,10K-15K,Skip,HBSHOP,Skip
55,Yes,-1,0,7,Urban,Shopping,14500392,-1,1,BuyGoods,0,Home,2,Skip,8,1,10K-15K,Skip,HBSHOP,Skip
55,Yes,-1,0,7,Urban,ReturnHome,14500392,-1,1,Home,0,BuyGoods,2,Skip,8,1,10K-15K,Skip,HBSHOP,Skip
55,Yes,-1,0,7,Urban,Shopping,14500392,-1,1,BuyGoods,0,Home,2,Skip,8,1,10K-15K,Skip,HBSHOP,Skip
55,Yes,-1,0,7,Urban,ReturnHome,14500392,-1,1,Home,0,BuyGoods,2,Skip,8,1,10K-15K,Skip,HBSHOP,Skip
41,Yes,50,0,3,Urban,ToWork,14509854,21,1,GoToWork,2,Home,2,Car,5,2,80K-100K,AlmostEveryday,HBW,Skip
41,Yes,50,0,3,Urban,ReturnHome,14509854,21,1,Home,2,GoToWork,2,Car,5,2,80K-100K,AlmostEveryday,HBW,Skip
41,Yes,50,0,3,Urban,EatMeal,14509854,21,1,GetMeal,2,Home,2,Car,5,2,80K-100K,AlmostEveryday,HBSHOP,Skip
41,Yes,50,0,3,Urban,Shopping,14509854,21,1,BuyGoods,2,GetMeal,2,Car,5,2,80K-100K,AlmostEveryday,NHB,Skip
41,Yes,50,0,3,Urban,ReturnHome,14509854,21,1,Home,2,BuyGoods,2,Car,5,2,80K-100K,AlmostEveryday,HBSHOP,Skip
44,Yes,-1,0,3,Urban,Shopping,14509854,0,2,BuyGoods,2,Home,2,Skip,8,2,80K-100K,OnceWeek,HBSHOP,Skip
44,Yes,-1,0,3,Urban,Shopping,14509854,0,2,BuyGoods,2,BuyGoods,2,Skip,8,2,80K-100K,OnceWeek,NHB,Skip
44,Yes,-1,0,3,Urban,Medical,14509854,0,2,MedicalService,2,BuyGoods,2,Skip,8,2,80K-100K,OnceWeek,NHB,Skip
44,Yes,-1,0,3,Urban,Family,14509854,0,2,BuyService,2,MedicalService,2,Skip,8,2,80K-100K,OnceWeek,NHB,Skip
44,Yes,-1,0,3,Urban,ReturnHome,14509854,0,2,Home,2,BuyService,2,Skip,8,2,80K-100K,OnceWeek,HBSHOP,Skip
44,Yes,-1,0,3,Urban,EatMeal,14509854,0,2,GetMeal,2,Home,2,Skip,8,2,80K-100K,OnceWeek,HBSHOP,Skip
44,Yes,-1,0,3,Urban,Shopping,14509854,0,2,BuyGoods,2,GetMeal,2,Skip,8,2,80K-100K,OnceWeek,NHB,Skip
44,Yes,-1,0,3,Urban,ReturnHome,14509854,0,2,Home,2,BuyGoods,2,Skip,8,2,80K-100K,OnceWeek,HBSHOP,Skip
52,Yes,25,0,0,Urban,SocialRecreation,14528127,8,1,GoToGym,2,Home,2,Car,6,2,morethan100K,AlmostEveryday,HBSOCREC,Skip
52,Yes,25,0,0,Urban,ReturnHome,14528127,8,1,Home,2,GoToGym,2,Car,6,2,morethan100K,AlmostEveryday,HBSOCREC,Skip
52,Yes,25,0,0,Urban,ToWork,14528127,8,1,GoToWork,2,Home,2,Car,6,2,morethan100K,AlmostEveryday,HBW,Skip
52,Yes,25,0,0,Urban,EatMeal,14528127,8,1,GetMeal,2,GoToWork,2,Car,6,2,morethan100K,AlmostEveryday,NHB,Skip
52,Yes,25,0,0,Urban,ReturnWork,14528127,8,1,ReturnToWork,2,GetMeal,2,Car,6,2,morethan100K,AlmostEveryday,NHB,Skip
52,Yes,25,0,0,Urban,ReturnHome,14528127,8,1,Home,2,ReturnToWork,2,Car,6,2,morethan100K,AlmostEveryday,HBW,Skip
53,Yes,20,0,5,Urban,Other,14528127,4,2,Other,2,Home,2,Car,4,2,morethan100K,SeveralWeek,HBO,Skip
53,Yes,20,0,5,Urban,ToWork,14528127,4,2,GoToWork,2,Other,2,Car,4,2,morethan100K,SeveralWeek,NHB,Skip
53,Yes,20,0,5,Urban,Other,14528127,4,2,Other,2,GoToWork,2,Car,4,2,morethan100K,SeveralWeek,NHB,Skip
53,Yes,20,0,5,Urban,ReturnHome,14528127,4,2,Home,2,Other,2,Car,4,2,morethan100K,SeveralWeek,HBO,Skip
52,Yes,25,0,3,Rural,ToWork,14528538,0,1,GoToWork,2,Home,2,PickupTruck,7,2,45K-50K,OnceWeek,HBW,Skip
52,Yes,25,0,3,Rural,Shopping,14528538,0,1,BuyGoods,2,GoToWork,2,PickupTruck,7,2,45K-50K,OnceWeek,NHB,Skip
