URBRUR,WKFMHMXX,GCDWORK,TRIPPURP,NBIKETRP,PERSONID,HHSIZE,CNTTDTR,R_AGE,HHFAMINC,DRIVER,WHYFROM,TIMETOWK,WHYTRP1S,HHFAMINC2,WHYTO,WEBUSE,WEBUSE,NWALKTRP,WRKCOUNT,HOUSEID,WRKTRANS
Rural,Skip,-9.0,HBSHOP,3,3,5,3,5,75K-100K,Skip,BuyGoods,-1,Home,High,Home,1,Daily,7,2,30021764,Skip
Rural,Skip,-9.0,HBSHOP,3,4,5,3,5,75K-100K,Skip,Home,-1,Shopping,High,BuyGoods,1,Daily,7,2,30021764,Skip
Rural,Skip,-9.0,NHB,3,4,5,3,5,75K-100K,Skip,BuyGoods,-1,Shopping,High,BuyGoods,1,Daily,7,2,30021764,Skip
Rural,Skip,-9.0,HBSHOP,3,4,5,3,5,75K-100K,Skip,BuyGoods,-1,Home,High,Home,1,Daily,7,2,30021764,Skip
Urban,Skip,-9.0,HBO,0,1,3,6,73,25K-35K,Yes,Home,-1,Other,Low,Other,1,Daily,0,1,30022474,Skip
Urban,Skip,-9.0,HBO,0,1,3,6,73,25K-35K,Yes,Other,-1,Home,Low,Home,1,Daily,0,1,30022474,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,3,6,73,25K-35K,Yes,Home,-1,SocialRecreation,Low,GoToGym,1,Daily,0,1,30022474,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,3,6,73,25K-35K,Yes,GoToGym,-1,Home,Low,Home,1,Daily,0,1,30022474,Skip
Urban,Skip,-9.0,HBO,0,1,3,6,73,25K-35K,Yes,Home,-1,Medical,Low,MedicalService,1,Daily,0,1,30022474,Skip
Urban,Skip,-9.0,HBO,0,1,3,6,73,25K-35K,Yes,MedicalService,-1,Home,Low,Home,1,Daily,0,1,30022474,Skip
Urban,Skip,-9.0,HBSOCREC,0,2,3,4,69,25K-35K,Yes,Home,-1,SocialRecreation,Low,GoToGym,1,Daily,0,1,30022474,Skip
Urban,Skip,-9.0,HBSOCREC,0,2,3,4,69,25K-35K,Yes,GoToGym,-1,Home,Low,Home,1,Daily,0,1,30022474,Skip
Urban,Skip,-9.0,HBO,0,2,3,4,69,25K-35K,Yes,Home,-1,Medical,Low,MedicalService,1,Daily,0,1,30022474,Skip
Urban,Skip,-9.0,HBO,0,2,3,4,69,25K-35K,Yes,MedicalService,-1,Home,Low,Home,1,Daily,0,1,30022474,Skip
Urban,Skip,7.38,HBO,0,3,3,2,48,25K-35K,No,Home,75,Medical,Low,MedicalService,1,Daily,0,1,30022474,CommuterBus
Urban,Skip,7.38,HBO,0,3,3,2,48,25K-35K,No,MedicalService,75,Home,Low,Home,1,Daily,0,1,30022474,CommuterBus
Urban,Skip,-9.0,HBSHOP,0,1,2,6,70,10K-15K,Yes,Home,-1,Shopping,ExtremelyLow,BuyGoods,5,Never,10,0,30024242,Skip
Urban,Skip,-9.0,NHB,0,1,2,6,70,10K-15K,Yes,BuyGoods,-1,Shopping,ExtremelyLow,Errands,5,Never,10,0,30024242,Skip
Urban,Skip,-9.0,NHB,0,1,2,6,70,10K-15K,Yes,Errands,-1,Shopping,ExtremelyLow,BuyService,5,Never,10,0,30024242,Skip
Urban,Skip,-9.0,NHB,0,1,2,6,70,10K-15K,Yes,BuyService,-1,Shopping,ExtremelyLow,Errands,5,Never,10,0,30024242,Skip
Urban,Skip,-9.0,NHB,0,1,2,6,70,10K-15K,Yes,Errands,-1,Shopping,ExtremelyLow,BuyGoods,5,Never,10,0,30024242,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,6,70,10K-15K,Yes,BuyGoods,-1,Home,ExtremelyLow,Home,5,Never,10,0,30024242,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,8,56,10K-15K,Yes,Home,-1,Shopping,ExtremelyLow,BuyGoods,5,Never,10,0,30024242,Skip
Urban,Skip,-9.0,NHB,0,2,2,8,56,10K-15K,Yes,BuyGoods,-1,Shopping,ExtremelyLow,Errands,5,Never,10,0,30024242,Skip
Urban,Skip,-9.0,NHB,0,2,2,8,56,10K-15K,Yes,Errands,-1,Shopping,ExtremelyLow,BuyService,5,Never,10,0,30024242,Skip
Urban,Skip,-9.0,NHB,0,2,2,8,56,10K-15K,Yes,BuyService,-1,Shopping,ExtremelyLow,Errands,5,Never,10,0,30024242,Skip
Urban,Skip,-9.0,NHB,0,2,2,8,56,10K-15K,Yes,Errands,-1,Shopping,ExtremelyLow,BuyGoods,5,Never,10,0,30024242,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,8,56,10K-15K,Yes,BuyGoods,-1,Home,ExtremelyLow,Home,5,Never,10,0,30024242,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,8,56,10K-15K,Yes,Home,-1,Shopping,ExtremelyLow,BuyGoods,5,Never,10,0,30024242,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,8,56,10K-15K,Yes,BuyGoods,-1,Home,ExtremelyLow,Home,5,Never,10,0,30024242,Skip
Urban,Skip,18.46,HBW,0,1,2,1,59,100K-125K,Yes,Home,35,WorkRelated,High,Work,1,Daily,7,1,30026380,SUV
Urban,Skip,-9.0,HBW,0,1,1,4,31,100K-125K,Yes,Home,-1,WorkRelated,High,WorkRelated,1,Daily,7,1,30026753,NotAscertained
Urban,Skip,-9.0,NHB,0,1,1,4,31,100K-125K,Yes,WorkRelated,-1,Meals,High,BuyMeals,1,Daily,7,1,30026753,NotAscertained
Urban,Skip,-9.0,NHB,0,1,1,4,31,100K-125K,Yes,BuyMeals,-1,Shopping,High,BuyGoods,1,Daily,7,1,30026753,NotAscertained
Urban,Skip,-9.0,HBSHOP,0,1,1,4,31,100K-125K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,7,1,30026753,NotAscertained
Urban,Skip,12.56,HBW,0,1,4,3,38,25K-35K,Yes,Home,50,WorkRelated,Low,Work,1,Daily,5,2,30027254,Car
Urban,Skip,12.56,NHB,0,1,4,3,38,25K-35K,Yes,Work,50,Meals,Low,BuyMeals,1,Daily,5,2,30027254,Car
Urban,Skip,12.56,HBSHOP,0,1,4,3,38,25K-35K,Yes,BuyMeals,50,Home,Low,Home,1,Daily,5,2,30027254,Car
Urban,Skip,0.86,HBO,0,2,4,8,39,25K-35K,Yes,Home,10,TransportSomeone,Low,PickUpOrDropSomeone,1,Daily,5,2,30027254,Van
Urban,Skip,0.86,NHB,0,2,4,8,39,25K-35K,Yes,PickUpOrDropSomeone,10,TransportSomeone,Low,PickUpOrDropSomeone,1,Daily,5,2,30027254,Van
Urban,Skip,0.86,NHB,0,2,4,8,39,25K-35K,Yes,PickUpOrDropSomeone,10,Other,Low,ChangeTransport,1,Daily,5,2,30027254,Van
Urban,Skip,0.86,HBO,0,2,4,8,39,25K-35K,Yes,ChangeTransport,10,Home,Low,Home,1,Daily,5,2,30027254,Van
Urban,Skip,0.86,HBSOCREC,0,2,4,8,39,25K-35K,Yes,Home,10,SocialRecreation,Low,GoToGym,1,Daily,5,2,30027254,Van
Urban,Skip,0.86,HBSOCREC,0,2,4,8,39,25K-35K,Yes,GoToGym,10,Home,Low,Home,1,Daily,5,2,30027254,Van
Urban,Skip,0.86,HBW,0,2,4,8,39,25K-35K,Yes,Home,10,WorkRelated,Low,Work,1,Daily,5,2,30027254,Van
Urban,Skip,0.86,HBW,0,2,4,8,39,25K-35K,Yes,Work,10,Home,Low,Home,1,Daily,5,2,30027254,Van
Urban,Skip,-9.0,HBO,2,3,4,4,6,25K-35K,Skip,Home,-1,TransportSomeone,Low,PickUpOrDropSomeone,1,Daily,3,2,30027254,Skip
Urban,Skip,-9.0,NHB,2,3,4,4,6,25K-35K,Skip,PickUpOrDropSomeone,-1,SchoolOrReligious,Low,GoSchoolAsStudent,1,Daily,3,2,30027254,Skip
Urban,Skip,-9.0,NHB,2,3,4,4,6,25K-35K,Skip,GoSchoolAsStudent,-1,SchoolOrReligious,Low,ChildCare,1,Daily,3,2,30027254,Skip
Urban,Skip,-9.0,HBO,2,3,4,4,6,25K-35K,Skip,ChildCare,-1,Home,Low,Home,1,Daily,3,2,30027254,Skip
Rural,Skip,-9.0,HBW,0,1,2,4,71,75K-100K,Yes,Home,-1,WorkRelated,High,Work,1,Daily,0,1,30027416,NotAscertained
Rural,Skip,-9.0,NHB,0,1,2,4,71,75K-100K,Yes,Work,-1,Shopping,High,BuyGoods,1,Daily,0,1,30027416,NotAscertained
Rural,Skip,-9.0,NHB,0,1,2,4,71,75K-100K,Yes,BuyGoods,-1,WorkRelated,High,Work,1,Daily,0,1,30027416,NotAscertained
Rural,Skip,-9.0,HBW,0,1,2,4,71,75K-100K,Yes,Work,-1,Home,High,Home,1,Daily,0,1,30027416,NotAscertained
Rural,Skip,-9.0,HBO,3,2,2,2,69,75K-100K,Yes,Home,-1,Other,High,Volunteer,1,Daily,0,1,30027416,Skip
Rural,Skip,-9.0,HBO,3,2,2,2,69,75K-100K,Yes,Volunteer,-1,Home,High,Home,1,Daily,0,1,30027416,Skip
Urban,Skip,-9.0,HBO,0,1,3,2,34,15K-25K,Yes,Home,-1,TransportSomeone,VeryLow,PickUpOrDropSomeone,1,Daily,7,2,30028661,NotAscertained
Urban,Skip,-9.0,HBO,0,1,3,2,34,15K-25K,Yes,PickUpOrDropSomeone,-1,Home,VeryLow,Home,1,Daily,7,2,30028661,NotAscertained
Urban,Skip,4.99,HBW,0,2,3,2,36,15K-25K,Yes,Home,30,WorkRelated,VeryLow,Work,1,Daily,10,2,30028661,Car
Urban,Skip,4.99,HBW,0,2,3,2,36,15K-25K,Yes,Work,30,Home,VeryLow,Home,1,Daily,10,2,30028661,Car
Urban,Skip,-9.0,HBO,2,3,3,2,11,15K-25K,Skip,Home,-1,SchoolOrReligious,VeryLow,GoSchoolAsStudent,1,Daily,7,2,30028661,Skip
Urban,Skip,-9.0,HBO,2,3,3,2,11,15K-25K,Skip,GoSchoolAsStudent,-1,Home,VeryLow,Home,1,Daily,7,2,30028661,Skip
Urban,Skip,-9.0,HBSHOP,0,1,1,5,73,50K-75K,Yes,Home,-1,Meals,Moderate,BuyMeals,3,FewAMonth,2,0,30029010,Skip
Urban,Skip,-9.0,HBSHOP,0,1,1,5,73,50K-75K,Yes,BuyMeals,-1,Home,Moderate,Home,3,FewAMonth,2,0,30029010,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,1,5,73,50K-75K,Yes,Home,-1,SocialRecreation,Moderate,SocialRecreational,3,FewAMonth,2,0,30029010,Skip
Urban,Skip,-9.0,NHB,0,1,1,5,73,50K-75K,Yes,SocialRecreational,-1,Meals,Moderate,BuyMeals,3,FewAMonth,2,0,30029010,Skip
Urban,Skip,-9.0,HBSHOP,0,1,1,5,73,50K-75K,Yes,BuyMeals,-1,Home,Moderate,Home,3,FewAMonth,2,0,30029010,Skip
Urban,Skip,12.25,HBW,0,1,1,2,58,25K-35K,Yes,Home,15,WorkRelated,Low,Work,1,Daily,0,1,30029762,SUV
Urban,Skip,12.25,HBW,0,1,1,2,58,25K-35K,Yes,Work,15,Home,Low,Home,1,Daily,0,1,30029762,SUV
Urban,Skip,22.67,HBW,0,1,4,2,27,morethan200K,Yes,Home,50,WorkRelated,High,Work,1,Daily,10,2,30030912,SUV
Urban,Skip,22.67,HBW,0,1,4,2,27,morethan200K,Yes,Work,50,Home,High,Home,1,Daily,10,2,30030912,SUV
Urban,Skip,22.67,HBO,0,2,4,4,27,morethan200K,Yes,Home,60,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,5,2,30030912,Car
Urban,Skip,22.67,NHB,0,2,4,4,27,morethan200K,Yes,PickUpOrDropSomeone,60,WorkRelated,High,Work,1,Daily,5,2,30030912,Car
Urban,Skip,22.67,NHB,0,2,4,4,27,morethan200K,Yes,Work,60,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,5,2,30030912,Car
Urban,Skip,22.67,HBO,0,2,4,4,27,morethan200K,Yes,PickUpOrDropSomeone,60,Home,High,Home,1,Daily,5,2,30030912,Car
Urban,Skip,-9.0,HBO,0,3,4,3,6,morethan200K,Skip,Home,-1,SchoolOrReligious,High,GoSchoolAsStudent,1,Daily,7,2,30030912,Skip
Urban,Skip,-9.0,HBO,0,3,4,3,6,morethan200K,Skip,GoSchoolAsStudent,-1,Home,High,Home,1,Daily,7,2,30030912,Skip
Urban,Skip,-9.0,HBO,0,3,4,3,6,morethan200K,Skip,Home,-1,Home,High,Home,1,Daily,7,2,30030912,Skip
Urban,Skip,16.15,HBW,0,1,6,2,50,150K-200K,Yes,Home,35,WorkRelated,High,Work,1,Daily,5,4,30032429,Car
Urban,Skip,16.15,HBW,0,1,6,2,50,150K-200K,Yes,Work,35,Home,High,Home,1,Daily,5,4,30032429,Car
Urban,Skip,-9.0,HBSOCREC,0,2,6,2,49,150K-200K,Yes,Home,-1,SocialRecreation,High,GoToGym,1,Daily,10,4,30032429,NotAscertained
Urban,Skip,-9.0,HBSOCREC,0,2,6,2,49,150K-200K,Yes,GoToGym,-1,Home,High,WFH,1,Daily,10,4,30032429,NotAscertained
Urban,Skip,16.15,HBW,0,3,6,4,20,150K-200K,Yes,Home,35,WorkRelated,High,Work,1,Daily,2,4,30032429,Car
Urban,Skip,16.15,NHB,0,3,6,4,20,150K-200K,Yes,Work,35,SchoolOrReligious,High,GoSchoolAsStudent,1,Daily,2,4,30032429,Car
Urban,Skip,16.15,NHB,0,3,6,4,20,150K-200K,Yes,GoSchoolAsStudent,35,Meals,High,BuyMeals,1,Daily,2,4,30032429,Car
Urban,Skip,16.15,HBSHOP,0,3,6,4,20,150K-200K,Yes,BuyMeals,35,Home,High,Home,1,Daily,2,4,30032429,Car
Urban,Skip,16.15,HBO,0,4,6,5,20,150K-200K,Yes,Home,35,SchoolOrReligious,High,GoSchoolAsStudent,1,Daily,2,4,30032429,Car
Urban,Skip,16.15,NHB,0,4,6,5,20,150K-200K,Yes,GoSchoolAsStudent,35,WorkRelated,High,Work,1,Daily,2,4,30032429,Car
Urban,Skip,16.15,HBW,0,4,6,5,20,150K-200K,Yes,Work,35,Home,High,Home,1,Daily,2,4,30032429,Car
Urban,Skip,16.15,HBSHOP,0,4,6,5,20,150K-200K,Yes,Home,35,Meals,High,BuyMeals,1,Daily,2,4,30032429,Car
Urban,Skip,16.15,HBSHOP,0,4,6,5,20,150K-200K,Yes,BuyMeals,35,Home,High,Home,1,Daily,2,4,30032429,Car
Urban,Skip,-9.0,HBO,0,5,6,4,17,150K-200K,Yes,Home,-1,SchoolOrReligious,High,GoSchoolAsStudent,1,Daily,5,4,30032429,Skip
Urban,Skip,-9.0,HBO,0,5,6,4,17,150K-200K,Yes,GoSchoolAsStudent,-1,Home,High,Home,1,Daily,5,4,30032429,Skip
Urban,Skip,-9.0,HBSOCREC,0,5,6,4,17,150K-200K,Yes,Home,-1,SocialRecreation,High,GoToGym,1,Daily,5,4,30032429,Skip
Urban,Skip,-9.0,HBSOCREC,0,5,6,4,17,150K-200K,Yes,GoToGym,-1,Home,High,Home,1,Daily,5,4,30032429,Skip
Urban,Skip,-9.0,HBO,0,6,6,2,15,150K-200K,Yes,Home,-1,SchoolOrReligious,High,GoSchoolAsStudent,1,Daily,6,4,30032429,Skip
Urban,Skip,-9.0,HBO,0,6,6,2,15,150K-200K,Yes,GoSchoolAsStudent,-1,Home,High,Home,1,Daily,6,4,30032429,Skip
Urban,Skip,-9.0,HBO,0,1,2,9,71,Refused,Yes,Home,-1,Home,Refused,Home,1,Daily,14,0,30032661,Skip
Urban,Skip,-9.0,HBO,0,1,2,9,71,Refused,Yes,Home,-1,Shopping,Refused,Errands,1,Daily,14,0,30032661,Skip
Urban,Skip,-9.0,NHB,0,1,2,9,71,Refused,Yes,Errands,-1,Shopping,Refused,BuyService,1,Daily,14,0,30032661,Skip
Urban,Skip,-9.0,NHB,0,1,2,9,71,Refused,Yes,BuyService,-1,Shopping,Refused,BuyGoods,1,Daily,14,0,30032661,Skip
Urban,Skip,-9.0,NHB,0,1,2,9,71,Refused,Yes,BuyGoods,-1,Shopping,Refused,BuyGoods,1,Daily,14,0,30032661,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,9,71,Refused,Yes,BuyGoods,-1,Home,Refused,Home,1,Daily,14,0,30032661,Skip
Urban,Skip,-9.0,HBO,0,1,2,9,71,Refused,Yes,Home,-1,Other,Refused,Other,1,Daily,14,0,30032661,Skip
Urban,Skip,-9.0,HBO,0,1,2,9,71,Refused,Yes,Other,-1,Home,Refused,Home,1,Daily,14,0,30032661,Skip
Urban,Skip,-9.0,HBO,0,1,2,9,71,Refused,Yes,Home,-1,Home,Refused,Home,1,Daily,14,0,30032661,Skip
Urban,Skip,-9.0,HBO,0,2,2,2,82,Refused,Yes,Home,-1,Home,Refused,Home,1,Daily,14,0,30032661,Skip
Urban,Skip,-9.0,HBO,0,2,2,2,82,Refused,Yes,Home,-1,Home,Refused,Home,1,Daily,14,0,30032661,Skip
Urban,Skip,3.71,HBSOCREC,0,1,2,4,51,75K-100K,Yes,Home,10,SocialRecreation,High,SocialRecreational,1,Daily,14,1,30033030,SUV
Urban,Skip,3.71,NHB,0,1,2,4,51,75K-100K,Yes,SocialRecreational,10,Shopping,High,BuyGoods,1,Daily,14,1,30033030,SUV
Urban,Skip,3.71,NHB,0,1,2,4,51,75K-100K,Yes,BuyGoods,10,Meals,High,BuyMeals,1,Daily,14,1,30033030,SUV
Urban,Skip,3.71,HBSHOP,0,1,2,4,51,75K-100K,Yes,BuyMeals,10,Home,High,Home,1,Daily,14,1,30033030,SUV
Urban,Skip,-9.0,HBSOCREC,0,2,2,4,16,75K-100K,No,Home,-1,SocialRecreation,High,SocialRecreational,1,Daily,18,1,30033030,Skip
Urban,Skip,-9.0,NHB,0,2,2,4,16,75K-100K,No,SocialRecreational,-1,Shopping,High,BuyGoods,1,Daily,18,1,30033030,Skip
Urban,Skip,-9.0,NHB,0,2,2,4,16,75K-100K,No,BuyGoods,-1,Meals,High,BuyMeals,1,Daily,18,1,30033030,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,4,16,75K-100K,No,BuyMeals,-1,Home,High,Home,1,Daily,18,1,30033030,Skip
Urban,Skip,-9.0,HBO,0,1,2,3,68,Refused,Yes,Home,-1,Medical,Refused,MedicalService,1,Daily,14,0,30033110,Skip
Urban,Skip,-9.0,NHB,0,1,2,3,68,Refused,Yes,MedicalService,-1,Meals,Refused,BuyMeals,1,Daily,14,0,30033110,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,3,68,Refused,Yes,BuyMeals,-1,Home,Refused,Home,1,Daily,14,0,30033110,Skip
Urban,Skip,-9.0,HBO,0,2,2,3,80,Refused,Yes,Home,-1,Medical,Refused,MedicalService,1,Daily,5,0,30033110,Skip
Urban,Skip,-9.0,NHB,0,2,2,3,80,Refused,Yes,MedicalService,-1,Meals,Refused,BuyMeals,1,Daily,5,0,30033110,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,3,80,Refused,Yes,BuyMeals,-1,Home,Refused,Home,1,Daily,5,0,30033110,Skip
Rural,Skip,-9.0,HBO,0,1,2,5,30,10K-15K,Yes,Home,-1,TransportSomeone,ExtremelyLow,PickUpOrDropSomeone,1,Daily,7,0,30033474,Skip
Rural,Skip,-9.0,NHB,0,1,2,5,30,10K-15K,Yes,PickUpOrDropSomeone,-1,SchoolOrReligious,ExtremelyLow,GoSchoolAsStudent,1,Daily,7,0,30033474,Skip
Rural,Skip,-9.0,NHB,0,1,2,5,30,10K-15K,Yes,GoSchoolAsStudent,-1,TransportSomeone,ExtremelyLow,PickUpOrDropSomeone,1,Daily,7,0,30033474,Skip
Rural,Skip,-9.0,NHB,0,1,2,5,30,10K-15K,Yes,PickUpOrDropSomeone,-1,Shopping,ExtremelyLow,BuyGoods,1,Daily,7,0,30033474,Skip
Rural,Skip,-9.0,HBSHOP,0,1,2,5,30,10K-15K,Yes,BuyGoods,-1,Home,ExtremelyLow,Home,1,Daily,7,0,30033474,Skip
Urban,Skip,8.47,HBSHOP,0,1,2,7,60,50K-75K,Yes,Home,30,Shopping,Moderate,BuyGoods,1,Daily,5,2,30033939,Car
Urban,Skip,8.47,HBSHOP,0,1,2,7,60,50K-75K,Yes,BuyGoods,30,Home,Moderate,Home,1,Daily,5,2,30033939,Car
Urban,Skip,8.47,HBO,0,1,2,7,60,50K-75K,Yes,Home,30,Shopping,Moderate,Errands,1,Daily,5,2,30033939,Car
Urban,Skip,8.47,NHB,0,1,2,7,60,50K-75K,Yes,Errands,30,Meals,Moderate,BuyMeals,1,Daily,5,2,30033939,Car
Urban,Skip,8.47,HBSHOP,0,1,2,7,60,50K-75K,Yes,BuyMeals,30,Home,Moderate,Home,1,Daily,5,2,30033939,Car
Urban,Skip,8.47,HBSHOP,0,1,2,7,60,50K-75K,Yes,Home,30,Meals,Moderate,BuyMeals,1,Daily,5,2,30033939,Car
Urban,Skip,8.47,NHB,0,1,2,7,60,50K-75K,Yes,BuyMeals,30,WorkRelated,Moderate,Work,1,Daily,5,2,30033939,Car
Urban,Skip,8.86,HBW,0,2,2,8,28,50K-75K,Yes,Home,25,WorkRelated,Moderate,Work,1,Daily,3,2,30033939,Car
Urban,Skip,8.86,NHB,0,2,2,8,28,50K-75K,Yes,Work,25,Meals,Moderate,BuyMeals,1,Daily,3,2,30033939,Car
Urban,Skip,8.86,NHB,0,2,2,8,28,50K-75K,Yes,BuyMeals,25,WorkRelated,Moderate,Work,1,Daily,3,2,30033939,Car
Urban,Skip,8.86,NHB,0,2,2,8,28,50K-75K,Yes,Work,25,Shopping,Moderate,BuyGoods,1,Daily,3,2,30033939,Car
Urban,Skip,8.86,NHB,0,2,2,8,28,50K-75K,Yes,BuyGoods,25,Shopping,Moderate,BuyService,1,Daily,3,2,30033939,Car
Urban,Skip,8.86,NHB,0,2,2,8,28,50K-75K,Yes,BuyService,25,Meals,Moderate,BuyMeals,1,Daily,3,2,30033939,Car
Urban,Skip,8.86,NHB,0,2,2,8,28,50K-75K,Yes,BuyMeals,25,SocialRecreation,Moderate,VisitFriends,1,Daily,3,2,30033939,Car
Urban,Skip,8.86,HBSOCREC,0,2,2,8,28,50K-75K,Yes,VisitFriends,25,Home,Moderate,Home,1,Daily,3,2,30033939,Car
Urban,Skip,9.28,HBW,0,1,4,2,23,75K-100K,Yes,Home,25,WorkRelated,High,Work,1,Daily,2,2,30034394,Car
Urban,Skip,9.28,HBW,0,1,4,2,23,75K-100K,Yes,Work,25,Home,High,Home,1,Daily,2,2,30034394,Car
Urban,Skip,-9.0,HBSHOP,0,2,4,2,74,75K-100K,Yes,Home,-1,Meals,High,BuyMeals,1,Daily,0,2,30034394,Skip
Urban,Skip,-9.0,HBSHOP,0,2,4,2,74,75K-100K,Yes,BuyMeals,-1,Home,High,Home,1,Daily,0,2,30034394,Skip
Urban,Skip,-9.0,HBO,0,3,4,2,21,75K-100K,Yes,Home,-1,SchoolOrReligious,High,GoSchoolAsStudent,1,Daily,1,2,30034394,Skip
Urban,Skip,-9.0,HBO,0,3,4,2,21,75K-100K,Yes,GoSchoolAsStudent,-1,Home,High,Home,1,Daily,1,2,30034394,Skip
Urban,Skip,1.18,HBW,0,4,4,4,51,75K-100K,Yes,Home,10,WorkRelated,High,Work,1,Daily,0,2,30034394,SUV
Urban,Skip,1.18,HBW,0,4,4,4,51,75K-100K,Yes,Work,10,Home,High,Home,1,Daily,0,2,30034394,SUV
Urban,Skip,1.18,HBW,0,4,4,4,51,75K-100K,Yes,Home,10,WorkRelated,High,Work,1,Daily,0,2,30034394,SUV
Urban,Skip,1.18,HBW,0,4,4,4,51,75K-100K,Yes,Work,10,Home,High,Home,1,Daily,0,2,30034394,SUV
Urban,FewYear,4.32,HBO,0,1,4,5,41,50K-75K,Yes,Home,20,Other,Moderate,Volunteer,1,Daily,1,1,30036304,Car
Urban,FewYear,4.32,NHB,0,1,4,5,41,50K-75K,Yes,Volunteer,20,Shopping,Moderate,BuyGoods,1,Daily,1,1,30036304,Car
Urban,FewYear,4.32,HBSHOP,0,1,4,5,41,50K-75K,Yes,BuyGoods,20,Home,Moderate,Home,1,Daily,1,1,30036304,Car
Urban,FewYear,4.32,HBSOCREC,0,1,4,5,41,50K-75K,Yes,Home,20,SocialRecreation,Moderate,SocialRecreational,1,Daily,1,1,30036304,Car
Urban,FewYear,4.32,HBSOCREC,0,1,4,5,41,50K-75K,Yes,SocialRecreational,20,Home,Moderate,Home,1,Daily,1,1,30036304,Car
Urban,Skip,-9.0,HBO,0,2,4,5,40,50K-75K,Yes,Home,-1,Other,Moderate,Volunteer,1,Daily,2,1,30036304,Skip
Urban,Skip,-9.0,NHB,0,2,4,5,40,50K-75K,Yes,Volunteer,-1,Shopping,Moderate,BuyGoods,1,Daily,2,1,30036304,Skip
Urban,Skip,-9.0,HBSHOP,0,2,4,5,40,50K-75K,Yes,BuyGoods,-1,Home,Moderate,Home,1,Daily,2,1,30036304,Skip
Urban,Skip,-9.0,HBSOCREC,0,2,4,5,40,50K-75K,Yes,Home,-1,SocialRecreation,Moderate,SocialRecreational,1,Daily,2,1,30036304,Skip
Urban,Skip,-9.0,HBSOCREC,0,2,4,5,40,50K-75K,Yes,SocialRecreational,-1,Home,Moderate,Home,1,Daily,2,1,30036304,Skip
Urban,Skip,-9.0,HBO,0,3,4,5,10,50K-75K,Skip,Home,-1,Other,Moderate,Volunteer,1,Daily,2,1,30036304,Skip
Urban,Skip,-9.0,NHB,0,3,4,5,10,50K-75K,Skip,Volunteer,-1,Shopping,Moderate,BuyGoods,1,Daily,2,1,30036304,Skip
Urban,Skip,-9.0,HBSHOP,0,3,4,5,10,50K-75K,Skip,BuyGoods,-1,Home,Moderate,Home,1,Daily,2,1,30036304,Skip
Urban,Skip,-9.0,HBSOCREC,0,3,4,5,10,50K-75K,Skip,Home,-1,SocialRecreation,Moderate,SocialRecreational,1,Daily,2,1,30036304,Skip
Urban,Skip,-9.0,HBSOCREC,0,3,4,5,10,50K-75K,Skip,SocialRecreational,-1,Home,Moderate,Home,1,Daily,2,1,30036304,Skip
Urban,Skip,-9.0,HBO,0,4,4,5,8,50K-75K,Skip,Home,-1,Other,Moderate,Volunteer,1,Daily,2,1,30036304,Skip
Urban,Skip,-9.0,NHB,0,4,4,5,8,50K-75K,Skip,Volunteer,-1,Shopping,Moderate,BuyGoods,1,Daily,2,1,30036304,Skip
Urban,Skip,-9.0,HBSHOP,0,4,4,5,8,50K-75K,Skip,BuyGoods,-1,Home,Moderate,Home,1,Daily,2,1,30036304,Skip
Urban,Skip,-9.0,HBSOCREC,0,4,4,5,8,50K-75K,Skip,Home,-1,SocialRecreation,Moderate,SocialRecreational,1,Daily,2,1,30036304,Skip
Urban,Skip,-9.0,HBSOCREC,0,4,4,5,8,50K-75K,Skip,SocialRecreational,-1,Home,Moderate,Home,1,Daily,2,1,30036304,Skip
Urban,Skip,49.84,HBW,0,2,3,3,31,35K-50K,Yes,Home,60,WorkRelated,Low,Work,1,Daily,0,2,30037625,Car
Urban,Skip,49.84,NHB,0,2,3,3,31,35K-50K,Yes,Work,60,SocialRecreation,Low,SocialRecreational,1,Daily,0,2,30037625,Car
Urban,Skip,49.84,HBSOCREC,0,2,3,3,31,35K-50K,Yes,SocialRecreational,60,Home,Low,Home,1,Daily,0,2,30037625,Car
Urban,Skip,-9.0,HBO,0,3,3,2,13,35K-50K,Skip,Home,-1,SchoolOrReligious,Low,GoSchoolAsStudent,1,Daily,1,2,30037625,Skip
Urban,Skip,-9.0,HBO,0,3,3,2,13,35K-50K,Skip,GoSchoolAsStudent,-1,Home,Low,Home,1,Daily,1,2,30037625,Skip
