URBRUR,WKFMHMXX,GCDWORK,TRIPPURP,NBIKETRP,PERSONID,HHSIZE,CNTTDTR,R_AGE,HHFAMINC,DRIVER,WHYFROM,TIMETOWK,WHYTRP1S,HHFAMINC2,WHYTO,WEBUSE,NWALKTRP,WRKCOUNT,HOUSEID,WRKTRANS
Urban,Skip,31,NHB,0,2,5,5,42,65K-70K,Yes,BuyGoods,60,ToWork,High,GoToWork,AlmostEveryday,7,1,13572150,Car
Urban,Skip,31,NHB,0,2,5,5,42,65K-70K,Yes,GoToWork,60,Shopping,High,BuyGas,AlmostEveryday,7,1,13572150,Car
Urban,Skip,31,HBSHOP,0,2,5,5,42,65K-70K,Yes,BuyGas,60,ReturnHome,High,Home,AlmostEveryday,7,1,13572150,Car
Urban,Skip,-1,HBSHOP,-1,3,5,3,10,65K-70K,Skip,Home,-1,Family,High,Shopping,Skip,-1,1,13572150,Skip
Urban,Skip,-1,NHB,-1,3,5,3,10,65K-70K,Skip,Shopping,-1,Shopping,High,BuyGoods,Skip,-1,1,13572150,Skip
Urban,Skip,-1,HBSHOP,-1,3,5,3,10,65K-70K,Skip,BuyGoods,-1,ReturnHome,High,Home,Skip,-1,1,13572150,Skip
Urban,Skip,-1,HBSHOP,-1,4,5,3,8,65K-70K,Skip,Home,-1,Family,High,Shopping,Skip,-1,1,13572150,Skip
Urban,Skip,-1,NHB,-1,4,5,3,8,65K-70K,Skip,Shopping,-1,Shopping,High,BuyGoods,Skip,-1,1,13572150,Skip
Urban,Skip,-1,HBSHOP,-1,4,5,3,8,65K-70K,Skip,BuyGoods,-1,ReturnHome,High,Home,Skip,-1,1,13572150,Skip
Urban,Skip,-1,HBSHOP,-1,5,5,3,2,65K-70K,Skip,Home,-1,Family,High,Shopping,Skip,-1,1,13572150,Skip
Urban,Skip,-1,NHB,-1,5,5,3,2,65K-70K,Skip,Shopping,-1,Shopping,High,BuyGoods,Skip,-1,1,13572150,Skip
Urban,Skip,-1,HBSHOP,-1,5,5,3,2,65K-70K,Skip,BuyGoods,-1,ReturnHome,High,Home,Skip,-1,1,13572150,Skip
Urban,Skip,1,HBO,0,1,2,8,53,65K-70K,Yes,Home,5,ServePassenger,High,DropSomeoneOff,AlmostEveryday,7,2,13574220,Car
Urban,Skip,1,NHB,0,1,2,8,53,65K-70K,Yes,DropSomeoneOff,5,ToWork,High,GoToWork,AlmostEveryday,7,2,13574220,Car
Urban,Skip,1,NHB,0,1,2,8,53,65K-70K,Yes,GoToWork,5,ServePassenger,High,PickUpSomeone,AlmostEveryday,7,2,13574220,Car
Urban,Skip,1,HBO,0,1,2,8,53,65K-70K,Yes,PickUpSomeone,5,ReturnHome,High,Home,AlmostEveryday,7,2,13574220,Car
Urban,Skip,1,HBO,0,1,2,8,53,65K-70K,Yes,Home,5,ServePassenger,High,DropSomeoneOff,AlmostEveryday,7,2,13574220,Car
Urban,Skip,1,NHB,0,1,2,8,53,65K-70K,Yes,DropSomeoneOff,5,ReturnWork,High,ReturnToWork,AlmostEveryday,7,2,13574220,Car
Urban,Skip,1,NHB,0,1,2,8,53,65K-70K,Yes,ReturnToWork,5,ServePassenger,High,PickUpSomeone,AlmostEveryday,7,2,13574220,Car
Urban,Skip,1,HBO,0,1,2,8,53,65K-70K,Yes,PickUpSomeone,5,ReturnHome,High,Home,AlmostEveryday,7,2,13574220,Car
Urban,Skip,1,HBW,0,2,2,4,51,65K-70K,Yes,Home,4,ToWork,High,GoToWork,SeveralWeek,4,2,13574220,Car
Urban,Skip,1,HBW,0,2,2,4,51,65K-70K,Yes,GoToWork,4,ReturnHome,High,Home,SeveralWeek,4,2,13574220,Car
Urban,Skip,1,HBW,0,2,2,4,51,65K-70K,Yes,Home,4,ReturnWork,High,ReturnToWork,SeveralWeek,4,2,13574220,Car
Urban,Skip,1,HBW,0,2,2,4,51,65K-70K,Yes,ReturnToWork,4,ReturnHome,High,Home,SeveralWeek,4,2,13574220,Car
Rural,Skip,-1,HBSOCREC,0,1,1,2,41,30K-35K,Yes,Home,-1,SocialRecreation,Moderate,GoToGym,AlmostEveryday,1,1,13574828,Skip
Rural,Skip,-1,HBSOCREC,0,1,1,2,41,30K-35K,Yes,GoToGym,-1,ReturnHome,Moderate,Home,AlmostEveryday,1,1,13574828,Skip
Urban,Skip,-1,NHB,0,1,2,2,67,50K-55K,Yes,Skip,-1,SocialRecreation,High,SocialRecreational,AlmostEveryday,2,0,13575012,Skip
Urban,Skip,-1,NHB,0,1,2,2,67,50K-55K,Yes,SocialRecreational,-1,SocialRecreation,High,SocialRecreational,AlmostEveryday,2,0,13575012,Skip
Urban,Skip,-1,NHB,0,2,2,2,65,50K-55K,Yes,Skip,-1,SocialRecreation,High,SocialRecreational,AlmostEveryday,0,0,13575012,Skip
Urban,Skip,-1,NHB,0,2,2,2,65,50K-55K,Yes,SocialRecreational,-1,SocialRecreation,High,SocialRecreational,AlmostEveryday,0,0,13575012,Skip
Urban,Skip,-1,HBSHOP,0,1,1,4,54,5K-10K,No,Home,-1,Family,ExtremelyLow,BuyService,AlmostEveryday,2,0,13576363,Skip
Urban,Skip,-1,NHB,0,1,1,4,54,5K-10K,No,BuyService,-1,Family,ExtremelyLow,BuyService,AlmostEveryday,2,0,13576363,Skip
Urban,Skip,-1,NHB,0,1,1,4,54,5K-10K,No,BuyService,-1,Shopping,ExtremelyLow,BuyGoods,AlmostEveryday,2,0,13576363,Skip
Urban,Skip,-1,HBSHOP,0,1,1,4,54,5K-10K,No,BuyGoods,-1,ReturnHome,ExtremelyLow,Home,AlmostEveryday,2,0,13576363,Skip
Urban,Skip,5,HBW,0,1,2,2,52,65K-70K,Yes,Home,20,ToWork,High,GoToWork,AlmostEveryday,7,2,13579814,PickupTruck
Urban,Skip,5,HBW,0,1,2,2,52,65K-70K,Yes,GoToWork,20,ReturnHome,High,Home,AlmostEveryday,7,2,13579814,PickupTruck
Urban,Skip,6,HBW,0,2,2,2,54,65K-70K,Yes,Home,15,ToWork,High,GoToWork,Skip,7,2,13579814,Car
Urban,Skip,6,HBW,0,2,2,2,54,65K-70K,Yes,GoToWork,15,ReturnHome,High,Home,Skip,7,2,13579814,Car
Urban,Skip,1,HBO,0,1,6,2,34,15K-20K,No,Home,-5,Medical,VeryLow,MedicalService,Skip,2,2,14062304,Skip
Urban,Skip,1,HBO,0,1,6,2,34,15K-20K,No,MedicalService,-5,ReturnHome,VeryLow,Home,Skip,2,2,14062304,Skip
Urban,Skip,5,HBW,0,2,6,2,26,15K-20K,Yes,Home,30,ToWork,VeryLow,GoToWork,Skip,0,2,14062304,Car
Urban,Skip,5,HBW,0,2,6,2,26,15K-20K,Yes,GoToWork,30,ReturnHome,VeryLow,Home,Skip,0,2,14062304,Car
Urban,Skip,-1,HBO,-1,3,6,2,12,15K-20K,Skip,Home,-1,School,VeryLow,GoSchoolAsStudent,Skip,-1,2,14062304,Skip
Urban,Skip,-1,HBO,-1,3,6,2,12,15K-20K,Skip,GoSchoolAsStudent,-1,ReturnHome,VeryLow,Home,Skip,-1,2,14062304,Skip
Urban,Skip,-1,HBO,-1,4,6,2,9,15K-20K,Skip,Home,-1,School,VeryLow,GoSchoolAsStudent,Skip,-1,2,14062304,Skip
Urban,Skip,-1,HBO,-1,4,6,2,9,15K-20K,Skip,GoSchoolAsStudent,-1,ReturnHome,VeryLow,Home,Skip,-1,2,14062304,Skip
Urban,Skip,-1,HBSOCREC,-1,5,6,2,5,15K-20K,Skip,Home,-1,SocialRecreation,VeryLow,VisitFriends,Skip,-1,2,14062304,Skip
Urban,Skip,-1,HBSOCREC,-1,5,6,2,5,15K-20K,Skip,VisitFriends,-1,ReturnHome,VeryLow,Home,Skip,-1,2,14062304,Skip
Urban,Skip,-1,HBO,-1,6,6,2,0,15K-20K,Skip,Home,-1,Medical,VeryLow,MedicalService,Skip,-1,2,14062304,Skip
Urban,Skip,-1,HBO,-1,6,6,2,0,15K-20K,Skip,MedicalService,-1,ReturnHome,VeryLow,Home,Skip,-1,2,14062304,Skip
Urban,Skip,9,HBW,0,1,2,2,28,75K-80K,Yes,Home,25,ToWork,High,GoToWork,AlmostEveryday,2,2,14067541,Car
Urban,Skip,9,HBW,0,1,2,2,28,75K-80K,Yes,GoToWork,25,ReturnHome,High,Home,AlmostEveryday,2,2,14067541,Car
Urban,Skip,6,HBW,0,2,2,2,29,75K-80K,Yes,Home,15,ToWork,High,GoToWork,AlmostEveryday,7,2,14067541,PickupTruck
Urban,Skip,6,HBW,0,2,2,2,29,75K-80K,Yes,GoToWork,15,ReturnHome,High,Home,AlmostEveryday,7,2,14067541,PickupTruck
Urban,Skip,-1,HBSHOP,0,1,2,7,71,morethan100K,Yes,Home,-1,Shopping,High,BuyGas,Skip,3,0,14073186,Skip
Urban,Skip,-1,HBSHOP,0,1,2,7,71,morethan100K,Yes,BuyGas,-1,ReturnHome,High,Home,Skip,3,0,14073186,Skip
Urban,Skip,-1,HBSOCREC,0,1,2,7,71,morethan100K,Yes,Home,-1,SocialRecreation,High,VisitFriends,Skip,3,0,14073186,Skip
Urban,Skip,-1,NHB,0,1,2,7,71,morethan100K,Yes,VisitFriends,-1,Family,High,Shopping,Skip,3,0,14073186,Skip
Urban,Skip,-1,HBSHOP,0,1,2,7,71,morethan100K,Yes,Shopping,-1,ReturnHome,High,Home,Skip,3,0,14073186,Skip
Urban,Skip,-1,HBSOCREC,0,1,2,7,71,morethan100K,Yes,Home,-1,SocialRecreation,High,VisitFriends,Skip,3,0,14073186,Skip
Urban,Skip,-1,HBSOCREC,0,1,2,7,71,morethan100K,Yes,VisitFriends,-1,ReturnHome,High,Home,Skip,3,0,14073186,Skip
Urban,Skip,-1,HBSOCREC,0,2,2,5,71,morethan100K,Yes,Home,-1,SocialRecreation,High,VisitFriends,Skip,6,0,14073186,Skip
Urban,Skip,-1,NHB,0,2,2,5,71,morethan100K,Yes,VisitFriends,-1,Shopping,High,BuyGoods,Skip,6,0,14073186,Skip
Urban,Skip,-1,HBSHOP,0,2,2,5,71,morethan100K,Yes,BuyGoods,-1,ReturnHome,High,Home,Skip,6,0,14073186,Skip
Urban,Skip,-1,HBSOCREC,0,2,2,5,71,morethan100K,Yes,Home,-1,SocialRecreation,High,VisitFriends,Skip,6,0,14073186,Skip
Urban,Skip,-1,HBSOCREC,0,2,2,5,71,morethan100K,Yes,VisitFriends,-1,ReturnHome,High,Home,Skip,6,0,14073186,Skip
Urban,Skip,1,HBSOCREC,0,1,2,9,67,60K-65K,Yes,Home,7,SocialRecreation,High,HangOut,SeveralWeek,4,1,14089918,Car
Urban,Skip,1,HBSOCREC,0,1,2,9,67,60K-65K,Yes,HangOut,7,ReturnHome,High,Home,SeveralWeek,4,1,14089918,Car
Urban,Skip,1,HBSHOP,0,1,2,9,67,60K-65K,Yes,Home,7,Family,High,Shopping,SeveralWeek,4,1,14089918,Car
Urban,Skip,1,NHB,0,1,2,9,67,60K-65K,Yes,Shopping,7,Family,High,Shopping,SeveralWeek,4,1,14089918,Car
Urban,Skip,1,NHB,0,1,2,9,67,60K-65K,Yes,Shopping,7,Family,High,Shopping,SeveralWeek,4,1,14089918,Car
Urban,Skip,1,NHB,0,1,2,9,67,60K-65K,Yes,Shopping,7,Shopping,High,BuyGoods,SeveralWeek,4,1,14089918,Car
Urban,Skip,1,HBSHOP,0,1,2,9,67,60K-65K,Yes,BuyGoods,7,ReturnHome,High,Home,SeveralWeek,4,1,14089918,Car
Urban,Skip,1,HBSOCREC,0,1,2,9,67,60K-65K,Yes,Home,7,EatMeal,High,SocialEvent,SeveralWeek,4,1,14089918,Car
Urban,Skip,1,HBSOCREC,0,1,2,9,67,60K-65K,Yes,SocialEvent,7,ReturnHome,High,Home,SeveralWeek,4,1,14089918,Car
Urban,Skip,-1,HBSOCREC,10,2,2,12,69,60K-65K,Yes,Home,-1,SocialRecreation,High,GoToGym,Skip,20,1,14089918,Skip
Urban,Skip,-1,NHB,10,2,2,12,69,60K-65K,Yes,GoToGym,-1,Family,High,BuyService,Skip,20,1,14089918,Skip
Urban,Skip,-1,NHB,10,2,2,12,69,60K-65K,Yes,BuyService,-1,Family,High,BuyService,Skip,20,1,14089918,Skip
Urban,Skip,-1,NHB,10,2,2,12,69,60K-65K,Yes,BuyService,-1,Family,High,BuyService,Skip,20,1,14089918,Skip
Urban,Skip,-1,NHB,10,2,2,12,69,60K-65K,Yes,BuyService,-1,Family,High,BuyService,Skip,20,1,14089918,Skip
Urban,Skip,-1,HBSHOP,10,2,2,12,69,60K-65K,Yes,BuyService,-1,ReturnHome,High,Home,Skip,20,1,14089918,Skip
Urban,Skip,-1,HBSHOP,10,2,2,12,69,60K-65K,Yes,Home,-1,Shopping,High,BuyGoods,Skip,20,1,14089918,Skip
Urban,Skip,-1,HBSHOP,10,2,2,12,69,60K-65K,Yes,BuyGoods,-1,ReturnHome,High,Home,Skip,20,1,14089918,Skip
Urban,Skip,-1,HBO,10,2,2,12,69,60K-65K,Yes,Home,-1,ServePassenger,High,DropSomeoneOff,Skip,20,1,14089918,Skip
Urban,Skip,-1,NHB,10,2,2,12,69,60K-65K,Yes,DropSomeoneOff,-1,SocialRecreation,High,VisitFriends,Skip,20,1,14089918,Skip
Urban,Skip,-1,NHB,10,2,2,12,69,60K-65K,Yes,VisitFriends,-1,ServePassenger,High,PickUpSomeone,Skip,20,1,14089918,Skip
Urban,Skip,-1,HBO,10,2,2,12,69,60K-65K,Yes,PickUpSomeone,-1,ReturnHome,High,Home,Skip,20,1,14089918,Skip
Urban,Skip,12,HBO,0,1,4,8,38,35K-40K,Yes,Home,30,Religious,Moderate,GoReligiousActivityRe,SeveralWeek,0,1,14095580,Van
Urban,Skip,12,NHB,0,1,4,8,38,35K-40K,Yes,GoReligiousActivityRe,30,EatMeal,Moderate,SocialEvent,SeveralWeek,0,1,14095580,Van
Urban,Skip,12,NHB,0,1,4,8,38,35K-40K,Yes,SocialEvent,30,Shopping,Moderate,BuyGoods,SeveralWeek,0,1,14095580,Van
Urban,Skip,12,HBSHOP,0,1,4,8,38,35K-40K,Yes,BuyGoods,30,ReturnHome,Moderate,Home,SeveralWeek,0,1,14095580,Van
Urban,Skip,12,HBSHOP,0,1,4,8,38,35K-40K,Yes,Home,30,Shopping,Moderate,BuyGoods,SeveralWeek,0,1,14095580,Van
Urban,Skip,12,NHB,0,1,4,8,38,35K-40K,Yes,BuyGoods,30,Family,Moderate,BuyService,SeveralWeek,0,1,14095580,Van
Urban,Skip,12,NHB,0,1,4,8,38,35K-40K,Yes,BuyService,30,ServePassenger,Moderate,PickUpSomeone,SeveralWeek,0,1,14095580,Van
Urban,Skip,12,HBO,0,1,4,8,38,35K-40K,Yes,PickUpSomeone,30,ReturnHome,Moderate,Home,SeveralWeek,0,1,14095580,Van
Urban,Skip,-1,HBO,0,2,4,8,39,35K-40K,Yes,Home,-1,Religious,Moderate,GoReligiousActivityRe,Skip,0,1,14095580,Skip
Urban,Skip,-1,NHB,0,2,4,8,39,35K-40K,Yes,GoReligiousActivityRe,-1,EatMeal,Moderate,SocialEvent,Skip,0,1,14095580,Skip
Urban,Skip,-1,NHB,0,2,4,8,39,35K-40K,Yes,SocialEvent,-1,Shopping,Moderate,BuyGoods,Skip,0,1,14095580,Skip
Urban,Skip,-1,HBSHOP,0,2,4,8,39,35K-40K,Yes,BuyGoods,-1,ReturnHome,Moderate,Home,Skip,0,1,14095580,Skip
Urban,Skip,-1,HBSHOP,0,2,4,8,39,35K-40K,Yes,Home,-1,Shopping,Moderate,BuyGoods,Skip,0,1,14095580,Skip
Urban,Skip,-1,NHB,0,2,4,8,39,35K-40K,Yes,BuyGoods,-1,Family,Moderate,BuyService,Skip,0,1,14095580,Skip
Urban,Skip,-1,NHB,0,2,4,8,39,35K-40K,Yes,BuyService,-1,ServePassenger,Moderate,PickUpSomeone,Skip,0,1,14095580,Skip
Urban,Skip,-1,HBO,0,2,4,8,39,35K-40K,Yes,PickUpSomeone,-1,ReturnHome,Moderate,Home,Skip,0,1,14095580,Skip
Urban,Skip,-1,HBO,-1,3,4,3,14,35K-40K,Skip,Home,-1,Religious,Moderate,GoReligiousActivityRe,Skip,-1,1,14095580,Skip
Urban,Skip,-1,NHB,-1,3,4,3,14,35K-40K,Skip,GoReligiousActivityRe,-1,EatMeal,Moderate,GetMeal,Skip,-1,1,14095580,Skip
Urban,Skip,-1,HBSHOP,-1,3,4,3,14,35K-40K,Skip,GetMeal,-1,ReturnHome,Moderate,Home,Skip,-1,1,14095580,Skip
Urban,Skip,-1,HBO,-1,4,4,3,12,35K-40K,Skip,Home,-1,Religious,Moderate,GoReligiousActivityRe,Skip,-1,1,14095580,Skip
Urban,Skip,-1,NHB,-1,4,4,3,12,35K-40K,Skip,GoReligiousActivityRe,-1,EatMeal,Moderate,GetMeal,Skip,-1,1,14095580,Skip
Urban,Skip,-1,HBSHOP,-1,4,4,3,12,35K-40K,Skip,GetMeal,-1,ReturnHome,Moderate,Home,Skip,-1,1,14095580,Skip
Urban,Skip,-1,HBSHOP,0,1,2,2,54,25K-30K,Yes,Home,-1,Shopping,Low,BuyGoods,OnceWeek,0,1,14098460,Skip
Urban,Skip,-1,HBSHOP,0,1,2,2,54,25K-30K,Yes,BuyGoods,-1,ReturnHome,Low,Home,OnceWeek,0,1,14098460,Skip
Urban,Skip,14,HBSHOP,0,2,2,6,60,25K-30K,Yes,Home,20,Family,Low,BuyService,OnceWeek,1,1,14098460,PickupTruck
Urban,Skip,14,HBSHOP,0,2,2,6,60,25K-30K,Yes,BuyService,20,ReturnHome,Low,Home,OnceWeek,1,1,14098460,PickupTruck
Urban,Skip,14,HBSHOP,0,2,2,6,60,25K-30K,Yes,Home,20,Shopping,Low,BuyGoods,OnceWeek,1,1,14098460,PickupTruck
Urban,Skip,14,HBSHOP,0,2,2,6,60,25K-30K,Yes,BuyGoods,20,ReturnHome,Low,Home,OnceWeek,1,1,14098460,PickupTruck
Urban,Skip,14,HBSHOP,0,2,2,6,60,25K-30K,Yes,Home,20,Shopping,Low,BuyGoods,OnceWeek,1,1,14098460,PickupTruck
Urban,Skip,14,HBSHOP,0,2,2,6,60,25K-30K,Yes,BuyGoods,20,ReturnHome,Low,Home,OnceWeek,1,1,14098460,PickupTruck
Urban,Skip,-1,HBSOCREC,0,1,2,5,68,35K-40K,Yes,Home,-1,SocialRecreation,Moderate,GoToGym,AlmostEveryday,7,1,14099289,Skip
Urban,Skip,-1,NHB,0,1,2,5,68,35K-40K,Yes,GoToGym,-1,Family,Moderate,Shopping,AlmostEveryday,7,1,14099289,Skip
Urban,Skip,-1,HBSHOP,0,1,2,5,68,35K-40K,Yes,Shopping,-1,ReturnHome,Moderate,Home,AlmostEveryday,7,1,14099289,Skip
Urban,Skip,-1,HBSOCREC,0,1,2,5,68,35K-40K,Yes,Home,-1,SocialRecreation,Moderate,HangOut,AlmostEveryday,7,1,14099289,Skip
Urban,Skip,-1,HBSOCREC,0,1,2,5,68,35K-40K,Yes,HangOut,-1,ReturnHome,Moderate,Home,AlmostEveryday,7,1,14099289,Skip
Urban,Skip,7,HBO,1,2,2,10,57,35K-40K,Yes,Home,35,Family,Moderate,PTA,SeveralWeek,4,1,14099289,Car
Urban,Skip,7,NHB,1,2,2,10,57,35K-40K,Yes,PTA,35,ToWork,Moderate,GoToWork,SeveralWeek,4,1,14099289,Car
Urban,Skip,7,NHB,1,2,2,10,57,35K-40K,Yes,GoToWork,35,ServePassenger,Moderate,DropSomeoneOff,SeveralWeek,4,1,14099289,Car
Urban,Skip,7,NHB,1,2,2,10,57,35K-40K,Yes,DropSomeoneOff,35,ServePassenger,Moderate,PickUpSomeone,SeveralWeek,4,1,14099289,Car
Urban,Skip,7,NHB,1,2,2,10,57,35K-40K,Yes,PickUpSomeone,35,ServePassenger,Moderate,DropSomeoneOff,SeveralWeek,4,1,14099289,Car
Urban,Skip,7,NHB,1,2,2,10,57,35K-40K,Yes,DropSomeoneOff,35,EatMeal,Moderate,GetMeal,SeveralWeek,4,1,14099289,Car
Urban,Skip,7,NHB,1,2,2,10,57,35K-40K,Yes,GetMeal,35,ReturnWork,Moderate,ReturnToWork,SeveralWeek,4,1,14099289,Car
Urban,Skip,7,HBW,1,2,2,10,57,35K-40K,Yes,ReturnToWork,35,ReturnHome,Moderate,Home,SeveralWeek,4,1,14099289,Car
Urban,Skip,7,HBSOCREC,1,2,2,10,57,35K-40K,Yes,Home,35,SocialRecreation,Moderate,HangOut,SeveralWeek,4,1,14099289,Car
Urban,Skip,7,HBSOCREC,1,2,2,10,57,35K-40K,Yes,HangOut,35,ReturnHome,Moderate,Home,SeveralWeek,4,1,14099289,Car
Urban,Skip,19,HBO,0,1,2,8,23,45K-50K,Yes,Home,45,Religious,High,GoReligiousActivityRe,AlmostEveryday,0,2,14101294,Car
Urban,Skip,19,NHB,0,1,2,8,23,45K-50K,Yes,GoReligiousActivityRe,45,EatMeal,High,GetMeal,AlmostEveryday,0,2,14101294,Car
Urban,Skip,19,NHB,0,1,2,8,23,45K-50K,Yes,GetMeal,45,ServePassenger,High,DropSomeoneOff,AlmostEveryday,0,2,14101294,Car
Urban,Skip,19,HBO,0,1,2,8,23,45K-50K,Yes,DropSomeoneOff,45,ReturnHome,High,Home,AlmostEveryday,0,2,14101294,Car
Urban,Skip,19,HBW,0,1,2,8,23,45K-50K,Yes,Home,45,ToWork,High,GoToWork,AlmostEveryday,0,2,14101294,Car
Urban,Skip,19,HBW,0,1,2,8,23,45K-50K,Yes,GoToWork,45,ReturnHome,High,Home,AlmostEveryday,0,2,14101294,Car
Urban,Skip,19,HBO,0,1,2,8,23,45K-50K,Yes,Home,45,ServePassenger,High,PickUpSomeone,AlmostEveryday,0,2,14101294,Car
Urban,Skip,19,HBO,0,1,2,8,23,45K-50K,Yes,PickUpSomeone,45,ReturnHome,High,Home,AlmostEveryday,0,2,14101294,Car
Urban,Skip,0,HBO,0,2,2,4,21,45K-50K,Yes,Home,5,Religious,High,GoReligiousActivityRe,AlmostEveryday,5,2,14101294,Car
Urban,Skip,0,NHB,0,2,2,4,21,45K-50K,Yes,GoReligiousActivityRe,5,EatMeal,High,GetMeal,AlmostEveryday,5,2,14101294,Car
Urban,Skip,0,NHB,0,2,2,4,21,45K-50K,Yes,GetMeal,5,ToWork,High,GoToWork,AlmostEveryday,5,2,14101294,Car
Urban,Skip,0,HBW,0,2,2,4,21,45K-50K,Yes,GoToWork,5,ReturnHome,High,Home,AlmostEveryday,5,2,14101294,Car
Urban,Skip,7,HBSHOP,0,1,3,10,19,55K-60K,Yes,Home,15,Shopping,High,BuyGas,OnceWeek,0,2,14106570,Car
Urban,Skip,7,NHB,0,1,3,10,19,55K-60K,Yes,BuyGas,15,Shopping,High,BuyGas,OnceWeek,0,2,14106570,Car
Urban,Skip,7,NHB,0,1,3,10,19,55K-60K,Yes,BuyGas,15,EatMeal,High,GetMeal,OnceWeek,0,2,14106570,Car
Urban,Skip,7,NHB,0,1,3,10,19,55K-60K,Yes,GetMeal,15,SocialRecreation,High,HangOut,OnceWeek,0,2,14106570,Car
Urban,Skip,7,NHB,0,1,3,10,19,55K-60K,Yes,HangOut,15,Family,High,Shopping,OnceWeek,0,2,14106570,Car
Urban,Skip,7,NHB,0,1,3,10,19,55K-60K,Yes,Shopping,15,EatMeal,High,GetMeal,OnceWeek,0,2,14106570,Car
Urban,Skip,7,NHB,0,1,3,10,19,55K-60K,Yes,GetMeal,15,SocialRecreation,High,HangOut,OnceWeek,0,2,14106570,Car
Urban,Skip,7,NHB,0,1,3,10,19,55K-60K,Yes,HangOut,15,Shopping,High,BuyGas,OnceWeek,0,2,14106570,Car
Urban,Skip,7,NHB,0,1,3,10,19,55K-60K,Yes,BuyGas,15,EatMeal,High,GetMeal,OnceWeek,0,2,14106570,Car
Urban,Skip,7,NHB,0,1,3,10,19,55K-60K,Yes,GetMeal,15,Other,High,Other,OnceWeek,0,2,14106570,Car
Urban,Skip,-1,HBSHOP,0,2,3,10,19,55K-60K,Yes,Home,-1,Shopping,High,BuyGas,Never,0,2,14106570,Skip
Urban,Skip,-1,NHB,0,2,3,10,19,55K-60K,Yes,BuyGas,-1,Shopping,High,BuyGas,Never,0,2,14106570,Skip
Urban,Skip,-1,NHB,0,2,3,10,19,55K-60K,Yes,BuyGas,-1,Shopping,High,BuyGas,Never,0,2,14106570,Skip
Urban,Skip,-1,NHB,0,2,3,10,19,55K-60K,Yes,BuyGas,-1,SocialRecreation,High,HangOut,Never,0,2,14106570,Skip
Urban,Skip,-1,HBSOCREC,0,2,3,10,19,55K-60K,Yes,HangOut,-1,ReturnHome,High,Home,Never,0,2,14106570,Skip
Urban,Skip,-1,HBSHOP,0,2,3,10,19,55K-60K,Yes,Home,-1,EatMeal,High,GetMeal,Never,0,2,14106570,Skip
Urban,Skip,-1,NHB,0,2,3,10,19,55K-60K,Yes,GetMeal,-1,SocialRecreation,High,HangOut,Never,0,2,14106570,Skip
Urban,Skip,-1,NHB,0,2,3,10,19,55K-60K,Yes,HangOut,-1,Shopping,High,BuyGas,Never,0,2,14106570,Skip
Urban,Skip,-1,NHB,0,2,3,10,19,55K-60K,Yes,BuyGas,-1,EatMeal,High,GetMeal,Never,0,2,14106570,Skip
Urban,Skip,-1,NHB,0,2,3,10,19,55K-60K,Yes,GetMeal,-1,SocialRecreation,High,GoToGym,Never,0,2,14106570,Skip
Urban,Skip,-1,HBSHOP,0,3,3,4,42,55K-60K,Yes,Home,-1,Shopping,High,BuyGoods,Skip,0,2,14106570,Skip
Urban,Skip,-1,HBSHOP,0,3,3,4,42,55K-60K,Yes,BuyGoods,-1,ReturnHome,High,Home,Skip,0,2,14106570,Skip
Urban,Skip,-1,HBO,0,3,3,4,42,55K-60K,Yes,Home,-1,Family,High,FamilyPersonalBusiness,Skip,0,2,14106570,Skip
Urban,Skip,-1,HBO,0,3,3,4,42,55K-60K,Yes,FamilyPersonalBusiness,-1,ReturnHome,High,Home,Skip,0,2,14106570,Skip
Urban,Skip,-1,HBO,0,1,1,8,72,lessthan5K,No,Home,-1,Family,ExtremelyLow,FamilyPersonalBusiness,Skip,6,0,14107791,Skip
Urban,Skip,-1,NHB,0,1,1,8,72,lessthan5K,No,FamilyPersonalBusiness,-1,ServePassenger,ExtremelyLow,PickUpSomeone,Skip,6,0,14107791,Skip
Urban,Skip,-1,NHB,0,1,1,8,72,lessthan5K,No,PickUpSomeone,-1,ServePassenger,ExtremelyLow,PickUpSomeone,Skip,6,0,14107791,Skip
Urban,Skip,-1,NHB,0,1,1,8,72,lessthan5K,No,PickUpSomeone,-1,ServePassenger,ExtremelyLow,DropSomeoneOff,Skip,6,0,14107791,Skip
Urban,Skip,-1,HBO,0,1,1,8,72,lessthan5K,No,DropSomeoneOff,-1,ReturnHome,ExtremelyLow,Home,Skip,6,0,14107791,Skip
Urban,Skip,-1,HBSHOP,0,1,1,8,72,lessthan5K,No,Home,-1,Shopping,ExtremelyLow,BuyGoods,Skip,6,0,14107791,Skip
Urban,Skip,-1,NHB,0,1,1,8,72,lessthan5K,No,BuyGoods,-1,Shopping,ExtremelyLow,BuyGoods,Skip,6,0,14107791,Skip
Urban,Skip,-1,HBSHOP,0,1,1,8,72,lessthan5K,No,BuyGoods,-1,ReturnHome,ExtremelyLow,Home,Skip,6,0,14107791,Skip
Urban,Skip,-1,HBO,0,1,1,4,46,Refused,Yes,Home,-1,School,Refused,GoSchoolAsStudent,AlmostEveryday,2,1,14120567,Skip
Urban,Skip,-1,NHB,0,1,1,4,46,Refused,Yes,GoSchoolAsStudent,-1,EatMeal,Refused,GetMeal,AlmostEveryday,2,1,14120567,Skip
