TIMETOWK,GCDWORK,TRIPPURP,WHYTO,WKFMHMXX,DRIVER,WRKTRANS,NWALKTRP,HHSIZE,WHYTRP1S,WHYFROM,NBIKETRP,R_AGE,CNTTDTR,WRKCOUNT,URBRUR,HHFAMINC,WEBUSE,WEBUSE.1,HOUSEID,PERSONID,HHFAMINC2
10,1.1,0,1,1,0,1,27,4,1,2,0,36,11,2,0,9,1,0,30320673,1,1
41,412.98557115866583,2,12,0,0,4,-2,3,8,4,-2,31,2,3,1,9,1,0,30185969,2,1
-1,-9.0,1,2,0,0,0,0,2,1,4,0,68,6,0,0,9,1,0,40748942,1,1
-1,-9.0,0,2,0,0,0,2,1,1,7,2,60,10,0,0,9,1,0,30099935,1,1
-1,-9.0,1,10,0,0,3,7,2,6,9,0,43,3,2,0,9,1,0,40030369,1,1
1,-6.367064873957336,1,2,0,1,2,1,3,1,3,0,38,2,2,0,9,1,0,30268758,2,1
12,4.08,1,2,0,0,1,16,2,1,3,0,63,6,2,0,9,1,0,30405859,1,1
11,2.13,2,3,0,0,1,5,4,2,2,0,48,5,1,0,9,1,0,30047160,1,1
10,1.1,2,2,1,0,1,27,4,1,10,0,36,11,2,0,9,1,0,30320673,1,1
-1,-9.0,1,2,0,0,0,1,2,1,1,0,73,5,0,0,9,1,0,40283725,1,1
20,5.57,1,7,0,0,1,0,2,3,3,0,61,3,1,0,9,1,0,40435827,2,1
10,1.1,1,4,1,0,1,27,4,2,14,0,36,11,2,0,9,1,0,30320673,1,1
15,996.91,2,14,3,0,1,7,1,3,7,0,56,7,1,0,9,1,0,40053122,1,1
-1,-9.0,1,5,0,0,0,0,2,1,0,0,73,9,0,0,9,1,0,40164070,2,1
4,2.14,1,5,2,0,1,1,1,0,4,1,36,11,1,0,9,1,0,30466528,1,1
13,2.6346265596871383,1,10,0,0,0,6,3,6,1,1,57,4,1,0,9,1,0,40446744,1,1
3,-3.398109428437392,3,10,0,0,0,1,5,6,0,0,52,6,2,0,9,1,0,40399772,1,1
20,9.37,0,6,0,0,1,7,2,2,3,0,67,4,1,0,9,1,0,30548817,2,1
10,3.07,0,4,0,0,1,0,3,0,0,0,63,4,2,0,9,1,0,40557224,2,1
15,4.9,1,2,3,0,1,20,1,1,3,2,25,13,1,0,9,1,0,40455349,1,1
-1,-9.0,1,2,0,0,0,0,2,1,3,0,68,6,0,0,9,1,0,40748942,1,1
-1,-9.0,0,2,0,0,0,2,1,1,8,2,60,10,0,0,9,1,0,30099935,1,1
2,-1.4587563180983132,2,3,0,0,2,2,4,2,7,1,41,4,2,0,9,1,0,40615361,1,1
-1,-9.0,0,2,0,0,0,0,1,1,3,0,81,8,0,0,9,1,0,40467531,1,1
35,6.57,1,9,0,0,8,7,1,6,4,7,27,5,1,0,9,1,0,30267691,1,1
60,5.64,3,11,0,0,1,14,3,7,1,0,52,5,3,0,9,1,0,40579455,1,1
-1,-9.0,0,6,0,0,0,7,2,0,0,0,73,4,0,0,9,1,0,40438438,1,1
41,26.693806298176163,3,2,0,0,0,4,2,1,10,0,64,2,1,0,9,1,2,30390332,1,1
-1,-9.0,2,8,0,2,0,10,1,4,0,0,69,9,0,0,9,1,0,40658575,1,1
30,5.43,0,3,0,0,1,3,3,0,6,0,58,7,2,0,9,1,0,40008172,1,1
10,4.37,2,2,0,0,2,1,2,1,0,0,55,9,1,0,9,1,0,30352120,2,1
1,-6.2453306740771986,4,12,0,0,2,0,3,8,0,0,49,2,2,0,9,1,0,40272738,1,1
-1,-9.0,0,6,0,1,0,2,4,1,0,1,7,4,2,0,9,1,0,40615361,4,1
-1,-9.0,1,6,0,0,0,4,3,3,7,0,60,16,1,0,9,1,0,40635039,1,1
-1,-9.0,1,7,0,0,0,4,3,3,8,0,60,16,1,0,9,1,0,40635039,1,1
7,-2.111517403318288,3,9,0,0,0,0,3,4,4,0,28,2,2,0,9,1,0,40609545,2,1
-1,-9.0,2,6,0,0,0,4,3,3,1,0,60,16,1,0,9,1,0,40635039,1,1
-1,-9.0,0,3,0,1,0,2,4,2,6,1,7,4,2,0,9,1,0,40615361,3,1
40,44.11,3,4,0,0,1,6,3,3,10,0,36,4,3,0,9,1,0,30536187,2,1
-1,-9.0,1,2,0,0,0,4,3,1,7,0,60,16,1,0,9,1,0,40635039,1,1
-1,-9.0,0,4,0,0,0,11,2,0,2,0,70,4,0,0,9,1,0,40147549,1,1
20,10.8,3,6,0,0,1,20,2,4,0,0,26,5,2,0,9,1,0,30290523,1,1
-1,-9.0,0,3,0,1,0,2,4,1,5,1,8,4,2,0,9,1,0,40615361,3,1
-1,-9.0,2,8,0,2,0,5,4,4,1,0,15,6,1,0,9,1,0,30047160,4,1
-1,-9.0,3,1,0,0,0,10,1,1,0,1,69,5,0,1,9,1,0,40176438,1,1
8,-1.7003480389332388,3,13,0,0,0,7,3,6,0,1,23,3,1,0,9,1,0,40446744,2,1
28,13.33,1,12,0,0,1,20,3,8,4,1,32,9,2,0,9,1,0,40181785,2,1
20,12.706331955506776,1,7,0,0,1,0,4,3,10,0,45,3,3,0,9,1,0,30131874,1,1
7,0.98,4,12,0,0,1,3,3,8,0,3,51,1,3,0,9,1,0,40615994,1,1
-1,-9.0,3,14,0,1,0,4,4,6,0,0,17,5,1,0,9,1,0,30047160,3,1
28,13.33,1,4,0,0,1,20,3,0,3,1,32,9,2,0,9,1,0,40181785,2,1
20,7.27,2,3,0,0,1,3,2,2,7,3,65,10,1,0,9,1,0,40340344,1,1
36,7.582518553646752,0,6,0,0,1,22,3,0,0,0,34,2,3,0,9,1,0,40253071,1,1
6,-1.6606258986416824,2,3,0,0,0,4,4,2,8,-5,25,4,3,0,9,1,0,30131874,3,1
-1,-9.0,0,2,0,0,0,7,1,1,1,0,77,4,0,0,9,-9,4,30325303,1,1
35,13.71,3,12,0,0,3,2,2,8,0,0,41,3,2,0,9,1,0,30337897,1,1
-1,-9.0,1,2,0,0,0,3,2,1,3,0,67,9,0,0,9,1,0,40748942,2,1
20,7.9,1,9,0,0,1,2,4,5,10,0,35,4,1,0,9,1,0,40524731,1,1
-1,-9.0,0,0,0,0,0,42,2,0,0,3,77,9,0,0,9,1,0,40242137,1,1
-1,-9.0,1,10,0,0,3,3,2,4,5,0,58,7,2,0,9,1,0,30061374,1,1
-1,-9.0,1,1,0,0,3,36,1,1,6,1,72,5,1,0,9,1,0,30077179,1,1
-1,-9.0,2,9,0,0,0,1,2,5,3,0,74,3,0,0,9,2,3,40740624,2,1
25,8.86,1,0,0,0,1,3,2,0,7,0,28,8,2,0,9,1,0,30033939,2,1
-1,-9.0,0,0,0,0,0,1,4,0,0,0,32,8,1,0,9,1,0,30453573,1,1
5,1.42,1,12,0,0,1,3,1,8,8,0,39,6,1,0,9,1,0,40426167,1,1
20,9.82,3,8,0,0,1,0,1,5,0,0,61,4,1,0,9,1,0,40710199,1,1
5,1.42,0,1,0,0,1,3,1,1,6,0,39,6,1,0,9,1,0,40426167,1,1
-1,-9.0,1,7,0,0,0,0,2,3,6,0,75,4,0,0,9,1,0,30312120,1,1
-1,-9.0,0,2,0,0,0,35,2,1,0,2,74,9,0,0,9,1,0,40242137,2,1
10,4.89,1,2,0,0,7,5,2,1,4,0,54,7,2,0,9,1,0,30424440,1,1
-1,-9.0,1,4,0,0,3,2,2,2,0,0,63,4,2,0,9,1,0,40065215,2,1
-1,-9.0,2,2,0,1,0,15,5,1,2,2,8,5,2,1,9,1,0,30503630,3,1
-1,-9.0,2,3,0,0,0,7,2,2,2,5,67,6,0,0,9,1,0,30169886,1,1
-1,-9.0,2,2,0,0,0,5,2,1,4,0,78,4,0,0,9,1,0,40561951,1,1
-1,-9.0,3,11,0,0,1,0,3,7,0,0,36,4,2,0,9,1,0,40219794,1,1
-1,-9.0,1,2,0,1,0,2,4,1,11,0,8,5,1,0,9,1,0,30036304,3,1
-1,-9.0,1,2,0,0,0,0,2,1,3,0,75,4,0,0,9,1,0,30312120,2,1
-1,-9.0,1,11,0,0,3,5,2,7,4,0,55,7,2,0,9,1,0,40630702,1,1
-1,-9.0,0,0,0,0,0,1,2,0,0,0,26,6,0,0,9,1,0,30503308,1,1
24,9.92673197536616,3,3,0,0,1,0,1,2,8,0,53,5,1,0,9,1,0,40710873,1,1
-1,-9.0,3,3,0,0,0,2,2,2,9,0,62,5,0,0,9,1,0,40115778,1,1
-1,-9.0,1,14,0,0,0,5,1,6,8,0,73,4,0,0,9,1,0,30298818,1,1
-1,-9.0,3,3,0,0,0,2,4,2,12,4,51,2,2,0,9,1,0,40166813,2,1
-1,-9.0,3,3,0,1,0,9,5,2,9,0,13,3,0,0,9,1,0,30362078,2,1
35,7.005213428890411,3,9,0,1,4,3,2,5,0,0,43,4,2,0,9,2,3,30478254,1,1
-1,-9.0,3,6,0,1,0,3,4,3,2,0,9,2,1,0,9,1,0,30404151,3,1
30,18.831025584555526,4,3,0,0,7,0,3,2,12,0,38,2,3,1,9,1,0,30185969,2,1
-1,-9.0,1,3,0,0,0,7,2,1,2,0,76,4,0,0,9,1,0,40128837,1,1
15,3.9181657370613734,1,12,0,0,1,0,3,8,11,0,50,2,2,0,9,1,0,40609545,1,1
32,7.701967934105802,4,6,1,0,4,2,2,4,7,0,61,2,2,0,9,1,0,30173263,1,1
3,-2.094354078379053,3,2,0,0,0,3,1,1,11,0,45,3,0,0,9,1,0,30432278,1,1
-1,-9.0,1,2,0,0,0,0,2,1,4,0,71,6,0,0,9,1,0,40164070,1,1
30,9.77,2,2,0,0,1,7,1,1,2,0,60,4,1,0,9,1,0,30303115,1,1
30,6.891681461574024,3,11,0,0,2,6,4,7,0,0,20,2,2,0,9,1,0,30129103,3,1
30,8.47,2,1,0,0,1,5,2,1,0,0,60,7,2,0,9,1,0,30033939,1,1
-1,-9.0,0,3,0,0,0,7,2,1,6,5,68,6,0,0,9,1,0,30169886,2,1
-1,-9.0,1,3,0,0,0,2,1,1,5,2,60,10,0,0,9,1,0,30099935,1,1
15,5.11,2,14,0,0,1,10,2,5,1,0,20,5,2,0,9,1,0,30264149,2,1
-1,-9.0,3,8,0,0,0,3,4,4,0,0,28,6,1,0,9,1,0,30404151,2,1
-1,-9.0,3,12,0,0,3,35,3,2,15,0,33,9,2,0,9,1,0,40181785,1,1
-1,-9.0,2,3,0,0,0,7,2,1,0,5,68,6,0,0,9,1,0,30169886,2,1
-1,-9.0,1,2,0,0,0,3,2,1,1,3,64,3,1,0,9,1,0,40340344,2,1
10,2.66,1,6,0,0,1,7,2,1,4,0,63,3,2,0,9,1,0,30377954,2,1
15,5.11,1,6,0,0,1,10,2,2,16,0,20,5,2,0,9,1,0,30264149,2,1
-1,-9.0,1,5,0,0,0,2,1,1,4,2,60,10,0,0,9,1,0,30099935,1,1
0,-8.137637818460105,0,0,0,0,0,7,1,0,0,4,81,2,0,0,9,1,0,40705216,1,1
-1,-9.0,2,3,0,0,0,4,2,2,0,0,76,4,0,0,9,1,0,40283725,2,1
-1,-9.0,2,7,0,0,0,6,2,3,0,0,73,5,0,0,9,1,0,30395701,1,1
-1,-9.0,1,2,0,0,0,0,1,1,2,0,81,8,0,0,9,1,0,40467531,1,1
-1,-9.0,0,0,0,0,0,35,2,0,0,2,74,9,0,0,9,1,0,40242137,2,1
20,7.13,1,5,0,0,7,0,5,3,5,0,37,6,2,1,9,1,0,30060712,2,1
-1,-9.0,3,9,0,0,0,4,4,5,0,0,43,1,1,0,9,1,0,30310512,1,1
-1,-9.0,1,3,0,1,0,5,5,2,6,0,13,5,2,1,9,1,0,30060712,4,1
-1,-9.0,2,3,0,0,3,30,2,2,0,0,29,9,2,0,9,1,0,30264149,1,1
20,3.75,3,2,0,0,7,2,3,1,12,1,65,5,2,0,9,1,0,30234475,1,1
28,13.33,2,6,0,0,1,20,3,4,1,1,32,9,2,0,9,1,0,40181785,2,1
30,12.93,1,8,0,0,1,0,1,4,8,0,58,14,1,0,9,1,0,30061026,1,1
15,4.9,0,5,3,0,1,20,1,0,0,2,25,13,1,0,9,1,0,40455349,1,1
13,-0.89653076658694,4,3,0,0,0,3,4,2,12,0,60,2,1,0,9,1,0,30310512,1,1
-1,-9.0,1,2,0,0,0,0,2,1,7,0,68,6,0,0,9,1,0,40748942,1,1
25,8.39,0,5,0,0,6,2,2,0,5,0,41,6,2,0,9,2,3,30478254,1,1
11,2.13,3,3,0,0,1,5,4,2,11,0,48,5,1,0,9,1,0,30047160,1,1
-1,-9.0,2,4,0,1,0,2,4,2,5,1,9,4,2,0,9,1,0,40615361,3,1
-1,-9.0,0,3,0,0,0,0,2,2,2,0,61,4,0,0,9,1,0,40005077,1,1
-1,-9.0,0,2,0,0,0,0,1,1,3,0,81,8,0,0,9,1,0,40467531,1,1
4,2.14,3,11,2,0,1,1,1,7,0,1,36,11,1,0,9,1,0,30466528,1,1
-1,-9.0,2,3,0,0,0,4,2,2,4,0,81,4,0,0,9,1,0,30523348,1,1
-1,-9.0,3,9,0,0,3,35,3,3,13,0,33,9,2,0,9,1,0,40181785,1,1
0,-6.153593555260926,1,3,0,0,2,2,4,2,6,1,39,4,2,0,9,1,0,40615361,1,1
15,5.11,2,1,0,0,1,10,2,0,9,0,20,5,2,0,9,1,0,30264149,2,1
-1,-9.0,2,3,0,0,0,21,3,2,1,0,69,4,0,0,9,1,0,30399246,2,1
11,2.13,1,2,0,0,1,5,4,1,7,0,48,5,1,0,9,1,0,30047160,1,1
-1,-9.0,0,5,0,0,3,2,3,2,6,5,46,9,2,0,9,1,0,40724139,1,1
28,7.780326295144707,2,3,0,0,0,4,1,2,7,0,60,6,1,0,9,1,0,30033744,1,1
33,19.68680986650307,3,11,0,1,1,1,3,7,0,0,35,3,3,0,9,1,0,30536187,2,1
-1,-9.0,2,2,0,0,0,2,2,1,10,0,29,2,1,0,9,1,0,30419924,1,1
70,18.17,1,10,0,0,1,3,4,6,7,5,51,5,2,0,9,1,0,40166813,1,1
-1,-9.0,1,3,0,1,0,3,3,2,7,0,5,7,2,0,9,1,0,40784664,3,1
-1,-9.0,1,2,0,0,0,10,2,1,7,0,63,7,0,0,9,1,0,30306056,2,1
25,6.67,1,3,0,0,2,7,3,0,12,0,61,4,2,0,9,1,0,30234475,2,1
30,11.82,0,3,0,0,7,0,2,2,5,0,30,4,2,0,9,1,0,40442091,2,1
-1,-9.0,2,4,0,0,0,7,3,1,0,3,76,5,0,0,9,1,0,40028451,1,1
-1,-9.0,2,4,0,0,0,1,5,2,2,0,48,7,2,0,9,1,0,40399772,2,1
18,-2.34495385494502,4,3,0,0,0,4,4,2,12,6,39,2,2,0,9,1,0,40166813,2,1
15,3.753635705541271,1,11,0,0,1,0,3,7,12,0,50,2,2,0,9,1,0,40609545,1,1
-1,-9.0,2,2,0,0,0,5,2,1,0,0,78,7,0,0,9,1,0,30501542,1,1
-1,-9.0,0,3,0,0,0,7,2,1,3,0,60,2,0,0,9,1,0,30380080,2,1
10,4.37,1,6,0,0,2,1,2,2,5,0,55,9,1,0,9,1,0,30352120,2,1
13,2.713457748128347,3,12,0,0,0,7,3,7,0,1,32,4,1,0,9,1,0,40446744,1,1
-1,-9.0,1,5,0,0,0,4,3,2,7,0,60,16,1,0,9,1,0,40635039,1,1
15,3.39,2,10,0,0,1,6,3,5,1,0,27,7,1,0,9,1,0,40340676,1,1
45,23.04,1,5,2,0,1,0,3,3,9,0,30,4,2,0,9,1,0,40494197,1,1
20,12.58,1,8,0,0,1,0,4,4,5,0,45,4,3,0,9,1,0,30131874,2,1
-1,-9.0,2,2,0,0,0,2,2,1,2,0,71,3,0,0,9,1,0,40357004,1,1
-1,-9.0,2,8,0,0,0,5,2,4,0,0,79,4,0,0,9,1,0,30523348,1,1
10,5.2,1,5,0,0,1,4,3,3,8,0,45,3,2,0,9,1,0,40272738,2,1
-1,-9.0,0,0,0,0,0,1,2,0,0,0,74,4,0,0,9,1,0,40752134,1,1
-1,-9.0,2,3,0,0,0,7,1,2,2,0,79,4,0,0,9,1,0,40777629,1,1
30,12.93,1,7,0,0,1,0,1,3,8,0,58,14,1,0,9,1,0,30061026,1,1
-1,-9.0,1,10,0,0,0,23,3,6,12,0,26,2,1,0,9,1,0,40732537,1,1
-1,-9.0,1,1,0,0,3,36,1,1,6,1,72,5,1,0,9,1,0,30077179,1,1
-1,-9.0,1,0,0,0,0,0,2,0,0,0,72,3,0,0,9,1,1,40293886,1,1
1,0.04,0,3,0,0,9,6,2,2,6,0,65,7,2,0,9,5,1,30517294,1,1
-1,-9.0,1,11,0,0,0,3,3,5,5,1,34,3,1,0,9,1,0,30135401,2,1
15,4.99,1,6,0,0,1,12,2,1,2,0,66,3,2,0,9,1,0,30377954,1,1
3,-5.688721826895781,2,3,0,0,0,5,1,2,3,0,61,2,0,0,9,1,0,30086647,1,1
-1,-9.0,3,15,0,0,0,2,3,6,0,0,75,4,0,0,9,1,0,40028451,1,1
35,15.8,0,3,0,0,7,13,4,2,5,0,31,3,3,0,9,1,0,30131874,2,1
-1,-9.0,1,2,0,0,3,35,3,1,7,0,33,9,2,0,9,1,0,40181785,1,1
25,2.38,0,5,0,0,1,5,1,0,0,0,29,4,1,0,9,1,0,30409905,1,1
33,10.714169812761266,3,10,0,0,0,5,2,7,0,0,55,1,1,0,9,1,0,40289412,1,1
-1,-9.0,1,2,0,0,0,3,2,1,0,0,67,9,0,0,9,1,0,40748942,2,1
10,4.37,1,7,0,0,2,1,2,3,4,0,55,9,1,0,9,1,0,30352120,2,1
6,-3.9305359022628252,2,1,0,0,0,0,2,1,4,0,81,2,1,0,9,1,0,30085848,1,1
-1,-9.0,0,4,0,0,0,14,1,0,0,0,47,7,0,0,9,1,0,30476495,1,1
-1,-9.0,2,3,0,1,0,1,3,2,14,0,10,2,1,0,9,1,0,30294518,2,1
-1,-9.0,2,3,0,0,0,7,3,2,1,3,76,5,0,0,9,1,0,40028451,1,1
-1,-9.0,1,7,0,0,0,4,3,2,0,0,76,8,1,1,9,1,0,40627816,1,1
35,7.01,1,11,0,0,7,25,5,7,5,0,45,4,2,1,9,1,0,30503630,2,1
-1,-9.0,0,5,0,0,0,1,4,0,0,1,44,9,2,0,9,1,0,30063906,1,1
-1,-9.0,2,3,0,0,0,7,2,2,7,0,73,4,0,0,9,1,0,40438438,1,1
-1,-9.0,0,0,0,0,0,3,2,0,0,1,71,4,0,0,9,1,0,40627360,2,1
40,4.02,2,7,3,0,7,40,2,3,0,8,35,5,2,0,9,1,0,30239910,2,1
10,-1.0422145411354276,2,3,0,0,0,4,2,2,0,0,60,3,1,0,9,1,0,30263008,1,1
-1,-9.0,1,3,0,1,0,2,4,2,6,1,9,4,2,0,9,1,0,40615361,3,1
-1,-9.0,1,2,0,0,0,14,1,0,0,0,47,7,0,0,9,1,0,30476495,1,1
20,5.775411142378498,2,2,0,0,2,10,1,1,0,0,65,4,0,0,9,1,0,30489690,1,1
-1,-9.0,1,2,0,0,0,0,2,1,3,0,77,5,0,0,9,1,0,40034922,2,1
-1,-9.0,0,2,0,1,0,2,4,1,10,0,9,5,1,0,9,1,0,30036304,3,1
-1,-9.0,2,3,0,0,0,7,2,2,0,7,66,6,0,0,9,1,0,30169886,1,1
45,5.93,3,2,0,0,1,5,2,1,10,0,41,3,2,0,9,1,0,40169510,2,1
19,4.484690930140687,3,3,1,0,1,3,2,2,9,0,48,4,1,0,9,1,0,30316566,1,1
-1,-9.0,1,3,0,0,0,14,2,1,4,0,70,5,0,0,9,1,0,40147549,1,1
-1,-9.0,1,17,0,0,3,5,1,7,8,0,29,3,1,0,9,1,0,30424961,1,1
-1,-9.0,3,6,0,0,0,21,3,3,0,0,69,4,0,0,9,1,0,30399246,2,1
-1,-9.0,1,2,0,0,0,8,2,1,2,0,71,4,0,0,9,1,0,30265458,1,1
-1,-9.0,2,3,0,0,0,10,1,1,2,1,69,5,0,1,9,1,0,40176438,1,1
23,10.702781422961063,1,12,0,0,0,7,3,7,2,1,48,6,1,0,9,1,0,40446744,1,1
81,24.005413505747434,2,3,0,0,1,8,3,2,4,0,32,5,3,0,9,1,0,40579455,2,1
45,23.04,2,4,0,0,1,0,3,2,12,0,37,2,2,0,9,1,0,40494197,1,1
-1,-9.0,0,2,0,0,0,1,2,1,3,0,62,5,0,0,9,1,0,40115778,1,1
-1,-9.0,3,12,0,1,0,7,3,5,2,1,9,2,1,0,9,1,0,40446744,3,1
40,4.02,3,5,3,0,7,40,2,2,11,8,35,5,2,0,9,1,0,30239910,2,1
-1,-9.0,1,5,0,0,0,7,2,0,6,5,67,6,0,0,9,1,0,30169886,1,1
14,3.586029661144768,1,6,0,0,0,1,4,3,9,0,33,4,1,0,9,1,0,40524731,1,1
-1,-9.0,1,3,0,1,0,2,4,2,3,0,9,5,1,0,9,1,0,30036304,3,1
8,2.12,1,5,0,0,1,5,3,2,3,0,47,6,2,0,9,1,0,30099653,1,1
-1,-9.0,0,5,0,0,0,7,2,0,1,0,73,4,0,0,9,1,0,40438438,1,1
-1,-9.0,3,1,0,0,2,0,3,1,14,0,44,4,2,0,9,1,0,40219794,1,1
0,-7.9388790701541945,2,3,0,1,0,1,3,2,7,0,16,7,1,0,9,1,0,40635039,2,1
-1,-9.0,0,3,0,0,0,7,2,1,6,0,70,4,0,0,9,1,0,40277409,1,1
-1,-9.0,1,3,0,0,0,2,4,1,2,0,40,5,1,0,9,1,0,30036304,2,1
-1,-9.0,2,3,0,0,0,10,2,2,2,0,63,7,0,0,9,1,0,30306056,1,1
-1,-9.0,1,1,0,0,0,0,1,1,2,0,81,8,0,0,9,1,0,40467531,1,1
-1,-9.0,1,2,0,0,0,10,2,1,9,0,63,7,0,0,9,1,0,30306056,2,1
7,0.78,1,3,1,0,1,5,1,1,2,0,36,8,1,0,9,1,0,30159485,1,1
20,7.9,2,3,0,0,1,2,4,2,8,0,35,4,1,0,9,1,0,40524731,1,1
37,7.7601748754112805,0,3,0,0,1,23,3,2,6,0,35,2,3,0,9,1,0,40253071,1,1
4,2.14,0,3,2,0,1,1,1,1,4,1,36,11,1,0,9,1,0,30466528,1,1
-1,-9.0,0,5,0,1,0,2,4,0,1,0,10,5,1,0,9,1,0,30036304,3,1
5,1.42,2,5,0,0,1,3,1,3,6,0,39,6,1,0,9,1,0,40426167,1,1
-1,-9.0,2,8,0,0,0,21,3,4,0,0,69,4,0,0,9,1,0,30399246,2,1
-1,-9.0,0,1,0,0,0,0,2,1,0,0,62,2,0,0,9,1,0,40005077,2,1
-1,-9.0,1,17,0,0,0,0,2,7,15,0,63,2,0,0,9,1,0,30179760,1,1
-1,-9.0,2,3,0,0,0,2,3,2,11,0,75,4,0,0,9,1,0,40028451,2,1
-1,-9.0,0,6,0,1,0,5,5,1,0,0,13,5,2,1,9,1,0,30060712,3,1
6,5.383111232538015,2,7,0,0,1,2,3,3,0,0,44,4,2,0,9,1,0,40615475,1,1
-1,-9.0,1,2,0,0,0,0,2,1,4,0,70,7,0,0,9,1,0,30428473,1,1
13,1.0889377308346386,2,5,0,0,0,3,3,3,0,0,18,2,1,0,9,1,0,40410616,1,1
300,8.71,3,1,0,0,1,5,2,1,1,0,33,6,2,0,9,1,0,40169510,1,1
20,5.94,1,13,1,0,2,40,2,5,5,6,34,6,2,0,9,1,0,30239910,1,1
-1,-9.0,2,5,0,1,0,0,4,2,2,0,8,4,1,0,9,1,0,30453573,3,1
-1,-9.0,0,2,0,0,0,2,4,1,10,0,40,5,1,0,9,1,0,30036304,2,1
-1,-9.0,0,4,0,0,0,42,2,2,0,3,77,9,0,0,9,1,0,40242137,1,1
30,5.0818474022910465,3,3,0,0,1,3,3,2,12,0,50,4,2,0,9,1,0,40008172,1,1
-1,-9.0,2,2,0,0,0,7,3,1,2,0,62,7,2,0,9,1,0,40557224,1,1
35,13.17,1,12,2,0,1,5,2,8,6,0,65,7,2,0,9,1,0,40051446,1,1
35,13.71,0,9,0,0,7,2,2,6,2,0,41,7,2,0,9,1,0,30337897,2,1
15,4.9,2,12,3,0,1,20,1,8,4,2,25,13,1,0,9,1,0,40455349,1,1
20,5.18,3,6,0,0,1,5,2,4,0,2,41,2,2,0,9,1,0,40250604,1,1
5,-1.1781138190444143,2,2,0,0,1,4,3,1,0,0,44,5,2,0,9,1,0,30099653,1,1
15,996.91,2,12,3,0,1,7,1,8,10,0,56,7,1,0,9,1,0,40053122,1,1
-1,-9.0,2,2,0,0,3,28,2,1,1,0,65,6,2,0,9,1,0,40162352,1,1
-1,-9.0,2,5,0,0,0,7,2,2,0,0,74,5,0,0,9,1,0,30395701,1,1
-1,-9.0,0,3,0,0,0,35,2,2,2,2,74,9,0,0,9,1,0,40242137,2,1
15,3.2,3,12,0,0,1,21,1,8,0,0,39,7,1,0,9,1,0,30492671,1,1
15,4.9,0,6,3,0,1,20,1,0,0,2,25,13,1,0,9,1,0,40455349,1,1
4,2.14,0,4,2,0,1,1,1,0,3,1,36,11,1,0,9,1,0,30466528,1,1
-1,-9.0,0,3,0,0,0,3,1,0,1,0,74,5,0,0,9,1,0,30057429,1,1
50,26.16,0,4,0,0,5,17,1,2,3,0,57,9,1,0,9,1,0,30490452,1,1
-1,-9.0,3,7,0,0,2,7,4,3,2,3,28,3,2,0,9,1,0,30497108,1,1
-1,-9.0,1,1,0,0,0,14,1,1,2,0,47,7,0,0,9,1,0,30476495,1,1
-1,-9.0,3,3,0,0,2,7,4,2,7,3,30,3,2,0,9,1,0,30497108,1,1
19,7.215323844164924,3,3,0,0,0,0,3,2,11,0,53,2,2,0,9,1,0,40609545,2,1
-1,-9.0,0,3,0,0,0,2,1,0,2,2,60,10,0,0,9,1,0,30099935,1,1
20,3.52,4,3,1,0,1,8,2,2,12,0,27,2,2,0,9,1,0,40011422,1,1
-1,-9.0,1,3,0,0,0,7,2,2,5,5,77,4,0,0,9,1,0,30090651,1,1
15,4.9,0,3,3,0,1,20,1,0,0,2,25,13,1,0,9,1,0,40455349,1,1
-1,-9.0,1,2,0,0,0,10,1,0,3,1,69,5,0,1,9,1,0,40176438,1,1
-1,-9.0,2,5,0,0,0,3,1,2,1,0,74,5,0,0,9,1,0,30057429,1,1
-1,-9.0,1,5,0,0,0,9,2,2,3,0,86,4,0,0,9,1,0,40128837,1,1
15,4.9,1,2,3,0,1,20,1,0,0,2,25,13,1,0,9,1,0,40455349,1,1
28,13.33,1,5,0,0,1,20,3,1,3,1,32,9,2,0,9,1,0,40181785,2,1
5,1.5508099952157026,3,3,0,0,1,9,1,2,11,1,47,3,1,0,9,1,0,30163015,1,1
30,5.43,1,5,0,0,1,3,3,1,4,0,58,7,2,0,9,1,0,40008172,1,1
-1,-9.0,1,2,0,1,0,15,5,1,1,0,10,5,2,1,9,1,0,30503630,3,1
35,13.71,4,12,0,0,6,2,2,8,0,0,41,6,2,0,9,1,0,30337897,1,1
-1,-9.0,1,3,0,0,0,4,2,1,2,0,78,4,0,0,9,1,0,40561951,1,1
30,11.397465192384548,0,3,0,0,5,0,2,0,0,0,29,4,2,0,9,1,0,40442091,1,1
-1,-9.0,2,3,0,0,0,3,4,2,10,0,19,5,1,0,9,1,0,30047160,3,1
48,25.433050730215207,0,3,0,0,4,16,1,0,0,0,57,8,0,0,9,1,0,30490424,1,1
10,1.3219612593251528,3,3,0,0,0,4,4,2,11,0,48,5,1,0,9,1,0,30047160,1,1
50,5.082339629456621,1,2,0,0,1,17,3,1,9,0,52,4,3,0,9,1,0,40579455,1,1
-1,-9.0,0,5,0,0,0,7,2,0,1,0,73,4,0,0,9,1,0,40438438,1,1
-1,-9.0,1,2,0,1,0,7,5,1,1,0,13,5,2,1,9,1,0,30503630,5,1
-1,-9.0,1,3,0,0,0,0,2,2,6,0,68,6,0,0,9,1,0,40748942,1,1
-1,-9.0,0,3,0,0,0,70,2,2,1,0,77,8,0,1,9,1,0,30113008,1,1
