TIMETOWK,GCDWORK,TRIPPURP,WHYTO,WKFMHMXX,DRIVER,WRKTRANS,NWALKTRP,HHSIZE,WHYTRP1S,WHYFROM,NBIKETRP,R_AGE,CNTTDTR,WRKCOUNT,URBRUR,HHFAMINC,WEBUSE,HOUSEID,PERSONID,HHFAMINC2
5,1,2,16,0,0,0,3,1,10,0,0,49,5,1,0,8,0,11818872,1,0
5,1,1,6,0,0,0,3,1,5,16,0,49,5,1,0,8,0,11818872,1,0
5,1,1,6,0,0,0,3,1,5,6,0,49,5,1,0,8,0,11818872,1,0
5,1,0,3,0,0,0,3,1,3,6,0,49,5,1,0,8,0,11818872,1,0
5,1,4,2,0,0,0,3,1,2,0,0,49,5,1,0,8,0,11818872,1,0
-1,-1,0,6,0,0,1,0,2,5,0,0,70,5,0,0,2,0,11825423,1,0
-1,-1,1,15,0,0,1,0,2,5,6,0,70,5,0,0,2,0,11825423,1,0
-1,-1,0,3,0,0,1,0,2,3,15,0,70,5,0,0,2,0,11825423,1,0
-1,-1,0,1,0,0,1,0,2,1,0,0,70,5,0,0,2,0,11825423,1,0
-1,-1,0,3,0,0,1,0,2,3,2,0,70,5,0,0,2,0,11825423,1,0
-1,-1,0,6,0,0,1,3,2,5,0,5,53,6,0,0,2,1,11825423,2,0
-1,-1,0,3,0,0,1,3,2,3,6,5,53,6,0,0,2,1,11825423,2,0
-1,-1,3,21,0,0,1,3,2,6,0,5,53,6,0,0,2,1,11825423,2,0
-1,-1,3,3,0,0,1,3,2,3,21,5,53,6,0,0,2,1,11825423,2,0
-1,-1,3,22,0,0,1,3,2,6,0,5,53,6,0,0,2,1,11825423,2,0
-1,-1,3,3,0,0,1,3,2,3,22,5,53,6,0,0,2,1,11825423,2,0
-1,-1,2,10,0,0,1,1,2,4,0,0,65,4,1,0,10,0,11827847,1,0
-1,-1,2,3,0,0,1,1,2,3,10,0,65,4,1,0,10,0,11827847,1,0
-1,-1,0,6,0,0,1,1,2,5,0,0,65,4,1,0,10,0,11827847,1,0
-1,-1,0,3,0,0,1,1,2,3,6,0,65,4,1,0,10,0,11827847,1,0
20,6,4,2,0,0,0,3,2,2,0,0,40,2,1,0,10,0,11827847,2,0
20,6,4,3,0,0,0,3,2,3,3,0,40,2,1,0,10,0,11827847,2,0
-1,-1,2,18,0,2,1,14,1,9,0,0,65,2,0,0,8,0,11832579,1,0
-1,-1,2,3,0,2,1,14,1,3,18,0,65,2,0,0,8,0,11832579,1,0
-1,0,2,26,0,0,1,7,2,10,0,0,46,1,2,1,11,1,11834498,1,2
-1,0,4,2,0,0,1,5,2,2,0,0,34,4,2,1,11,1,11834498,2,2
-1,0,1,1,0,0,1,5,2,1,3,0,34,4,2,1,11,1,11834498,2,2
-1,0,1,17,0,0,1,5,2,11,2,0,34,4,2,1,11,1,11834498,2,2
-1,0,4,3,0,0,1,5,2,3,17,0,34,4,2,1,11,1,11834498,2,2
15,4,4,2,0,0,0,14,2,2,0,0,27,3,2,0,9,4,11837163,1,2
15,4,1,11,0,0,0,14,2,7,3,0,27,3,2,0,9,4,11837163,1,2
15,4,2,3,0,0,0,14,2,3,11,0,27,3,2,0,9,4,11837163,1,2
-1,-1,0,6,0,0,1,0,2,5,0,0,28,2,2,0,9,2,11837163,2,2
-1,-1,0,3,0,0,1,0,2,3,6,0,28,2,2,0,9,2,11837163,2,2
15,6,0,6,0,0,0,0,4,5,0,0,33,2,1,0,10,3,11838414,2,0
15,6,0,3,0,0,0,0,4,3,6,0,33,2,1,0,10,3,11838414,2,0
6,2,4,2,0,0,6,3,1,2,0,0,67,2,1,0,7,0,11840109,1,0
6,2,4,3,0,0,6,3,1,3,3,0,67,2,1,0,7,0,11840109,1,0
-1,-1,2,10,0,0,1,0,2,4,0,0,61,9,0,0,8,5,11841160,2,0
-1,-1,2,3,0,0,1,0,2,3,10,0,61,9,0,0,8,5,11841160,2,0
-1,-1,2,12,0,0,1,0,2,4,0,0,61,9,0,0,8,5,11841160,2,0
-1,-1,2,3,0,0,1,0,2,3,12,0,61,9,0,0,8,5,11841160,2,0
-1,-1,2,10,0,0,1,0,2,4,0,0,61,9,0,0,8,5,11841160,2,0
-1,-1,1,12,0,0,1,0,2,4,10,0,61,9,0,0,8,5,11841160,2,0
-1,-1,2,3,0,0,1,0,2,3,12,0,61,9,0,0,8,5,11841160,2,0
-1,-1,0,15,0,0,1,0,2,5,0,0,61,9,0,0,8,5,11841160,2,0
-1,-1,0,3,0,0,1,0,2,3,15,0,61,9,0,0,8,5,11841160,2,0
-1,-1,0,0,0,0,1,7,2,0,0,0,63,5,0,1,1,1,11845168,1,2
-1,-1,1,6,0,0,1,7,2,5,1,0,63,5,0,1,1,1,11845168,1,2
-1,-1,1,15,0,0,1,7,2,5,6,0,63,5,0,1,1,1,11845168,1,2
-1,-1,0,3,0,0,1,7,2,3,15,0,63,5,0,1,1,1,11845168,1,2
-1,-1,3,22,0,0,1,7,2,6,0,0,63,5,0,1,1,1,11845168,1,2
-1,-1,0,0,0,0,1,4,2,0,0,0,70,4,0,1,1,2,11845168,2,2
-1,-1,1,6,0,0,1,4,2,5,1,0,70,4,0,1,1,2,11845168,2,2
-1,-1,1,15,0,0,1,4,2,5,6,0,70,4,0,1,1,2,11845168,2,2
-1,-1,0,3,0,0,1,4,2,3,15,0,70,4,0,1,1,2,11845168,2,2
30,10,0,1,0,0,0,0,4,1,0,0,39,14,3,0,14,1,11846633,1,1
30,10,0,3,0,0,0,0,4,3,2,0,39,14,3,0,14,1,11846633,1,1
30,10,0,30,0,0,0,0,4,1,0,0,39,14,3,0,14,1,11846633,1,1
30,10,1,30,0,0,0,0,4,1,30,0,39,14,3,0,14,1,11846633,1,1
30,10,1,30,0,0,0,0,4,1,30,0,39,14,3,0,14,1,11846633,1,1
30,10,1,30,0,0,0,0,4,1,30,0,39,14,3,0,14,1,11846633,1,1
30,10,1,12,0,0,0,0,4,4,30,0,39,14,3,0,14,1,11846633,1,1
30,10,2,3,0,0,0,0,4,3,12,0,39,14,3,0,14,1,11846633,1,1
30,10,2,12,0,0,0,0,4,4,0,0,39,14,3,0,14,1,11846633,1,1
30,10,2,3,0,0,0,0,4,3,12,0,39,14,3,0,14,1,11846633,1,1
30,10,2,10,0,0,0,0,4,4,0,0,39,14,3,0,14,1,11846633,1,1
30,10,2,3,0,0,0,0,4,3,10,0,39,14,3,0,14,1,11846633,1,1
30,10,2,12,0,0,0,0,4,4,0,0,39,14,3,0,14,1,11846633,1,1
30,10,2,3,0,0,0,0,4,3,12,0,39,14,3,0,14,1,11846633,1,1
25,11,0,6,0,0,6,0,4,5,0,0,29,8,3,0,14,3,11846633,2,1
25,11,1,6,0,0,6,0,4,5,6,0,29,8,3,0,14,3,11846633,2,1
25,11,1,6,0,0,6,0,4,5,6,0,29,8,3,0,14,3,11846633,2,1
25,11,1,6,0,0,6,0,4,5,6,0,29,8,3,0,14,3,11846633,2,1
25,11,1,12,0,0,6,0,4,4,6,0,29,8,3,0,14,3,11846633,2,1
25,11,2,3,0,0,6,0,4,3,12,0,29,8,3,0,14,3,11846633,2,1
25,11,2,16,0,0,6,0,4,10,0,0,29,8,3,0,14,3,11846633,2,1
25,11,2,3,0,0,6,0,4,3,16,0,29,8,3,0,14,3,11846633,2,1
5,2,0,1,0,2,0,0,4,1,0,0,17,12,3,0,14,1,11846633,4,1
5,2,0,3,0,2,0,0,4,3,2,0,17,12,3,0,14,1,11846633,4,1
5,2,0,6,0,2,0,0,4,5,0,0,17,12,3,0,14,1,11846633,4,1
5,2,1,30,0,2,0,0,4,1,6,0,17,12,3,0,14,1,11846633,4,1
5,2,1,6,0,2,0,0,4,5,30,0,17,12,3,0,14,1,11846633,4,1
5,2,1,6,0,2,0,0,4,5,6,0,17,12,3,0,14,1,11846633,4,1
5,2,1,12,0,2,0,0,4,4,6,0,17,12,3,0,14,1,11846633,4,1
5,2,2,3,0,2,0,0,4,3,12,0,17,12,3,0,14,1,11846633,4,1
5,2,4,2,0,2,0,0,4,2,0,0,17,12,3,0,14,1,11846633,4,1
5,2,4,3,0,2,0,0,4,3,3,0,17,12,3,0,14,1,11846633,4,1
5,2,2,12,0,2,0,0,4,4,0,0,17,12,3,0,14,1,11846633,4,1
5,2,2,3,0,2,0,0,4,3,12,0,17,12,3,0,14,1,11846633,4,1
-1,-1,2,12,0,0,1,2,2,4,0,0,34,9,0,0,2,0,11848552,1,0
-1,-1,1,10,0,0,1,2,2,4,12,0,34,9,0,0,2,0,11848552,1,0
-1,-1,1,12,0,0,1,2,2,4,10,0,34,9,0,0,2,0,11848552,1,0
-1,-1,2,3,0,0,1,2,2,3,12,0,34,9,0,0,2,0,11848552,1,0
-1,-1,2,10,0,0,1,2,2,4,0,0,34,9,0,0,2,0,11848552,1,0
-1,-1,1,12,0,0,1,2,2,4,10,0,34,9,0,0,2,0,11848552,1,0
-1,-1,2,3,0,0,1,2,2,3,12,0,34,9,0,0,2,0,11848552,1,0
-1,-1,2,10,0,0,1,2,2,4,0,0,34,9,0,0,2,0,11848552,1,0
-1,-1,2,3,0,0,1,2,2,3,10,0,34,9,0,0,2,0,11848552,1,0
-1,-1,2,13,0,1,1,-1,2,8,0,-1,13,2,0,0,2,0,11848552,2,0
-1,-1,2,3,0,1,1,-1,2,3,13,-1,13,2,0,0,2,0,11848552,2,0
-1,-1,0,6,0,2,1,4,1,5,0,0,73,2,0,0,0,1,11850733,1,0
-1,-1,0,3,0,2,1,4,1,3,6,0,73,2,0,0,0,1,11850733,1,0
-1,-1,0,6,0,0,1,3,3,5,0,0,48,4,2,0,6,1,11851169,1,2
-1,-1,0,3,0,0,1,3,3,3,6,0,48,4,2,0,6,1,11851169,1,2
-1,-1,3,22,0,0,1,3,3,6,0,0,48,4,2,0,6,1,11851169,1,2
-1,-1,3,3,0,0,1,3,3,3,22,0,48,4,2,0,6,1,11851169,1,2
20,9,4,2,0,0,0,6,3,2,0,0,50,4,2,0,6,2,11851169,2,2
20,9,4,3,0,0,0,6,3,3,3,0,50,4,2,0,6,2,11851169,2,2
20,9,3,22,0,0,0,6,3,6,0,0,50,4,2,0,6,2,11851169,2,2
20,9,3,3,0,0,0,6,3,3,22,0,50,4,2,0,6,2,11851169,2,2
-1,-1,1,22,0,0,1,-1,3,6,35,-1,15,2,2,0,6,0,11851169,3,2
-1,-1,3,3,0,0,1,-1,3,3,22,-1,15,2,2,0,6,0,11851169,3,2
5,1,4,2,0,0,3,30,2,2,0,0,43,3,1,0,6,1,11851507,1,2
5,1,1,6,0,0,3,30,2,5,3,0,43,3,1,0,6,1,11851507,1,2
5,1,0,3,0,0,3,30,2,3,6,0,43,3,1,0,6,1,11851507,1,2
-1,-1,2,13,0,1,1,-1,2,8,0,-1,14,5,1,0,6,0,11851507,2,2
-1,-1,1,13,0,1,1,-1,2,8,13,-1,14,5,1,0,6,0,11851507,2,2
-1,-1,2,3,0,1,1,-1,2,3,13,-1,14,5,1,0,6,0,11851507,2,2
-1,-1,3,7,0,1,1,-1,2,6,0,-1,14,5,1,0,6,0,11851507,2,2
-1,-1,3,3,0,1,1,-1,2,3,7,-1,14,5,1,0,6,0,11851507,2,2
45,5,4,2,0,0,9,14,3,2,0,0,30,2,3,0,0,1,11853284,1,0
45,5,4,3,0,0,9,14,3,3,3,0,30,2,3,0,0,1,11853284,1,0
5,0,3,21,0,0,4,21,3,6,0,1,25,6,3,0,0,1,11853284,2,0
5,0,1,16,0,0,4,21,3,10,21,1,25,6,3,0,0,1,11853284,2,0
5,0,1,12,0,0,4,21,3,4,16,1,25,6,3,0,0,1,11853284,2,0
5,0,1,8,0,0,4,21,3,0,12,1,25,6,3,0,0,1,11853284,2,0
5,0,1,8,0,0,4,21,3,0,8,1,25,6,3,0,0,1,11853284,2,0
5,0,3,3,0,0,4,21,3,3,8,1,25,6,3,0,0,1,11853284,2,0
25,2,4,2,0,0,9,5,3,2,0,0,22,2,3,0,0,3,11853284,3,0
25,2,4,3,0,0,9,5,3,3,3,0,22,2,3,0,0,3,11853284,3,0
-1,-1,0,1,0,0,1,0,2,1,0,0,56,4,1,1,1,1,11862080,1,2
-1,-1,0,3,0,0,1,0,2,3,2,0,56,4,1,1,1,1,11862080,1,2
-1,-1,0,0,0,0,1,0,2,0,0,0,56,4,1,1,1,1,11862080,1,2
-1,-1,0,3,0,0,1,0,2,3,1,0,56,4,1,1,1,1,11862080,1,2
60,18,0,6,0,0,0,0,2,5,0,0,54,6,1,1,1,1,11862080,3,2
60,18,1,2,0,0,0,0,2,2,6,0,54,6,1,1,1,1,11862080,3,2
60,18,1,6,0,0,0,0,2,5,3,0,54,6,1,1,1,1,11862080,3,2
60,18,0,3,0,0,0,0,2,3,6,0,54,6,1,1,1,1,11862080,3,2
60,18,0,0,0,0,0,0,2,0,0,0,54,6,1,1,1,1,11862080,3,2
60,18,0,3,0,0,0,0,2,3,1,0,54,6,1,1,1,1,11862080,3,2
-1,-1,2,13,0,0,1,10,3,8,0,0,17,2,0,0,11,1,11870012,3,2
-1,-1,2,3,0,0,1,10,3,3,13,0,17,2,0,0,11,1,11870012,3,2
5,0,2,25,0,0,0,3,1,12,0,0,71,2,1,0,13,4,11870115,1,1
5,0,2,3,0,0,0,3,1,3,25,0,71,2,1,0,13,4,11870115,1,1
5,2,3,7,0,0,0,6,3,6,0,0,20,6,2,0,12,1,11873367,1,1
5,2,1,19,0,0,0,6,3,4,7,0,20,6,2,0,12,1,11873367,1,1
5,2,2,3,0,0,0,6,3,3,19,0,20,6,2,0,12,1,11873367,1,1
5,2,3,7,0,0,0,6,3,6,0,0,20,6,2,0,12,1,11873367,1,1
5,2,1,12,0,0,0,6,3,4,7,0,20,6,2,0,12,1,11873367,1,1
5,2,2,3,0,0,0,6,3,3,12,0,20,6,2,0,12,1,11873367,1,1
60,22,4,2,0,0,6,0,3,2,0,0,45,4,2,0,12,1,11873367,2,1
60,22,4,3,0,0,6,0,3,3,3,0,45,4,2,0,12,1,11873367,2,1
60,22,3,7,0,0,6,0,3,6,0,0,45,4,2,0,12,1,11873367,2,1
60,22,3,3,0,0,6,0,3,3,7,0,45,4,2,0,12,1,11873367,2,1
20,8,4,2,0,0,6,0,6,2,0,0,40,4,3,0,6,4,11874887,1,2
20,8,4,3,0,0,6,0,6,3,3,0,40,4,3,0,6,4,11874887,1,2
20,8,0,0,0,0,6,0,6,0,0,0,40,4,3,0,6,4,11874887,1,2
20,8,0,3,0,0,6,0,6,3,1,0,40,4,3,0,6,4,11874887,1,2
10,3,4,2,0,0,5,3,6,2,0,0,35,2,3,0,6,4,11874887,2,2
10,3,4,3,0,0,5,3,6,3,3,0,35,2,3,0,6,4,11874887,2,2
10,4,2,13,0,0,0,3,6,8,0,0,16,4,3,0,6,1,11874887,3,2
10,4,2,3,0,0,0,3,6,3,13,0,16,4,3,0,6,1,11874887,3,2
10,4,4,2,0,0,0,3,6,2,0,0,16,4,3,0,6,1,11874887,3,2
10,4,4,3,0,0,0,3,6,3,3,0,16,4,3,0,6,1,11874887,3,2
-1,-1,2,13,0,1,1,-1,6,8,0,-1,14,2,3,0,6,0,11874887,4,2
-1,-1,2,3,0,1,1,-1,6,3,13,-1,14,2,3,0,6,0,11874887,4,2
-1,-1,2,13,0,1,1,-1,6,8,0,-1,13,2,3,0,6,0,11874887,5,2
-1,-1,2,3,0,1,1,-1,6,3,13,-1,13,2,3,0,6,0,11874887,5,2
-1,-1,0,0,0,1,1,-1,6,0,0,-1,3,2,3,0,6,0,11874887,6,2
-1,-1,0,3,0,1,1,-1,6,3,1,-1,3,2,3,0,6,0,11874887,6,2
18,6,4,2,2,0,3,0,3,2,0,0,43,6,2,0,4,1,11876788,1,2
18,6,4,3,2,0,3,0,3,3,3,0,43,6,2,0,4,1,11876788,1,2
18,6,2,25,2,0,3,0,3,12,0,0,43,6,2,0,4,1,11876788,1,2
18,6,2,3,2,0,3,0,3,3,25,0,43,6,2,0,4,1,11876788,1,2
18,6,3,21,2,0,3,0,3,6,0,0,43,6,2,0,4,1,11876788,1,2
18,6,3,3,2,0,3,0,3,3,21,0,43,6,2,0,4,1,11876788,1,2
-1,-1,0,15,0,0,1,0,3,5,0,0,45,11,2,0,4,4,11876788,2,2
-1,-1,1,6,0,0,1,0,3,5,15,0,45,11,2,0,4,4,11876788,2,2
-1,-1,1,10,0,0,1,0,3,4,6,0,45,11,2,0,4,4,11876788,2,2
-1,-1,1,11,0,0,1,0,3,7,10,0,45,11,2,0,4,4,11876788,2,2
-1,-1,2,3,0,0,1,0,3,3,11,0,45,11,2,0,4,4,11876788,2,2
-1,-1,0,0,0,0,1,0,3,0,0,0,45,11,2,0,4,4,11876788,2,2
-1,-1,0,3,0,0,1,0,3,3,1,0,45,11,2,0,4,4,11876788,2,2
-1,-1,0,6,0,0,1,0,3,5,0,0,45,11,2,0,4,4,11876788,2,2
-1,-1,0,3,0,0,1,0,3,3,6,0,45,11,2,0,4,4,11876788,2,2
-1,-1,2,25,0,0,1,0,3,12,0,0,45,11,2,0,4,4,11876788,2,2
-1,-1,2,3,0,0,1,0,3,3,25,0,45,11,2,0,4,4,11876788,2,2
-1,-1,2,13,0,0,1,-1,3,8,0,-1,15,5,2,0,4,0,11876788,3,2
-1,-1,1,11,0,0,1,-1,3,7,13,-1,15,5,2,0,4,0,11876788,3,2
-1,-1,2,3,0,0,1,-1,3,3,11,-1,15,5,2,0,4,0,11876788,3,2
-1,-1,3,22,0,0,1,-1,3,6,0,-1,15,5,2,0,4,0,11876788,3,2
-1,-1,1,21,0,0,1,-1,3,6,22,-1,15,5,2,0,4,0,11876788,3,2
20,6,3,21,0,0,0,0,1,6,0,0,57,7,1,0,6,2,11877020,1,2
20,6,3,3,0,0,0,0,1,3,21,0,57,7,1,0,6,2,11877020,1,2
20,6,0,6,0,0,0,0,1,5,0,0,57,7,1,0,6,2,11877020,1,2
20,6,1,6,0,0,0,0,1,5,6,0,57,7,1,0,6,2,11877020,1,2
20,6,0,3,0,0,0,0,1,3,6,0,57,7,1,0,6,2,11877020,1,2
20,6,3,7,0,0,0,0,1,6,0,0,57,7,1,0,6,2,11877020,1,2
20,6,3,3,0,0,0,0,1,3,7,0,57,7,1,0,6,2,11877020,1,2
45,20,3,7,1,0,3,7,1,6,0,0,52,4,1,0,14,3,11879462,1,1
45,20,3,3,1,0,3,7,1,3,7,0,52,4,1,0,14,3,11879462,1,1
45,20,3,21,1,0,3,7,1,6,0,0,52,4,1,0,14,3,11879462,1,1
45,20,3,3,1,0,3,7,1,3,21,0,52,4,1,0,14,3,11879462,1,1
-1,-1,0,0,0,0,1,4,2,0,0,0,76,5,0,0,14,3,11887083,1,1
-1,-1,1,30,0,0,1,4,2,1,1,0,76,5,0,0,14,3,11887083,1,1
-1,-1,0,3,0,0,1,4,2,3,30,0,76,5,0,0,14,3,11887083,1,1
-1,-1,0,0,0,0,1,4,2,0,0,0,76,5,0,0,14,3,11887083,1,1
-1,-1,0,3,0,0,1,4,2,3,1,0,76,5,0,0,14,3,11887083,1,1
25,10,0,6,0,0,0,3,1,5,0,0,49,11,1,0,14,1,11888008,1,1
25,10,1,6,0,0,0,3,1,5,6,0,49,11,1,0,14,1,11888008,1,1
25,10,1,2,0,0,0,3,1,2,6,0,49,11,1,0,14,1,11888008,1,1
25,10,1,6,0,0,0,3,1,5,3,0,49,11,1,0,14,1,11888008,1,1
25,10,0,3,0,0,0,3,1,3,6,0,49,11,1,0,14,1,11888008,1,1
25,10,0,0,0,0,0,3,1,0,0,0,49,11,1,0,14,1,11888008,1,1
25,10,0,3,0,0,0,3,1,3,1,0,49,11,1,0,14,1,11888008,1,1
25,10,0,0,0,0,0,3,1,0,0,0,49,11,1,0,14,1,11888008,1,1
25,10,0,3,0,0,0,3,1,3,1,0,49,11,1,0,14,1,11888008,1,1
25,10,3,21,0,0,0,3,1,6,0,0,49,11,1,0,14,1,11888008,1,1
25,10,3,3,0,0,0,3,1,3,21,0,49,11,1,0,14,1,11888008,1,1
20,2,2,25,0,2,9,2,2,12,0,0,42,2,2,0,2,0,11893990,1,0
20,2,2,3,0,2,9,2,2,3,25,0,42,2,2,0,2,0,11893990,1,0
40,16,4,2,0,0,0,0,2,2,0,0,63,3,1,1,10,0,11894054,2,0
40,16,1,22,0,0,0,0,2,6,3,0,63,3,1,1,10,0,11894054,2,0
40,16,3,3,0,0,0,0,2,3,22,0,63,3,1,1,10,0,11894054,2,0
-1,0,4,2,0,0,1,0,4,2,0,0,48,4,2,1,3,2,11894670,1,2
-1,0,4,3,0,0,1,0,4,3,3,0,48,4,2,1,3,2,11894670,1,2
-1,0,4,17,0,0,1,0,4,11,0,0,48,4,2,1,3,2,11894670,1,2
-1,0,4,3,0,0,1,0,4,3,17,0,48,4,2,1,3,2,11894670,1,2
-1,0,2,28,0,0,1,7,4,1,0,0,37,2,2,1,3,4,11894670,2,2
-1,0,2,3,0,0,1,7,4,3,29,0,37,2,2,1,3,4,11894670,2,2
-1,-1,2,13,0,1,1,-1,4,8,0,-1,14,2,2,1,3,0,11894670,3,2
-1,-1,2,3,0,1,1,-1,4,3,13,-1,14,2,2,1,3,0,11894670,3,2
-1,-1,2,13,0,1,1,-1,4,8,0,-1,12,2,2,1,3,0,11894670,4,2
-1,-1,2,3,0,1,1,-1,4,3,13,-1,12,2,2,1,3,0,11894670,4,2
-1,-1,2,25,0,0,1,4,1,12,0,0,88,2,0,0,9,0,11906331,1,2
-1,-1,2,3,0,0,1,4,1,3,25,0,88,2,0,0,9,0,11906331,1,2
25,2,0,1,0,0,0,0,4,1,0,0,47,3,3,0,2,1,11908997,1,0
25,2,1,9,0,0,0,0,4,1,2,0,47,3,3,0,2,1,11908997,1,0
25,2,2,3,0,0,0,0,4,3,9,0,47,3,3,0,2,1,11908997,1,0
30,6,0,1,0,0,0,0,4,1,0,0,47,7,3,0,2,0,11908997,2,0
30,6,1,6,0,0,0,0,4,5,2,0,47,7,3,0,2,0,11908997,2,0
30,6,1,6,0,0,0,0,4,5,6,0,47,7,3,0,2,0,11908997,2,0
30,6,0,3,0,0,0,0,4,3,6,0,47,7,3,0,2,0,11908997,2,0
30,6,0,1,0,0,0,0,4,1,0,0,47,7,3,0,2,0,11908997,2,0
30,6,1,9,0,0,0,0,4,1,2,0,47,7,3,0,2,0,11908997,2,0
30,6,2,3,0,0,0,0,4,3,9,0,47,7,3,0,2,0,11908997,2,0
5,3,4,2,0,0,6,0,4,2,0,0,45,2,3,0,2,5,11908997,3,0
5,3,4,3,0,0,6,0,4,3,3,0,45,2,3,0,2,5,11908997,3,0
-1,-1,0,1,0,0,1,0,2,1,0,0,78,5,0,0,9,6,11918802,1,2
-1,-1,1,6,0,0,1,0,2,5,2,0,78,5,0,0,9,6,11918802,1,2
-1,-1,0,3,0,0,1,0,2,3,6,0,78,5,0,0,9,6,11918802,1,2
-1,-1,2,25,0,0,1,0,2,12,0,0,78,5,0,0,9,6,11918802,1,2
-1,-1,2,3,0,0,1,0,2,3,25,0,78,5,0,0,9,6,11918802,1,2
-1,-1,3,21,0,0,1,0,2,6,0,0,76,4,0,0,9,6,11918802,2,2
-1,-1,3,3,0,0,1,0,2,3,21,0,76,4,0,0,9,6,11918802,2,2
-1,-1,2,25,0,0,1,0,2,12,0,0,76,4,0,0,9,6,11918802,2,2
-1,-1,2,3,0,0,1,0,2,3,25,0,76,4,0,0,9,6,11918802,2,2
-1,-1,0,6,0,0,1,2,2,5,0,0,58,3,0,0,2,0,11920935,1,0
-1,-1,1,6,0,0,1,2,2,5,6,0,58,3,0,0,2,0,11920935,1,0
-1,-1,0,3,0,0,1,2,2,3,6,0,58,3,0,0,2,0,11920935,1,0
-1,-1,2,10,0,0,1,-8,2,4,0,0,42,5,0,0,2,0,11920935,2,0
-1,-1,1,10,0,0,1,-8,2,4,10,0,42,5,0,0,2,0,11920935,2,0
-1,-1,2,3,0,0,1,-8,2,3,10,0,42,5,0,0,2,0,11920935,2,0
-1,-1,2,12,0,0,1,-8,2,4,0,0,42,5,0,0,2,0,11920935,2,0
-1,-1,2,3,0,0,1,-8,2,3,12,0,42,5,0,0,2,0,11920935,2,0
48,41,4,2,0,0,0,3,4,2,0,0,38,4,2,0,2,0,11926067,1,0
48,41,4,3,0,0,0,3,4,3,3,0,38,4,2,0,2,0,11926067,1,0
48,41,0,6,0,0,0,3,4,5,0,0,38,4,2,0,2,0,11926067,1,0
48,41,0,3,0,0,0,3,4,3,6,0,38,4,2,0,2,0,11926067,1,0
13,4,3,22,0,0,0,1,2,6,0,0,40,6,2,0,13,0,11931717,1,1
13,4,3,3,0,0,0,1,2,3,22,0,40,6,2,0,13,0,11931717,1,1
13,4,0,6,0,0,0,1,2,5,0,0,40,6,2,0,13,0,11931717,1,1
13,4,0,3,0,0,0,1,2,3,6,0,40,6,2,0,13,0,11931717,1,1
13,4,4,2,0,0,0,1,2,2,0,0,40,6,2,0,13,0,11931717,1,1
13,4,4,3,0,0,0,1,2,3,3,0,40,6,2,0,13,0,11931717,1,1
5,1,4,2,0,0,6,3,2,2,0,0,54,8,2,0,13,0,11933216,1,1
5,1,1,6,0,0,6,3,2,5,3,0,54,8,2,0,13,0,11933216,1,1
5,1,1,16,0,0,6,3,2,10,6,0,54,8,2,0,13,0,11933216,1,1
5,1,1,0,0,0,6,3,2,0,16,0,54,8,2,0,13,0,11933216,1,1
5,1,1,16,0,0,6,3,2,10,1,0,54,8,2,0,13,0,11933216,1,1
5,1,1,30,0,0,6,3,2,1,16,0,54,8,2,0,13,0,11933216,1,1
5,1,1,7,0,0,6,3,2,6,30,0,54,8,2,0,13,0,11933216,1,1
5,1,3,3,0,0,6,3,2,3,7,0,54,8,2,0,13,0,11933216,1,1
15,5,4,2,0,0,0,0,2,2,0,0,60,2,2,0,13,0,11933216,2,1
15,5,4,3,0,0,0,0,2,3,3,0,60,2,2,0,13,0,11933216,2,1
15,9,4,2,0,0,0,0,2,2,0,0,42,4,2,1,0,1,11934567,1,0
15,9,4,3,0,0,0,0,2,3,3,0,42,4,2,1,0,1,11934567,1,0
15,9,3,21,0,0,0,0,2,6,0,0,42,4,2,1,0,1,11934567,1,0
15,9,3,3,0,0,0,0,2,3,21,0,42,4,2,1,0,1,11934567,1,0
5,1,2,10,0,0,0,3,2,4,0,0,21,6,2,1,0,0,11934567,3,0
5,1,1,1,0,0,0,3,2,1,10,0,21,6,2,1,0,0,11934567,3,0
5,1,1,12,0,0,0,3,2,4,2,0,21,6,2,1,0,0,11934567,3,0
5,1,2,3,0,0,0,3,2,3,12,0,21,6,2,1,0,0,11934567,3,0
5,1,4,2,0,0,0,3,2,2,0,0,21,6,2,1,0,0,11934567,3,0
5,1,4,3,0,0,0,3,2,3,3,0,21,6,2,1,0,0,11934567,3,0
-1,0,0,6,0,0,1,7,3,5,0,0,37,5,2,1,9,1,11935238,1,2
-1,0,0,3,0,0,1,7,3,3,6,0,37,5,2,1,9,1,11935238,1,2
-1,0,0,1,0,0,1,7,3,1,0,0,37,5,2,1,9,1,11935238,1,2
-1,0,1,22,0,0,1,7,3,6,2,0,37,5,2,1,9,1,11935238,1,2
-1,0,3,3,0,0,1,7,3,3,22,0,37,5,2,1,9,1,11935238,1,2
-1,0,2,19,0,0,1,7,3,4,0,2,63,5,2,1,9,1,11935238,2,2
-1,0,1,19,0,0,1,7,3,4,19,2,63,5,2,1,9,1,11935238,2,2
-1,0,1,0,0,0,1,7,3,0,19,2,63,5,2,1,9,1,11935238,2,2
-1,0,1,6,0,0,1,7,3,5,1,2,63,5,2,1,9,1,11935238,2,2
-1,0,0,3,0,0,1,7,3,3,6,2,63,5,2,1,9,1,11935238,2,2
-1,-1,2,11,0,2,1,2,3,7,0,0,88,5,2,1,9,5,11935238,3,2
